STEP;C11;NP;OCB;OCC;OCN;OCQ;ONC;OQL;TOTAL
0;3000.96923828125;0.4706658720970154;3128.913818359375;15881.8515625;7659.5673828125;1515.9915771484375;39518.56640625;4639.57373046875;75345.46875
1;3210.284912109375;0.2353329360485077;2972.811279296875;16213.1376953125;7441.54638671875;1639.56201171875;38891.7265625;4021.568359375;74390.4453125
2;3613.336181640625;0.0;3017.589599609375;16509.98046875;7470.390625;1770.9967041015625;38642.88671875;4516.703125;75541.8046875
3;3842.78564453125;0.4706658720970154;3180.516357421875;16304.6787109375;7444.24560546875;1697.0338134765625;39236.359375;4404.75439453125;76110.6640625
4;3595.195068359375;0.0;3514.00927734375;15770.8984375;7108.73046875;1549.1844482421875;40017.61328125;4589.73974609375;76145.484375
5;3392.273681640625;0.0;3500.618896484375;15536.42578125;6936.86962890625;1692.5264892578125;39017.7109375;4609.287109375;74685.53125
6;3319.9404296875;0.0;3282.751220703125;16203.44140625;7267.66015625;1777.2794189453125;38729.6953125;4165.85546875;74746.3828125
7;3409.478271484375;0.9413317441940308;3326.439208984375;17053.501953125;7392.82958984375;1837.1627197265625;39445.2734375;3903.95849609375;76369.40625
8;2900.49853515625;0.0;3143.993408203125;16146.849609375;7748.21044921875;1656.3753662109375;38441.58984375;4229.634765625;74267.1015625
9;2822.309814453125;0.0;3219.08544921875;16569.296875;7063.64208984375;1595.4892578125;39010.09375;4226.3056640625;74505.9609375
10;2921.607421875;0.0;3208.96337890625;17357.923828125;7702.0419921875;1800.963623046875;39736.84765625;4499.52587890625;77227.7734375
11;3007.5263671875;0.0;3199.681884765625;16678.22265625;7602.5966796875;1469.374267578125;39464.9140625;3960.423095703125;75382.578125
12;2545.413818359375;0.0;3171.383056640625;16110.265625;7484.73828125;1734.4437255859375;39106.8984375;4347.77490234375;74500.8828125
13;2353.365234375;0.2353329360485077;3372.1962890625;15887.91796875;7256.572265625;1537.4615478515625;38146.625;4508.7041015625;73062.765625
14;2570.30126953125;0.0;3142.6357421875;16543.109375;6916.5185546875;1549.802978515625;39684.11328125;4336.05810546875;74742.3671875
15;2889.764892578125;0.0;3178.982666015625;16429.005859375;7365.4755859375;1510.269775390625;39084.73828125;4043.756591796875;74501.953125
16;2726.35888671875;0.0;3099.00830078125;16315.3232421875;7216.39453125;1550.9122314453125;39155.11328125;4031.4775390625;74094.34375
17;2749.8701171875;0.0;3182.514404296875;16412.634765625;7401.01953125;1472.97412109375;39530.14453125;4046.309814453125;74795.265625
18;2896.832275390625;0.0;3234.525390625;15906.404296875;8112.73583984375;1298.8416748046875;40676.6875;3958.509521484375;76084.3984375
19;3034.37939453125;0.0;3002.516845703125;16535.0625;7470.12548828125;1291.6705322265625;40096.34765625;3262.626220703125;74692.4765625
