STEP;C11;NP;OCB;OCC;OCN;OCZ;ONC;ZIL;TOTAL
42;1354.0595703125;0.0;1543.4267578125;23046.529296875;5400.49951171875;3962.25927734375;25273.4296875;15829.6044921875;76409.7578125
43;1425.3585205078125;0.0;1560.00390625;23119.7109375;5132.43408203125;4128.6259765625;26390.916015625;15891.8955078125;77649.0390625
44;1303.74609375;0.2353329360485077;1442.309814453125;22400.947265625;5429.31982421875;4004.664306640625;25175.2265625;15437.67578125;75194.21875
45;1346.739990234375;0.0;1397.103515625;21393.544921875;5212.076171875;3784.47509765625;25513.958984375;15687.267578125;74334.9921875
46;1347.6064453125;0.0;1411.8121337890625;22377.064453125;5127.90234375;4115.60693359375;25853.513671875;15494.2294921875;75727.453125
47;1333.9410400390625;0.2353329360485077;1470.1756591796875;21585.62109375;5474.796875;4022.7578125;25381.11328125;15368.458984375;74636.765625
48;1315.8248291015625;0.0;1210.62744140625;21929.158203125;5676.2041015625;4350.94091796875;26566.796875;15518.033203125;76567.5625
49;1230.6097412109375;0.0;1250.313232421875;21616.525390625;5434.767578125;4417.3232421875;25530.03515625;15128.927734375;74608.25
50;1272.3326416015625;0.0;1284.4844970703125;21581.673828125;5446.6689453125;4167.89208984375;25637.697265625;16319.873046875;75710.5859375
51;1522.8056640625;0.0;1359.0615234375;22684.48046875;5497.7705078125;4191.892578125;25798.728515625;15454.5615234375;76509.2734375
52;1136.6802978515625;0.0;1484.4149169921875;22089.2109375;5498.04296875;4120.771484375;26130.462890625;16037.4091796875;76496.65625
53;1342.281005859375;0.0;1351.00244140625;20998.294921875;5874.8994140625;4273.359375;25329.572265625;15435.5166015625;74604.8515625
54;1340.2630615234375;0.0;1594.23583984375;21378.44921875;5371.37744140625;4138.140625;26554.388671875;15407.302734375;75784.0390625
55;1304.6915283203125;0.0;1570.7786865234375;21963.498046875;5452.8154296875;3878.662353515625;26174.255859375;15581.7333984375;75926.3359375
56;1497.361083984375;0.0;1429.3499755859375;22321.994140625;5038.9189453125;4358.0419921875;26207.53125;14682.4765625;75535.734375
57;1491.451171875;0.0;1360.458251953125;21977.224609375;5293.75048828125;4165.50146484375;26132.56640625;15010.0732421875;75430.8828125
58;1256.9716796875;0.0;1469.3892822265625;20964.310546875;5354.025390625;4378.40283203125;26840.244140625;15108.40625;75371.421875
59;1296.55712890625;0.0;1303.2640380859375;21242.220703125;4899.443359375;4169.2626953125;26350.9921875;14798.0625;74059.6640625
60;1214.232421875;0.0;1299.01611328125;21160.701171875;5221.33544921875;4134.27490234375;26456.921875;15265.8720703125;74751.90625
61;1118.5662841796875;0.0;1402.94482421875;21590.728515625;5027.3466796875;4304.1318359375;27181.658203125;14821.921875;75447.25
62;1175.896240234375;0.0;1323.746337890625;21590.5;5381.79638671875;4324.5;26261.984375;15330.2666015625;75388.59375
63;1123.5523681640625;0.0;1393.308837890625;21369.171875;5376.63720703125;4542.8291015625;26726.564453125;15237.1015625;75769.234375
64;1134.989990234375;0.0;1606.0208740234375;22141.375;5378.646484375;4236.9931640625;25944.74609375;15314.041015625;75756.6015625
65;1306.619873046875;0.0;1467.865966796875;22106.40234375;5687.56005859375;4288.2412109375;26477.4609375;15343.1357421875;76677.1171875
66;1244.8670654296875;0.0;1375.18310546875;21925.166015625;5294.78515625;4385.0439453125;25904.060546875;15269.5654296875;75398.59375
67;1433.8255615234375;0.0;1555.9871826171875;21544.28515625;5468.74462890625;4244.85888671875;26196.53125;15220.2060546875;75664.28125
68;1153.5770263671875;0.0;1560.0902099609375;20883.216796875;5228.80615234375;4271.19873046875;27286.9296875;15352.033203125;75735.5234375
69;1408.46630859375;0.4706658720970154;1452.4276123046875;21113.884765625;5377.83056640625;4303.7451171875;25825.515625;15526.5146484375;75008.609375
70;1295.3350830078125;0.0;1614.82421875;20987.2734375;5373.966796875;4185.875;26254.5859375;15631.998046875;75343.703125
71;1227.4625244140625;0.0;1396.3992919921875;22124.0859375;5505.85693359375;4313.37646484375;26280.30078125;15934.2373046875;76781.7421875
72;1288.4871826171875;0.0;1244.752197265625;22065.177734375;5118.65185546875;3976.898681640625;26079.109375;15706.8671875;75479.7109375
73;1186.5804443359375;0.0;1459.8106689453125;21669.306640625;5562.068359375;4267.04150390625;25488.296875;15091.013671875;74724.03125
74;1208.9844970703125;0.0;1440.55615234375;20842.435546875;5580.24560546875;4439.63232421875;25358.6796875;14776.947265625;73647.28125
75;1207.521484375;0.0;1416.733154296875;21760.966796875;5517.2099609375;4326.44921875;26102.546875;15332.125;75663.53125
76;1266.3624267578125;0.0;1384.783935546875;20708.259765625;5152.33837890625;4610.7265625;26178.416015625;14473.36328125;73774.109375
77;1127.3553466796875;0.0;1382.631103515625;21252.8515625;5471.416015625;4485.1982421875;26349.822265625;14594.4677734375;74663.65625
78;1317.1322021484375;0.0;1476.3323974609375;21930.58203125;5294.8701171875;4735.77734375;26877.828125;14933.0986328125;76565.671875
79;1394.6116943359375;0.0;1381.6925048828125;21458.064453125;4896.0654296875;4474.50927734375;25696.189453125;14982.2001953125;74283.2734375
80;1243.3006591796875;0.0;1219.13037109375;20908.05078125;5097.38232421875;4421.388671875;25603.580078125;14767.828125;73260.328125
81;1324.322998046875;0.0;1117.6724853515625;21122.6796875;5160.76025390625;4356.25732421875;26049.171875;14311.580078125;73442.078125
82;1108.5223388671875;0.9413317441940308;1198.4324951171875;22220.744140625;5222.82763671875;4353.3017578125;26751.5390625;14022.2734375;74878.671875
83;1190.482666015625;0.0;1330.486572265625;22001.96875;5730.6552734375;4370.93310546875;26526.2265625;14982.1044921875;76132.8203125
84;1386.5299072265625;0.0;1279.662353515625;22444.029296875;5256.0966796875;4385.03466796875;25616.28515625;14348.2998046875;74715.828125
85;1252.4752197265625;0.0;1415.831298828125;22014.154296875;5350.6181640625;4539.36328125;26511.783203125;14449.33203125;75533.3359375
86;1111.587646484375;0.0;1409.94287109375;22613.98046875;5426.830078125;4439.0263671875;26905.265625;14654.9677734375;76561.75
87;996.720947265625;0.0;1362.6702880859375;21697.306640625;5363.09033203125;4428.71435546875;26981.326171875;13522.4599609375;74352.0078125
88;1217.89599609375;0.0;1379.214599609375;21548.71875;5192.9150390625;4654.97607421875;26441.138671875;14389.4013671875;74823.9375
89;1316.4061279296875;0.2353329360485077;1438.6370849609375;21400.873046875;5149.4384765625;4499.52294921875;26606.970703125;14418.0595703125;74830.0859375
90;1314.058837890625;0.0;1352.0859375;21875.01171875;5479.95703125;4631.75537109375;25783.36328125;14558.9365234375;74995.0234375
91;1160.123046875;0.0;1405.333984375;22407.58984375;5255.99462890625;4570.7998046875;26142.1875;14332.650390625;75274.7421875
92;1447.3399658203125;0.0;1438.919921875;22245.345703125;5190.3203125;4398.255859375;25966.953125;14856.55078125;75543.5859375
93;1297.7430419921875;0.0;1245.175048828125;22059.236328125;5464.30029296875;4311.10888671875;26880.4609375;15014.2822265625;76272.125
94;1252.267822265625;0.0;1488.84716796875;22732.298828125;5437.0283203125;4374.455078125;25997.875;15101.693359375;76384.1328125
95;1399.029296875;0.0;1563.3818359375;22211.1328125;5190.6708984375;4132.3310546875;26511.494140625;14929.1865234375;75937.1484375
96;1416.110107421875;0.0;1324.5777587890625;22408.267578125;5239.39599609375;4013.686279296875;26825.9375;15888.828125;77116.6328125
97;1209.9759521484375;0.0;1219.0936279296875;22477.318359375;5276.44091796875;4253.45654296875;26354.5703125;15781.125;76571.7109375
98;1333.746826171875;0.0;1385.3858642578125;23579.529296875;5493.16943359375;4089.1337890625;27347.544921875;15383.0537109375;78611.3125
99;1120.5968017578125;0.0;1496.250732421875;23136.833984375;5538.6845703125;4326.9189453125;25807.744140625;15424.599609375;76851.25
100;1110.507080078125;0.0;1187.279541015625;23511.826171875;5381.61083984375;4305.5966796875;26642.609375;15055.9345703125;77195.3828125
101;1261.139404296875;0.0;1094.671630859375;23798.27734375;5246.90771484375;4540.5029296875;26483.8671875;15358.3359375;77783.625
102;1270.28125;0.0;1221.3380126953125;23226.6328125;5491.025390625;4576.26708984375;26905.81640625;15567.19140625;78258.4140625
103;1021.3975830078125;0.0;1269.4959716796875;22455.576171875;5574.06103515625;4429.4462890625;26075.5;15365.8818359375;76191.21875
104;1203.10107421875;0.2353329360485077;1423.359130859375;22511.951171875;5375.6748046875;4593.7958984375;25554.732421875;14705.9697265625;75368.8359375
105;1311.2701416015625;0.2353329360485077;1149.121826171875;23209.087890625;5027.91455078125;4288.4091796875;25407.23046875;15119.24609375;75512.546875
106;1160.2803955078125;0.0;1307.3304443359375;23215.43359375;5006.4306640625;4387.04833984375;25511.30078125;14916.34375;75504.109375
107;1264.149169921875;0.2353329360485077;1300.8759765625;23903.818359375;5382.85009765625;4336.94140625;26441.923828125;14795.984375;77426.8203125
108;1202.30224609375;0.0;1277.5255126953125;22854.068359375;5442.27001953125;4056.848388671875;26354.841796875;14306.6865234375;75494.5625
109;1116.9130859375;0.0;1326.7833251953125;22682.662109375;5062.81201171875;4189.9453125;26441.775390625;14369.08984375;75189.6796875
110;1430.5084228515625;0.0;1104.0628662109375;21860.458984375;5075.7041015625;4228.30712890625;25147.125;14133.0029296875;72979.0625
111;1276.906982421875;0.0;1236.489013671875;22982.705078125;5462.0810546875;4143.31103515625;26936.150390625;13919.037109375;75956.40625
112;1259.191162109375;0.0;1246.5147705078125;22232.705078125;5383.88916015625;4053.438232421875;25841.2890625;13585.7119140625;73602.625
113;1176.7926025390625;0.0;1199.127685546875;22658.96875;5451.53857421875;3839.3916015625;26710.966796875;13610.81640625;74647.28125
114;1275.6768798828125;0.0;1178.5137939453125;22860.830078125;5351.921875;4098.57421875;26415.60546875;13381.017578125;74561.96875
115;1247.29248046875;0.0;1213.9852294921875;22038.5078125;5565.53173828125;3934.6953125;26283.494140625;13816.189453125;74099.625
116;1336.4168701171875;0.0;1172.6876220703125;22988.076171875;5622.6572265625;4121.60107421875;26445.044921875;13573.8193359375;75260.046875
117;1248.69873046875;0.0;1403.359130859375;22854.99609375;5607.7314453125;4064.384033203125;27434.333984375;14324.669921875;76937.9921875
118;1296.732177734375;0.0;1425.0775146484375;23017.1484375;5302.76025390625;4136.39111328125;26930.212890625;13895.9091796875;76003.9921875
119;1285.078369140625;0.0;1329.6490478515625;22819.6328125;5380.28759765625;4245.10107421875;27282.15234375;13801.595703125;76143.1796875
120;1218.042724609375;0.0;1237.982421875;22037.34375;5295.40380859375;4110.17626953125;25644.201171875;13453.330078125;72996.296875
121;1149.5810546875;0.0;1205.5982666015625;22470.078125;5349.55908203125;4101.86669921875;26728.80078125;12931.9970703125;73937.390625
122;1130.70556640625;0.0;1303.452392578125;22157.09375;5230.01953125;3880.783447265625;26383.2890625;13363.080078125;73448.359375
123;1143.441650390625;0.4706658720970154;1233.81787109375;23044.759765625;5470.48583984375;4009.92724609375;26385.13671875;13370.2431640625;74658.2890625
124;1287.3369140625;0.0;1205.7655029296875;23202.5703125;5357.3662109375;4060.911376953125;26123.46875;13873.3154296875;75110.6875
125;1083.5604248046875;0.0;1149.5592041015625;22983.46875;5781.96533203125;4055.29736328125;26269.1484375;13773.287109375;75095.96875
126;988.0639038085938;0.0;1107.8570556640625;21593.662109375;5679.8095703125;4038.217529296875;26866.34765625;13601.78125;73875.65625
127;1072.4920654296875;0.0;1212.869140625;22496.548828125;5342.1064453125;3789.9228515625;26574.455078125;13390.58203125;73878.6953125
128;1071.66455078125;0.0;1311.68310546875;22564.328125;5633.63818359375;3701.451416015625;26605.69921875;13548.4228515625;74436.7109375
129;1097.524169921875;0.0;1309.60986328125;22597.865234375;5636.91748046875;3789.808349609375;26055.95703125;13470.5029296875;73958.078125
130;989.37158203125;0.9413317441940308;1354.009765625;22690.6640625;5851.6162109375;4001.66162109375;26341.361328125;13169.9072265625;74399.5234375
131;1287.5777587890625;0.0;1300.32421875;23248.689453125;5425.22705078125;4103.77001953125;26120.62109375;13272.6044921875;74758.9296875
132;1296.4305419921875;0.0;1303.07958984375;23269.498046875;5355.39501953125;3660.88623046875;26920.94921875;13140.017578125;74946.3515625
133;1199.2841796875;0.0;1327.5496826171875;24226.943359375;5749.31201171875;3867.2548828125;26393.8046875;12744.58984375;75508.3046875
134;1004.307861328125;0.0;1286.4984130859375;24423.54296875;5850.54638671875;3731.615478515625;26746.978515625;13427.755859375;76471.1484375
135;1006.395263671875;0.0;1139.9185791015625;23579.458984375;5693.67236328125;3907.59521484375;27137.4765625;13955.9580078125;76420.25
136;999.4559326171875;0.0;1426.6839599609375;23681.1640625;5853.18896484375;3821.843017578125;26427.4765625;13575.9775390625;75785.640625
137;1175.6375732421875;0.0;1358.76123046875;23475.451171875;5690.57666015625;3708.29052734375;27003.3046875;13541.5673828125;75953.3203125
138;1145.746337890625;0.0;1414.421142578125;22653.9453125;5656.02490234375;4014.89794921875;26359.521484375;13385.767578125;74629.84375
139;1172.6600341796875;0.0;1497.795654296875;22146.83203125;5760.7724609375;3993.2294921875;26502.51171875;13438.8662109375;74512.5390625
140;1104.442138671875;0.0;1561.456298828125;22744.8203125;5325.185546875;4090.417724609375;26709.068359375;12987.107421875;74522.2890625
141;998.8688354492188;0.0;1495.4906005859375;22725.677734375;5965.51953125;4168.091796875;27289.361328125;12633.9482421875;75276.84375
142;1100.6719970703125;0.0;1371.256591796875;22371.296875;5710.60888671875;3984.78369140625;26987.9375;12636.1923828125;74162.4453125
143;1005.5126953125;0.0;1341.9320068359375;22625.443359375;5575.05615234375;3900.6201171875;26514.365234375;13276.9453125;74239.609375
144;1185.415283203125;0.0;1328.3397216796875;23117.30078125;5664.7177734375;3720.779296875;26448.98828125;12731.6494140625;74197.2421875
145;1088.8394775390625;0.0;1317.21826171875;22990.3203125;5746.86376953125;3922.5908203125;26363.0703125;12579.177734375;74007.7265625
146;1168.4073486328125;0.0;1407.8154296875;23408.1484375;5058.380859375;4096.59716796875;26337.755859375;13006.78515625;74483.6484375
147;1084.5338134765625;0.0;1193.2957763671875;21899.97265625;5514.50244140625;3727.55322265625;25198.841796875;13399.6181640625;72017.8984375
148;1081.326416015625;0.0;1094.44775390625;22333.22265625;4982.580078125;3779.5771484375;26343.95703125;13377.08203125;72991.7421875
149;1310.5928955078125;0.0;1216.0775146484375;22510.515625;5059.46044921875;3853.68408203125;26822.201171875;12754.1044921875;73526.4296875
150;939.4912109375;0.0;1127.2589111328125;22208.0859375;4983.85791015625;3799.65380859375;26434.96875;13239.736328125;72732.6328125
151;1117.668212890625;0.0;1251.7265625;22132.73046875;5482.732421875;3968.8916015625;24414.740234375;12696.642578125;71064.640625
152;1305.4559326171875;0.0;1294.896484375;22433.859375;5588.50634765625;3890.689208984375;25929.330078125;12296.732421875;72739.15625
153;903.5113525390625;0.0;1240.117919921875;22497.283203125;5525.8662109375;4112.81396484375;26703.998046875;12616.376953125;73599.765625
154;915.71826171875;0.0;1302.296875;22206.49609375;5768.66259765625;4069.949462890625;26765.45703125;12588.5927734375;73616.921875
155;1138.1856689453125;0.0;1118.960205078125;23009.080078125;5694.1865234375;4193.49365234375;27046.509765625;12602.3671875;74802.7421875
156;1100.814208984375;0.0;1251.4638671875;22983.525390625;5261.70703125;4160.24560546875;26456.796875;12376.7294921875;73591.265625
157;977.73828125;0.0;1294.6563720703125;21322.494140625;5165.58349609375;4248.8115234375;25915.310546875;12876.4794921875;71800.8671875
158;1032.2493896484375;0.0;1231.7352294921875;22716.04296875;5468.65673828125;4037.217041015625;26459.41796875;12695.81640625;73641.1875
159;845.7264404296875;0.0;1184.326171875;22473.208984375;5338.91259765625;4107.19677734375;25978.25;12787.0439453125;72714.3203125
160;801.609619140625;0.2353329360485077;1028.7760009765625;22578.12109375;5244.58349609375;4132.7216796875;25697.21875;12563.2021484375;72045.953125
161;973.9548950195313;0.0;1068.742919921875;22745.60546875;5353.904296875;3971.41552734375;26780.265625;12434.9873046875;73328.8515625
162;995.8084716796875;0.0;1174.389892578125;22967.4609375;5474.095703125;4100.1533203125;26387.87109375;12479.3447265625;73579.09375
163;1119.09765625;0.0;1142.83544921875;23152.888671875;5467.79296875;4319.8349609375;26208.77734375;12169.234375;73580.4453125
164;898.3431396484375;0.0;1225.71142578125;23190.419921875;5512.748046875;3986.097412109375;27357.400390625;12149.83984375;74320.53125
165;1001.1149291992188;0.4706658720970154;1111.8319091796875;23046.666015625;5517.80615234375;4164.6171875;25233.294921875;12339.431640625;72415.1953125
166;1026.6871337890625;0.0;1387.02880859375;23586.369140625;5311.23486328125;4459.9736328125;26544.82421875;12126.8828125;74442.8046875
167;937.7752075195313;0.0;1219.9736328125;23660.306640625;5585.12939453125;4251.86474609375;26994.833984375;12471.3486328125;75120.9609375
168;1053.53564453125;0.0;1159.3408203125;23299.83203125;5072.2041015625;4423.3818359375;26288.55859375;11828.8408203125;73125.421875
169;882.5301513671875;0.0;1242.8551025390625;23580.837890625;5573.962890625;4254.8125;26541.58203125;12103.3447265625;74179.734375
170;1027.8814697265625;0.4706658720970154;1174.7122802734375;22541.5390625;5512.02294921875;4213.10009765625;26906.15234375;12319.0283203125;73694.6875
171;1065.5966796875;0.0;1111.9041748046875;22561.291015625;5580.7978515625;4315.45849609375;25984.0078125;12183.5537109375;72802.4140625
172;1171.892333984375;0.0;1379.0577392578125;22784.474609375;5425.37890625;4330.17578125;26281.740234375;12179.6572265625;73552.28125
173;1095.188720703125;0.2353329360485077;1159.31298828125;22929.158203125;5399.84521484375;4100.73388671875;26296.861328125;12255.9091796875;73237.3203125
174;992.6221923828125;0.0;1178.6143798828125;22274.37890625;5569.52978515625;4283.17724609375;26938.201171875;12931.13671875;74167.3828125
175;999.6112060546875;0.0;1256.2767333984375;22178.103515625;5117.73046875;3911.41796875;26339.611328125;12651.5;72453.9921875
176;876.708740234375;0.0;1186.7667236328125;22719.29296875;5594.6005859375;4226.640625;27398.716796875;13024.1767578125;75026.90625
177;950.9422607421875;0.0;1237.93896484375;22074.19921875;5036.02685546875;3873.57861328125;27088.7421875;12913.3447265625;73174.578125
178;1083.7032470703125;0.0;1380.106689453125;22981.517578125;5488.73583984375;4175.544921875;26775.21484375;12453.7587890625;74338.6953125
179;1074.5516357421875;0.0;1319.2509765625;22095.91796875;5472.27587890625;3857.14013671875;26413.16796875;12419.1064453125;72651.2890625
180;1093.76806640625;0.0;1153.5601806640625;22642.26953125;5290.451171875;4228.1279296875;25978.580078125;12968.826171875;73355.3671875
181;1002.9763793945313;0.0;1185.107666015625;23185.486328125;5480.77880859375;3909.329833984375;27406.203125;12407.81640625;74577.8359375
182;861.5140380859375;0.0;1189.94775390625;22562.806640625;5471.7373046875;4227.83740234375;26548.546875;11702.255859375;72564.2265625
183;935.996826171875;0.0;1296.2471923828125;22169.19140625;5463.974609375;4113.888671875;26641.18359375;12076.8828125;72697.078125
184;1035.248291015625;0.0;1184.3638916015625;21995.884765625;5321.02099609375;3997.1103515625;25579.291015625;11794.078125;70906.8203125
185;1051.905517578125;0.0;1113.1434326171875;22451.15625;5861.81591796875;4114.37451171875;26903.03125;11612.4775390625;73107.703125
186;1033.7564697265625;0.0;1150.9927978515625;22160.892578125;5512.42333984375;3898.111083984375;26464.634765625;12062.4638671875;72282.96875
187;1025.943115234375;0.0;1254.948974609375;23460.533203125;5474.947265625;3833.840576171875;27420.28515625;11679.896484375;74149.9921875
188;1024.6015625;0.0;1243.532958984375;23217.466796875;5509.6103515625;4081.99609375;27906.87890625;11685.93359375;74670.0546875
189;1206.9271240234375;0.0;1317.4876708984375;22796.818359375;5428.59423828125;3798.908447265625;27578.7734375;11656.6162109375;73783.8828125
190;1079.5040283203125;0.0;1268.682373046875;22317.8359375;5477.17236328125;3907.275146484375;26575.728515625;12105.7080078125;72731.6875
191;1062.97802734375;0.0;1244.583984375;23014.474609375;5294.37646484375;4083.416015625;26080.861328125;11538.7587890625;72319.1640625
192;1271.072265625;0.0;1483.8607177734375;24864.380859375;5517.22412109375;4011.338623046875;27457.884765625;11524.947265625;76130.53125
193;1081.7977294921875;0.0;1143.0628662109375;23936.68359375;5790.7080078125;3884.969482421875;27880.021484375;11413.9482421875;75131.2578125
194;1037.94482421875;0.0;1069.657958984375;23697.0234375;5873.3759765625;3920.707763671875;27541.236328125;11547.8271484375;74687.703125
195;1141.3424072265625;0.0;1026.3477783203125;23547.337890625;5874.99462890625;3939.591552734375;26965.701171875;11708.619140625;74203.6875
196;877.7374877929688;0.0;1110.54150390625;23907.701171875;5392.60498046875;3914.657958984375;26202.732421875;11249.494140625;72655.28125
197;1128.7017822265625;0.0;1291.541748046875;23704.328125;5615.99072265625;4232.0;26429.546875;11739.943359375;74141.859375
198;907.5031127929688;0.0;1239.7802734375;22707.341796875;5485.0537109375;4128.65380859375;26524.484375;11469.1015625;72461.3671875
199;991.6812744140625;0.0;1243.38818359375;23163.6484375;5883.7421875;4398.5302734375;26436.8125;11612.7041015625;73730.3515625
