STEP;C11;NP;OCB;OCC;OCN;OCQ;ONC;OQL;TOTAL
0;1939.264404296875;1.6473305225372314;2317.001708984375;26885.525390625;5661.77490234375;4129.267578125;26000.490234375;14157.6953125;81092.640625
1;2031.5936279296875;5.1773247718811035;2345.138916015625;27613.427734375;5829.98681640625;4101.68701171875;26308.3984375;12929.0908203125;81164.453125
2;2251.522705078125;2.5886623859405518;2294.207763671875;27522.611328125;5852.14599609375;3963.175537109375;26236.41796875;12926.8310546875;81049.4765625
3;1936.86865234375;1.1766647100448608;2375.78125;27794.146484375;5830.72802734375;3959.31640625;26804.958984375;12709.896484375;81412.640625
4;1938.099365234375;0.2353329360485077;2157.623779296875;27823.509765625;5922.23974609375;4003.310546875;28171.390625;13751.08984375;83767.359375
5;1797.7095947265625;0.4706658720970154;2347.556884765625;25817.462890625;5865.62060546875;4091.382080078125;26331.591796875;13358.5888671875;79610.421875
6;1686.1141357421875;1.8826634883880615;1975.9168701171875;26476.5703125;5426.13671875;4159.69970703125;25371.732421875;14249.4912109375;79347.40625
7;1972.3997802734375;0.0;2113.073974609375;26459.287109375;5427.58349609375;4046.0654296875;25999.443359375;12784.8525390625;78802.7734375
8;1751.240478515625;0.9413317441940308;1840.07666015625;25874.662109375;5731.029296875;3966.033203125;25633.1875;13100.7451171875;77897.6484375
9;2010.167724609375;0.0;2099.90771484375;25925.796875;5795.3759765625;3804.339599609375;25556.310546875;14078.517578125;79270.3828125
10;1942.467529296875;0.0;2407.91455078125;26909.658203125;5527.59130859375;4114.8369140625;25992.171875;12952.5341796875;79847.0625
11;2064.130126953125;0.7059987783432007;2476.038330078125;26032.8125;5865.060546875;4352.5986328125;26212.248046875;12921.2958984375;79925.09375
12;2173.068359375;1.4119975566864014;2215.920654296875;26925.705078125;5896.65576171875;4394.90625;27134.060546875;12222.6708984375;80964.4609375
13;1871.53271484375;0.2353329360485077;2440.43212890625;26556.4140625;5329.54443359375;4240.60009765625;26455.599609375;11963.6044921875;78857.7109375
14;1988.4315185546875;0.2353329360485077;2407.34619140625;26717.654296875;5501.61669921875;4036.781005859375;27087.263671875;12496.701171875;80236.1171875
15;2044.06640625;0.2353329360485077;2186.857421875;28397.564453125;5825.07763671875;3861.005859375;26092.564453125;12297.7177734375;80704.984375
16;2040.4234619140625;0.7059987783432007;2361.145263671875;27207.0546875;5778.1513671875;3951.906982421875;25704.25;11779.357421875;78823.0546875
17;2169.19873046875;0.9413317441940308;2026.645263671875;27517.396484375;5405.015625;4285.83544921875;25971.857421875;11613.2958984375;78990.0546875
18;2024.0172119140625;0.9413317441940308;2291.246337890625;26845.326171875;5818.00537109375;3705.369384765625;25677.576171875;12188.0751953125;78550.3828125
19;1821.257568359375;0.0;2207.100830078125;27459.322265625;5696.5068359375;3473.75439453125;25644.3828125;11838.9326171875;78141.140625
20;1897.6304931640625;0.2353329360485077;2032.07568359375;26824.28125;5626.0439453125;4290.2841796875;26399.306640625;11292.5546875;78362.40625
21;2070.166015625;1.1766647100448608;1934.2479248046875;26937.62109375;5442.765625;3834.287109375;25538.64453125;11853.1572265625;77611.8359375
22;1834.272216796875;0.0;2016.3798828125;26888.853515625;6040.69287109375;4106.0556640625;26302.6953125;11703.708984375;78892.5859375
23;1843.4459228515625;1.1766645908355713;1788.8704833984375;27016.529296875;5418.9892578125;4055.93896484375;26834.53515625;12771.6318359375;79731.03125
24;1707.2593994140625;0.2353329360485077;2071.092529296875;27370.06640625;5365.298828125;4296.9404296875;25712.720703125;12969.7021484375;79493.140625
25;1754.166259765625;1.4119975566864014;2219.362548828125;26689.8359375;5837.3310546875;4379.94189453125;25622.36328125;12098.9755859375;78603.5859375
26;1651.6485595703125;0.7059987783432007;2091.992431640625;25900.01953125;5333.12060546875;4118.99462890625;25408.302734375;12519.9501953125;77024.6171875
27;1818.6171875;0.2353329360485077;2002.6688232421875;27747.71484375;5317.79296875;4201.68212890625;26016.919921875;12233.591796875;79339.28125
28;1524.9202880859375;3.765326976776123;2102.672119140625;26874.951171875;6067.94677734375;4094.56884765625;26088.4453125;12365.1396484375;79122.5546875
29;1705.849609375;1.8826634883880615;1973.1708984375;25738.5234375;5459.919921875;4162.6064453125;25950.021484375;11925.6708984375;76917.609375
30;1617.0101318359375;1.1766645908355713;1936.034912109375;27262.177734375;5697.65087890625;4017.7451171875;25691.998046875;12902.3525390625;79125.859375
31;1429.2374267578125;0.7059987783432007;2009.057861328125;26836.55859375;5669.67041015625;3482.797119140625;25759.978515625;12085.8701171875;77273.7109375
32;1684.232666015625;0.4706658720970154;2191.013427734375;26604.580078125;5573.42431640625;3642.9326171875;26132.8828125;11749.994140625;77579.359375
33;1801.8580322265625;0.0;2257.592041015625;26416.033203125;5687.04052734375;3696.3017578125;27050.388671875;11529.3251953125;78438.34375
34;2188.458984375;0.0;2146.3837890625;27185.724609375;5533.1123046875;3507.953857421875;25774.30859375;12222.654296875;78558.3125
35;1705.6224365234375;0.4706658720970154;2244.137939453125;26334.16796875;5562.66943359375;4105.3369140625;25621.4921875;11626.4140625;77200.2109375
36;1839.3280029296875;0.2353329360485077;2301.649169921875;26922.234375;5578.6669921875;3737.54150390625;26580.50390625;12160.4658203125;79120.3984375
37;2125.094970703125;0.2353329360485077;2246.624267578125;27506.373046875;5461.98828125;3579.46533203125;24466.1171875;12928.78515625;78314.40625
38;1938.3701171875;0.7059987783432007;2172.312255859375;27546.98828125;5824.5537109375;4137.02294921875;25574.25;11725.2607421875;78919.1640625
39;1869.201904296875;0.0;2052.39892578125;27004.146484375;5868.57080078125;3939.09375;26292.12890625;11961.599609375;78987.1015625
40;1982.4481201171875;0.0;2221.827392578125;26607.34765625;5855.068359375;3864.58935546875;26246.96875;12016.9921875;78795.2265625
41;2017.884765625;0.7059987783432007;2551.960693359375;27728.662109375;5697.0556640625;3676.107666015625;26264.6328125;12187.5693359375;80124.453125
42;1861.9796142578125;0.0;2099.02783203125;28298.705078125;5644.50341796875;4051.869384765625;26661.615234375;11951.5849609375;80569.2578125
43;1820.414794921875;0.0;2189.90576171875;27755.873046875;5457.13818359375;3866.289794921875;25840.947265625;11821.4814453125;78752.15625
44;1705.716796875;0.0;2055.29833984375;27824.3828125;5743.28466796875;3574.029296875;26636.69921875;12042.1416015625;79581.625
45;1926.803466796875;0.0;2102.238037109375;27892.572265625;5837.26318359375;3546.043701171875;26104.29296875;11762.857421875;79171.9921875
46;1390.344970703125;0.0;1839.5057373046875;27081.640625;5410.3984375;3466.001220703125;25614.154296875;11420.5595703125;76222.4140625
