STEP;C11;NP;OCB;OCC;OCN;OCP;ONC;PAN;TOTAL
26;2827.71337890625;0.4706658720970154;2647.426025390625;14123.7265625;5683.85400390625;1894.320556640625;28849.673828125;27228.568359375;83255.828125
27;2937.01318359375;0.4706658720970154;2715.801513671875;13789.8056640625;5571.35498046875;1872.3992919921875;28644.5625;26350.51953125;81882.015625
28;2955.173828125;0.0;2896.85400390625;14390.55078125;5615.36767578125;1822.1060791015625;29619.458984375;26129.087890625;83428.7109375
29;2803.0166015625;0.9413317441940308;2706.1708984375;13560.5244140625;5502.28369140625;2027.54833984375;29753.791015625;26573.939453125;82928.2109375
30;2770.3193359375;0.9413317441940308;2990.884765625;14001.7421875;5349.783203125;2018.699951171875;30110.505859375;26165.423828125;83408.640625
31;2732.21826171875;0.7059987783432007;2806.305908203125;14011.55859375;5666.38916015625;1968.7166748046875;29196.576171875;25959.4921875;82341.8671875
32;2678.229248046875;1.6473305225372314;2694.8232421875;13851.8251953125;5634.01611328125;2065.42724609375;29172.353515625;25987.390625;82086.0
33;2734.3779296875;0.7059987783432007;2856.913330078125;14202.7294921875;5352.16796875;2034.054931640625;29647.54296875;25790.94140625;82619.4296875
34;2642.779052734375;0.0;2548.18701171875;13862.892578125;5316.21923828125;2014.339111328125;30085.513671875;26122.931640625;82592.90625
35;2676.42578125;0.4706658720970154;2263.689208984375;13363.072265625;5024.54296875;2144.283203125;29360.04296875;25907.958984375;80740.6328125
36;2625.71240234375;0.2353329360485077;2340.349365234375;13213.802734375;5273.45703125;2113.20947265625;27724.65234375;26129.6796875;79420.9609375
37;2560.444580078125;1.6473305225372314;2475.840576171875;13842.5673828125;5363.6669921875;1963.5975341796875;29185.904296875;26452.337890625;81845.828125
38;2416.847412109375;0.7059987783432007;2261.1357421875;13213.046875;5638.689453125;1941.1651611328125;29104.4453125;26885.83984375;81462.015625
39;2422.418212890625;0.0;2520.50048828125;13444.13671875;5278.4580078125;1955.5377197265625;28447.01171875;25980.931640625;80049.03125
40;2501.768310546875;1.1766647100448608;2413.30859375;13451.6796875;5292.91064453125;2137.597900390625;29248.404296875;25646.56640625;80693.6640625
41;2574.6171875;0.0;2429.909423828125;13161.93359375;5026.68896484375;2060.4208984375;28828.0;25934.7734375;80016.4296875
42;2188.095703125;0.7059987783432007;2533.2490234375;13177.4189453125;5565.51904296875;1916.9334716796875;28258.166015625;25479.583984375;79119.71875
43;2477.72119140625;2.8239951133728027;2530.626220703125;13070.6796875;5236.1171875;2112.74609375;28871.005859375;25049.314453125;79350.6484375
44;2418.414794921875;1.1766647100448608;2704.88134765625;13526.193359375;5191.8935546875;1960.6851806640625;28721.599609375;25642.501953125;80167.4453125
45;2269.94970703125;2.823995351791382;2423.447265625;13664.349609375;5384.35498046875;2034.0299072265625;28853.484375;25495.251953125;80127.796875
46;2448.0751953125;0.9413317441940308;2184.056396484375;13861.86328125;5369.2158203125;2174.107421875;29246.3515625;26646.7578125;81931.4609375
47;2294.291015625;0.2353329360485077;2549.417724609375;13228.333984375;5013.40673828125;1971.012451171875;29221.767578125;25361.46875;79640.0
48;2356.095703125;0.0;2573.26611328125;12785.7265625;5012.04833984375;2011.564697265625;28873.521484375;25417.494140625;79029.640625
49;2444.41650390625;0.2353329360485077;2749.50732421875;12625.0615234375;5127.57568359375;1949.7193603515625;29143.69921875;25539.107421875;79579.3125
50;2694.154052734375;0.0;2520.852783203125;12903.4697265625;5387.85986328125;1867.2291259765625;29200.85546875;24500.001953125;79074.1171875
51;2341.34619140625;0.4706658720970154;2331.29541015625;12958.7841796875;5225.40283203125;1953.623046875;28696.46875;25337.591796875;78844.765625
52;2183.054443359375;0.7059987783432007;2445.70654296875;12963.9873046875;5301.8740234375;2042.618408203125;28809.953125;25271.63671875;79019.4921875
53;2105.16845703125;0.0;2529.0107421875;12780.630859375;5298.80419921875;1887.0115966796875;28517.9140625;25222.029296875;78340.65625
54;2231.845947265625;0.0;2362.337646484375;13465.9140625;5446.94970703125;2042.213623046875;28656.640625;25070.34375;79276.125
55;2489.460205078125;0.0;2294.91357421875;12994.921875;5226.14892578125;1987.5428466796875;28972.63671875;25053.87890625;79019.375
56;2338.267578125;0.7059987783432007;2250.07666015625;12961.7509765625;5233.31884765625;2020.101318359375;28458.892578125;25551.908203125;78814.7265625
57;2431.771484375;0.0;2327.756103515625;12642.1162109375;5587.470703125;1881.0040283203125;29683.36328125;25635.216796875;80188.4921875
58;2387.1416015625;1.647330641746521;2195.160888671875;13422.90625;5338.43017578125;1976.125244140625;29004.943359375;25449.76953125;79776.0234375
59;2175.927001953125;0.2353329360485077;2452.80859375;12752.49609375;5589.3447265625;1999.5062255859375;28210.564453125;25456.953125;78637.875
60;2204.6044921875;1.411997675895691;2377.29931640625;12864.5048828125;5810.62060546875;1837.183349609375;28096.90234375;26099.623046875;79292.0234375
61;2017.316650390625;0.7059987783432007;2453.262451171875;12244.0126953125;5411.42919921875;1907.6787109375;29056.0703125;26059.046875;79149.3984375
62;2209.294921875;0.0;2177.532958984375;12850.1953125;5315.11572265625;2129.20068359375;29449.408203125;25720.826171875;79851.4453125
63;2199.37548828125;0.0;2344.918701171875;13147.111328125;5174.80419921875;1789.884765625;28166.65625;24739.640625;77562.2265625
64;2000.4312744140625;1.4119975566864014;2387.277099609375;12430.1767578125;5250.9658203125;1973.751220703125;28162.3828125;25383.630859375;77589.859375
65;1995.995849609375;0.2353329360485077;2243.5791015625;12435.8076171875;5172.4365234375;1974.920166015625;28271.083984375;25664.0234375;77757.7265625
66;2070.245849609375;0.4706658720970154;2424.5751953125;12586.1943359375;5189.62890625;1962.4857177734375;28491.41015625;25269.21484375;77993.9296875
67;2083.5888671875;0.0;2490.01806640625;12553.3955078125;5460.71484375;1848.63916015625;29931.1640625;25611.69921875;79978.75
68;1936.331298828125;0.0;2381.546630859375;12908.462890625;5394.2275390625;1824.164794921875;29412.115234375;25499.23828125;79356.015625
69;1905.1424560546875;0.2353329360485077;2440.996826171875;12720.0615234375;5440.90185546875;1959.568603515625;28497.701171875;24750.146484375;77714.6796875
70;1823.9183349609375;2.1179964542388916;2246.5732421875;12930.8984375;5404.7890625;2001.086669921875;28891.814453125;25314.0703125;78615.3359375
71;1985.8070068359375;0.2353329360485077;2150.499267578125;12176.240234375;5269.71142578125;1827.4505615234375;27610.009765625;24870.71484375;75890.7109375
72;2101.458740234375;0.4706658720970154;2240.3857421875;13358.939453125;5562.12109375;1994.707275390625;28994.560546875;25153.724609375;79406.5390625
73;2091.4306640625;0.9413317441940308;2279.8779296875;12332.1572265625;5555.380859375;2082.49658203125;28977.341796875;25398.455078125;78717.9375
74;2197.9833984375;0.4706658720970154;2426.517333984375;12695.427734375;5575.4814453125;1813.572021484375;29588.021484375;25212.259765625;79509.53125
75;2079.019287109375;0.0;2419.617431640625;12819.74609375;5094.69921875;1816.49365234375;29027.427734375;24894.7421875;78151.46875
76;2030.1036376953125;0.7059987783432007;2516.28125;12745.7890625;5579.1474609375;1630.40380859375;28811.025390625;24742.95703125;78056.3984375
77;1745.9366455078125;0.0;2221.1025390625;11955.1123046875;5571.56396484375;1796.31494140625;28780.2421875;24569.765625;76639.90625
78;2177.47998046875;0.2353329360485077;2536.18212890625;12879.7568359375;5412.314453125;1839.909423828125;29502.31640625;24181.12109375;78529.296875
79;1672.200439453125;0.0;2448.716552734375;12521.3359375;5457.310546875;1884.9779052734375;29738.02734375;23873.96875;77596.4296875
80;1723.9447021484375;0.0;2560.9326171875;12864.2900390625;5390.0048828125;1891.9830322265625;28541.056640625;24666.517578125;77638.5703125
81;1816.9853515625;0.7059987783432007;2497.150634765625;12384.814453125;5459.291015625;1808.575439453125;28453.0;24202.017578125;76622.265625
82;1861.3857421875;2.5886623859405518;2485.251708984375;12344.1005859375;5544.2568359375;1938.3419189453125;29678.423828125;24611.9921875;78466.234375
83;1877.086181640625;0.0;2091.748779296875;12347.7529296875;5419.84765625;1669.3548583984375;29572.236328125;24507.40234375;77485.2578125
84;1708.369384765625;1.1766647100448608;2130.281982421875;12281.9072265625;5337.54345703125;1675.0057373046875;29913.609375;24428.791015625;77476.796875
85;1882.550048828125;0.0;2348.962158203125;12626.150390625;5402.47021484375;1551.7042236328125;29523.03515625;24260.62890625;77595.34375
86;1883.1883544921875;0.0;2486.967041015625;13248.732421875;5615.34326171875;1759.262451171875;28934.021484375;24437.087890625;78364.5546875
87;2075.264404296875;0.0;2377.034912109375;12726.560546875;5584.021484375;1722.311767578125;30059.37109375;24104.64453125;78649.25
88;1759.14892578125;0.4706658720970154;2206.519287109375;12753.396484375;5264.015625;1787.068359375;29523.123046875;23590.693359375;76884.265625
89;1912.1951904296875;1.4119975566864014;2207.074951171875;13220.5341796875;5422.76123046875;1775.284423828125;30412.748046875;23939.552734375;78891.4921875
90;1923.485595703125;0.4706658720970154;2388.408935546875;12781.259765625;5371.95751953125;1908.9952392578125;29735.541015625;23838.951171875;77948.875
91;1624.19482421875;0.0;2275.76220703125;12760.4931640625;5501.44091796875;1561.2711181640625;30100.208984375;23529.546875;77352.9296875
92;1885.49169921875;0.0;2569.84912109375;12713.98046875;5537.03271484375;1720.0704345703125;29886.19140625;23664.6171875;77977.1484375
93;1820.367431640625;0.0;2353.107666015625;12684.267578125;5307.849609375;1672.0789794921875;29824.0390625;23595.724609375;77257.125
94;1891.2364501953125;0.0;2274.678955078125;12324.0869140625;5177.20458984375;1686.6983642578125;29999.041015625;23257.080078125;76609.7890625
95;2006.429931640625;0.2353329360485077;2490.43115234375;12735.859375;5387.34619140625;1726.9810791015625;30006.755859375;23176.291015625;77530.046875
96;1991.6741943359375;0.2353329360485077;2284.988525390625;12645.2060546875;5383.775390625;1618.69775390625;29296.177734375;23429.716796875;76650.640625
97;1881.7652587890625;1.6473305225372314;2143.658203125;12606.9453125;5089.87353515625;1711.9110107421875;29109.775390625;23294.216796875;75839.7890625
98;1631.3253173828125;0.0;2350.738037109375;12538.7353515625;5635.99560546875;1640.243896484375;30062.12890625;23301.24609375;77160.4609375
99;2060.1240234375;0.2353329360485077;2499.163330078125;12727.984375;5541.10791015625;1730.7862548828125;30470.048828125;22870.81640625;77900.078125
100;2036.2137451171875;0.0;2817.917724609375;13425.2373046875;5633.21875;1724.1129150390625;30177.8671875;23237.283203125;79051.9296875
101;1750.89404296875;0.0;2444.329345703125;13304.2080078125;5697.615234375;1521.9537353515625;29984.9375;23587.2109375;78291.03125
102;1992.822265625;0.0;2415.595703125;13964.2294921875;5757.97216796875;1529.636474609375;30397.302734375;22921.09765625;78978.453125
103;1976.8758544921875;2.3533294200897217;2633.761962890625;13621.521484375;5534.93798828125;1747.1995849609375;31196.51171875;22677.986328125;79391.046875
104;1818.7525634765625;0.0;2543.176025390625;13368.7421875;5241.8037109375;1774.1871337890625;29777.671875;22985.41796875;77509.5234375
105;1837.922607421875;0.0;2626.284423828125;13523.0986328125;5376.43505859375;1871.685791015625;29866.4453125;22785.017578125;77886.7109375
106;2046.7215576171875;0.7059987783432007;2430.108642578125;12792.5087890625;5296.04638671875;1881.0194091796875;30265.306640625;23054.015625;77766.5390625
107;1937.49169921875;0.2353329360485077;2319.785400390625;12474.447265625;5175.8154296875;1720.33642578125;30047.8671875;23145.521484375;76821.15625
108;2054.525146484375;0.0;2310.4111328125;12470.888671875;5116.6435546875;1782.6453857421875;30020.412109375;23340.08203125;77095.21875
109;1831.2930908203125;0.0;2556.111572265625;12884.0263671875;5635.001953125;1718.1641845703125;30468.828125;23035.326171875;78128.6953125
110;2005.306640625;0.0;2387.96044921875;12748.8115234375;5538.97412109375;1535.8587646484375;29957.244140625;22473.103515625;76647.09375
111;2201.1982421875;0.0;2187.952880859375;12849.6279296875;5424.82373046875;1799.72119140625;29475.669921875;22454.751953125;76393.8125
112;2022.178955078125;0.2353329360485077;2430.458251953125;13138.4140625;5738.5693359375;1747.474365234375;29043.46484375;22629.560546875;76750.3046875
113;2066.88427734375;0.0;2552.868896484375;13864.671875;5430.8720703125;1812.8973388671875;31012.294921875;22805.224609375;79545.9140625
114;2423.059814453125;0.7059987783432007;2656.4677734375;12998.818359375;5202.2744140625;1821.4276123046875;30984.71484375;22421.3203125;78508.8046875
115;2034.2589111328125;0.2353329360485077;2511.372314453125;13166.8544921875;5392.2255859375;1881.7978515625;30479.466796875;22542.740234375;78008.7890625
116;2248.3447265625;0.0;2482.294677734375;12973.3251953125;5785.345703125;1814.5274658203125;29625.3984375;22533.205078125;77462.2734375
117;2071.665283203125;0.4706658720970154;2362.010986328125;13154.005859375;5456.95654296875;1832.702880859375;30354.580078125;22535.013671875;77767.328125
118;2207.16943359375;0.0;2433.92724609375;13184.412109375;5712.97802734375;1803.6708984375;30073.142578125;23111.8046875;78527.03125
119;2220.43310546875;0.2353329360485077;2602.74169921875;13557.1455078125;5549.76171875;1655.512451171875;29306.416015625;22582.546875;77474.6875
120;1916.9266357421875;0.0;2630.892578125;12987.1630859375;5396.92236328125;1920.39013671875;30004.99609375;22645.234375;77502.3671875
121;2283.552001953125;0.0;2581.10009765625;13290.25390625;5595.43359375;1865.5352783203125;30271.642578125;22280.5546875;78168.09375
122;2072.77734375;0.0;2576.9736328125;13729.865234375;5224.98828125;1883.0277099609375;30219.0703125;22291.93359375;77998.640625
123;2024.7841796875;0.0;2507.14453125;12805.462890625;5547.8212890625;1802.2884521484375;29878.166015625;22732.828125;77298.0078125
124;1933.231689453125;0.0;2334.590576171875;13154.5888671875;5609.58544921875;1956.614990234375;29629.41796875;22446.54296875;77064.25
125;1835.387451171875;0.0;2281.653564453125;13310.224609375;5627.1826171875;1908.9256591796875;29617.044921875;23003.703125;77583.9765625
126;1965.4996337890625;0.0;2431.229736328125;13464.44140625;5553.73779296875;1790.293701171875;29928.171875;22946.07421875;78079.6171875
127;1964.345458984375;0.7059987783432007;2454.490478515625;12978.6240234375;5434.60400390625;1960.71630859375;30395.30078125;22689.822265625;77878.5625
128;1944.240234375;0.0;2354.87109375;13115.921875;5651.37109375;1825.52099609375;29892.224609375;22977.193359375;77761.21875
129;1825.6893310546875;1.1766645908355713;2540.2373046875;13190.333984375;5365.66845703125;1938.7371826171875;29284.94921875;22488.400390625;76635.0234375
130;1912.6083984375;0.0;2319.78125;13144.0791015625;5641.30126953125;1892.2125244140625;29626.314453125;23055.181640625;77591.265625
131;1937.7286376953125;0.0;2466.607421875;13374.72265625;5439.81298828125;1776.377685546875;28951.55078125;22901.50390625;76848.203125
132;2043.2860107421875;0.4706658720970154;2461.010498046875;13009.6484375;5197.7734375;1853.02294921875;29028.087890625;22402.708984375;75995.7109375
133;2099.73583984375;0.4706658720970154;2297.944580078125;12666.2685546875;5229.765625;1693.3712158203125;28874.630859375;22876.783203125;75738.6875
134;1929.869140625;0.0;2231.28857421875;13320.12890625;5666.0751953125;1863.9136962890625;29722.017578125;22374.87890625;77108.0546875
135;1590.00439453125;0.7059987783432007;2267.399658203125;12992.453125;5526.33642578125;1772.3997802734375;29722.36328125;22371.55078125;76242.9296875
136;2026.4759521484375;0.0;2239.80712890625;12988.5419921875;5243.6630859375;1768.0582275390625;30084.02734375;21965.162109375;76315.8203125
137;2043.8958740234375;0.4706658720970154;2362.507568359375;13190.7783203125;5207.81494140625;1820.05029296875;29654.90234375;22228.806640625;76508.9375
138;1829.329833984375;0.2353329360485077;2128.96240234375;12933.4169921875;5452.396484375;1756.938720703125;29847.080078125;22593.724609375;76541.828125
139;1898.2613525390625;0.0;2174.390869140625;13602.4970703125;5401.40869140625;1728.937744140625;30511.392578125;22281.50390625;77598.1875
140;1940.323486328125;0.0;2363.73779296875;13117.771484375;5625.5166015625;1899.6328125;30184.9140625;22004.40234375;77136.03125
141;1746.580078125;0.7059987783432007;2304.824462890625;13196.140625;5606.2158203125;1695.8114013671875;30708.02734375;22716.9921875;77975.125
142;1752.6436767578125;0.0;2177.749755859375;13003.9931640625;5737.68359375;1945.1240234375;29622.44140625;22481.94140625;76721.2578125
143;1931.0469970703125;0.0;2371.952392578125;13772.0205078125;5172.8017578125;1923.263427734375;30809.259765625;21897.865234375;77878.078125
144;1752.738037109375;0.9413317441940308;2421.2724609375;12955.8818359375;5125.49658203125;1818.8739013671875;30226.86328125;21785.529296875;76087.484375
145;2138.093017578125;0.4706658720970154;2528.314697265625;13983.5078125;5574.05810546875;2027.3316650390625;29515.73828125;21636.982421875;77404.28125
146;1922.88623046875;0.2353329360485077;2572.6376953125;13691.0087890625;5617.595703125;2010.4267578125;31047.513671875;21366.966796875;78229.421875
147;1828.121826171875;0.0;2351.104248046875;12785.8642578125;5415.37060546875;1981.4249267578125;30734.048828125;21818.541015625;76914.4140625
148;1681.2957763671875;0.0;2140.427001953125;13136.57421875;5428.57177734375;1865.9539794921875;30286.712890625;21587.30859375;76126.78125
149;1855.15576171875;0.4706658720970154;2281.836181640625;13341.064453125;5524.68310546875;1899.964111328125;30457.1015625;21537.06640625;76897.203125
150;1590.781494140625;0.4706658720970154;2208.81298828125;12511.8486328125;5659.126953125;1788.4122314453125;29559.017578125;21682.083984375;75000.4140625
151;2153.923095703125;1.8826634883880615;2615.37353515625;12850.2666015625;5388.26123046875;1899.595458984375;30490.541015625;22030.478515625;77430.140625
152;2083.240478515625;0.9413317441940308;2553.76904296875;12801.671875;5217.46630859375;2040.5238037109375;30451.87890625;22149.5390625;77298.953125
153;2217.8515625;0.0;2411.78125;12528.6962890625;5716.40283203125;1892.146484375;30017.064453125;21563.771484375;76347.6953125
154;1940.5533447265625;0.0;2298.941650390625;12876.0087890625;5509.72314453125;1736.693603515625;29563.19140625;21198.083984375;75123.0546875
155;1962.464599609375;0.4706658720970154;2106.411865234375;13930.88671875;5903.98388671875;1879.05908203125;30360.240234375;21238.75390625;77382.1640625
156;1534.7724609375;1.8826634883880615;2309.3408203125;13495.275390625;5781.32470703125;2064.01806640625;30521.076171875;21173.376953125;76880.984375
157;1929.1400146484375;0.2353329360485077;2256.314208984375;13399.9404296875;5441.5751953125;1910.266845703125;29892.701171875;21876.50390625;76706.6328125
158;1931.485107421875;1.8826634883880615;2303.682373046875;13439.234375;5781.8203125;1878.7974853515625;30402.76953125;21943.919921875;77683.4140625
159;1786.4920654296875;1.6473305225372314;2301.46337890625;13274.3310546875;5748.302734375;1970.4921875;30790.90234375;21905.4921875;77779.1640625
160;1755.365234375;2.5886623859405518;2496.348876953125;13379.2587890625;5422.71240234375;1985.56591796875;30426.130859375;22296.892578125;77764.53125
161;1748.7664794921875;0.2353329360485077;2218.385498046875;13064.263671875;5432.36474609375;1943.730224609375;29693.005859375;21539.357421875;75640.03125
162;1869.7152099609375;0.4706658720970154;2226.08154296875;12999.3798828125;5385.81591796875;1863.2591552734375;29689.6875;21897.189453125;75931.375
163;1760.8505859375;0.2353329360485077;2448.491455078125;13404.169921875;5398.95751953125;2113.4638671875;30973.068359375;21431.74609375;77531.125
164;1722.763671875;1.4119975566864014;2350.05712890625;13492.439453125;5321.27294921875;1998.890380859375;29798.0234375;21820.9921875;76505.75
165;1920.44677734375;0.2353329360485077;2647.396728515625;13308.470703125;5520.47607421875;1997.1976318359375;30363.072265625;22295.337890625;78052.609375
166;1830.8565673828125;0.4706658720970154;2398.84130859375;12772.380859375;5353.8720703125;1948.4898681640625;30010.783203125;22111.486328125;76427.1328125
167;1897.4466552734375;0.0;2357.320556640625;13263.5029296875;5341.65087890625;2059.076416015625;30495.388671875;21239.853515625;76654.1328125
168;1725.2528076171875;0.4706658720970154;2187.902099609375;13484.9248046875;5564.203125;1861.5198974609375;30436.283203125;21755.9921875;77016.15625
169;1742.365966796875;0.0;2329.061279296875;13382.029296875;5719.72998046875;1804.752197265625;30978.708984375;21445.623046875;77402.0234375
170;1786.583740234375;0.0;2117.848388671875;13211.6123046875;5469.17919921875;1832.9888916015625;31036.056640625;21126.33203125;76580.5546875
171;1666.7474365234375;0.2353329360485077;2027.544921875;13107.8603515625;5301.42919921875;1858.8187255859375;29595.69921875;21349.69140625;74907.6484375
172;1747.15625;0.0;2147.602294921875;13301.4482421875;5040.486328125;1837.1102294921875;29703.35546875;21066.3125;74843.2734375
173;1690.9759521484375;0.4706658720970154;2145.9775390625;12722.380859375;5170.376953125;1759.7286376953125;29776.48828125;21071.6328125;74337.7578125
174;1776.8970947265625;0.4706658720970154;1994.14697265625;12487.85546875;5380.92822265625;1904.3587646484375;29283.8046875;21369.234375;74197.8046875
175;1686.4599609375;0.2353329360485077;2285.31884765625;13474.548828125;5141.15673828125;1858.8375244140625;29388.322265625;21881.369140625;75716.15625
176;1651.5489501953125;0.9413317441940308;2273.690673828125;12952.208984375;5159.6328125;1957.89208984375;29793.052734375;21730.6875;75519.5078125
177;1569.1319580078125;0.0;2134.767822265625;12600.044921875;5174.146484375;1922.974609375;30110.419921875;21708.884765625;75219.8671875
178;1852.749755859375;0.0;2038.84375;12963.0947265625;5396.96044921875;1967.95849609375;28828.369140625;21148.34765625;74196.390625
179;1810.60546875;0.0;1944.321533203125;12877.4287109375;4963.62109375;1950.5411376953125;29406.4375;21329.767578125;74282.5
180;1840.860107421875;0.4706658720970154;2078.7294921875;12754.4306640625;5427.8642578125;1924.9686279296875;29681.22265625;21049.720703125;74758.328125
181;1628.32470703125;0.0;2401.1708984375;13004.0908203125;5278.4375;1857.2515869140625;29418.974609375;21527.41015625;75115.53125
182;1634.33447265625;0.9413317441940308;2173.897216796875;12907.6552734375;5176.091796875;1821.489501953125;28594.490234375;21655.7109375;73964.4375
183;1743.2017822265625;0.7059987783432007;2201.11474609375;12532.87890625;5158.11376953125;2015.07421875;28941.294921875;21655.236328125;74247.4453125
184;1948.244140625;0.2353329360485077;2276.98486328125;12454.6025390625;5404.62353515625;1942.8990478515625;29241.3515625;22422.009765625;75690.875
185;2051.44384765625;0.0;2234.18310546875;13394.388671875;5598.29638671875;2082.187744140625;28966.890625;21393.46875;75720.6484375
186;1915.7127685546875;0.2353329360485077;2349.033203125;13290.87890625;5729.62353515625;2000.95361328125;28923.6328125;21820.36328125;76030.25
187;1921.7222900390625;0.0;2463.547119140625;13506.3642578125;5145.806640625;1906.1494140625;29800.556640625;21689.40625;76433.5390625
188;1866.7684326171875;0.4706658720970154;2047.32080078125;13496.0517578125;5493.94384765625;1949.8760986328125;28591.962890625;21547.044921875;74993.1796875
189;1908.2083740234375;0.2353329360485077;2170.139404296875;13216.1689453125;5567.49951171875;1958.4171142578125;29261.431640625;21373.501953125;75455.390625
190;1960.599609375;0.2353329360485077;2281.016845703125;13427.3642578125;5651.63427734375;1923.2333984375;28690.640625;20908.732421875;74843.15625
191;1855.982666015625;0.0;2376.918212890625;13808.11328125;5769.64453125;1978.3382568359375;29376.49609375;21169.6953125;76335.3046875
192;1890.646728515625;0.2353329360485077;2188.615966796875;13875.1025390625;5279.9345703125;1797.143798828125;29220.765625;21424.345703125;75676.46875
193;2022.6031494140625;0.2353329360485077;2341.8828125;13785.4970703125;5624.46875;2074.733154296875;29627.90625;21261.412109375;76738.578125
194;1820.310546875;0.0;2205.44970703125;13048.7880859375;5574.90234375;2019.35498046875;29468.50390625;20731.291015625;74868.3671875
195;2039.9716796875;0.2353329360485077;2235.714111328125;13772.4599609375;5395.20654296875;1833.5166015625;29492.162109375;20391.119140625;75160.015625
196;1982.2830810546875;1.1766647100448608;2393.29638671875;13396.2119140625;5329.322265625;1856.1031494140625;30171.5078125;20617.328125;75747.1015625
197;2009.80908203125;0.4706658720970154;2267.88671875;13573.3798828125;5450.26904296875;1788.1431884765625;30185.26171875;20823.16015625;76098.21875
198;1772.7625732421875;0.0;2388.234619140625;13839.958984375;5674.40087890625;2048.6357421875;30197.02734375;20636.5078125;76557.46875
199;1877.2247314453125;0.2353329360485077;2265.56640625;14201.431640625;5676.07080078125;1841.387939453125;29269.64453125;20727.1328125;75858.484375
200;1695.4244384765625;0.0;2055.553955078125;13650.568359375;5324.8935546875;1956.8154296875;29499.525390625;21712.462890625;75895.0546875
201;1615.62890625;0.0;2130.426025390625;13264.4326171875;5430.3037109375;1984.0943603515625;29324.251953125;21405.09375;75154.2265625
202;1644.8968505859375;0.9413317441940308;2071.12353515625;13802.90234375;5714.50341796875;1789.8170166015625;29057.18359375;20778.326171875;74859.328125
