STEP;C11;NP;OCB;OCC;OCN;OCQ;ONC;OQL;TOTAL
0;2124.6474609375;0.7059987783432007;3334.801513671875;15926.0400390625;2708.7763671875;4579.6416015625;19151.369140625;12834.9189453125;60660.46484375
1;2089.303466796875;0.0;3486.934814453125;15765.8037109375;2776.37890625;4373.7080078125;20253.59765625;12155.857421875;60901.2578125
2;2487.4443359375;0.0;3665.204345703125;14889.81640625;3003.205322265625;4480.26416015625;20003.595703125;12170.3974609375;60699.49609375
3;2442.83740234375;0.0;3468.78173828125;15274.61328125;3030.707763671875;3966.67724609375;20091.634765625;12717.9189453125;60992.68359375
4;2247.71533203125;0.0;3132.88623046875;15209.095703125;2831.779052734375;4177.78955078125;19372.189453125;12020.7451171875;58991.8203125
5;2173.441650390625;0.0;3277.0849609375;15328.244140625;2785.621337890625;3791.365234375;20212.087890625;12053.15625;59620.5
6;2164.606689453125;0.0;3208.4765625;15953.0478515625;2589.4326171875;4151.6787109375;19664.78515625;11485.833984375;59217.44921875
7;2277.384521484375;0.2353329360485077;3350.75439453125;16492.291015625;2597.210205078125;4300.53564453125;20167.03515625;11191.4912109375;60376.3515625
8;1938.5416259765625;0.2353329360485077;3234.20458984375;15595.1123046875;2959.1220703125;4315.779296875;20343.392578125;11398.4736328125;59784.45703125
9;2100.161376953125;0.0;3129.2021484375;15774.572265625;3139.426025390625;3953.26220703125;20965.00390625;11350.021484375;60411.22265625
10;1845.5469970703125;0.0;3247.482421875;15418.724609375;2958.644775390625;3913.77001953125;20677.50390625;11636.6923828125;59698.03515625
11;1662.89990234375;0.0;3086.025390625;15259.8759765625;2879.744140625;3919.9091796875;20355.263671875;10922.6611328125;58085.90625
12;1667.969970703125;0.2353329360485077;3019.4404296875;14262.4453125;2730.108154296875;3821.815185546875;20422.77734375;10876.796875;56801.1640625
13;1616.5504150390625;0.0;3203.62939453125;15627.6943359375;2662.288330078125;3750.189453125;20425.169921875;10634.833984375;57920.15234375
14;1948.4141845703125;0.0;3470.825927734375;15424.505859375;2808.378662109375;3722.441650390625;20458.916015625;10443.5361328125;58276.55859375
