STEP;C11;NP;OCB;OCC;OCN;OCZ;ONC;ZIL;TOTAL
91;1405.885498046875;0.0;1542.470703125;14884.2353515625;1703.538330078125;5533.71923828125;11102.0849609375;30433.208984375;66604.5859375
92;1367.0054931640625;0.0;1399.143798828125;15390.6982421875;1922.6263427734375;5948.0400390625;10498.8955078125;29816.78515625;66342.78125
93;1442.57421875;0.0;1364.40234375;15261.6689453125;2015.48388671875;5621.45263671875;10748.87890625;30129.359375;66583.3984375
94;1381.223876953125;0.0;1445.91162109375;15550.0146484375;1844.9881591796875;5713.93505859375;11221.1279296875;30051.55859375;67208.28125
95;1276.0701904296875;0.0;1405.6544189453125;15361.203125;1752.923828125;5553.9150390625;11188.9052734375;29476.853515625;66014.921875
96;1168.7080078125;0.7059987783432007;1424.6029052734375;14856.8115234375;1731.5958251953125;5548.91943359375;11194.408203125;29987.763671875;65912.8125
97;1337.5260009765625;0.0;1289.6217041015625;15422.001953125;1806.6680908203125;5773.85107421875;10576.6982421875;29925.58984375;66131.5546875
98;1387.1025390625;0.9413317441940308;1261.427490234375;15535.3115234375;1578.4129638671875;5750.95849609375;10142.0869140625;30024.59765625;65680.1171875
99;1196.3204345703125;0.0;1315.6839599609375;15032.5361328125;1616.510009765625;5555.4443359375;10053.638671875;29100.619140625;63870.34375
100;1279.412353515625;0.0;1350.775634765625;14755.888671875;1704.558837890625;6047.73876953125;11186.255859375;29380.888671875;65705.015625
101;1433.100830078125;0.0;1420.73828125;15489.8466796875;1810.0230712890625;5700.30810546875;11466.109375;29298.3359375;66617.9375
102;1426.8143310546875;0.0;1400.2783203125;15427.427734375;1931.0693359375;5853.39697265625;10656.1884765625;28359.90625;65054.48828125
103;1389.04833984375;0.0;1410.3240966796875;15491.8984375;1802.1282958984375;5661.46337890625;10853.68359375;29227.333984375;65835.3515625
104;1311.78271484375;0.0;1200.3861083984375;15706.7431640625;1822.561767578125;5670.50732421875;10588.625;29452.64453125;65752.5390625
105;1254.1025390625;0.0;1113.4112548828125;15295.26953125;2062.54736328125;5225.3544921875;11027.318359375;28419.10546875;64396.484375
106;1183.727294921875;0.9413317441940308;1381.2125244140625;15445.900390625;1766.09130859375;5680.37548828125;11050.7138671875;28963.603515625;65472.05078125
107;1202.7540283203125;0.0;1294.6317138671875;15262.861328125;1822.529296875;5560.42529296875;10940.822265625;29382.580078125;65466.1640625
108;1111.4483642578125;0.0;1337.480712890625;14432.314453125;1846.1246337890625;5614.39111328125;10639.6787109375;29503.501953125;64484.38671875
109;1233.626953125;0.0;1389.3814697265625;15169.048828125;1867.8172607421875;5472.91259765625;10411.1904296875;29660.787109375;65204.2421875
110;1032.0787353515625;0.0;1313.28662109375;15046.517578125;1733.5565185546875;5356.55908203125;10510.3779296875;28995.703125;63987.6953125
111;1171.9891357421875;0.0;1229.153076171875;15080.1865234375;1833.6181640625;5674.28759765625;10457.1474609375;28952.54296875;64398.375
112;1144.1427001953125;0.0;1362.513671875;15041.85546875;1745.487548828125;5815.5830078125;10502.7080078125;28691.27734375;64303.0078125
113;1260.516845703125;0.0;1316.7159423828125;15075.5;2141.164306640625;5729.81494140625;10853.5810546875;29138.333984375;65515.140625
114;1217.0460205078125;0.0;1407.8271484375;14979.611328125;2084.12939453125;5749.93994140625;10765.1083984375;29278.330078125;65481.48046875
115;1353.0032958984375;0.7059987783432007;1465.068115234375;14761.0244140625;1907.3697509765625;5568.05908203125;10884.5595703125;28676.474609375;64615.76171875
116;1399.833251953125;0.0;1609.309814453125;15014.203125;1887.13916015625;5349.29150390625;11057.92578125;28949.396484375;65266.6484375
117;1350.5489501953125;0.0;1496.974365234375;14636.0849609375;1711.69384765625;5524.1220703125;10859.6162109375;28650.826171875;64229.19921875
118;1350.0386962890625;0.0;1308.1124267578125;14940.7060546875;1773.556640625;5527.23193359375;10929.8115234375;28584.943359375;64413.9140625
119;1172.5479736328125;0.0;1206.2069091796875;15156.94921875;1837.516357421875;5303.38623046875;10620.19921875;28505.529296875;63801.62109375
120;1248.6878662109375;0.4706658720970154;1426.282470703125;15421.09765625;2041.6624755859375;5627.025390625;11105.546875;28271.095703125;65141.29296875
121;1306.907958984375;0.0;1239.499267578125;15063.86328125;1981.27734375;5165.2109375;11045.798828125;28492.6796875;64294.578125
122;1301.2071533203125;0.0;1201.6572265625;15178.73828125;1918.57763671875;5336.5146484375;11074.9853515625;27992.01953125;64003.3984375
123;1190.2359619140625;0.0;1318.85791015625;15266.875;1787.4761962890625;5363.09326171875;11367.94921875;28234.060546875;64528.046875
124;1244.78466796875;0.0;1348.0045166015625;15423.96484375;1702.5592041015625;5080.88623046875;11096.9921875;28184.958984375;64081.5859375
125;1325.72021484375;0.2353329360485077;1388.0635986328125;15146.34765625;1524.4990234375;5292.3125;11096.5859375;28071.771484375;63844.98046875
126;1295.1173095703125;0.0;1260.76806640625;14689.4658203125;1806.993896484375;5551.20849609375;11110.2744140625;28694.8828125;64408.18359375
127;1424.914306640625;0.0;1389.9342041015625;15510.7109375;1624.8548583984375;5184.08203125;11353.4326171875;28165.51171875;64652.8671875
128;1292.9820556640625;0.0;1317.027099609375;15513.4599609375;1731.6806640625;5340.75390625;10911.1884765625;28775.35546875;64881.859375
129;1355.089599609375;0.0;1401.3951416015625;15419.4404296875;1690.10107421875;5151.49658203125;10696.48828125;28102.6640625;63816.0546875
130;1195.8272705078125;0.0;1464.6336669921875;15024.388671875;1965.42529296875;5282.931640625;10418.7734375;28358.498046875;63709.84765625
131;1217.9765625;0.0;1234.930908203125;14858.8828125;1872.2518310546875;5243.10400390625;10652.974609375;27908.4609375;62988.0703125
132;1203.6683349609375;0.0;1437.15087890625;15509.6982421875;1936.045654296875;5302.81005859375;10603.1845703125;27606.396484375;63598.59765625
133;1111.1719970703125;0.0;1312.1209716796875;15316.35546875;2057.27392578125;5454.876953125;11053.681640625;27433.310546875;63738.28515625
134;1157.7005615234375;0.0;1477.7265625;15341.861328125;1783.6854248046875;5367.5732421875;11343.41796875;28593.634765625;65065.11328125
135;1317.284912109375;0.0;1337.4013671875;15276.40234375;1702.3753662109375;5399.81787109375;11279.2216796875;28313.169921875;64625.19921875
136;1200.556640625;0.0;1280.572265625;15183.578125;1836.313720703125;5475.92919921875;11260.873046875;28279.4765625;64516.9453125
137;1304.15771484375;0.0;1198.214599609375;15184.7958984375;1722.416748046875;5506.166015625;11062.9306640625;28218.498046875;64196.66015625
138;1168.6937255859375;0.0;1339.8680419921875;15188.9931640625;1842.1163330078125;5369.9658203125;11044.0390625;28066.2578125;64019.51953125
139;1215.45947265625;0.0;1277.7562255859375;15354.5244140625;1623.51708984375;5459.66455078125;10958.7177734375;28376.962890625;64266.140625
140;1200.270263671875;0.0;1412.21826171875;15354.3017578125;1798.164306640625;5614.595703125;11299.28515625;27948.82421875;64627.28515625
141;1138.984130859375;0.2353329360485077;1386.483154296875;15012.0126953125;1663.74853515625;5424.845703125;11229.4150390625;27908.619140625;63763.80859375
