STEP;C11;GEM;NP;OCB;OCC;OCG;OCN;ONC;TOTAL
0;3092.749755859375;53687.77734375;0.0;3116.731201171875;19940.716796875;6521.89208984375;1687.3240966796875;9229.162109375;97277.125
1;2812.023681640625;52763.38671875;0.0;2905.77783203125;18634.02734375;6653.8779296875;1847.0264892578125;9412.056640625;95028.859375
2;3120.085693359375;53352.2265625;0.0;2691.087158203125;19351.625;6489.2978515625;1522.555908203125;9524.3046875;96051.65625
3;3236.304443359375;54226.3671875;0.2353329360485077;2936.68798828125;19091.58203125;6584.33056640625;1740.2733154296875;9181.98828125;96998.6171875
4;3016.959716796875;53089.328125;0.4706658720970154;3078.266845703125;18900.486328125;6590.17431640625;1525.4124755859375;9137.3486328125;95339.3515625
5;3076.764892578125;53118.8125;0.4706658720970154;2799.389404296875;18671.31640625;6376.03271484375;1586.97509765625;8993.3779296875;94623.9453125
6;2860.417236328125;52676.81640625;0.2353329360485077;2770.5615234375;17859.130859375;6423.87158203125;1793.7142333984375;8894.3896484375;93279.84375
7;3093.07373046875;52542.984375;0.4706658720970154;2783.592041015625;17989.11328125;6231.45751953125;1651.75732421875;8805.056640625;93098.3125
8;2691.095947265625;52327.9140625;0.0;2743.694091796875;17484.9296875;6420.708984375;1741.16455078125;8762.9033203125;92173.3125
9;2764.473388671875;52097.0546875;0.2353329360485077;2679.0146484375;18050.783203125;6507.29736328125;1625.271728515625;9039.5751953125;92764.4296875
10;2870.847412109375;52052.4453125;0.0;2621.00146484375;18493.15234375;6323.888671875;1737.33984375;8572.0478515625;92671.5625
11;3084.611328125;51526.8359375;0.0;2422.556884765625;17726.640625;6404.76025390625;1657.765869140625;8915.015625;91739.03125
12;2972.49853515625;51880.390625;0.4706658720970154;2525.339111328125;17611.8671875;6246.75;1711.7314453125;8426.33203125;91376.09375
13;3149.5859375;51782.98828125;0.0;2544.971435546875;17428.666015625;6588.42138671875;1645.9122314453125;8191.28759765625;91332.6484375
14;3081.064453125;52173.62890625;0.0;2628.2099609375;17429.234375;6588.794921875;1560.58154296875;9025.5830078125;92487.9921875
15;3122.30859375;51488.23046875;0.0;2764.83203125;17277.00390625;6771.4169921875;1630.7459716796875;8415.0869140625;91470.3203125
16;3125.6943359375;51462.078125;0.7059987783432007;2611.941650390625;17637.7265625;6747.7880859375;1442.0673828125;8604.7939453125;91633.3359375
17;2847.481689453125;50381.625;0.0;2612.12451171875;17454.224609375;6525.1640625;1369.2822265625;8402.494140625;89593.1171875
18;2977.964599609375;50863.47265625;0.0;2683.22265625;17385.185546875;6829.5791015625;1692.5103759765625;8645.0849609375;91077.734375
19;2897.183837890625;50423.98046875;0.4706658720970154;2369.552978515625;17614.26171875;6442.63671875;1725.89501953125;8621.6953125;90096.2421875
20;2812.328125;50907.734375;0.2353329360485077;2347.634033203125;17291.5078125;6665.47412109375;1795.1134033203125;9148.166015625;90968.5703125
21;2973.783447265625;50325.0390625;0.2353329360485077;2252.521240234375;17407.765625;6518.19873046875;1625.9703369140625;8788.0302734375;89892.3984375
22;2915.27392578125;49422.15625;0.0;2480.622802734375;17191.5390625;6569.521484375;1416.181640625;8855.46484375;88851.265625
23;3069.1123046875;50117.85546875;0.0;2306.37939453125;17773.578125;6383.44189453125;1669.377685546875;8893.94140625;90214.421875
24;2810.038818359375;49941.875;0.0;2706.49072265625;17232.701171875;6334.24755859375;1416.3739013671875;9059.904296875;89502.2890625
25;2804.023681640625;50497.39453125;0.0;2410.349609375;17354.755859375;6123.380859375;1535.4954833984375;8995.228515625;89721.140625
26;2563.042724609375;50132.3671875;0.4706658720970154;2461.95556640625;17932.978515625;6263.2822265625;1417.8916015625;9086.6162109375;89858.9609375
27;2642.39111328125;50263.6484375;0.0;2621.8740234375;17479.1328125;6610.068359375;1633.6363525390625;9186.669921875;90438.2734375
28;2789.468994140625;50290.52734375;0.4706658720970154;2412.583740234375;17930.234375;5970.041015625;1687.931884765625;9481.75;90563.4453125
29;2753.516845703125;49349.65625;0.0;2293.156005859375;17216.01171875;6463.27490234375;1546.64794921875;9277.2470703125;88899.9921875
30;2701.404296875;49779.5;0.0;2420.88720703125;17377.5625;6398.1220703125;1587.54736328125;9268.4853515625;89534.0078125
31;2885.6044921875;49579.1875;0.0;2495.892578125;17719.376953125;6269.28369140625;1476.727294921875;9591.17578125;90017.7578125
32;2772.32568359375;49492.77734375;0.0;2307.39306640625;17624.8828125;6126.0986328125;1736.617919921875;9635.5048828125;89696.34375
33;2837.73974609375;49170.71875;0.0;2410.2666015625;17567.373046875;6247.07958984375;1478.3662109375;9018.76171875;88730.8671875
34;2712.237060546875;49154.19140625;0.0;2322.887451171875;17078.1875;5937.30419921875;1576.4849853515625;8759.1943359375;87541.1328125
35;2850.5908203125;49755.44921875;0.2353329360485077;2271.7041015625;16709.3671875;6003.86865234375;1577.92041015625;8905.6953125;88075.09375
36;2963.01611328125;49652.31640625;0.0;2091.87451171875;17487.240234375;5718.20947265625;1566.2484130859375;8978.919921875;88458.59375
37;2839.06787109375;49065.4296875;0.0;2290.7529296875;17320.9609375;5911.07275390625;1515.770751953125;8958.5;87902.3125
38;2582.968505859375;48344.08203125;0.0;2360.8876953125;17418.734375;5859.57177734375;1595.1968994140625;8997.119140625;87158.9296875
39;2322.88232421875;48648.703125;0.0;2341.6962890625;17484.244140625;6030.9560546875;1521.9764404296875;9016.681640625;87367.890625
40;2607.90625;48630.30859375;0.0;2336.075927734375;16992.126953125;5985.47900390625;1552.4830322265625;8513.0146484375;86618.0
41;2439.072998046875;48467.1015625;0.0;2268.4482421875;17375.009765625;5874.32568359375;1514.4893798828125;8594.9580078125;86533.640625
42;2338.131591796875;48240.9140625;0.0;2231.717041015625;17945.748046875;6008.77197265625;1582.9539794921875;8871.541015625;87220.1328125
43;2142.53515625;48385.546875;0.0;2152.952392578125;17444.064453125;5703.5517578125;1472.93896484375;8658.84765625;85960.8046875
44;2083.96435546875;48240.71875;0.0;2196.070068359375;17025.80078125;6019.0673828125;1446.4097900390625;8668.5654296875;85680.9765625
45;2322.981689453125;47756.2734375;0.0;2322.452880859375;17444.158203125;5719.02099609375;1498.706787109375;8707.0478515625;85771.203125
46;2245.019775390625;47995.5859375;0.0;2261.228759765625;17625.720703125;5747.54296875;1619.03857421875;8467.7890625;85962.328125
47;2266.270263671875;48706.20703125;0.0;2088.458740234375;17606.642578125;5874.45849609375;1802.7694091796875;9054.7763671875;87400.171875
48;2443.5390625;48520.453125;0.0;2306.3349609375;17286.19921875;6012.337890625;1540.966796875;9112.609375;87222.7109375
49;2348.75244140625;47786.76171875;0.0;2089.883056640625;17507.478515625;5912.67333984375;1451.7236328125;8809.5087890625;85907.3515625
50;2598.09912109375;47937.328125;0.0;2222.3310546875;17477.103515625;5824.8955078125;1565.67529296875;8684.1708984375;86310.234375
51;2538.1103515625;48118.38671875;0.9413317441940308;2413.705078125;17199.19921875;5861.353515625;1436.726318359375;8452.8369140625;86021.7734375
52;2399.30908203125;48537.92578125;0.4706658720970154;2179.635986328125;17160.5;6383.0302734375;1543.0771484375;9110.509765625;87314.875
53;2522.134765625;48287.0546875;0.0;2365.284423828125;17161.013671875;6150.10791015625;1807.899169921875;9052.59765625;87346.125
54;2606.75927734375;49198.87890625;0.0;2238.6572265625;17024.642578125;5768.0166015625;1633.7052001953125;8562.517578125;87033.984375
55;2244.251220703125;48739.96484375;0.0;2413.079345703125;17496.82421875;6141.31201171875;1490.5040283203125;8561.279296875;87087.96875
56;2413.52685546875;48805.10546875;0.0;2199.08544921875;17657.681640625;5951.4375;1491.4425048828125;9242.9755859375;87761.625
57;2242.746337890625;47499.83984375;0.2353329360485077;2199.6845703125;17525.712890625;6107.962890625;1654.043701171875;8612.5400390625;85843.359375
58;2089.3203125;48394.9453125;0.0;2226.586669921875;16545.03125;5905.6552734375;1442.6142578125;9154.5908203125;85759.234375
59;2178.980224609375;48212.27734375;0.0;2340.862548828125;17508.333984375;5975.24560546875;1459.3271484375;8637.16796875;86312.8125
60;2457.4052734375;48737.72265625;0.0;2199.130615234375;17560.646484375;5907.99951171875;1673.58740234375;8429.7138671875;86966.9140625
61;2055.337646484375;48158.1953125;0.0;2185.593505859375;17162.48046875;5655.44921875;1631.0369873046875;8872.3251953125;85720.9921875
62;1970.3734130859375;48942.359375;0.7059987783432007;2228.0166015625;17106.68359375;5986.5625;1636.591796875;8560.97265625;86432.5234375
63;2178.989990234375;49888.64453125;0.4706658720970154;2145.29736328125;16663.037109375;5750.912109375;1513.1217041015625;8695.283203125;86836.3828125
64;2303.923828125;49470.91015625;0.2353329360485077;2088.894287109375;17238.720703125;5699.396484375;1399.1129150390625;8902.9111328125;87104.84375
65;2308.05224609375;49037.6015625;0.0;2137.15234375;17689.3046875;5979.421875;1638.7672119140625;8448.330078125;87239.0859375
66;2152.761474609375;48890.3359375;0.0;2114.4794921875;17284.04296875;5740.37451171875;1874.109619140625;8874.572265625;86931.3203125
67;2210.82373046875;48761.875;0.0;2061.83056640625;17659.259765625;5926.009765625;1460.3885498046875;8905.03515625;86985.4765625
68;2075.61767578125;48622.49609375;0.0;2162.61767578125;17807.90234375;5726.97705078125;1570.1658935546875;8614.74609375;86580.890625
69;2097.005859375;48721.7265625;0.0;2072.876953125;17714.89453125;5950.0341796875;1643.9698486328125;8701.7978515625;86902.6953125
70;2216.507080078125;48386.64453125;0.2353329360485077;2227.3759765625;17354.3125;5769.0419921875;1523.642578125;8697.3125;86175.4609375
71;2045.6502685546875;47355.00390625;0.0;2071.20947265625;17953.48828125;5988.5791015625;1588.498779296875;9024.978515625;86027.8125
72;2004.2286376953125;47711.296875;0.0;2198.3837890625;17611.546875;5917.15771484375;1485.089111328125;9437.23046875;86365.5
73;2144.691650390625;48809.328125;0.0;2212.20166015625;17240.19921875;5875.7080078125;1577.189208984375;9141.3974609375;87001.1328125
74;2013.1241455078125;47560.1328125;0.0;2241.599365234375;17166.228515625;5904.8974609375;1709.2647705078125;8879.3046875;85475.109375
75;2103.146728515625;48853.50390625;0.2353329360485077;2380.463134765625;17604.333984375;6019.71337890625;1793.82080078125;9400.5625;88156.359375
76;2209.63525390625;48310.37109375;0.0;2301.8369140625;17842.943359375;6292.90185546875;1711.8740234375;9062.9130859375;87733.0625
77;1916.023193359375;47521.828125;0.2353329360485077;2064.84521484375;17661.89453125;5823.81689453125;1531.9967041015625;8834.109375;85355.0
78;2061.13232421875;47959.99609375;0.0;2100.8681640625;17419.658203125;5939.44873046875;1707.9071044921875;8927.39453125;86116.921875
79;2094.37158203125;47079.55859375;0.0;2254.9765625;17263.3984375;6093.4296875;1628.5267333984375;9036.458984375;85451.0546875
80;2041.47216796875;47025.671875;0.0;2153.622802734375;17345.03515625;6028.01953125;1587.5494384765625;9089.943359375;85271.765625
81;1901.024658203125;48608.1015625;0.0;2250.416015625;16905.697265625;6438.07958984375;1651.67724609375;9169.1826171875;86924.6015625
82;2097.90576171875;47919.29296875;0.0;2262.333251953125;17642.765625;6169.08447265625;1526.2618408203125;8999.232421875;86617.390625
83;2092.514404296875;47529.8046875;0.0;2245.560791015625;17480.205078125;6105.23291015625;1761.777099609375;8855.7451171875;86071.2421875
84;2348.48095703125;48405.09375;0.0;2542.171630859375;17536.123046875;5893.85107421875;1646.9281005859375;9277.5458984375;87650.9921875
85;2177.6201171875;49082.48046875;0.0;2429.748046875;17174.1015625;6075.9228515625;1487.457275390625;8773.537109375;87201.4375
86;2168.640380859375;48791.21875;0.0;2300.34912109375;17858.794921875;6378.9462890625;1614.5972900390625;8889.736328125;88002.515625
87;2066.001708984375;48424.828125;0.0;2485.733154296875;17343.26171875;5953.2900390625;1658.656494140625;8839.85546875;86772.3046875
88;2095.29833984375;48869.4140625;0.0;2379.52001953125;17829.26953125;5900.5283203125;1662.325927734375;8768.63671875;87505.265625
89;2534.55712890625;48452.53515625;0.0;2453.0009765625;17615.625;5907.63134765625;1621.56494140625;9148.8984375;87734.28125
