STEP;C11;NP;OCB;OCC;OCN;OCQ;ONC;OQL;TOTAL
47;919.7821044921875;0.2353329360485077;1648.732421875;24064.08203125;1406.716552734375;6560.29150390625;10610.6904296875;17633.46875;62843.6484375
48;945.1217651367188;0.0;1808.40966796875;24394.021484375;1593.79443359375;6173.70751953125;9691.390625;17514.03125;62120.15625
49;1058.165771484375;0.0;1726.2076416015625;24427.7421875;1661.2139892578125;6079.658203125;9536.537109375;18233.525390625;62722.34375
50;853.9310913085938;0.4706658720970154;1875.2135009765625;23667.791015625;1556.4842529296875;6224.64697265625;9910.701171875;17929.361328125;62018.16796875
51;993.3057250976563;0.0;1652.241455078125;24004.685546875;1772.9666748046875;6327.830078125;9615.30078125;17425.7578125;61791.69921875
52;872.0787963867188;0.2353329360485077;1611.84326171875;24203.4453125;1679.855224609375;6534.48828125;10177.7373046875;18457.35546875;63536.57421875
53;958.2717895507813;0.0;1300.7374267578125;23545.568359375;1561.977294921875;6257.0146484375;9825.3203125;17722.732421875;61171.03125
54;777.196533203125;0.4706658720970154;1490.9019775390625;24250.93359375;1457.42529296875;5443.6982421875;10416.1767578125;17506.982421875;61343.57421875
55;890.2919311523438;0.0;1534.5130615234375;23836.220703125;1485.9713134765625;6141.19384765625;10030.462890625;17370.76953125;61289.09765625
56;980.1925048828125;0.4706658720970154;1740.7723388671875;23721.287109375;1706.362060546875;6023.48876953125;10090.5244140625;17818.37109375;62081.13671875
57;995.4020385742188;0.0;1625.168701171875;24089.279296875;1798.5455322265625;5831.20263671875;10088.353515625;17521.775390625;61949.20703125
58;892.5834350585938;0.0;1500.499755859375;23784.3203125;1593.8446044921875;6337.85595703125;9740.10546875;18003.796875;61852.36328125
59;1080.30322265625;0.0;1773.233642578125;23373.03125;1624.07421875;6449.31689453125;9809.8046875;17934.76171875;62044.12109375
60;959.723876953125;0.0;1777.177490234375;23368.162109375;1770.627685546875;6454.19384765625;9660.2890625;17925.783203125;61915.8046875
61;930.379638671875;0.0;1503.8004150390625;24514.84375;1608.1124267578125;6545.96533203125;9550.7138671875;18194.712890625;62848.01171875
62;936.5026245117188;0.0;1556.4920654296875;24009.279296875;1414.706787109375;6860.716796875;9496.4658203125;18286.4375;62560.27734375
