STEP;C11;NP;OCB;OCC;OCW;WYC;TOTAL
99;1810.5750732421875;0.0;1937.8426513671875;17613.541015625;4451.99853515625;55034.04296875;80848.0859375
100;1816.9010009765625;0.0;1969.0584716796875;16984.884765625;4418.65087890625;55143.06640625;80333.03125
101;1906.679931640625;0.0;1928.5538330078125;17498.1015625;4575.08642578125;55710.74609375;81619.6875
102;2142.062255859375;0.0;1997.240966796875;17953.11328125;4520.6015625;54869.75;81482.9375
103;2033.4195556640625;0.0;2045.2060546875;17465.39453125;4507.97265625;54997.15234375;81049.7109375
104;1900.9854736328125;0.4706658720970154;1869.45849609375;17830.44140625;4413.75146484375;54764.10546875;80779.8203125
105;1926.00830078125;0.0;1824.4423828125;17346.02734375;4161.3974609375;55795.12890625;81052.8828125
106;1875.1552734375;0.0;2091.04638671875;17955.84765625;4184.783203125;55222.1875;81329.390625
107;2307.363525390625;0.0;1837.9825439453125;17639.8828125;4298.26806640625;54302.609375;80386.515625
108;1973.944580078125;0.0;2107.528564453125;17670.755859375;4188.04736328125;54942.0859375;80882.8828125
109;2017.6483154296875;0.0;1913.918212890625;17599.552734375;4395.22900390625;55371.09765625;81298.0
110;2115.40966796875;0.0;2249.344970703125;17859.33203125;4319.76513671875;55017.421875;81561.546875
111;2040.6973876953125;0.0;1794.4119873046875;17828.0234375;4314.08251953125;55328.2578125;81305.8203125
112;2101.717041015625;0.0;1937.7333984375;17683.58203125;4332.94970703125;55571.25390625;81627.6640625
113;2044.9779052734375;0.0;1951.7418212890625;17644.228515625;4422.66552734375;55510.30078125;81574.140625
114;2135.041015625;0.0;2179.6162109375;17944.044921875;4595.99560546875;55139.46875;81994.71875
115;1912.0504150390625;0.0;2181.454833984375;17966.763671875;4185.189453125;55295.6953125;81541.71875
116;2256.971435546875;0.7059987783432007;2322.510986328125;17630.517578125;4278.3125;55108.12890625;81597.53125
117;2081.0234375;0.0;2048.17919921875;17190.626953125;4333.880859375;55366.2734375;81020.1875
118;2023.8857421875;0.2353329360485077;2152.393798828125;17247.009765625;4423.6396484375;56005.09375;81852.6640625
119;2280.05712890625;0.0;2077.075927734375;17869.3125;4247.5224609375;55731.45703125;82205.6484375
120;2251.336181640625;0.0;2182.677978515625;17414.384765625;4365.53955078125;55977.41015625;82191.625
121;2332.0234375;0.0;2005.6583251953125;18641.82421875;4511.48779296875;55667.23046875;83158.7265625
122;2405.28466796875;0.0;1948.6298828125;19025.072265625;4587.18212890625;55395.4375;83362.1875
123;2178.231689453125;0.0;1880.46435546875;18095.37890625;4600.759765625;54928.86328125;81684.171875
124;2285.077880859375;0.0;2174.6474609375;18370.84375;4516.50537109375;54647.87109375;81995.3203125
125;2104.56494140625;0.0;2132.37646484375;18370.94921875;4354.33251953125;55485.4453125;82447.765625
126;2300.64697265625;0.0;2051.82421875;18744.19921875;4438.1474609375;54817.94921875;82353.203125
127;2061.84033203125;0.0;2024.1080322265625;17571.044921875;4737.1953125;55057.046875;81451.6484375
128;2150.43603515625;0.0;2309.707763671875;18593.111328125;4765.9501953125;54730.09765625;82549.5234375
129;2069.199951171875;0.0;2118.172119140625;18074.19140625;4426.81103515625;55308.58984375;81997.3203125
130;2119.27197265625;0.0;2085.888671875;17879.4765625;4375.68310546875;55135.23828125;81596.0078125
131;2154.910888671875;0.0;2218.4931640625;19033.900390625;4502.845703125;54813.84765625;82724.28125
132;2033.7662353515625;0.0;2294.617431640625;18000.376953125;4586.24560546875;55014.51953125;81929.984375
133;2098.3349609375;0.0;2053.0693359375;18298.845703125;4621.06591796875;55119.2109375;82190.796875
134;1886.5511474609375;0.0;1919.553955078125;18694.728515625;4516.11181640625;55249.7890625;82267.34375
135;2281.275634765625;0.0;1968.3157958984375;18450.125;4557.7646484375;54620.5390625;81878.3359375
136;1965.1619873046875;0.0;2061.508544921875;18189.447265625;4700.2763671875;54687.6484375;81604.6328125
137;1840.239990234375;0.4706658720970154;1850.6480712890625;17611.37890625;4873.15087890625;54148.5;80324.8984375
138;1544.8203125;0.0;1982.5216064453125;17190.578125;4662.326171875;54274.6640625;79655.171875
139;1803.9776611328125;0.9413317441940308;1906.6641845703125;17128.35546875;4673.1982421875;55078.7890625;80592.2578125
140;1831.172607421875;0.0;1904.5296630859375;17664.93359375;4652.72802734375;54684.9453125;80738.6484375
141;2069.982666015625;0.0;2136.929931640625;17765.0390625;4485.09375;55134.2265625;81591.7109375
142;2210.830322265625;0.0;2181.278564453125;17691.65625;4616.69384765625;54816.4453125;81517.359375
143;1900.7562255859375;0.0;1938.5345458984375;18111.123046875;4616.3095703125;54375.20703125;80942.4765625
144;1911.0556640625;0.0;2163.17138671875;18003.853515625;4700.22314453125;54683.265625;81461.9765625
145;1747.70556640625;0.0;2076.142822265625;17687.212890625;4414.40576171875;54328.67578125;80254.3359375
146;1932.0028076171875;0.2353329360485077;2378.08544921875;17689.533203125;4295.638671875;53669.875;79965.5390625
147;1781.3779296875;1.1766645908355713;2200.626220703125;17719.1015625;4357.28076171875;54132.79296875;80192.7421875
148;1839.3724365234375;0.2353329360485077;2085.017333984375;17983.779296875;4444.3798828125;54402.4375;80755.359375
149;2064.81787109375;0.0;2134.677734375;18947.923828125;4436.17919921875;54619.51953125;82203.609375
150;2063.46533203125;0.0;1988.16552734375;18259.98046875;4528.140625;54647.87890625;81488.078125
151;1824.1475830078125;0.9413317441940308;2117.614501953125;18500.384765625;4428.35400390625;54568.22265625;81440.3359375
152;1880.853515625;0.0;2235.777587890625;18670.1015625;4480.1611328125;54278.65625;81546.0078125
153;1913.8037109375;0.2353329360485077;2203.96435546875;18511.583984375;4500.1953125;54039.140625;81169.34375
154;1965.2213134765625;0.0;1999.4254150390625;18289.1640625;4727.91357421875;53984.91796875;80967.1015625
155;1922.003173828125;0.0;1887.5123291015625;17948.650390625;4470.712890625;54648.6171875;80877.828125
156;1931.3804931640625;0.0;2034.35302734375;18024.625;4679.51904296875;53957.80078125;80628.046875
157;1910.6549072265625;0.9413317441940308;1952.4547119140625;18026.15625;4503.03076171875;54436.76953125;80830.6328125
158;2015.44921875;0.0;2127.937255859375;18111.005859375;4631.15478515625;54491.52734375;81377.4375
159;1948.3115234375;0.2353329360485077;2008.544677734375;17968.080078125;4570.75390625;54034.4765625;80530.9375
160;2049.054443359375;0.2353329360485077;2110.891357421875;18513.9453125;4475.58837890625;54478.90625;81629.1640625
161;2152.986328125;0.2353329360485077;2065.9990234375;18305.509765625;4440.65478515625;54612.65625;81578.6875
162;2223.329345703125;0.4706658720970154;1975.2794189453125;18579.740234375;4489.56103515625;53909.07421875;81177.6640625
163;2140.80810546875;0.0;1961.9002685546875;17627.642578125;4419.3310546875;53948.83984375;80098.7421875
164;1939.4947509765625;0.0;2148.548583984375;17993.60546875;4382.58203125;54493.66015625;80958.171875
165;1841.892578125;0.2353329360485077;2201.685546875;17556.671875;4459.98388671875;54695.64453125;80756.3359375
166;2170.73583984375;0.0;1883.7696533203125;17995.064453125;4673.205078125;54886.56640625;81609.703125
167;2011.826416015625;0.0;1974.943603515625;17565.0234375;4386.482421875;54714.82421875;80653.671875
168;2088.21435546875;0.0;1841.6083984375;17960.091796875;4405.2509765625;53951.88671875;80247.2109375
169;2274.276611328125;0.0;2033.0018310546875;18162.908203125;4935.748046875;54540.44921875;81946.40625
170;2384.479736328125;0.0;1899.9071044921875;18233.9453125;4551.39404296875;54476.875;81547.21875
171;2158.149658203125;0.7059987783432007;1788.857177734375;18077.775390625;4478.8388671875;54215.05859375;80719.7265625
172;2154.247314453125;0.0;1891.68798828125;17724.015625;4728.79443359375;55073.7421875;81573.078125
173;1987.0885009765625;0.0;1848.8985595703125;17896.513671875;4760.64501953125;54899.56640625;81393.203125
174;1964.3912353515625;0.0;1984.165283203125;18182.265625;4635.76953125;54762.01953125;81529.1171875
175;2107.71923828125;0.2353329360485077;1821.25;17616.41015625;4642.7939453125;54522.57421875;80711.5
176;2183.1865234375;0.0;1865.595458984375;17569.333984375;4598.60009765625;54659.17578125;80876.15625
177;2207.182861328125;0.0;1855.81005859375;17970.646484375;4462.7099609375;54355.3515625;80852.2265625
178;2203.2236328125;0.0;1985.5450439453125;17806.248046875;4443.84130859375;54912.734375;81351.921875
179;2252.529052734375;0.2353329360485077;1837.0977783203125;18063.38671875;4331.84228515625;54175.92578125;80661.5703125
180;2128.870361328125;1.8826634883880615;2087.26611328125;17991.298828125;4598.8955078125;54777.890625;81586.5
181;1764.428466796875;0.0;1880.66259765625;17664.787109375;4284.87548828125;54354.47265625;79949.4296875
182;1798.03076171875;0.7059987783432007;1927.7823486328125;17935.736328125;4635.046875;53786.07421875;80083.7265625
183;2055.85400390625;0.0;1976.1939697265625;18349.380859375;4494.78759765625;54252.95703125;81129.4140625
184;1966.2265625;0.0;2305.820068359375;18515.4375;4777.41015625;54069.640625;81635.125
185;2003.2005615234375;0.0;1970.484375;18544.578125;4848.96728515625;54423.36328125;81791.015625
186;1895.8955078125;0.2353329360485077;2161.07958984375;18144.447265625;4711.97216796875;54604.74609375;81518.8046875
187;1858.3448486328125;0.0;2063.8662109375;18063.265625;4632.56201171875;53972.9140625;80591.09375
188;1932.1639404296875;0.0;2096.154541015625;18381.015625;4579.59130859375;54582.91796875;81572.3125
189;1550.349609375;0.0;2066.395751953125;18304.251953125;4899.5693359375;53909.28125;80730.0703125
190;1768.664794921875;0.0;2012.1739501953125;18620.12890625;4781.24658203125;53988.40625;81171.234375
191;1918.26220703125;0.0;2066.857666015625;17761.673828125;4609.21044921875;54179.08984375;80535.4140625
192;1570.0904541015625;0.0;2163.73388671875;18257.44921875;4906.75927734375;54011.94921875;80910.34375
193;1747.1103515625;0.0;2142.8125;18277.6640625;4577.484375;54080.9921875;80826.390625
194;1920.5247802734375;0.4706658720970154;2049.62158203125;18242.494140625;4697.318359375;54202.19921875;81112.8671875
195;1837.2442626953125;0.0;2025.732666015625;18037.390625;4596.8916015625;54136.54296875;80634.3125
196;1932.0341796875;0.0;1987.5023193359375;17899.6171875;4650.81591796875;54228.0625;80698.5546875
197;1890.431884765625;0.0;1862.8095703125;18406.8828125;4678.90576171875;54300.2109375;81139.8828125
198;1945.3153076171875;0.0;1716.01611328125;18188.427734375;4717.177734375;54681.1875;81248.828125
199;2089.344970703125;0.0;1907.6229248046875;17711.76171875;4638.5029296875;54190.0;80537.453125
