STEP;C11;NP;OCB;OCC;OCN;OCQ;ONC;OQL;TOTAL
25;2294.690673828125;0.0;2628.170654296875;19901.755859375;4679.95947265625;3841.138916015625;25895.896484375;11419.83984375;70661.1953125
26;2275.992919921875;0.0;2685.5205078125;20392.408203125;4959.08154296875;3952.90234375;24810.455078125;11252.7236328125;70328.46875
27;2194.78515625;0.2353329360485077;2683.41796875;19725.849609375;5187.767578125;4299.94287109375;25438.376953125;11226.521484375;70756.609375
28;2114.927490234375;0.0;2558.120361328125;19678.806640625;5132.56640625;4052.577880859375;25155.501953125;11843.2578125;70535.46875
29;2207.959716796875;0.2353329360485077;2233.60205078125;19579.056640625;4984.83203125;4023.179931640625;24722.0;11270.8779296875;69021.0390625
30;2294.62255859375;0.0;2590.611328125;20283.884765625;5360.6796875;3729.527587890625;25486.71875;11206.58984375;70952.15625
31;2497.751220703125;0.0;2728.51953125;20002.5390625;4959.79345703125;3982.333984375;24438.705078125;11311.060546875;69920.2109375
32;2397.2568359375;0.0;2835.775390625;19650.931640625;5158.4970703125;3918.544921875;25829.486328125;11155.421875;70945.4453125
33;2239.33984375;0.0;2516.472900390625;19980.4609375;5015.36572265625;4346.58935546875;25132.42578125;10406.9921875;69637.40625
34;2433.62255859375;0.0;2682.51123046875;19563.265625;4594.796875;4346.55322265625;25237.21875;10703.90234375;69561.546875
35;2133.781494140625;0.0;2512.21435546875;19843.826171875;4497.23486328125;3752.9580078125;24672.818359375;11361.7490234375;68774.171875
36;2179.316650390625;0.0;2540.8046875;18948.169921875;4856.75634765625;4038.61865234375;25497.845703125;10718.216796875;68779.3125
37;2050.223388671875;0.0;2440.99267578125;19434.06640625;4655.49658203125;4035.39453125;24318.85546875;10443.4873046875;67378.328125
38;1952.468017578125;0.0;2672.961181640625;19213.341796875;4473.5029296875;3909.6669921875;25598.30078125;10885.1572265625;68705.0078125
39;2264.593017578125;0.0;2732.476806640625;18984.1171875;4895.2900390625;3914.083984375;25788.666015625;10399.0009765625;68977.7578125
40;2165.1455078125;0.2353329360485077;2563.0283203125;19256.53515625;4909.2001953125;3765.61669921875;25859.892578125;10596.45703125;69115.703125
41;2415.6953125;0.2353329360485077;2628.56640625;19819.994140625;4484.58056640625;3942.815673828125;26341.4921875;10404.1708984375;70037.0703125
42;2240.49951171875;0.0;2561.51513671875;19453.931640625;4995.3369140625;3920.78173828125;24967.451171875;10059.2568359375;68198.4453125
43;2001.676025390625;0.0;2479.98095703125;20677.859375;4824.193359375;3885.501953125;26448.892578125;10267.5888671875;70585.25
44;2199.046630859375;0.0;2476.85302734375;19398.26953125;4779.17431640625;3944.194091796875;24988.23046875;11251.322265625;69036.6484375
45;2390.2119140625;0.0;2236.970703125;18963.083984375;4807.21923828125;4064.022216796875;24427.02734375;10572.5771484375;67460.5859375
46;2466.033203125;0.0;2520.613037109375;19781.791015625;5044.45458984375;3955.957763671875;25456.580078125;11242.37890625;70467.3359375
47;2459.284912109375;0.9413317441940308;2424.375;19847.23828125;4845.45703125;4041.4296875;24657.443359375;10262.9189453125;68538.6796875
48;2486.116455078125;0.0;2751.1201171875;20003.630859375;4963.28515625;3429.5947265625;24456.470703125;11061.91015625;69151.671875
49;2297.65869140625;1.6473305225372314;2873.987548828125;20144.619140625;4927.7021484375;3754.713623046875;25638.814453125;10680.1162109375;70318.921875
50;2370.349853515625;0.0;2622.505126953125;20181.224609375;5149.14892578125;4008.872802734375;24733.072265625;9943.9736328125;69008.7890625
51;2206.369140625;0.0;3014.527099609375;19683.607421875;4868.76806640625;3765.052734375;25079.2890625;9682.009765625;68299.09375
52;2098.463134765625;0.0;2642.404541015625;19783.923828125;5026.45361328125;3780.960205078125;24551.958984375;9848.7333984375;67732.4375
53;2477.164306640625;0.0;2784.314453125;20450.34765625;4867.7958984375;3622.12890625;25527.3125;10895.4033203125;70624.0859375
54;2649.676513671875;0.0;2789.663818359375;21037.95703125;4825.14501953125;3575.4990234375;24784.30859375;10257.9326171875;69920.09375
55;2315.3154296875;0.0;2770.827392578125;20723.6875;4790.78173828125;3832.332763671875;25502.04296875;10077.0322265625;70011.65625
56;2067.35693359375;0.0;2827.462646484375;20483.505859375;4872.6845703125;3724.88134765625;25755.8828125;9388.54296875;69119.9375
57;2204.06640625;0.0;2527.975830078125;20472.1796875;4662.3955078125;3591.59423828125;25498.001953125;9517.62109375;68473.5546875
58;2418.52685546875;0.0;2576.025390625;20721.35546875;4978.048828125;3555.00244140625;24804.212890625;9790.8955078125;68843.84375
59;2335.940185546875;0.0;2608.3935546875;20591.375;4503.70947265625;3587.674072265625;25183.099609375;9469.9736328125;68279.8203125
60;2244.735595703125;0.0;2621.47607421875;20320.7421875;4642.724609375;3570.639892578125;25324.689453125;9613.7138671875;68338.28125
61;2104.0673828125;0.0;2517.6513671875;21057.748046875;4462.0126953125;3575.727294921875;24237.67578125;9243.541015625;67197.9375
62;2043.9561767578125;0.0;2317.554931640625;20020.345703125;4678.427734375;3644.3642578125;25253.6796875;9759.3984375;67717.421875
63;2310.872802734375;0.0;2386.06640625;20056.4296875;4528.7041015625;3497.733154296875;24624.931640625;9924.48828125;67328.75
64;2287.10498046875;0.0;2379.63525390625;19943.591796875;4798.31689453125;3633.39013671875;24980.6015625;9588.0556640625;67610.3046875
65;2263.55419921875;0.0;2398.303955078125;19977.162109375;4831.8935546875;3306.394287109375;25247.259765625;9434.318359375;67458.328125
66;2165.435791015625;0.0;2611.52587890625;20709.005859375;4799.7890625;3861.876220703125;25380.1875;9833.7685546875;69361.390625
67;2387.882568359375;0.0;2660.9931640625;21110.099609375;4847.33251953125;3788.56591796875;26587.302734375;10177.7431640625;71559.59375
68;2267.554443359375;0.0;2654.73974609375;21067.037109375;4743.96484375;3674.037109375;26243.73828125;9821.775390625;70472.375
69;2327.002197265625;0.0;2577.647216796875;20827.171875;4679.22705078125;3371.175048828125;25358.22265625;9661.1455078125;68801.1484375
70;2379.9462890625;0.0;2619.849365234375;20594.650390625;4894.68310546875;3681.348388671875;25043.4140625;9797.00390625;69010.5
71;2278.965576171875;5.8833231925964355;2712.794677734375;20434.669921875;4701.6875;3507.45947265625;25057.669921875;10278.033203125;68976.734375
72;1962.3280029296875;0.0;2642.551025390625;20570.689453125;5170.88818359375;3578.70703125;26095.20703125;9557.7783203125;69577.90625
73;2203.812744140625;0.0;2529.990234375;20816.8359375;5337.955078125;3284.452392578125;25367.078125;10221.8955078125;69761.671875
74;2283.47802734375;0.0;2611.745849609375;20470.015625;4671.52490234375;3372.405029296875;25526.609375;9874.009765625;68809.3671875
75;2099.81982421875;0.0;2575.909912109375;20593.73046875;4823.2578125;3288.473388671875;25671.921875;9969.0693359375;69021.7421875
76;2094.027587890625;0.0;2800.787353515625;20553.37109375;4789.07568359375;3481.859130859375;25636.27734375;9708.5771484375;69063.4921875
77;2030.68896484375;0.0;2708.36083984375;21512.701171875;4983.71484375;3462.85546875;26244.181640625;10163.740234375;71105.7421875
78;2249.46435546875;0.0;2393.784423828125;20544.71875;4786.7509765625;3705.499755859375;25515.44140625;9050.6005859375;68245.703125
79;2057.974609375;0.0;2555.55517578125;20602.87890625;4806.205078125;3488.58251953125;25419.1640625;9133.337890625;68063.3046875
80;1758.1669921875;0.0;2452.1640625;20416.654296875;4993.8193359375;3532.21923828125;25694.279296875;9292.8271484375;68139.78125
81;1880.987060546875;0.0;2651.2705078125;20569.701171875;4639.58203125;3813.806396484375;25333.216796875;9665.62109375;68553.8046875
82;1913.8994140625;0.0;2529.332763671875;20206.78515625;4712.50048828125;3914.137939453125;24095.73046875;9347.3212890625;66719.234375
83;1845.9056396484375;0.0;2699.25341796875;20921.68359375;4862.4736328125;3643.94287109375;25519.794921875;8934.0322265625;68426.609375
84;2040.988525390625;0.0;2388.415771484375;20135.017578125;4803.1591796875;3673.4404296875;25009.119140625;9101.2548828125;67151.09375
85;2050.12255859375;0.0;2473.152587890625;21132.517578125;4818.36279296875;3552.626708984375;26410.755859375;9453.326171875;69890.4609375
86;2075.39794921875;0.0;2592.926513671875;21012.03125;5027.58837890625;3407.472412109375;25639.47265625;8912.6328125;68667.1328125
87;2053.142333984375;0.0;2528.3701171875;21126.861328125;4995.48974609375;3277.137451171875;25165.49609375;9441.2197265625;68587.1640625
88;2102.343017578125;0.0;2288.4248046875;21328.96484375;4784.9326171875;3921.176513671875;25491.365234375;10210.6474609375;70127.453125
89;1996.8721923828125;0.0;2643.203125;20561.13671875;4970.4931640625;3575.702880859375;25713.296875;9523.91015625;68984.3359375
90;2049.88134765625;0.0;2790.68505859375;21084.87109375;4828.93994140625;3442.470458984375;24582.5859375;9097.142578125;67876.2890625
91;2369.602294921875;0.0;2825.523681640625;22215.111328125;4605.81884765625;3097.320068359375;24639.771484375;9309.708984375;69062.296875
92;2182.66162109375;0.0;2455.572021484375;20965.64453125;4773.5419921875;3507.727294921875;25590.009765625;9038.4912109375;68513.4140625
93;2132.529052734375;0.0;2861.410888671875;20665.408203125;5151.52685546875;3769.58349609375;25281.548828125;9529.9091796875;69391.625
94;2045.64990234375;0.0;2552.464111328125;21646.82421875;4870.78662109375;3590.28515625;24743.642578125;9719.046875;69168.2578125
95;2245.743408203125;0.0;2361.28857421875;20123.392578125;4690.349609375;3121.92626953125;24624.087890625;10380.8603515625;67547.390625
96;1908.1883544921875;0.0;2765.354248046875;20632.833984375;4925.1337890625;3525.168212890625;24835.720703125;9414.02734375;68006.0546875
97;1993.12646484375;0.0;2709.304931640625;20887.759765625;4729.35302734375;3348.5595703125;24805.66796875;9969.0595703125;68442.53125
98;1834.6251220703125;0.0;2632.367919921875;20301.40625;4400.22119140625;3515.605224609375;25166.65234375;9715.8857421875;67566.2578125
99;1919.7164306640625;1.4119975566864014;2327.158447265625;21332.8671875;4763.90966796875;3510.480712890625;25293.607421875;9090.0107421875;68238.796875
100;1671.596435546875;0.2353329360485077;2481.408203125;20288.978515625;4676.01220703125;3638.638427734375;25044.330078125;10121.046875;67921.890625
101;2045.4163818359375;0.0;2630.818359375;20651.53515625;4937.568359375;3409.34912109375;25408.830078125;9877.9150390625;68961.015625
102;1834.9871826171875;0.0;2623.7158203125;20591.736328125;4823.3359375;3497.353515625;25584.43359375;9733.400390625;68688.5078125
103;2308.138916015625;0.0;3058.608154296875;21069.40234375;4857.9013671875;3112.03466796875;24897.599609375;9604.0625;68907.453125
104;1783.8104248046875;0.0;2509.504638671875;20387.890625;4880.82470703125;3069.63330078125;24650.701171875;9181.08984375;66463.1328125
105;1956.48779296875;0.0;2346.548828125;21730.7421875;4946.51806640625;3416.0673828125;24855.9609375;9206.376953125;68458.328125
106;2259.456787109375;0.0;2315.0185546875;21245.166015625;4778.21826171875;3314.2060546875;25244.1640625;9159.962890625;68315.90625
107;2320.5302734375;0.0;2378.919921875;21960.7734375;4932.45751953125;3727.777587890625;26161.830078125;9568.0498046875;71050.03125
108;1978.961181640625;0.4706658720970154;2586.36279296875;21334.55859375;5304.70703125;3379.355712890625;25664.48828125;9594.37890625;69842.828125
109;2200.39990234375;0.0;2676.72607421875;21065.80859375;4916.126953125;3384.149658203125;26156.935546875;9085.7470703125;69485.484375
110;2226.011474609375;0.0;2508.3095703125;21114.482421875;5033.0615234375;3961.653564453125;25923.931640625;9528.1328125;70295.296875
111;2393.899169921875;0.2353329360485077;2498.569091796875;21411.99609375;5182.8779296875;3621.423583984375;25703.138671875;9248.8134765625;70060.609375
112;2166.14990234375;0.0;2356.5390625;21374.80078125;4710.4287109375;3610.55419921875;24946.01953125;9026.6748046875;68190.7734375
113;2231.21484375;0.0;2554.668701171875;21670.5390625;4711.44580078125;3636.853515625;25397.298828125;9833.5966796875;70035.3515625
114;2331.48876953125;0.0;2528.135009765625;20774.435546875;4894.26904296875;3562.0908203125;25854.427734375;9253.349609375;69197.6328125
115;2351.917724609375;0.0;2744.622802734375;21701.607421875;5113.1259765625;3616.6513671875;24979.177734375;8810.2158203125;69316.7734375
116;2298.446044921875;0.0;2754.26904296875;21075.16015625;4491.7451171875;3513.55810546875;25493.650390625;9138.0546875;68764.34375
117;2270.011474609375;0.9413317441940308;2620.002197265625;21011.4296875;4876.20458984375;3548.912109375;25298.892578125;9472.3623046875;69098.421875
118;2335.41552734375;0.0;2588.257080078125;21483.107421875;4888.765625;3688.442626953125;25913.666015625;8934.16796875;69831.609375
119;2499.971923828125;0.0;2723.28759765625;21013.037109375;4712.97900390625;3641.259765625;25524.21875;8941.48046875;69055.890625
120;2172.82763671875;0.0;2435.49267578125;19850.427734375;5326.9248046875;3803.6474609375;24678.51953125;9007.1103515625;67274.546875
121;2469.40625;0.7059987783432007;2751.390380859375;20402.28125;5307.78466796875;3871.345458984375;26436.607421875;8573.7802734375;69812.84375
122;2204.78466796875;0.0;2879.92578125;21463.990234375;5450.626953125;3464.92138671875;25056.880859375;9449.193359375;69969.796875
123;2025.9141845703125;0.0;2598.334716796875;21038.654296875;4716.00732421875;3618.1142578125;24955.88671875;8475.0439453125;67427.6875
124;2159.57177734375;0.2353329360485077;2423.794189453125;20935.642578125;4805.5107421875;3544.994140625;24925.158203125;9103.5498046875;67898.109375
125;1950.7171630859375;0.0;2538.915283203125;19959.890625;5111.17529296875;3294.023681640625;24940.443359375;9001.177734375;66795.8671875
126;2342.913330078125;0.0;2605.568603515625;20107.76171875;4992.337890625;3612.789306640625;24907.59765625;9276.037109375;67844.546875
127;2182.6396484375;0.0;2347.81689453125;20614.740234375;5279.68505859375;3626.70068359375;25670.935546875;9158.5068359375;68880.7265625
128;2089.0947265625;0.2353329360485077;2641.772705078125;20382.779296875;5002.1630859375;3030.130615234375;25230.19921875;9288.9423828125;67664.984375
129;2191.111572265625;0.0;2727.919921875;20152.123046875;5225.1669921875;3228.61962890625;24888.822265625;9685.81640625;68099.03125
130;2251.645751953125;0.0;2506.271728515625;20835.189453125;5185.72509765625;3318.7080078125;25656.607421875;9841.6845703125;69595.296875
131;1882.823486328125;0.0;2569.15576171875;20267.96484375;5318.9697265625;3489.50341796875;24512.17578125;9595.25;67635.4140625
132;2614.252685546875;0.0;2683.666259765625;21315.01953125;4989.26416015625;3617.2724609375;26181.873046875;9476.4375;70877.421875
133;2766.90576171875;0.0;2650.355712890625;21262.431640625;4796.806640625;3578.747802734375;26218.310546875;9713.2841796875;70986.453125
134;2337.24560546875;0.0;2433.80224609375;20286.205078125;5027.7783203125;3590.407958984375;25422.451171875;9826.5908203125;68924.1015625
135;1923.9521484375;0.0;2534.674072265625;21498.88671875;5234.1875;3430.034423828125;25452.83203125;9431.126953125;69505.2421875
136;2058.1318359375;0.0;2513.932861328125;20555.984375;4870.0673828125;3558.022216796875;25763.203125;9332.5986328125;68651.59375
137;2312.560302734375;0.0;2531.124267578125;19992.89453125;4923.607421875;3505.71484375;25485.275390625;9818.7470703125;68569.4765625
138;2389.77685546875;0.0;2673.8828125;20421.60546875;5032.73876953125;3664.990478515625;25242.13671875;9725.01171875;69149.8046875
139;2058.348388671875;0.0;2451.714111328125;20725.556640625;4804.47900390625;3310.98876953125;25185.767578125;9459.375;67995.671875
140;2022.7811279296875;0.0;2417.646728515625;19788.17578125;4849.65966796875;3636.88720703125;25176.47265625;9763.0703125;67654.2890625
141;2169.098876953125;0.0;2647.51708984375;19894.177734375;4984.8623046875;3476.263916015625;25539.578125;9967.0;68678.125
142;2130.034912109375;0.0;2861.617431640625;20906.720703125;5034.0986328125;3585.30810546875;25872.6796875;9196.111328125;69586.234375
143;2206.797119140625;0.0;2669.587646484375;20930.21875;5349.31982421875;3681.71240234375;25517.99609375;9268.0390625;69623.3046875
144;2084.228271484375;0.0;2756.176513671875;21270.326171875;4910.66162109375;3654.855712890625;25722.95703125;9204.220703125;69602.9609375
145;2024.3404541015625;0.0;2374.295166015625;21017.234375;4796.45947265625;3979.540771484375;25441.140625;9041.533203125;68674.171875
146;2296.053466796875;0.0;2397.694091796875;21239.330078125;5099.13037109375;3627.901123046875;24952.017578125;9043.8046875;68655.4765625
147;1995.9794921875;0.0;2346.61962890625;20577.62890625;4833.18798828125;3711.833251953125;25101.5859375;8419.4736328125;66985.6796875
148;2072.1005859375;0.0;2288.433837890625;21406.376953125;4766.35693359375;3717.3505859375;24564.794921875;9311.31640625;68126.3515625
149;2057.718505859375;0.0;2459.52734375;20002.505859375;4699.21533203125;3451.625;24574.291015625;9315.7392578125;66560.1875
150;2046.75;0.0;2188.496337890625;21103.607421875;4839.25439453125;3444.728759765625;25276.517578125;9973.955078125;68873.0
151;2157.906982421875;0.0;2144.367919921875;20853.41796875;4718.560546875;3430.54736328125;24977.443359375;9754.134765625;68036.0
152;2320.78076171875;0.0;2292.85107421875;20529.755859375;4860.20166015625;3169.487548828125;25505.857421875;9291.0791015625;67969.5390625
153;2157.612548828125;0.0;2580.446533203125;20983.083984375;4609.07373046875;3422.450927734375;24807.5234375;9816.58203125;68376.4609375
154;1778.100341796875;0.0;2569.09765625;20114.046875;4696.345703125;3209.099365234375;25181.47265625;9743.9375;67291.8125
155;1870.7056884765625;0.0;2628.24609375;20225.57421875;5045.51318359375;3686.194091796875;24737.595703125;9325.3662109375;67518.8671875
156;1789.8441162109375;0.0;2550.371826171875;19952.861328125;4805.3564453125;3546.187744140625;25454.412109375;9378.9873046875;67477.4765625
157;1957.06298828125;0.0;2523.337158203125;19830.4140625;4402.07421875;3399.994384765625;24965.953125;9414.123046875;66492.53125
158;2093.805419921875;0.0;2587.427490234375;19972.03515625;4682.32080078125;3163.08740234375;24788.61328125;9592.7685546875;66879.390625
159;2191.31396484375;0.0;2487.44775390625;20546.35546875;4919.9599609375;3038.30078125;24970.02734375;9909.775390625;68062.796875
160;1815.6204833984375;0.0;2601.370361328125;20831.43359375;4845.13427734375;3396.731201171875;25521.833984375;9466.9501953125;68478.65625
161;1806.694580078125;0.0;2569.788818359375;21313.07421875;5114.33056640625;3800.26416015625;24547.189453125;9402.1181640625;68553.03125
162;2064.155029296875;0.0;2463.6220703125;21002.3515625;4746.56298828125;3581.13525390625;25122.73046875;10204.904296875;69184.9140625
163;1729.942626953125;0.0;2497.78564453125;20561.990234375;4960.31884765625;3409.40673828125;24991.443359375;9430.1220703125;67580.6484375
164;1592.7535400390625;0.0;2645.206298828125;21680.66796875;5008.61962890625;3726.333984375;24934.53515625;9107.263671875;68694.8125
165;1905.012939453125;0.0;2741.268798828125;22005.658203125;4396.4580078125;3626.973876953125;25252.78515625;9885.0830078125;69812.7890625
166;1932.285400390625;0.0;2504.972900390625;20710.025390625;4370.64013671875;3616.310302734375;25346.3515625;9782.095703125;68262.2421875
167;1668.0389404296875;2.5886623859405518;2394.906005859375;21137.15625;4566.60595703125;3635.443359375;24554.48046875;9662.5615234375;67621.3671875
168;1956.0831298828125;0.0;2449.5;20929.02734375;4222.81103515625;4083.59912109375;24579.337890625;9090.982421875;67310.9375
169;1952.2137451171875;0.2353329360485077;2393.715576171875;21847.748046875;4739.60888671875;3402.135498046875;25319.923828125;9397.1689453125;69052.2109375
170;1850.6785888671875;0.0;2820.87255859375;20665.455078125;4463.7373046875;3599.946533203125;25381.55078125;10019.1728515625;68800.96875
171;1801.110595703125;0.0;2332.485595703125;20680.560546875;4707.8837890625;3943.777099609375;23439.291015625;9693.00390625;66597.859375
172;1939.3240966796875;0.0;2718.99169921875;20157.435546875;4431.65185546875;3669.71533203125;24750.279296875;10294.2001953125;67961.0859375
173;1831.443359375;0.0;2654.85546875;20515.220703125;4207.556640625;3661.904296875;22968.640625;10090.2529296875;65929.234375
174;1869.0201416015625;0.0;2414.71044921875;20957.787109375;5212.27490234375;3720.01171875;24305.9609375;10094.64453125;68574.046875
175;2027.2474365234375;0.0;2487.80029296875;20588.4375;4244.60009765625;3622.082275390625;23915.43359375;10086.1748046875;66971.390625
176;2040.5147705078125;0.0;2345.343505859375;20430.822265625;4386.4052734375;3783.9375;23934.1875;9680.001953125;66600.734375
177;1913.572265625;0.0;2525.806640625;20203.591796875;4513.4150390625;3671.2626953125;24189.140625;9976.9384765625;66993.3125
178;1571.7520751953125;0.0;2411.090087890625;21223.17578125;5023.37939453125;3408.6376953125;24657.0859375;9310.7333984375;67605.4765625
179;1526.400146484375;0.0;2154.90478515625;20492.900390625;4101.74951171875;3482.71826171875;24645.642578125;9236.853515625;65640.71875
180;1690.2833251953125;0.0;2154.731689453125;20455.107421875;4499.3271484375;3535.052978515625;24504.349609375;9262.28125;66100.4375
181;1707.405517578125;0.0;2597.47314453125;20705.599609375;4716.041015625;3651.748046875;24743.431640625;9510.6513671875;67632.0234375
182;1966.9617919921875;0.0;2325.332275390625;21046.318359375;4379.57861328125;3531.99658203125;25448.546875;9446.443359375;68144.703125
183;1826.8851318359375;0.0;2524.85205078125;20538.87890625;4562.52490234375;3707.939697265625;24734.228515625;9169.591796875;67064.515625
184;1864.569580078125;0.0;2346.769775390625;20622.71875;4376.1396484375;3713.107177734375;24802.322265625;9696.5673828125;67421.7421875
185;1782.1248779296875;0.0;2292.8828125;21287.22265625;4705.28125;3848.964111328125;24180.25390625;9308.6357421875;67405.046875
186;1628.42236328125;0.0;2647.95751953125;21472.44921875;4908.423828125;3611.020751953125;23676.888671875;9787.3046875;67732.046875
187;1804.7227783203125;0.0;2384.845947265625;21344.68359375;4558.7900390625;3682.5703125;24842.447265625;10119.876953125;68737.4296875
188;1923.5101318359375;0.0;2369.915283203125;20815.02734375;5113.748046875;3252.97607421875;23960.349609375;9797.63671875;67232.7109375
189;1989.2745361328125;0.0;2531.58544921875;20882.125;4919.90869140625;3624.774658203125;25001.146484375;9782.1708984375;68730.6171875
190;1873.8582763671875;0.0;2657.814453125;21962.076171875;4850.669921875;3747.548828125;24800.140625;8724.150390625;68615.6796875
191;1722.5927734375;0.0;2408.487060546875;21968.494140625;4580.51123046875;3003.035888671875;25021.615234375;8956.1728515625;67660.4296875
192;1933.6240234375;0.0;2369.787353515625;21499.73046875;5027.3447265625;3324.872802734375;24461.857421875;8594.3310546875;67211.296875
193;2046.4312744140625;0.0;2513.194580078125;21009.43359375;4707.3671875;3728.604248046875;25312.025390625;8599.9853515625;67916.5234375
194;2354.408935546875;0.0;2862.88525390625;21355.48046875;4721.115234375;3461.176513671875;25649.130859375;9148.6748046875;69552.3515625
195;2016.2664794921875;0.0;2828.635986328125;21923.787109375;5088.85693359375;3697.24609375;24794.35546875;9227.2841796875;69576.078125
196;2348.02685546875;0.0;2766.78515625;21390.267578125;4879.39111328125;3435.93408203125;25731.23828125;9413.556640625;69964.859375
197;2041.7076416015625;0.0;2618.622314453125;20916.63671875;4875.796875;3398.23681640625;25005.896484375;8781.119140625;67637.59375
198;2136.367919921875;0.0;2841.469970703125;20941.216796875;4821.30615234375;3122.69091796875;25807.36328125;9869.0068359375;69539.015625
199;2057.604736328125;0.0;2210.6708984375;20760.05859375;4775.75927734375;3609.775146484375;25055.58203125;8948.7294921875;67417.8359375
