STEP;C11;GEM;NP;OCB;OCC;OCG;OCN;ONC;TOTAL
0;4845.2744140625;17262.86328125;0.4706658720970154;4578.54833984375;6990.5322265625;2889.094482421875;4902.52783203125;30673.845703125;72142.6328125
1;5097.41015625;17154.51171875;0.2353329360485077;4793.62939453125;6962.12255859375;2916.790771484375;4813.46142578125;30847.517578125;72585.203125
2;5100.26171875;17857.94140625;0.0;4709.0078125;6375.55712890625;2943.032958984375;4979.78173828125;30604.880859375;72570.0859375
3;5054.888671875;17332.798828125;0.0;5032.1875;6827.56396484375;2762.135009765625;5031.0791015625;30601.39453125;72641.6953125
4;5072.77783203125;17644.794921875;0.0;4779.59912109375;6645.37890625;2991.403076171875;4959.455078125;30739.8828125;72833.0078125
5;5100.373046875;17333.390625;0.4706658720970154;4663.48291015625;6085.765625;2849.925048828125;5094.0302734375;30702.615234375;71829.7734375
6;5476.8447265625;17113.060546875;0.7059987783432007;4712.21337890625;6314.43310546875;2651.039306640625;5283.30224609375;31492.232421875;73043.4296875
7;5135.09521484375;17062.8671875;0.0;4829.51904296875;6714.65966796875;2849.03125;5269.328125;31765.419921875;73625.4765625
8;4770.599609375;16694.916015625;0.0;4714.35009765625;6378.72900390625;2765.701171875;5198.46728515625;30822.599609375;71344.875
9;5166.8974609375;16564.05078125;0.0;4831.8681640625;6374.47216796875;2784.10498046875;4961.74609375;30564.328125;71247.09375
10;5108.06640625;16533.103515625;0.2353329360485077;4969.97509765625;6335.06640625;2784.40234375;5181.97998046875;30833.072265625;71745.609375
11;4330.70361328125;16953.29296875;0.0;4310.783203125;6012.10693359375;2604.181640625;4955.224609375;30416.458984375;69582.1796875
12;4587.4423828125;16578.486328125;0.0;4565.01171875;6068.67041015625;2584.779052734375;4987.60546875;30735.0;70106.6875
13;4502.6298828125;16924.6171875;0.0;4332.740234375;5812.89208984375;2456.75927734375;5233.5;30626.60546875;69889.3984375
14;4845.552734375;17345.486328125;0.0;4676.80712890625;5487.31005859375;2603.168212890625;5247.33935546875;32100.3984375;72305.78125
15;4602.57275390625;16558.30859375;0.0;4667.01318359375;5688.0537109375;2627.29345703125;5259.75;31061.650390625;70464.4296875
16;4648.51171875;16414.681640625;0.4706658720970154;4533.58544921875;5778.3857421875;2459.315185546875;5056.5830078125;31198.078125;70089.2578125
17;4764.8427734375;16201.2646484375;0.0;4441.39501953125;5090.59326171875;2282.388916015625;4746.7373046875;30794.6875;68321.4765625
18;4449.34619140625;16234.265625;0.2353329360485077;4561.1318359375;5237.25537109375;2469.283203125;5147.85302734375;31698.185546875;69797.1953125
19;3997.552734375;15880.9580078125;0.0;4957.39208984375;5572.8779296875;2523.0380859375;5146.91943359375;30816.234375;68894.640625
20;4247.57177734375;15904.4326171875;0.0;4399.32080078125;5327.13916015625;2489.1865234375;5286.26513671875;30961.78515625;68615.1953125
21;4730.6572265625;16307.044921875;0.2353329360485077;4313.0302734375;5253.1982421875;2470.97509765625;4997.5166015625;30882.53125;68954.8359375
22;4101.9423828125;15976.0400390625;0.0;4367.70849609375;5432.130859375;2508.069091796875;4596.45361328125;31198.015625;68179.8984375
23;4370.39306640625;15967.9541015625;0.0;4527.88232421875;5559.01220703125;2473.44384765625;4730.44873046875;31617.40234375;69246.1640625
24;4142.60693359375;15354.2041015625;0.7059987783432007;4375.439453125;5439.87548828125;2513.284423828125;4936.56982421875;31395.70703125;68157.703125
25;4380.03564453125;15340.359375;0.0;4696.10791015625;5830.8818359375;2488.5205078125;4994.744140625;30885.263671875;68615.3671875
26;4315.5888671875;15386.6875;0.0;4440.73583984375;5759.5791015625;2643.017578125;4736.82080078125;31106.5859375;68388.390625
27;4010.149169921875;15026.8759765625;0.0;4236.1953125;6049.59716796875;2699.3583984375;4927.47607421875;31847.75390625;68796.90625
28;4123.58154296875;14392.693359375;0.0;4088.41162109375;5984.033203125;2534.85693359375;4564.17626953125;30588.697265625;66275.703125
29;3906.854736328125;15392.0224609375;0.0;4527.4697265625;5468.68359375;2436.524169921875;5013.484375;31191.224609375;67935.546875
30;4112.4296875;15383.0595703125;0.0;4315.10986328125;5683.96923828125;2444.573486328125;4841.5751953125;31980.08984375;68760.703125
31;4358.26708984375;14792.5166015625;0.0;4566.7705078125;5581.90234375;2253.525634765625;4733.9892578125;31565.625;67852.1328125
32;3959.758056640625;14451.1787109375;0.0;4386.0478515625;5596.33447265625;2362.96728515625;4728.20166015625;31122.951171875;66606.921875
33;3634.386474609375;14808.0087890625;0.0;4541.0732421875;5560.79248046875;2372.645751953125;4976.43505859375;30558.93359375;66451.7890625
34;3950.960205078125;15077.9013671875;0.0;4363.60986328125;5564.4853515625;2542.594482421875;5194.2490234375;31264.03125;67957.3515625
35;4320.66552734375;14745.7060546875;0.0;4399.240234375;5422.49169921875;2457.720947265625;5080.2451171875;31988.640625;68414.21875
36;4168.51123046875;14911.6748046875;0.0;4555.1533203125;5687.8525390625;2567.290771484375;4935.03125;31509.384765625;68334.40625
37;4168.73681640625;14611.9072265625;0.0;4546.2666015625;5674.7216796875;2440.024169921875;4899.36083984375;31305.435546875;67646.1015625
38;4155.0009765625;14502.3916015625;0.7059987783432007;4431.55810546875;5901.646484375;2418.3359375;5088.61572265625;30374.76953125;66872.7109375
39;4018.961181640625;14503.9912109375;0.0;4285.6865234375;5431.36669921875;2427.48681640625;4879.53857421875;31437.462890625;66983.8515625
40;4034.5556640625;14296.8359375;0.0;4611.43017578125;5197.80419921875;2332.314208984375;5116.9716796875;31309.359375;66898.75
41;3798.475830078125;14061.93359375;0.0;4296.81005859375;5381.36328125;2066.123779296875;4750.0380859375;30425.060546875;64779.15625
42;3842.374755859375;13596.7744140625;0.0;4169.90185546875;5668.81689453125;2170.381591796875;4830.93408203125;29410.478515625;63689.1328125
