STEP;C11;NP;OCB;OCC;OCN;OCZ;ONC;ZIL;TOTAL
76;1963.3299560546875;0.4706658720970154;3036.159912109375;11558.2724609375;3018.34765625;4160.31787109375;18854.857421875;18428.931640625;61020.24609375
77;1787.1126708984375;0.0;2817.616943359375;11552.9462890625;2564.48388671875;4557.2177734375;18848.66796875;18376.642578125;60504.2109375
78;1868.7467041015625;0.0;3034.357421875;11126.6357421875;2734.59375;4451.19970703125;18696.583984375;18350.53125;60262.0625
79;1846.4444580078125;0.0;2956.19189453125;11280.5625;2818.997314453125;4328.71484375;18279.98828125;17883.853515625;59394.2421875
80;1876.11181640625;1.1766645908355713;2757.38037109375;11874.166015625;2537.481201171875;4165.052734375;18811.59765625;18075.599609375;60098.07421875
81;1976.99658203125;0.0;2905.587646484375;11959.4453125;2823.97021484375;4247.22509765625;19216.40625;17787.41796875;60916.5078125
82;2314.52099609375;0.0;2900.822509765625;12156.830078125;2613.572265625;4089.484375;18714.369140625;17753.47265625;60542.39453125
83;1955.35693359375;0.0;2838.15576171875;12124.853515625;2475.458984375;4217.84130859375;19294.025390625;17675.73828125;60580.921875
84;2028.843017578125;0.0;2995.57080078125;12184.0498046875;2732.575439453125;4124.88818359375;18623.87109375;18137.326171875;60826.62890625
85;1856.4847412109375;0.0;3091.9873046875;12365.4951171875;2670.31298828125;4111.923828125;19350.958984375;18575.009765625;62021.4765625
86;1841.119384765625;0.0;2750.72998046875;12446.05078125;2622.196044921875;4063.876708984375;18656.162109375;18487.73046875;60867.390625
87;1923.3629150390625;0.0;2597.18212890625;12879.2353515625;2654.569091796875;4128.0732421875;18011.341796875;18298.58203125;60491.75
88;1816.055419921875;0.2353329360485077;2771.0712890625;13327.3955078125;2383.694091796875;4084.212646484375;18027.6328125;17795.46875;60205.23046875
89;1917.37060546875;0.0;2739.11279296875;12938.794921875;2503.927490234375;4155.158203125;17802.92578125;18222.005859375;60278.734375
90;1760.2705078125;0.0;2861.468017578125;12616.4482421875;2423.735107421875;4339.93994140625;17993.904296875;17731.873046875;59727.21484375
91;1752.8551025390625;0.0;2667.403564453125;12630.9501953125;2422.887939453125;4185.32666015625;18430.0;17388.970703125;59477.796875
92;1814.2081298828125;0.0;2665.749755859375;12160.4609375;2391.777099609375;4274.5966796875;17965.455078125;16957.22265625;58229.02734375
93;2075.166015625;0.0;2963.199951171875;12625.36328125;2687.614990234375;4404.01513671875;18530.326171875;17491.7578125;60776.828125
94;2021.7386474609375;0.0;2803.77001953125;12731.23046875;2705.472900390625;4479.52783203125;17865.39453125;17452.015625;60058.70703125
95;1833.3160400390625;0.0;2600.118408203125;12415.1015625;2425.08203125;4613.4423828125;18289.484375;17920.052734375;60096.0625
96;1997.671142578125;0.0;2616.50048828125;12310.326171875;2349.327392578125;4792.21728515625;18484.373046875;17789.427734375;60339.37109375
97;2010.8369140625;0.0;2739.1435546875;12330.3408203125;2451.378173828125;4815.10009765625;17880.158203125;17534.748046875;59761.046875
98;1971.0032958984375;0.0;2781.507080078125;11872.109375;2454.884765625;4280.3974609375;18030.626953125;17188.896484375;58578.984375
99;1831.1834716796875;0.0;2702.396728515625;12177.5673828125;2495.940185546875;4717.61181640625;18011.591796875;17374.3671875;59310.0625
100;2161.187255859375;0.0;2711.4658203125;12703.5458984375;2826.581298828125;4451.0380859375;18232.60546875;17764.841796875;60850.65234375
101;1981.92626953125;0.4706658720970154;2820.5634765625;12181.5009765625;2479.587646484375;4450.23974609375;18500.046875;17261.119140625;59674.9765625
102;1938.9962158203125;0.4706658720970154;2924.603271484375;11928.5107421875;2582.850341796875;4406.28515625;18469.765625;17472.697265625;59723.625
103;1691.665283203125;0.0;2501.29443359375;11779.6416015625;2282.017333984375;4635.60302734375;18348.35546875;17573.81640625;58811.7265625
104;1968.17822265625;0.0;2474.730712890625;12504.486328125;2380.4775390625;4270.06787109375;18142.3046875;17426.298828125;59165.9375
105;1743.381591796875;0.4706658720970154;2564.067138671875;11636.9296875;2470.4306640625;4514.9326171875;18782.396484375;17191.705078125;58903.83203125
106;1953.2911376953125;0.2353329360485077;2667.019775390625;12406.1962890625;2560.21484375;4327.64599609375;18545.119140625;17739.673828125;60199.046875
107;2003.5538330078125;0.0;2923.091064453125;12786.3271484375;2643.30859375;4405.36083984375;18141.173828125;17073.18359375;59975.54296875
108;1884.985107421875;0.0;2829.18212890625;12622.634765625;2639.3125;4349.88330078125;18346.201171875;17596.23828125;60268.01171875
109;2189.855224609375;0.0;2668.60693359375;12636.224609375;2756.630615234375;4134.2001953125;17928.748046875;17156.138671875;59469.80859375
110;1989.6651611328125;1.6473305225372314;2562.093994140625;12874.8271484375;2540.25927734375;4433.7109375;17968.146484375;16733.908203125;59103.79296875
111;1764.027099609375;0.0;2362.5029296875;12697.3681640625;2070.357421875;4293.0390625;18267.23828125;17216.755859375;58670.78515625
112;2010.0753173828125;0.0;2521.26171875;12282.9208984375;2311.790771484375;4225.51904296875;18696.328125;16908.3203125;58955.8046875
113;1775.2215576171875;0.0;2535.799072265625;12803.919921875;2495.082275390625;4368.6494140625;18369.5546875;16624.912109375;58972.48828125
114;1508.509765625;0.0;2453.02783203125;12178.8154296875;2481.515625;4554.66748046875;18436.734375;16582.123046875;58194.8671875
115;1825.97119140625;0.0;2638.759521484375;12704.8486328125;2578.769775390625;4507.4423828125;18144.953125;17367.12109375;59767.3203125
116;1764.9239501953125;0.0;2608.0673828125;12329.375;2437.731689453125;4614.78173828125;18513.869140625;16696.89453125;58965.26953125
117;1650.701904296875;0.0;2682.3388671875;12266.9267578125;2338.824462890625;4578.79345703125;19013.48828125;16763.494140625;59294.16015625
118;1571.3636474609375;0.0;2452.103515625;12452.6025390625;2219.068115234375;4424.703125;18755.474609375;16406.349609375;58281.2578125
119;1814.2569580078125;0.0;2533.34326171875;12589.96484375;2513.86083984375;4079.749267578125;18529.18359375;16246.646484375;58306.546875
120;1665.83447265625;0.0;2479.77783203125;12646.66015625;2504.760009765625;4189.078125;18490.072265625;16567.87890625;58543.82421875
121;1972.2542724609375;0.4706658720970154;2687.79541015625;12618.421875;2481.611328125;4482.33544921875;18414.978515625;16832.6796875;59490.04296875
122;1959.35888671875;0.0;2543.81005859375;12917.115234375;2513.200927734375;4178.8994140625;18941.529296875;16742.67578125;59796.10546875
123;1972.7093505859375;0.0;2726.284912109375;13421.7412109375;2673.03662109375;4084.105224609375;18695.451171875;16638.361328125;60211.29296875
124;1764.275390625;0.0;2875.8955078125;12855.7021484375;2401.71533203125;4144.251953125;19177.130859375;16686.703125;59905.2734375
125;1744.77783203125;0.0;2502.683349609375;12082.35546875;2365.722900390625;4405.228515625;18792.384765625;16513.85546875;58406.5
126;1941.3331298828125;0.0;2395.00244140625;12940.0634765625;2511.3369140625;3877.7412109375;19193.357421875;17361.40625;60219.75
127;1571.733642578125;0.0;2543.402587890625;12328.984375;2590.360595703125;4195.88916015625;18597.765625;16481.095703125;58308.78125
128;1938.597900390625;0.0;2684.22216796875;12776.9814453125;2475.38623046875;4245.267578125;19018.392578125;17080.6953125;60219.00390625
129;1417.7314453125;0.0;2447.09619140625;12219.658203125;2448.545654296875;4187.291015625;19721.0546875;17038.53515625;59479.5
130;1543.00146484375;0.0;2291.171630859375;12268.9013671875;2184.95263671875;4318.591796875;19220.36328125;16866.783203125;58693.32421875
131;1730.7669677734375;0.0;2583.57470703125;11915.1181640625;2311.056884765625;4323.91796875;19562.60546875;16761.76171875;59188.22265625
132;1585.88232421875;0.0;2478.99609375;11558.720703125;2343.59521484375;4289.0419921875;18973.375;16440.234375;57669.4375
133;1570.002197265625;0.0;2502.608154296875;11272.6943359375;2302.64599609375;4622.35546875;18483.89453125;16724.615234375;57478.3671875
134;1524.7783203125;0.0;2630.679443359375;12005.787109375;2155.917724609375;4335.2666015625;18355.078125;16650.830078125;57657.80859375
135;1628.1173095703125;0.0;2414.371826171875;11756.236328125;2361.03515625;4337.98681640625;19103.78515625;16560.134765625;58161.30078125
136;1820.646484375;0.0;2457.64501953125;11744.8017578125;2459.853271484375;4183.88427734375;18301.037109375;16575.849609375;57543.29296875
137;1843.83349609375;0.0;2293.146728515625;12293.2119140625;2307.585205078125;4205.82470703125;18879.814453125;15918.068359375;57741.0234375
138;1904.356201171875;0.0;2771.27587890625;12038.083984375;2152.581298828125;4120.79443359375;19486.759765625;16579.65234375;59053.03125
139;1668.703857421875;0.0;2411.40283203125;12360.5498046875;1969.2838134765625;4187.6142578125;19225.93359375;16729.33984375;58552.30859375
140;1621.9302978515625;0.0;2483.5419921875;12169.6376953125;2320.753662109375;4406.22265625;19319.43359375;16256.8837890625;58578.0
141;1852.61669921875;0.0;2876.963623046875;12366.8662109375;2408.3984375;4187.29736328125;19158.140625;16364.419921875;59214.203125
142;1652.51806640625;0.0;2613.55908203125;12226.5810546875;2338.10302734375;4067.99462890625;18911.84375;16834.966796875;58645.1953125
143;1594.7938232421875;0.0;2774.97509765625;11669.45703125;2513.898681640625;4370.25439453125;19269.607421875;16388.29296875;58580.80078125
144;1681.751953125;0.2353329360485077;2401.499267578125;12542.3408203125;2290.471923828125;4456.75732421875;18787.376953125;16555.51171875;58715.6171875
145;1434.8740234375;0.0;2497.015380859375;12119.173828125;2353.491455078125;4531.796875;18750.50390625;16279.4267578125;57965.953125
146;1397.7977294921875;0.0;2640.0927734375;11963.689453125;2252.0302734375;4567.7685546875;18758.16796875;16520.26953125;58099.3359375
147;1314.3006591796875;0.2353329360485077;2462.449951171875;12312.2109375;2286.235107421875;4575.05322265625;19268.583984375;16852.275390625;59070.83203125
148;1373.371337890625;0.0;2463.88671875;12250.732421875;2247.478271484375;4323.306640625;18828.197265625;16597.515625;58083.86328125
149;1331.001953125;0.0;2409.922607421875;12106.134765625;2172.7197265625;4459.07421875;18885.279296875;16687.17578125;58050.9296875
150;1581.417236328125;0.2353329360485077;2638.825927734375;12216.443359375;2429.18896484375;4278.31201171875;19110.8671875;16302.083984375;58556.99609375
151;1362.7247314453125;0.0;2346.690185546875;11648.806640625;2526.594482421875;4178.87451171875;18824.6953125;16395.85546875;57283.75390625
152;1298.3834228515625;0.0;2272.03662109375;12239.3720703125;2333.89501953125;4229.75537109375;19128.091796875;16039.595703125;57540.6484375
153;1569.30810546875;0.0;2462.62158203125;12313.998046875;2228.419677734375;4233.5078125;18362.62890625;16525.595703125;57695.48828125
154;1875.066162109375;0.2353329360485077;2399.9453125;12341.875;2198.302490234375;4382.126953125;18750.650390625;15934.1630859375;57881.82421875
155;1746.152587890625;0.0;2553.046875;12387.8544921875;2413.46826171875;4152.6220703125;18823.6484375;16032.5556640625;58108.91015625
156;1757.5726318359375;0.0;2504.196044921875;12541.1357421875;2267.486328125;3987.5869140625;18957.501953125;16326.400390625;58341.41796875
157;1496.911865234375;0.0;2399.02685546875;12077.5234375;2185.22265625;3933.85888671875;18556.2265625;15890.3984375;56538.66796875
158;1503.5650634765625;0.0;2635.821044921875;12282.3779296875;2332.607421875;4126.20849609375;18909.572265625;15910.0244140625;57699.70703125
159;1546.55810546875;0.0;2427.076416015625;12320.5078125;2590.51806640625;4135.38330078125;18822.611328125;15734.66015625;57576.84375
160;1640.7076416015625;0.0;2544.730224609375;12066.89453125;2261.311279296875;4182.6416015625;18756.310546875;16095.234375;57547.36328125
161;1603.399169921875;0.0;2590.369140625;12339.134765625;2471.99169921875;4174.38916015625;19098.04296875;15622.6220703125;57899.45703125
162;1335.9969482421875;0.0;2514.6416015625;12793.1357421875;2710.567626953125;4234.02734375;18546.87890625;15917.7509765625;58052.52734375
163;1402.9697265625;0.0;2516.826416015625;12916.3271484375;2532.072265625;3885.934814453125;18882.623046875;16046.2548828125;58182.5234375
164;1548.994384765625;0.0;2514.444091796875;13476.537109375;2513.282470703125;4139.3447265625;18538.158203125;16272.94921875;59003.375
165;1624.12744140625;0.0;2548.11669921875;13063.830078125;2485.991943359375;3948.70458984375;18339.408203125;15698.82421875;57708.60546875
166;1681.1934814453125;0.0;2765.2314453125;13159.2236328125;2702.654052734375;4059.50732421875;18952.798828125;15663.5419921875;58983.69140625
167;1769.8778076171875;0.0;2828.44482421875;12835.5087890625;2484.9619140625;4404.0927734375;18641.0859375;15974.453125;58937.93359375
168;1540.222900390625;0.0;2664.406494140625;13044.228515625;2647.700439453125;4430.193359375;18896.552734375;16232.6376953125;59455.45703125
169;1453.0880126953125;0.7059987783432007;2436.957275390625;12897.56640625;2593.243408203125;4616.8369140625;19279.78125;15700.2880859375;58977.9921875
170;1591.557861328125;0.9413317441940308;2822.73779296875;13086.240234375;2449.420654296875;4522.03515625;19039.599609375;15058.0146484375;58570.0703125
171;1470.986083984375;0.0;2491.941162109375;12953.3466796875;2491.596435546875;4343.9296875;18916.90625;15212.853515625;57881.06640625
172;1806.4505615234375;0.0;2730.857666015625;13199.26171875;2406.1748046875;4591.58984375;18747.96484375;15003.70703125;58485.6953125
173;1690.138427734375;0.0;2451.099365234375;13247.578125;2483.753173828125;4062.767578125;18724.068359375;15279.287109375;57938.13671875
174;1703.196533203125;0.0;2371.0224609375;13191.2978515625;2440.7373046875;4235.20361328125;19266.771484375;15278.623046875;58486.50390625
175;1485.689208984375;0.0;2596.969482421875;12771.9130859375;2699.8056640625;4234.5732421875;18831.53125;15264.5302734375;57884.4921875
176;1531.0272216796875;0.0;2396.509765625;13424.1865234375;2584.600341796875;4317.7548828125;18882.611328125;14970.578125;58106.78515625
177;1715.0721435546875;0.0;2760.029541015625;13122.2841796875;2413.278076171875;4250.4794921875;19104.12109375;14755.9482421875;58120.71484375
178;1712.5413818359375;0.0;2593.2724609375;13078.1572265625;2403.711181640625;4270.201171875;19180.109375;15212.2451171875;58449.83203125
179;1488.1029052734375;0.0;2707.43994140625;12513.0341796875;2506.01904296875;4384.17578125;19097.353515625;15189.5234375;57885.34375
180;1288.5350341796875;0.4706658720970154;2192.925537109375;12839.158203125;2386.61328125;4211.4287109375;18974.158203125;15329.244140625;57222.12890625
181;1503.877685546875;0.0;2579.7099609375;13096.994140625;2597.263427734375;4187.90625;19267.765625;15115.2265625;58348.31640625
182;1611.034423828125;0.0;2648.63720703125;12469.4384765625;2299.132080078125;4120.80224609375;19517.51953125;15584.1943359375;58250.359375
183;1556.883544921875;0.0;2473.4052734375;12446.7109375;2250.782470703125;3969.6064453125;18827.2734375;15368.6357421875;56893.0
184;1356.4510498046875;0.0;2193.91650390625;12849.8671875;2337.378173828125;3801.144287109375;19017.373046875;15534.6376953125;57090.1875
185;1564.037353515625;0.0;2270.12548828125;12855.48828125;2501.06005859375;4070.377197265625;19168.041015625;15081.5986328125;57510.33984375
186;1472.94140625;0.0;2496.714111328125;12157.474609375;2396.700927734375;4095.599609375;19157.501953125;14781.1455078125;56557.63671875
187;1537.2264404296875;0.0;2419.170654296875;12374.26953125;2467.626953125;4151.71826171875;19881.28125;15065.1845703125;57895.9921875
188;1592.4638671875;0.2353329360485077;2514.236083984375;12494.244140625;2506.1884765625;4098.73583984375;19831.48828125;14833.341796875;57870.48046875
189;1301.5882568359375;0.0;2545.489501953125;12514.4208984375;2388.929931640625;4344.755859375;19289.669921875;14864.857421875;57249.21484375
190;1300.2735595703125;0.0;2633.7626953125;12378.22265625;2571.219482421875;4134.080078125;19659.431640625;15030.6572265625;57707.36328125
191;1472.4490966796875;0.0;2628.967041015625;12452.265625;2445.850341796875;4028.341064453125;18869.28515625;14869.6689453125;56766.3359375
192;1429.5791015625;0.0;2775.230712890625;12255.0556640625;2249.277099609375;4425.45751953125;19198.71484375;14749.1845703125;57082.03515625
193;1278.8067626953125;0.0;2404.28271484375;12586.095703125;2355.8125;3991.283935546875;18154.125;15552.83203125;56322.796875
194;1379.124755859375;0.2353329360485077;2615.40283203125;12373.12109375;2451.893798828125;4121.20556640625;18613.708984375;14976.3115234375;56530.53125
195;1530.2950439453125;0.0;2796.65576171875;12696.8662109375;2200.54052734375;4217.8583984375;18822.15234375;15232.548828125;57496.41796875
196;1233.053955078125;0.0;2493.94140625;12467.875;2396.571533203125;4099.21435546875;18559.0546875;15025.310546875;56274.43359375
197;1509.98876953125;0.0;2644.71484375;13085.6494140625;2280.40234375;4068.7373046875;18972.689453125;14531.8984375;57093.59375
198;1449.4759521484375;0.0;2669.424072265625;12782.97265625;2305.423828125;4248.16064453125;20071.1484375;15173.8134765625;58699.84375
199;1392.4764404296875;0.2353329360485077;2379.252685546875;12230.7548828125;2461.9072265625;4434.84375;18874.306640625;15130.630859375;56904.02734375
