STEP;C11;NP;OCB;OCC;OCN;OCP;ONC;PAN;TOTAL
197;1618.86962890625;0.0;1772.5875244140625;11842.3408203125;3506.733642578125;2180.7373046875;20751.12109375;34103.04296875;75775.5703125
198;1797.9049072265625;0.0;1684.2906494140625;12308.19140625;3327.427978515625;2138.021728515625;20642.48828125;33641.671875;75539.9609375
199;1503.091796875;0.0;1638.9139404296875;11725.5146484375;3220.916748046875;2235.1982421875;20933.576171875;33777.1015625;75033.96875
200;1846.71826171875;0.0;1746.84033203125;11524.2744140625;3460.89892578125;2050.424072265625;20548.63671875;34396.5546875;75574.1171875
201;1707.2161865234375;0.0;1763.8365478515625;11171.82421875;3422.1279296875;2135.595947265625;20774.12890625;33955.015625;74929.515625
202;1774.3814697265625;0.0;1675.978271484375;11646.5869140625;3419.0458984375;2124.07373046875;20590.3828125;34443.7890625;75674.1640625
203;1628.9725341796875;0.0;1573.737548828125;12476.892578125;3444.878173828125;2277.40771484375;20674.669921875;34378.2890625;76454.8046875
204;1706.8740234375;0.0;1690.5400390625;11978.21484375;3500.70654296875;2166.765869140625;20130.736328125;34226.9453125;75400.59375
205;1514.9625244140625;0.0;1796.28564453125;12120.6357421875;3407.521728515625;2331.142822265625;20682.42578125;34039.2265625;75891.96875
206;1650.238525390625;0.0;1731.7183837890625;12119.3525390625;3714.453369140625;2368.6171875;20847.23046875;34396.9765625;76828.25
207;1666.663818359375;0.0;1584.914306640625;12227.2373046875;3328.966064453125;2271.490966796875;21149.25;33572.87890625;75801.203125
208;1717.319091796875;0.0;1683.2738037109375;11743.55078125;3547.29931640625;2367.92578125;21369.96875;34253.54296875;76683.0078125
