STEP;C11;NP;OCB;OCC;OCN;OCQ;ONC;OQL;TOTAL
0;2119.637939453125;3.294661045074463;1995.9134521484375;25163.931640625;1716.791015625;7194.01904296875;7905.40185546875;24594.224609375;70692.9140625
1;2204.537841796875;0.2353329360485077;2065.767333984375;24980.490234375;1655.08642578125;7173.8984375;8361.8330078125;24582.2890625;71023.7734375
2;2141.945068359375;0.0;2126.5263671875;25347.6796875;1641.5943603515625;6901.4384765625;8454.099609375;24017.333984375;70630.2265625
3;1916.012939453125;4.235992431640625;2134.473876953125;24176.01953125;1631.25439453125;7582.98046875;8367.517578125;24288.95703125;70101.375
4;1859.62841796875;0.7059987783432007;2233.544189453125;24739.68359375;1396.8780517578125;6906.6904296875;8757.9765625;24034.5234375;69929.34375
5;1898.7156982421875;0.4706658720970154;1975.5771484375;23293.5390625;1293.4837646484375;7159.162109375;8005.25244140625;23310.611328125;66936.265625
6;1760.625244140625;0.0;1834.939208984375;24154.083984375;1552.1026611328125;6862.56298828125;8390.697265625;23815.271484375;68369.71875
7;1553.763427734375;0.4706658720970154;1986.4364013671875;23760.85546875;1432.453125;7117.431640625;8113.7392578125;22524.638671875;66489.234375
8;1731.4498291015625;2.1179962158203125;1941.6610107421875;24076.490234375;1388.462158203125;6944.255859375;7760.58251953125;23049.34765625;66893.7265625
9;1612.1357421875;2.3533294200897217;2076.2001953125;24437.607421875;1370.190185546875;7067.67626953125;8054.6064453125;22645.71484375;67265.9921875
10;1633.6531982421875;3.529994010925293;1920.6346435546875;24083.83203125;1510.192138671875;7314.37890625;8246.5673828125;22146.291015625;66858.8359375
11;1674.2860107421875;0.4706658720970154;1971.1478271484375;24782.931640625;1444.356689453125;7153.8798828125;8494.853515625;21903.640625;67425.125
12;1836.62548828125;0.7059987783432007;2104.92236328125;24596.09375;1565.09326171875;6747.35595703125;8504.095703125;21709.044921875;67063.5625
13;1520.065185546875;1.6473305225372314;1953.3775634765625;24462.236328125;1318.58056640625;6902.142578125;7957.8994140625;21083.96875;65199.55078125
14;1618.0477294921875;7.059988021850586;1730.354736328125;24738.94140625;1225.369140625;7378.185546875;7732.57421875;21301.40234375;65731.625
15;1578.7225341796875;2.5886621475219727;1906.2987060546875;24782.171875;1556.351806640625;6660.73583984375;8160.0087890625;21979.443359375;66625.7265625
16;1388.3956298828125;0.4706658720970154;1766.803955078125;24486.826171875;1350.76708984375;6581.49609375;7596.86669921875;21686.755859375;64857.96875
17;1459.3953857421875;0.0;1904.0902099609375;23707.81640625;1456.590087890625;6344.375;8120.70849609375;21051.705078125;64044.171875
18;1121.6456298828125;3.765326976776123;1711.095947265625;24374.8984375;1286.759521484375;6324.16015625;8230.330078125;20889.91015625;63942.07421875
19;1309.0401611328125;0.7059987783432007;1820.2823486328125;24480.79296875;1574.564453125;6479.30029296875;8014.451171875;20255.82421875;63934.5625
20;1116.63330078125;0.0;1781.80859375;24382.38671875;1549.7452392578125;6579.1826171875;8394.173828125;21113.802734375;64917.2890625
21;1128.2493896484375;0.0;1751.276611328125;24854.6875;1520.519775390625;6434.2451171875;8683.9462890625;21066.271484375;65438.69921875
22;1430.494140625;0.9413317441940308;1900.406005859375;24094.517578125;1421.46630859375;6411.96142578125;9037.642578125;20375.4296875;64672.46875
23;1230.0340576171875;0.9413317441940308;1757.5445556640625;24327.8515625;1460.56982421875;6645.48046875;8677.1767578125;20601.630859375;64700.7265625
24;1247.895263671875;0.7059987783432007;1726.8492431640625;23953.0625;1329.304931640625;6503.96875;7749.37646484375;20578.8671875;63089.65234375
25;1048.6590576171875;1.6473305225372314;1882.0318603515625;23809.099609375;1463.9395751953125;6284.3916015625;8077.55322265625;20569.044921875;63136.171875
26;1176.6551513671875;0.0;1552.9722900390625;23989.88671875;1559.259521484375;6450.2568359375;8424.5615234375;20743.958984375;63897.07421875
27;1232.3173828125;0.7059987783432007;1908.3211669921875;25153.1796875;1638.8184814453125;6478.2421875;8651.232421875;19665.40625;64727.7265625
28;1183.8223876953125;0.4706658720970154;1801.6976318359375;24791.033203125;1498.59033203125;6336.80322265625;8407.0263671875;21082.5859375;65101.5234375
29;1150.8302001953125;2.1179964542388916;1613.346923828125;24897.775390625;1581.80322265625;6643.12109375;8366.5947265625;20032.77734375;64287.9296875
30;1050.4522705078125;2.3533291816711426;1731.8519287109375;24218.732421875;1485.7728271484375;6644.92822265625;8717.017578125;20171.259765625;64021.76953125
31;1046.64111328125;0.7059987783432007;1803.901611328125;23616.576171875;1493.7701416015625;6843.80712890625;8443.064453125;19532.779296875;62780.953125
32;1225.044677734375;0.0;1600.9639892578125;24067.833984375;1330.2923583984375;6844.71875;8013.42138671875;19626.005859375;62707.65625
33;1194.2579345703125;0.0;1749.73876953125;23673.3515625;1519.3935546875;6940.3857421875;8435.2734375;19546.6484375;63058.515625
34;1254.808837890625;0.2353329360485077;1532.8048095703125;23689.724609375;1606.6168212890625;6986.2646484375;8792.5126953125;19739.791015625;63602.34765625
35;1222.665771484375;0.0;1530.8023681640625;24348.138671875;1480.405517578125;7034.32373046875;8124.8291015625;19698.892578125;63439.55859375
36;1105.7049560546875;0.0;1498.798583984375;24575.90625;1377.7017822265625;6918.65478515625;8482.0771484375;20224.744140625;64183.15234375
37;1037.9306640625;0.0;1570.4493408203125;24232.216796875;1489.57666015625;6983.16845703125;8388.3232421875;19740.65625;63441.91796875
38;1096.253662109375;0.0;1541.9459228515625;23914.67578125;1410.39697265625;7275.93505859375;8352.5927734375;19226.74609375;62818.16015625
39;921.6713256835938;0.0;1394.2451171875;24089.857421875;1651.6275634765625;6743.095703125;8136.548828125;18543.322265625;61480.1875
40;1165.212158203125;0.0;1748.6947021484375;23712.58984375;1486.9825439453125;6881.3544921875;8191.3916015625;18664.548828125;61850.30859375
41;1128.0987548828125;0.0;1633.3812255859375;24566.4609375;1524.849609375;6822.1708984375;8138.09765625;18236.130859375;62048.87109375
42;1107.4105224609375;0.0;1697.621826171875;24105.54296875;1635.0184326171875;6248.75537109375;7983.787109375;18744.2578125;61521.9765625
43;1130.605712890625;0.0;1604.9388427734375;23881.130859375;1325.2655029296875;6230.54931640625;8086.4208984375;17883.443359375;60142.2421875
44;1036.0418701171875;0.0;1671.4468994140625;24165.853515625;1474.2315673828125;6507.5078125;8229.7998046875;18306.5390625;61390.97265625
45;1060.3033447265625;0.0;1620.470703125;24026.638671875;1436.9971923828125;6531.3974609375;7975.13232421875;18125.8984375;60776.41015625
46;1085.8514404296875;0.0;1634.036376953125;24332.90234375;1483.1640625;6903.63232421875;8135.72607421875;18296.0625;61870.9921875
47;1008.7620239257813;0.0;1528.3919677734375;24126.583984375;1513.8681640625;6466.52197265625;7935.96923828125;18915.625;61495.21875
48;1324.635498046875;0.0;1566.265380859375;24360.779296875;1460.9395751953125;6417.4189453125;8557.9775390625;18186.650390625;61874.20703125
49;1211.5198974609375;0.0;1471.6195068359375;24435.001953125;1663.0284423828125;6460.21728515625;8325.3642578125;17569.2265625;61135.69921875
50;1175.3790283203125;0.0;1505.0374755859375;24194.578125;1309.739990234375;6867.6728515625;8736.6455078125;17544.078125;61332.7734375
51;1120.863037109375;0.0;1424.2630615234375;24669.7109375;1499.3541259765625;6923.0703125;8297.794921875;17240.30078125;61175.00390625
52;1073.627197265625;0.0;1495.3492431640625;24614.0;1453.1070556640625;6361.73095703125;8499.419921875;17531.7578125;61028.796875
53;1123.7294921875;0.0;1546.042724609375;25106.275390625;1562.201171875;6854.728515625;8559.41015625;17922.548828125;62674.57421875
54;1138.0224609375;0.0;1638.140380859375;25712.69140625;1470.7364501953125;6762.08544921875;8102.6962890625;18409.509765625;63233.58203125
55;954.1600341796875;0.2353329360485077;1822.4141845703125;25900.59765625;1460.9383544921875;6568.46875;8036.4990234375;18625.322265625;63368.18359375
56;1040.45458984375;0.0;1856.3233642578125;25293.1328125;1491.558837890625;6838.56201171875;8329.80078125;18988.29296875;63837.47265625
57;1084.6473388671875;0.0;2047.3458251953125;25588.080078125;1492.7076416015625;6523.634765625;8739.294921875;18917.0703125;64392.31640625
58;1013.4180297851563;0.0;1677.6533203125;24915.099609375;1487.8873291015625;6550.0185546875;8315.1494140625;18781.21484375;62740.02734375
59;1139.863525390625;0.0;1767.48876953125;24794.4375;1253.2060546875;6682.23974609375;8854.0283203125;18737.3515625;63228.0546875
60;1072.0333251953125;0.0;1829.3916015625;24263.84765625;1409.4005126953125;6539.15380859375;8640.80859375;18717.107421875;62471.34765625
61;1042.7393798828125;0.9413317441940308;1716.1656494140625;24456.69921875;1383.8486328125;6577.7890625;8098.5615234375;19243.525390625;62519.92578125
62;1035.90576171875;0.0;1848.84619140625;25163.296875;1329.41357421875;6656.9130859375;8453.6533203125;18145.68359375;62633.4453125
63;979.1843872070313;0.0;1497.5738525390625;24576.3359375;1494.359619140625;6562.896484375;8636.63671875;18218.587890625;61965.234375
64;1055.5391845703125;0.0;1699.12744140625;25409.283203125;1497.9949951171875;6670.9814453125;8619.7119140625;18145.8515625;63098.0703125
65;1119.0972900390625;0.2353329360485077;1735.03759765625;25071.3046875;1411.08056640625;6881.98779296875;8278.8662109375;17789.17578125;62286.578125
66;1050.087890625;0.0;1663.283203125;25409.0390625;1499.7193603515625;6670.20654296875;8397.1181640625;17738.55078125;62427.63671875
67;1075.162353515625;0.0;1422.681640625;25349.048828125;1454.548583984375;6496.2431640625;8815.57421875;17291.19140625;61904.05078125
68;918.9241333007813;0.2353329360485077;1467.63427734375;24403.15625;1518.98193359375;6977.060546875;8293.26171875;18129.255859375;61708.1953125
69;1059.97412109375;0.0;1754.13623046875;24880.224609375;1463.7532958984375;6848.58984375;8296.0390625;17833.287109375;62135.453125
70;1321.0596923828125;0.0;1729.623291015625;25254.619140625;1640.792724609375;6643.294921875;8561.5869140625;17992.349609375;63142.80859375
71;1167.261474609375;0.0;1697.2296142578125;25604.9140625;1345.007080078125;6304.90576171875;8247.1591796875;17428.158203125;61794.1640625
72;1035.226806640625;0.0;1710.1453857421875;25631.88671875;1396.2120361328125;6925.640625;8526.2685546875;17607.375;62832.60546875
73;1012.750244140625;0.0;1733.729248046875;25533.6171875;1474.2235107421875;6799.4306640625;8389.705078125;17672.49609375;62615.6484375
74;1185.9420166015625;0.0;1797.6517333984375;26019.833984375;1678.64013671875;6765.712890625;8784.908203125;17019.654296875;63252.046875
75;1178.6983642578125;0.0;1527.693603515625;25975.388671875;1552.3734130859375;6861.65283203125;8434.6591796875;17554.1484375;63084.18359375
76;1016.26708984375;0.0;1619.096435546875;25064.75;1553.6536865234375;6480.5361328125;8069.7744140625;18323.7421875;62127.44921875
77;1025.774658203125;0.0;1513.27734375;24777.736328125;1434.3968505859375;6879.07177734375;8379.013671875;18014.58203125;62023.61328125
78;1041.471923828125;0.0;1752.865234375;25344.865234375;1222.97216796875;6706.6318359375;7963.064453125;18270.638671875;62302.2578125
79;1002.7655029296875;0.0;1807.1646728515625;24667.892578125;1270.031005859375;6309.515625;8306.66796875;17991.130859375;61354.6484375
80;1060.084228515625;0.0;1653.499755859375;25018.96875;1475.3150634765625;6111.646484375;7970.50341796875;17507.728515625;60797.55859375
81;1037.0572509765625;0.0;1691.90234375;24531.720703125;1403.0081787109375;5875.33642578125;8186.58154296875;17933.384765625;60658.6328125
82;1039.8670654296875;0.0;1583.53515625;24916.017578125;1444.2774658203125;5857.94482421875;8503.0107421875;17866.384765625;61210.69921875
83;963.30322265625;0.0;1496.6280517578125;24270.66796875;1575.0101318359375;6160.787109375;8496.7822265625;18461.00390625;61423.91015625
84;1046.9892578125;0.0;1501.3740234375;24091.033203125;1505.053466796875;6197.09765625;8846.4736328125;17855.234375;61042.78515625
85;1004.7862548828125;0.0;1520.0146484375;24313.669921875;1330.2247314453125;6561.32861328125;8470.6298828125;17758.43359375;60958.8125
86;1093.229248046875;0.2353329360485077;1558.1669921875;24725.935546875;1378.4305419921875;6766.66796875;8469.3291015625;17623.21484375;61614.8125
87;909.8020629882813;0.0;1735.411376953125;24197.849609375;1364.322509765625;6387.17138671875;7937.0556640625;18677.81640625;61208.98828125
88;897.094970703125;0.0;1548.97607421875;23875.193359375;1342.6153564453125;6615.884765625;8343.7138671875;17715.095703125;60338.1875
89;922.83837890625;0.0;1542.788330078125;24704.4609375;1344.812255859375;6189.88330078125;8220.9736328125;17476.783203125;60402.1328125
90;819.8699951171875;0.0;1651.1932373046875;24768.626953125;1562.0887451171875;6171.564453125;8122.87841796875;17673.572265625;60769.4609375
91;777.5123291015625;0.2353329360485077;1600.0361328125;25231.552734375;1408.043212890625;6045.61669921875;8236.841796875;17916.49609375;61215.984375
92;896.281005859375;0.0;1452.349609375;25054.259765625;1262.952880859375;5973.42626953125;8299.625;18062.873046875;61001.2109375
93;882.566162109375;0.0;1494.5396728515625;25283.671875;1218.030029296875;6474.3916015625;8025.71142578125;17571.134765625;60949.65234375
94;1125.095458984375;0.0;1460.81982421875;24438.8671875;1139.1485595703125;6424.58203125;8075.43896484375;17534.521484375;60197.984375
95;996.12646484375;0.0;1360.81298828125;25186.162109375;1302.6304931640625;6345.015625;8598.8662109375;17443.265625;61232.5625
96;873.4630126953125;0.7059987783432007;1671.23779296875;25168.513671875;1514.341796875;6024.5390625;8096.71875;17480.060546875;60828.98046875
97;900.4463500976563;0.2353329360485077;1596.10546875;25273.5859375;1720.3560791015625;6382.7626953125;8062.9990234375;17043.166015625;60979.35546875
98;989.4938354492188;0.7059987783432007;1653.3323974609375;25443.865234375;1378.1844482421875;6159.39892578125;8458.05859375;17659.6328125;61742.375
99;1035.3333740234375;0.0;1550.6898193359375;24890.41796875;1430.0533447265625;6243.50830078125;8547.71484375;17554.794921875;61251.97265625
100;1036.4599609375;0.0;1870.3377685546875;25435.599609375;1457.9776611328125;6183.09130859375;8154.798828125;16950.873046875;61088.7734375
101;1135.6658935546875;0.0;1712.503662109375;24827.56640625;1518.1844482421875;6232.28466796875;8145.251953125;17398.927734375;60969.94921875
102;954.7859497070313;0.0;1457.962890625;24919.958984375;1314.7012939453125;6275.27294921875;8808.712890625;17625.96875;61356.9296875
103;948.10595703125;0.0;1478.2786865234375;24097.3671875;1767.10400390625;6137.08251953125;8288.44921875;18048.181640625;60764.11328125
104;962.0337524414063;0.0;1408.487060546875;23764.74609375;1516.420654296875;6142.28857421875;8349.3046875;17645.576171875;59788.65234375
105;1034.8089599609375;0.0;1503.5107421875;25219.673828125;1463.96240234375;6529.30224609375;8340.974609375;17699.541015625;61791.3984375
106;1045.184326171875;0.0;1648.8873291015625;24679.787109375;1478.92529296875;6247.38818359375;8622.8486328125;17004.3046875;60726.98046875
107;922.87646484375;0.0;1605.1636962890625;24999.990234375;1456.35498046875;6279.939453125;8559.841796875;17527.4140625;61351.16796875
108;931.131591796875;0.0;1424.7044677734375;24132.78125;1541.560302734375;6116.6025390625;8562.6640625;17534.2578125;60243.31640625
109;853.1156616210938;0.0;1533.197509765625;24499.189453125;1605.2362060546875;5798.0498046875;8945.1865234375;17121.546875;60355.03125
110;861.23876953125;0.0;1559.2757568359375;24831.953125;1650.9227294921875;6090.2587890625;8915.6533203125;17323.203125;61232.16796875
111;903.3565063476563;0.0;1443.9517822265625;24664.06640625;1496.529541015625;6172.0458984375;8466.4033203125;17571.732421875;60717.828125
112;970.6000366210938;0.0;1386.4884033203125;24274.009765625;1602.2257080078125;6045.7783203125;8638.50390625;17528.61328125;60445.76953125
113;973.7680053710938;0.0;1553.9591064453125;24918.7578125;1519.9583740234375;6120.41162109375;8579.7333984375;17044.419921875;60710.51171875
114;903.7460327148438;0.0;1562.395263671875;25286.70703125;1588.673583984375;5912.87109375;8513.3818359375;17565.10546875;61332.52734375
115;917.8400268554688;0.0;1540.8385009765625;24374.224609375;1522.929931640625;6295.7109375;8181.70263671875;16963.611328125;59796.58984375
116;891.193115234375;0.2353329360485077;1586.14453125;24817.1484375;1502.3388671875;5936.13818359375;7718.1708984375;16784.42578125;59235.38671875
117;889.9227905273438;0.0;1232.4205322265625;25300.541015625;1499.0885009765625;5955.15478515625;7966.7646484375;17183.21875;60026.6171875
118;1071.2513427734375;0.2353329360485077;1397.566650390625;24668.060546875;1444.3160400390625;5907.64404296875;7872.5966796875;16798.521484375;59159.6015625
119;1029.987060546875;0.0;1429.5225830078125;25417.126953125;1414.028564453125;5792.0595703125;8500.45703125;16854.4296875;60437.25390625
120;1113.5577392578125;0.0;1320.083984375;25593.78125;1441.07177734375;6045.677734375;8214.5244140625;17057.75;60786.12109375
121;1030.399169921875;0.0;1268.283447265625;25383.509765625;1404.9542236328125;6028.27978515625;8426.16015625;18371.265625;61912.453125
122;957.2621459960938;0.0;1421.8427734375;25004.697265625;1346.0447998046875;6142.18115234375;7949.04638671875;17329.39453125;60150.15625
123;973.2503662109375;0.0;1549.724365234375;25115.2265625;1418.4747314453125;6385.5908203125;8272.8212890625;17111.56640625;60826.42578125
124;911.0375366210938;0.0;1529.753662109375;25010.21875;1353.9112548828125;6212.1513671875;7955.8173828125;16382.59765625;59355.19140625
125;983.883056640625;0.0;1346.7965087890625;25764.244140625;1699.864501953125;6011.5048828125;8218.1884765625;17135.3125;61159.4765625
126;1117.2225341796875;0.0;1459.3646240234375;24666.515625;1452.187744140625;6188.98095703125;7967.2421875;17646.09375;60497.2890625
127;1097.089111328125;0.0;1558.946044921875;25295.884765625;1389.4119873046875;6214.14453125;8383.0537109375;17377.490234375;61315.58984375
128;1098.6724853515625;0.0;1593.0616455078125;25173.546875;1535.5025634765625;6327.7197265625;8488.9755859375;17394.8828125;61611.9140625
129;1006.9410400390625;0.0;1573.5120849609375;24519.916015625;1619.1590576171875;5916.1533203125;8333.912109375;17423.23046875;60392.24609375
130;857.6275634765625;0.9413317441940308;1471.105224609375;24309.568359375;1416.7852783203125;6147.72607421875;7902.44775390625;17433.423828125;59539.29296875
131;752.139892578125;0.0;1412.552734375;24223.291015625;1400.8115234375;5927.06103515625;8142.318359375;17227.30078125;59085.25390625
132;811.7278442382813;0.0;1422.618896484375;24305.783203125;1511.6888427734375;5988.25048828125;8595.7607421875;16997.779296875;59633.17578125
133;831.7158203125;0.2353329360485077;1417.5057373046875;24497.06640625;1295.9481201171875;5802.7568359375;8709.6630859375;17299.81640625;59854.16015625
134;805.867431640625;0.0;1387.0284423828125;23999.62890625;1447.5042724609375;6086.3115234375;8344.537109375;17041.90234375;59112.1953125
135;913.918701171875;0.0;1337.6143798828125;24092.041015625;1333.0416259765625;5834.3828125;8256.8818359375;17139.861328125;58907.29296875
136;929.6747436523438;0.0;1305.177978515625;23916.384765625;1390.8699951171875;5367.75244140625;8395.1103515625;17291.275390625;58595.94140625
137;891.1781005859375;0.0;1411.8724365234375;24551.2421875;1481.2186279296875;5865.8369140625;7983.59130859375;17235.015625;59419.640625
138;883.4874267578125;0.0;1438.609375;24083.029296875;1510.512451171875;6052.69580078125;8356.955078125;17045.775390625;59370.6171875
139;888.3617553710938;0.0;1473.7152099609375;24243.8515625;1454.9395751953125;6148.931640625;8039.2353515625;17617.09765625;59865.8984375
140;936.887939453125;0.0;1681.071533203125;24960.474609375;1237.897216796875;5942.98974609375;8273.884765625;17858.923828125;60891.66015625
141;928.32275390625;0.0;1440.815673828125;25505.5703125;1569.66650390625;6097.6015625;8466.0537109375;17118.720703125;61126.3671875
142;948.3028564453125;0.0;1438.905517578125;25234.2734375;1498.7841796875;6094.60791015625;8502.2177734375;17679.806640625;61396.328125
143;918.0897216796875;0.0;1810.54541015625;24721.3125;1380.0772705078125;6316.951171875;8053.39990234375;17200.720703125;60400.60546875
144;986.9195556640625;0.0;1643.831298828125;24832.607421875;1565.3587646484375;5977.03076171875;8301.4736328125;17946.080078125;61252.91796875
145;962.1712036132813;0.0;1549.2130126953125;25004.91796875;1249.9661865234375;5904.390625;8486.88671875;18139.388671875;61296.546875
146;904.9613037109375;0.2353329360485077;1501.06640625;25140.619140625;1431.49951171875;6070.0166015625;8192.9423828125;17237.6171875;60478.6875
147;870.7410888671875;0.0;1439.527587890625;25236.07421875;1295.3358154296875;6119.27490234375;8173.8466796875;17199.689453125;60333.9453125
148;944.6046752929688;0.0;1420.039306640625;25290.63671875;1229.72802734375;6399.4619140625;8166.671875;17286.51953125;60737.23828125
149;886.756591796875;0.2353329360485077;1479.780029296875;24341.34765625;1385.3287353515625;6403.01171875;8648.26953125;17115.72265625;60259.97265625
150;848.6145629882813;0.0;1496.112060546875;25234.47265625;1299.1082763671875;6397.9765625;8680.1162109375;16504.166015625;60460.17578125
151;881.0245971679688;0.4706658720970154;1594.140869140625;24594.17578125;1545.6466064453125;6605.9189453125;8499.734375;15904.5361328125;59625.296875
152;703.35498046875;0.0;1493.3785400390625;25208.681640625;1506.39794921875;6397.4453125;8000.091796875;16288.2041015625;59597.171875
