STEP;C11;GEM;NP;OCB;OCC;OCG;OCN;ONC;TOTAL
0;2755.74072265625;17905.0625;0.0;2439.979736328125;25626.65625;2293.325439453125;7331.13427734375;36242.33984375;94595.046875
1;2631.667724609375;17178.298828125;0.0;2281.18017578125;25142.6015625;2254.4072265625;7688.90576171875;36996.234375;94173.484375
2;2990.150390625;17453.697265625;0.0;2192.278564453125;25153.9921875;2374.321533203125;7653.02490234375;35538.30078125;93356.078125
3;2840.020751953125;18076.109375;0.0;2216.225341796875;24534.525390625;2498.187255859375;7667.18408203125;36084.3359375;93917.25
4;2567.453125;17655.958984375;0.9413317441940308;2063.713134765625;24314.494140625;2473.72119140625;7704.0947265625;36388.296875;93168.8984375
5;2891.788818359375;17875.66796875;0.0;2130.278564453125;25206.28125;2494.955322265625;7276.2890625;35122.18359375;92997.84375
6;2693.808837890625;17722.6484375;0.0;2027.2203369140625;24285.212890625;2423.147705078125;7408.7119140625;36001.6484375;92562.5390625
7;2411.14501953125;17462.7734375;0.0;2111.744140625;25001.091796875;2446.57080078125;7508.6787109375;35181.68359375;92124.0078125
8;2928.637451171875;18003.935546875;0.0;2360.8642578125;24335.13671875;2214.779541015625;7605.67431640625;36122.06640625;93571.5390625
9;2580.14306640625;17076.0859375;0.0;2106.475830078125;24226.30859375;2156.16357421875;7792.0947265625;35547.9375;91485.375
10;2443.46142578125;16924.390625;0.0;2247.250732421875;24154.146484375;2143.902587890625;7641.87841796875;35656.21484375;91211.328125
11;2781.135009765625;16487.837890625;0.0;2399.556640625;25252.091796875;2197.35986328125;7744.27392578125;36146.81640625;93009.546875
12;2642.162353515625;17324.404296875;0.2353329360485077;2191.2421875;24973.408203125;2151.809326171875;7780.822265625;36773.328125;93837.3984375
13;2884.861083984375;16751.791015625;0.0;2432.138427734375;25084.728515625;2253.3681640625;7470.35595703125;35702.5703125;92580.234375
14;2718.140625;16899.091796875;0.0;2320.462158203125;25455.17578125;2154.31201171875;7757.4375;35835.23046875;93140.3515625
15;2911.551513671875;17751.45703125;0.0;2150.43994140625;24932.02734375;2270.744140625;7388.0693359375;36204.26953125;93609.1796875
16;2518.5791015625;17012.8203125;0.0;2263.75390625;25121.888671875;2118.04833984375;7445.80615234375;35585.31640625;92066.7890625
17;2347.9638671875;16877.255859375;0.0;2058.114501953125;25165.091796875;2266.641845703125;7381.04736328125;36367.43359375;92464.15625
18;2391.1337890625;16801.40625;0.0;2369.00244140625;24926.064453125;2245.9248046875;7783.55322265625;37021.4453125;93538.953125
19;2632.34423828125;16829.30078125;0.0;2223.914794921875;26067.890625;2166.72705078125;7545.6787109375;36396.65234375;93862.8359375
20;2468.38720703125;16968.3125;0.0;2524.7958984375;25696.548828125;2387.569091796875;7798.1513671875;36943.7890625;94787.671875
21;2658.138427734375;16321.4443359375;0.0;2472.574951171875;26130.55859375;2163.688720703125;7996.21923828125;37927.4140625;95670.46875
22;2494.3095703125;16745.443359375;0.0;2372.053955078125;24237.62109375;2286.630859375;7900.86181640625;36818.44140625;92855.6875
23;2590.10400390625;16621.578125;0.0;2332.39453125;25151.458984375;2232.79833984375;8194.1396484375;36503.171875;93626.125
24;2591.603759765625;16552.392578125;0.0;2443.19970703125;25333.130859375;2161.51806640625;7660.19091796875;36274.25390625;93016.671875
25;2511.138671875;16491.62890625;0.0;2410.003173828125;25357.27734375;2045.8819580078125;7991.09814453125;36774.6171875;93581.9375
26;2387.045654296875;16318.6123046875;0.0;2390.17822265625;25563.9765625;1848.90625;7438.4736328125;36619.2265625;92566.8125
27;2288.2294921875;16341.5263671875;0.0;2399.4384765625;25016.19921875;1994.9869384765625;7572.97802734375;36200.06640625;91813.84375
28;2691.47705078125;15588.783203125;0.0;2565.464111328125;25466.251953125;1966.6378173828125;7944.62890625;37023.953125;93247.484375
29;2440.977783203125;16247.8037109375;0.0;2287.4521484375;25663.96484375;2114.793701171875;8038.58349609375;37680.44921875;94474.5703125
30;2591.32470703125;15172.841796875;0.0;2402.836669921875;24732.267578125;2053.631103515625;7731.47412109375;36490.33984375;91174.8203125
31;2272.183349609375;15512.1015625;0.0;2486.6923828125;24720.310546875;2011.62890625;8011.76123046875;37159.5546875;92174.3515625
32;2202.06298828125;16007.919921875;0.0;2272.570556640625;25199.2734375;1863.1209716796875;8084.09033203125;36581.2578125;92210.9375
33;2278.334228515625;15731.724609375;0.0;2159.800048828125;24943.01171875;1810.3603515625;7596.14404296875;36164.828125;90684.4609375
34;2055.083740234375;16146.9033203125;0.0;1976.644287109375;23804.931640625;1892.708740234375;7672.5947265625;35839.015625;89388.1875
35;2278.50439453125;15541.66796875;0.4706658720970154;1944.94677734375;23997.189453125;1882.3616943359375;7388.2939453125;36430.74609375;89464.625
36;2160.75390625;15945.529296875;0.4706658720970154;2013.3712158203125;24810.759765625;1939.0606689453125;7571.59130859375;36434.4140625;90876.34375
37;2160.341552734375;15688.4345703125;0.0;1919.0599365234375;24452.78125;1981.5653076171875;6991.9951171875;35991.62109375;89186.140625
38;2328.432373046875;15189.2734375;0.0;2130.94873046875;24012.814453125;1837.8800048828125;7127.85107421875;37274.96875;89902.203125
39;2089.656005859375;14755.525390625;0.0;2108.597412109375;24608.560546875;1715.64453125;7239.279296875;36261.796875;88779.3828125
40;2252.405517578125;14460.1357421875;0.0;2083.426025390625;24266.681640625;1749.115478515625;7868.83349609375;35798.49609375;88479.2734375
41;2311.688720703125;15101.1279296875;0.0;2023.9005126953125;24305.751953125;1885.395751953125;7204.61279296875;35831.28515625;88664.0859375
42;2130.155517578125;14480.3193359375;0.0;1961.3255615234375;24263.279296875;1881.778076171875;7360.36328125;35827.46484375;87904.9921875
43;2328.94189453125;14825.4375;0.7059987783432007;2053.44677734375;24955.314453125;1866.456298828125;6910.84326171875;34921.55078125;87862.8359375
44;2210.969482421875;15690.38671875;0.0;2247.766845703125;23962.322265625;1897.3619384765625;7143.12451171875;36138.265625;89290.2578125
45;2317.507080078125;14965.244140625;0.0;2097.76513671875;23909.40234375;1887.0577392578125;7620.65478515625;35477.125;88275.359375
46;2483.882568359375;15074.80078125;0.4706658720970154;2299.781005859375;24405.490234375;1704.80810546875;7478.873046875;34274.91015625;87723.1328125
47;2401.132568359375;15024.6533203125;0.4706658720970154;2197.86474609375;24648.8671875;1799.769775390625;7308.76611328125;35851.7265625;89233.4765625
48;2452.855712890625;15109.5009765625;0.0;2371.044677734375;24316.552734375;1764.02587890625;7330.794921875;36493.28125;89838.515625
49;2465.58349609375;15392.025390625;0.0;2152.466796875;25169.66015625;1948.683837890625;7521.91943359375;37025.6171875;91676.1171875
50;2308.86181640625;14804.888671875;0.0;2474.362060546875;25061.021484375;1735.653564453125;7555.7001953125;36633.19140625;90574.0859375
51;2546.0771484375;15021.0625;0.0;2386.1591796875;25125.701171875;1780.2451171875;7491.2763671875;36305.29296875;90655.7734375
52;2530.66748046875;15764.5576171875;0.2353329360485077;2114.373779296875;24654.46875;2037.3304443359375;7613.4130859375;35845.609375;90561.1796875
53;2392.376220703125;14782.6943359375;0.0;2525.8466796875;24212.90234375;1731.6231689453125;7541.08349609375;35540.47265625;88727.5703125
54;2047.174072265625;14786.431640625;0.4706658720970154;2111.881103515625;24423.16796875;1889.94677734375;7509.43505859375;36326.640625;89095.0859375
55;1952.0733642578125;14461.7353515625;0.4706658720970154;1985.3138427734375;24309.490234375;1605.7454833984375;7768.58349609375;36418.02734375;88501.734375
56;2002.4219970703125;14079.8447265625;0.0;2195.140380859375;23973.55078125;1676.279052734375;7896.56298828125;36648.046875;88472.4140625
57;2014.021484375;14564.017578125;0.2353329360485077;1971.562255859375;24425.57421875;1750.29541015625;8067.74755859375;35522.26953125;88316.03125
58;2107.15771484375;14342.482421875;0.0;2125.213623046875;24356.375;1550.7095947265625;7897.43115234375;37131.1171875;89510.796875
59;2575.416259765625;13757.091796875;0.0;2107.967041015625;25685.640625;1816.702392578125;8015.79833984375;36085.15234375;90044.2734375
60;2060.618896484375;13876.1484375;0.0;1915.4990234375;24875.59765625;1678.6202392578125;8214.98828125;37568.9375;90190.7890625
61;2252.7802734375;13920.5615234375;0.0;2441.804443359375;24751.078125;1772.8245849609375;7826.2958984375;35771.953125;88737.4765625
62;2350.777587890625;13562.87109375;0.0;2178.68701171875;25698.822265625;1722.238037109375;7728.24072265625;36339.48828125;89581.625
63;2154.439697265625;14726.712890625;0.0;2037.805908203125;25109.302734375;1776.3673095703125;7746.6796875;37610.859375;91162.5
64;1936.8223876953125;13986.5087890625;0.0;1975.496337890625;23861.021484375;1776.1370849609375;7713.087890625;35895.0234375;87144.3984375
65;2204.531982421875;14249.595703125;0.0;2055.823974609375;23525.201171875;1782.1822509765625;7571.84130859375;36295.65234375;87684.8125
66;2010.399169921875;14593.234375;0.0;2372.4912109375;24943.064453125;2087.54833984375;7943.91357421875;37236.4921875;91187.7890625
67;2286.01416015625;15137.322265625;1.1766647100448608;2332.937744140625;24985.5234375;1931.11376953125;7758.49267578125;36775.01953125;91207.6640625
68;2326.62109375;14747.876953125;0.0;2080.853515625;25282.96875;1801.7218017578125;8012.79638671875;37172.60546875;91425.6875
69;2490.785888671875;14446.2734375;0.2353329360485077;2345.06103515625;24548.107421875;1843.699462890625;7572.6591796875;37410.375;90657.8671875
70;2682.293212890625;14758.6962890625;0.0;2316.618896484375;24968.921875;1882.241943359375;7395.88330078125;35692.7265625;89698.2265625
71;2223.27197265625;14486.9296875;0.2353329360485077;2411.449951171875;25180.044921875;1895.215087890625;7865.564453125;36499.03515625;90562.375
72;2214.9599609375;14332.9052734375;0.0;2110.54150390625;26047.046875;2022.696044921875;8071.60009765625;35786.50390625;90586.3125
73;2096.178955078125;14513.484375;0.2353329360485077;2242.310546875;25684.24609375;1882.2894287109375;7471.32958984375;36963.23828125;90854.0
74;2156.58203125;14776.7548828125;0.0;2422.102783203125;25211.404296875;1865.076171875;7458.47412109375;35855.8828125;89746.328125
75;2343.2412109375;14558.4375;0.0;2510.482421875;25338.330078125;1888.702392578125;7579.03076171875;37628.28515625;91847.046875
76;2149.27978515625;14271.9560546875;0.0;2368.993408203125;24852.638671875;1755.683837890625;7823.09765625;36705.89453125;89927.5703125
