STEP;C11;CY5;Cl;NP;OCB;OCC;OCY;ONL;UNL;TOTAL
29;2594.9169921875;129799.03125;0.0;0.0;2300.053466796875;18644.255859375;5255.5380859375;912.2047729492188;1177.6116943359375;213296.5625
30;2693.753173828125;128967.40625;0.0;0.9413317441940308;2241.06201171875;18970.3828125;5486.640625;821.9175415039063;1295.414794921875;212666.828125
31;2488.906982421875;129658.078125;0.0;0.0;2355.79248046875;17595.630859375;4884.3984375;817.8632202148438;1444.823974609375;211799.390625
32;2471.18798828125;128783.046875;0.0;0.0;2208.896728515625;17787.228515625;5123.0791015625;876.7230834960938;1276.52490234375;210235.15625
33;2455.82861328125;127397.4765625;0.0;0.0;2346.5185546875;17885.703125;5422.9521484375;898.564697265625;1344.6669921875;209976.921875
34;2489.617431640625;128596.4453125;0.0;0.2353329360485077;2131.705322265625;18310.25;5403.87548828125;1047.779052734375;1314.2725830078125;211720.359375
35;2541.494873046875;128571.265625;0.0;0.0;2200.02490234375;18414.880859375;5489.81298828125;1035.462646484375;1409.5439453125;210907.328125
36;2564.708740234375;128984.828125;0.0;0.9413317441940308;2295.9541015625;18426.76171875;5205.49462890625;1144.2152099609375;1548.5389404296875;212781.140625
37;2507.806640625;129417.9375;0.0;0.0;2331.525634765625;18313.87109375;5525.72216796875;1088.95703125;1540.45654296875;213338.21875
38;2409.072509765625;127923.1796875;0.0;0.0;2120.570068359375;18163.388671875;5439.921875;976.5382690429688;1410.012451171875;210229.796875
39;2541.107177734375;130320.0;0.0;0.0;2255.47705078125;18583.8671875;5585.67822265625;877.1570434570313;1640.2225341796875;214269.421875
40;2305.0849609375;130708.9453125;0.0;0.4706658720970154;2386.41015625;18492.181640625;5418.63818359375;988.3112182617188;1875.650634765625;214453.0625
41;2315.18408203125;128872.28125;0.0;0.2353329360485077;2137.4248046875;18036.90625;5459.96484375;890.6221313476563;1570.8402099609375;211795.03125
42;2387.436767578125;128221.6875;0.0;0.0;2224.697998046875;18545.38671875;5342.34375;811.2510375976563;1532.04345703125;211559.875
43;2473.8505859375;128468.8828125;0.0;0.0;2175.13330078125;18049.9296875;4957.2197265625;905.954345703125;1598.4500732421875;210678.984375
44;2179.575927734375;127490.484375;0.0;0.0;1984.43505859375;17887.7265625;5311.6318359375;760.1776123046875;1512.63818359375;208641.21875
45;2264.32275390625;125993.640625;0.0;0.0;2128.4306640625;17471.828125;5120.0693359375;759.2214965820313;1420.115234375;207159.234375
46;2215.411376953125;127859.6796875;0.0;0.2353329360485077;2116.774658203125;17169.666015625;5112.28271484375;862.5762329101563;1533.957763671875;209028.0
47;2247.966552734375;129853.734375;0.0;0.7059987783432007;2172.907470703125;16754.810546875;5389.236328125;724.541748046875;1365.62939453125;210508.296875
48;2060.90771484375;128220.703125;0.0;0.0;2107.8115234375;17533.2890625;5011.86181640625;757.7754516601563;1314.2491455078125;209583.640625
49;2088.653564453125;128229.2109375;0.0;0.0;2291.65283203125;17110.796875;5044.30029296875;771.5772094726563;1218.80712890625;209327.1875
50;2141.634521484375;127762.203125;0.0;0.2353329360485077;2273.35400390625;16859.72265625;4872.3232421875;894.140625;1373.57275390625;208348.671875
51;2067.287841796875;127047.0234375;0.0;0.2353329360485077;2134.93359375;17182.267578125;5063.31494140625;759.0176391601563;1363.0863037109375;207687.390625
52;2216.171142578125;129270.03125;0.0;1.1766645908355713;2169.63671875;17013.322265625;4926.9921875;674.4906005859375;1255.1993408203125;208969.734375
53;2108.608642578125;128833.2109375;0.0;0.2353329360485077;2090.34326171875;17016.4375;4818.974609375;654.8472900390625;1240.969482421875;208992.0
54;2023.4290771484375;127177.6796875;0.0;0.0;2156.67919921875;16119.763671875;4958.59814453125;776.740234375;1232.51513671875;207288.796875
55;1979.3756103515625;126973.5546875;0.0;0.4706658720970154;2165.021728515625;15887.8583984375;4860.07373046875;753.7604370117188;1353.9219970703125;206530.4375
56;2020.1090087890625;129004.90625;0.0;0.7059987783432007;2182.614501953125;15769.4033203125;4929.39501953125;834.4701538085938;1318.705322265625;208165.984375
57;2232.425537109375;127685.171875;0.0;0.0;1923.180908203125;15458.6328125;4799.5009765625;675.0088500976563;1513.4818115234375;206330.203125
58;2067.191650390625;126943.0625;0.0;0.0;1907.2984619140625;15738.1611328125;4685.27734375;846.9597778320313;1444.524658203125;206393.6875
59;2314.588134765625;127500.484375;0.0;0.0;1839.712890625;15916.8232421875;4790.01904296875;834.2723388671875;1295.072265625;206328.0625
60;1986.3177490234375;126979.234375;0.0;0.0;1951.754150390625;15706.8251953125;4681.7802734375;788.498046875;1149.90087890625;205498.359375
61;2022.0037841796875;127194.671875;0.0;0.2353329360485077;1831.761962890625;16132.634765625;4600.71337890625;826.8707885742188;1260.7685546875;205482.890625
62;2221.79736328125;128215.1796875;0.0;0.0;1977.8546142578125;16514.673828125;4977.60791015625;850.1521606445313;1219.949462890625;208873.34375
63;2150.876220703125;127401.7734375;0.0;0.0;1916.9881591796875;15991.9970703125;4642.11962890625;886.4304809570313;1064.318359375;206217.140625
64;2161.942626953125;127062.2890625;0.0;0.2353329360485077;2107.295654296875;16271.31640625;4679.71826171875;826.3753051757813;1216.0771484375;206344.21875
65;2248.1513671875;127107.859375;0.0;0.0;2222.34619140625;16484.18359375;4516.447265625;675.0507202148438;1185.114501953125;206941.46875
66;2282.54345703125;127275.265625;0.0;0.0;2062.937744140625;16736.892578125;4912.20458984375;874.638671875;1331.995361328125;207822.296875
67;2061.269775390625;125055.484375;0.0;0.2353329360485077;1884.3699951171875;16337.9560546875;4659.60498046875;674.0989990234375;1118.6527099609375;203476.90625
68;2173.106689453125;125673.9140625;0.0;0.0;2006.063720703125;16427.986328125;4821.75439453125;723.850341796875;1161.025390625;205200.84375
69;2183.258544921875;124764.8125;0.0;0.0;2061.983154296875;16526.24609375;4726.09912109375;697.7085571289063;1190.216552734375;203791.15625
70;2049.2177734375;127110.421875;0.0;0.9413317441940308;2113.167724609375;16831.658203125;4664.93408203125;858.48583984375;1159.1815185546875;206955.640625
71;2207.633544921875;126444.046875;0.0;0.2353329360485077;2068.601806640625;16900.607421875;4696.486328125;785.7442626953125;1335.8341064453125;206128.984375
72;2147.545166015625;126822.4609375;0.0;0.0;2173.4580078125;16835.943359375;4630.5556640625;810.514404296875;1447.7156982421875;206992.3125
73;2238.442626953125;126597.828125;0.0;0.0;2141.8212890625;16973.029296875;5074.33837890625;828.115966796875;1349.211669921875;207153.9375
74;1922.9620361328125;126087.96875;0.0;0.0;2243.24658203125;17153.130859375;5166.10546875;860.1446533203125;1311.71923828125;206331.828125
75;2040.526611328125;127083.859375;0.0;0.0;2335.240234375;17278.64453125;5018.61279296875;860.0789794921875;1543.696044921875;207800.953125
76;1870.4107666015625;127020.3515625;0.0;0.0;2296.981201171875;17593.85546875;5012.6748046875;972.1939086914063;1551.5411376953125;208777.796875
77;1866.029052734375;128128.59375;0.0;0.2353329360485077;2101.449951171875;17142.796875;4749.10302734375;877.3917846679688;1534.883544921875;208056.84375
78;1859.5284423828125;127099.8984375;0.0;0.0;2042.1839599609375;17409.87109375;4879.4384765625;994.1116333007813;1329.4031982421875;206866.078125
79;1705.2332763671875;127164.9453125;0.0;0.0;2227.561279296875;18174.66796875;5260.86328125;868.126953125;1427.748291015625;208483.3125
80;1889.60205078125;126260.6015625;0.0;0.0;2219.476318359375;18418.482421875;5161.99951171875;1006.2794799804688;1511.374755859375;208030.859375
81;1803.3406982421875;126922.2421875;0.0;0.0;2069.98095703125;17953.935546875;5177.44775390625;694.3865356445313;1351.3499755859375;208134.15625
82;1891.609375;127637.1171875;0.0;0.0;2112.5830078125;17864.306640625;5182.962890625;743.11279296875;1120.3760986328125;209171.3125
83;1715.224609375;128128.8359375;0.0;0.2353329360485077;2038.3443603515625;17534.361328125;5081.52294921875;772.79736328125;1320.7904052734375;208133.03125
84;1846.0484619140625;127920.1484375;0.0;0.0;1927.824462890625;17713.181640625;4991.669921875;657.056640625;1387.8729248046875;208131.171875
85;1703.4290771484375;126826.6875;0.0;0.2353329360485077;2094.62646484375;17517.220703125;4900.50048828125;627.4227905273438;1430.493408203125;206752.3125
86;1794.1204833984375;125682.0625;0.0;0.2353329360485077;2038.6978759765625;17005.53515625;4926.88134765625;586.062255859375;1401.7265625;205588.609375
87;1951.4586181640625;127863.1640625;0.0;0.0;1919.6314697265625;17055.658203125;4835.32568359375;673.6612548828125;1468.8359375;207965.640625
88;1664.3233642578125;127675.375;0.0;0.0;1999.5458984375;17476.01171875;5076.1279296875;747.288818359375;1164.593017578125;208517.65625
89;1687.293212890625;127995.75;0.0;0.0;2098.80712890625;17442.689453125;4835.30810546875;712.23974609375;1152.203857421875;208119.5625
90;1912.6416015625;127577.09375;0.0;0.7059987783432007;2010.3626708984375;16519.123046875;5202.4306640625;729.9373779296875;1507.608642578125;206991.34375
91;1694.412841796875;126863.2265625;0.0;0.7059987783432007;1934.31787109375;16963.1640625;5030.3359375;802.97998046875;1332.422607421875;206416.734375
92;1767.299072265625;126975.78125;0.0;0.0;2060.9580078125;16934.849609375;5111.9990234375;719.7763061523438;1442.6663818359375;206859.984375
93;1836.1917724609375;127110.2109375;0.0;0.0;2005.145263671875;16514.6875;4541.27490234375;826.5862426757813;1360.6397705078125;206274.25
94;1673.48681640625;127651.4140625;0.0;0.7059987783432007;1908.3997802734375;16640.072265625;4635.82568359375;744.8129272460938;1354.4764404296875;207135.34375
95;1851.92236328125;125422.6171875;0.0;0.4706658720970154;1820.29296875;16101.6865234375;4711.7021484375;680.6456909179688;1331.0025634765625;204120.96875
96;1927.9461669921875;126411.765625;0.0;0.0;2010.3182373046875;16093.6572265625;4818.58203125;766.6036987304688;1245.9678955078125;205633.09375
97;2046.047607421875;124916.3125;0.0;0.2353329360485077;1797.1885986328125;16481.021484375;4687.38671875;749.3292846679688;1373.007080078125;204253.453125
98;1772.2491455078125;124615.3515625;0.0;0.0;1689.455078125;16409.455078125;4864.02587890625;725.2189331054688;1143.3975830078125;202521.0625
99;1948.068115234375;125187.5703125;0.0;0.0;1899.675537109375;15567.8046875;5167.43115234375;844.3202514648438;1294.4293212890625;204149.75
100;1878.5938720703125;123367.359375;0.0;0.2353329360485077;2157.085205078125;16366.7255859375;4756.0146484375;853.4098510742188;1314.029296875;202874.015625
101;1813.23388671875;123715.625;0.0;0.0;1865.1767578125;16225.703125;4596.34619140625;958.5929565429688;1178.4322509765625;201925.09375
102;1564.2606201171875;123472.796875;0.0;0.0;1721.6148681640625;15510.810546875;4787.19580078125;842.83349609375;1165.326171875;200844.78125
103;1630.074951171875;125484.1171875;0.0;0.0;1812.5303955078125;15264.8955078125;5094.4130859375;792.944580078125;1132.86083984375;203158.0
104;1365.56201171875;124394.2265625;0.0;0.7059987783432007;1705.6595458984375;15429.9873046875;4818.06298828125;708.8762817382813;1109.999755859375;200815.46875
105;1473.1646728515625;125937.140625;0.0;1.1766645908355713;1779.106201171875;15350.8359375;4530.29150390625;806.3894653320313;1203.953125;203000.765625
106;1740.6573486328125;124975.46875;0.0;0.2353329360485077;1823.685791015625;15274.0439453125;4770.2041015625;690.4857788085938;1346.785888671875;202475.703125
107;1494.3868408203125;126672.71875;0.0;0.2353329360485077;1803.6358642578125;16091.7734375;5066.19189453125;781.8895874023438;1254.6812744140625;205680.25
108;1474.13525390625;127003.96875;0.0;0.0;1678.4454345703125;15600.494140625;5080.1337890625;752.6990966796875;1239.4505615234375;204900.953125
109;1379.5263671875;125286.6640625;0.0;0.2353329360485077;1728.48876953125;15385.609375;4844.94873046875;666.5511474609375;1138.96728515625;202004.515625
110;1562.0445556640625;124909.921875;0.0;0.9413317441940308;1657.09375;15622.568359375;4481.40380859375;673.488525390625;1096.0050048828125;201373.796875
111;1475.5201416015625;123387.40625;0.0;0.0;1580.7235107421875;15356.40625;4592.37109375;878.5167236328125;1193.0068359375;200921.078125
112;1369.303955078125;123788.984375;0.0;0.2353329360485077;1635.5926513671875;15895.1806640625;4928.404296875;945.9849853515625;1226.576416015625;202275.0625
113;1647.582763671875;122972.0078125;0.0;1.6473305225372314;1499.203857421875;15954.533203125;4778.05908203125;751.2857666015625;1036.5013427734375;200794.71875
114;1344.23095703125;123326.65625;0.0;0.4706658720970154;1575.6622314453125;15353.1865234375;4515.36328125;742.2366333007813;1032.5509033203125;200648.265625
115;1633.05126953125;124844.59375;0.0;0.0;1787.704345703125;16326.3037109375;4892.6015625;659.7599487304688;1064.416748046875;203499.09375
116;1570.970458984375;123586.640625;0.0;0.0;1658.51904296875;15593.1044921875;4598.27880859375;740.7819213867188;1123.8104248046875;200365.53125
117;1524.7940673828125;123646.078125;0.0;0.0;1670.4871826171875;15667.4521484375;4724.6630859375;803.2918701171875;919.0902099609375;200674.59375
118;1361.2757568359375;124126.34375;0.0;0.0;1513.9454345703125;15264.998046875;4835.859375;806.1328125;1037.7420654296875;201275.578125
119;1387.7620849609375;123718.90625;0.0;0.7059987783432007;1551.274658203125;15913.39453125;4558.91845703125;754.1359252929688;1112.4554443359375;201015.9375
120;1438.8157958984375;124872.109375;0.0;0.2353329360485077;1580.9376220703125;15590.8076171875;4642.302734375;905.4073486328125;1049.5755615234375;201859.640625
121;1094.6676025390625;124269.2734375;0.0;1.411997675895691;1543.1680908203125;15378.4755859375;4862.1123046875;853.0106201171875;1023.9949340820313;200502.140625
122;1237.7891845703125;125627.8828125;0.0;0.0;1581.55126953125;15118.27734375;4951.81201171875;694.1831665039063;1124.3731689453125;201701.84375
123;1150.58837890625;124941.1328125;0.0;0.0;1659.9827880859375;14954.349609375;4681.3095703125;936.35693359375;1160.9735107421875;200991.609375
124;1432.1705322265625;124628.109375;0.0;0.0;1576.559814453125;15421.974609375;4829.41943359375;968.0794677734375;1279.8919677734375;201589.984375
125;1494.5050048828125;123360.7890625;0.0;0.0;1468.52099609375;15842.453125;4716.64208984375;850.8574829101563;1276.8349609375;200873.421875
126;1343.7164306640625;124584.484375;0.0;1.6473305225372314;1437.3309326171875;15353.416015625;4722.74755859375;823.2650756835938;1293.6168212890625;200495.109375
127;1270.76904296875;125779.5625;0.0;0.9413317441940308;1408.9881591796875;14972.6845703125;5121.65478515625;745.7982788085938;1346.8846435546875;202886.984375
128;1252.196044921875;125075.765625;0.0;1.1766647100448608;1399.380615234375;15099.80078125;4837.20263671875;949.1388549804688;1291.3868408203125;202196.890625
129;1273.2120361328125;124339.9609375;0.0;0.2353329360485077;1394.279541015625;15476.9775390625;4775.6298828125;863.18994140625;1297.003662109375;201319.953125
130;1459.2506103515625;124415.265625;0.0;0.0;1343.7691650390625;15522.1552734375;4900.1103515625;850.3568115234375;1064.5362548828125;201008.21875
131;1327.138427734375;124323.09375;0.0;2.8239951133728027;1373.2618408203125;15222.8369140625;4935.52685546875;791.2670288085938;1308.0145263671875;201626.28125
132;1380.4888916015625;124122.28125;0.0;0.0;1412.84814453125;15088.8154296875;5055.97802734375;662.3084106445313;1259.586669921875;200312.3125
133;1641.0980224609375;123607.6640625;0.0;0.9413317441940308;1325.272216796875;15073.21484375;4469.9873046875;770.9517822265625;1205.4102783203125;199935.546875
134;1536.7572021484375;123433.3515625;0.0;0.0;1417.209716796875;15325.82421875;4444.4599609375;791.4590454101563;1191.0145263671875;199955.640625
135;1506.0311279296875;123203.28125;0.0;0.4706658720970154;1314.5216064453125;15209.7265625;4653.24169921875;669.00439453125;1130.3358154296875;199910.796875
136;1457.6300048828125;123726.90625;0.0;0.0;1365.380859375;15263.2744140625;4621.14697265625;773.8432006835938;1220.66015625;200671.515625
137;1710.65625;122884.78125;0.0;0.7059987783432007;1455.917236328125;14890.3505859375;4413.345703125;790.5318603515625;1063.743896484375;199137.296875
138;1587.268798828125;122611.921875;0.0;0.0;1409.0216064453125;15195.8828125;4794.3720703125;823.1509399414063;971.7767333984375;198910.296875
139;1423.3021240234375;122726.8671875;0.0;0.7059987783432007;1526.980712890625;15487.1787109375;4579.98583984375;905.4568481445313;958.458740234375;199115.640625
140;1355.451416015625;122183.671875;0.0;0.0;1395.701416015625;15431.767578125;4633.4931640625;993.2451782226563;1035.787109375;198942.59375
141;1452.236572265625;123932.5390625;0.0;0.7059987783432007;1463.1524658203125;15381.998046875;4751.7578125;753.0499877929688;1282.2979736328125;201628.40625
142;1407.4344482421875;122813.15625;0.0;0.2353329360485077;1554.305908203125;15275.4296875;4648.35009765625;822.57421875;1315.6636962890625;200256.296875
143;1481.9949951171875;122895.78125;0.0;0.0;1572.3892822265625;15388.990234375;4911.86328125;781.8086547851563;1313.7923583984375;200471.515625
144;1583.2559814453125;122472.0546875;0.0;0.0;1520.5406494140625;15276.71875;4839.603515625;836.6550903320313;1317.7242431640625;199752.4375
145;1673.0538330078125;123293.1953125;0.0;0.0;1447.33154296875;14970.38671875;5052.25537109375;901.4716186523438;1267.0125732421875;200658.734375
146;1534.944580078125;123344.7890625;0.0;0.7059987783432007;1451.925537109375;15280.3798828125;4863.17919921875;966.9532470703125;1165.495849609375;200458.84375
147;1375.0379638671875;122989.7890625;0.0;1.1766647100448608;1469.9874267578125;15330.2568359375;4955.76220703125;789.0403442382813;1157.7100830078125;199456.40625
148;1417.297119140625;123373.453125;0.0;0.4706658720970154;1552.96826171875;15202.62109375;5014.76513671875;831.6900024414063;1303.308837890625;200793.828125
149;1446.1851806640625;124215.4453125;0.0;0.4706658720970154;1435.18505859375;15485.8798828125;5082.25537109375;770.9227294921875;1507.522705078125;202260.875
150;1473.991943359375;123722.6015625;0.0;0.7059987783432007;1384.6827392578125;15283.5869140625;4721.82275390625;721.1893310546875;1339.7462158203125;200984.140625
151;1255.2362060546875;122685.703125;0.0;0.0;1319.2493896484375;15116.1298828125;4787.06884765625;873.895263671875;1326.6126708984375;198734.84375
152;1250.192138671875;124401.40625;0.0;0.0;1331.508544921875;15285.2958984375;4625.16796875;790.423828125;1364.9798583984375;200772.109375
153;1344.763427734375;124056.0546875;0.0;2.823995351791382;1413.966552734375;15636.9794921875;4859.4521484375;966.8035888671875;1453.8973388671875;202025.640625
154;1282.963134765625;123390.0546875;0.0;0.2353329360485077;1332.8779296875;15179.0107421875;4739.98828125;805.223388671875;1575.869384765625;200650.953125
155;1521.1378173828125;122574.75;0.0;0.0;1295.18115234375;15405.375;4924.0224609375;907.18505859375;1237.7103271484375;199805.46875
156;1429.011962890625;122645.25;0.0;1.4119975566864014;1414.327880859375;15024.5390625;4974.75927734375;860.9273681640625;1276.240966796875;199497.75
157;1566.6204833984375;124685.640625;0.0;0.4706658720970154;1432.1600341796875;14871.12890625;4996.1962890625;746.4181518554688;1411.627685546875;200937.046875
158;1549.1729736328125;122379.3828125;0.0;2.1179964542388916;1246.0955810546875;15058.001953125;5159.2587890625;928.1871337890625;1393.906494140625;199664.125
159;1648.4930419921875;121733.15625;0.0;1.1766645908355713;1402.5477294921875;15164.015625;4840.89306640625;1008.7603759765625;1538.9010009765625;198608.203125
160;1590.3309326171875;121829.0078125;0.0;0.9413317441940308;1376.7056884765625;15242.9638671875;4681.50244140625;979.2135009765625;1521.353271484375;198101.640625
161;1518.903076171875;120705.5546875;0.0;0.2353329360485077;1391.74755859375;14937.1513671875;4675.052734375;868.6180419921875;1484.3408203125;197009.34375
162;1522.3424072265625;120801.8984375;0.0;0.0;1364.8448486328125;14904.9267578125;4899.63916015625;983.8819580078125;1433.1907958984375;197215.546875
163;1372.2581787109375;120463.0390625;0.0;0.2353329360485077;1542.2098388671875;14861.96875;4858.1171875;1041.406494140625;1423.1826171875;196466.109375
164;1404.736572265625;121115.6796875;0.0;0.7059987783432007;1470.1796875;14959.1318359375;4609.4208984375;1058.5206298828125;1268.0782470703125;197704.84375
165;1499.183349609375;120918.90625;0.0;1.4119975566864014;1382.67626953125;15358.158203125;4569.04736328125;935.5038452148438;1445.3062744140625;197653.421875
166;1509.3021240234375;121900.59375;0.0;0.4706658720970154;1393.3316650390625;15345.185546875;4627.52490234375;809.501220703125;1488.5843505859375;199097.21875
167;1443.1942138671875;121886.9375;0.0;1.1766645908355713;1460.4486083984375;15043.650390625;4893.01806640625;1004.22412109375;1310.6414794921875;198145.828125
168;1373.7296142578125;121283.3125;0.0;0.7059987783432007;1516.6873779296875;14793.0029296875;4465.2822265625;927.1952514648438;1502.9503173828125;197716.109375
169;1357.2965087890625;122602.96875;0.0;0.2353329360485077;1428.9730224609375;15191.5615234375;4907.400390625;854.6930541992188;1515.8662109375;199361.171875
170;1397.6412353515625;121824.53125;0.0;0.0;1441.8662109375;14680.380859375;4988.68359375;972.633056640625;1461.599365234375;197852.796875
171;1274.13427734375;122046.125;0.0;1.4119975566864014;1493.4542236328125;15178.1103515625;4626.62548828125;1037.0523681640625;1497.794921875;198871.546875
172;1440.8060302734375;121822.046875;0.0;0.0;1577.535400390625;14419.759765625;4396.2734375;1049.7972412109375;1428.845458984375;196946.609375
173;1293.9676513671875;122444.25;0.0;0.0;1480.5966796875;14795.2392578125;4804.17529296875;899.89892578125;1694.2249755859375;199254.953125
174;1156.1177978515625;121896.8515625;0.0;0.0;1541.3973388671875;14784.5302734375;4850.7041015625;960.3134155273438;1670.7989501953125;198622.671875
175;1274.97998046875;123090.828125;0.0;0.7059987783432007;1508.3863525390625;15357.2685546875;4806.59765625;923.74951171875;1459.284912109375;199946.71875
176;1339.9080810546875;123134.4765625;0.0;0.4706658720970154;1498.2015380859375;15434.3603515625;4916.1884765625;976.2784423828125;1482.6287841796875;200242.546875
177;1473.6522216796875;120480.40625;0.0;0.7059987783432007;1668.7379150390625;14932.6005859375;4571.25244140625;858.2084350585938;1299.9642333984375;196119.859375
178;1312.2200927734375;121144.953125;0.0;0.4706658720970154;1493.7957763671875;15742.4775390625;4555.380859375;990.7188110351563;1463.820556640625;197395.125
179;1510.4561767578125;121128.28125;0.0;0.0;1649.0792236328125;15517.7294921875;4403.818359375;831.0524291992188;1514.3160400390625;198123.015625
180;1414.8800048828125;120664.671875;0.0;0.0;1790.5250244140625;15401.373046875;4707.39697265625;879.1133422851563;1015.368896484375;197258.953125
181;1590.5831298828125;119437.7734375;0.0;0.2353329360485077;1751.1571044921875;15387.8681640625;4629.310546875;675.6151123046875;1281.273193359375;196036.578125
182;1415.7540283203125;118181.484375;0.0;0.0;1708.42431640625;15155.61328125;4876.197265625;761.9608154296875;1261.75830078125;194594.234375
183;1554.0196533203125;120474.78125;0.0;0.0;1621.4375;15086.6884765625;4762.53515625;777.54150390625;1465.9385986328125;197193.15625
184;1405.6676025390625;118813.3671875;0.0;0.0;1497.48583984375;14542.5146484375;4967.853515625;791.2244262695313;1209.341796875;193863.09375
185;1463.09326171875;119947.8515625;0.0;0.0;1698.1085205078125;14694.361328125;4943.89111328125;834.8798217773438;1282.00732421875;195900.40625
186;1597.9881591796875;120270.3828125;0.0;0.2353329360485077;1766.7603759765625;14949.916015625;4786.3388671875;961.4685668945313;1404.81298828125;196443.765625
187;1609.293212890625;119525.1640625;0.0;0.4706658720970154;1689.0120849609375;15230.720703125;5115.80078125;882.5347900390625;1363.588623046875;196694.078125
188;1647.4554443359375;119439.8671875;0.0;0.2353329360485077;1555.46044921875;15530.3955078125;5151.69970703125;945.123291015625;1250.62255859375;196977.828125
189;1557.3228759765625;119602.7890625;0.0;0.2353329360485077;1680.2744140625;15322.25;5035.11376953125;904.5038452148438;1242.51611328125;196574.703125
190;1379.0391845703125;119181.8515625;0.0;0.7059987783432007;1552.7532958984375;15534.28515625;4887.73193359375;755.773193359375;1262.7501220703125;196413.828125
