STEP;C11;GEM;NP;OCB;OCC;OCG;OCN;ONC;TOTAL
0;2965.104248046875;35655.671875;0.4706658720970154;2563.316162109375;22694.580078125;4063.717529296875;4275.50634765625;22317.265625;94536.1484375
1;3496.468017578125;35086.23828125;0.2353329360485077;2787.77490234375;22888.435546875;3852.8466796875;4709.08056640625;22536.611328125;95358.5390625
2;3049.5537109375;34853.55859375;0.0;2757.873291015625;23091.123046875;4095.62255859375;4373.94677734375;23311.13671875;95533.703125
3;3077.61279296875;34325.41015625;0.0;2755.378662109375;23040.1953125;3903.625244140625;4808.36279296875;22667.3359375;94578.78125
4;3089.673583984375;35237.56640625;0.0;2701.549560546875;22746.748046875;4033.956787109375;4654.400390625;22897.37890625;95361.6875
5;2645.36279296875;34239.609375;0.0;2663.03662109375;21557.216796875;4057.112060546875;4626.97265625;22528.177734375;92317.8203125
6;2714.881103515625;34503.265625;0.0;2593.905517578125;21599.7421875;4066.566162109375;4256.62255859375;22111.126953125;91846.7109375
7;2790.710693359375;34515.93359375;0.4706658720970154;2523.010986328125;21427.6640625;4010.922119140625;4403.84716796875;22754.01171875;92427.171875
8;2867.610107421875;33495.14453125;0.2353329360485077;2515.31103515625;21960.365234375;4110.982421875;4664.583984375;22074.04296875;91689.046875
9;2617.670654296875;33962.1796875;0.2353329360485077;2395.24609375;22359.26171875;3865.34619140625;4622.98681640625;22394.26953125;92217.96875
10;2470.152587890625;33460.78125;0.0;2435.373046875;21895.123046875;4049.691650390625;4534.61279296875;22676.580078125;91522.71875
11;2223.26806640625;33402.43359375;0.0;2506.25244140625;22294.833984375;4048.9609375;4506.51904296875;23366.126953125;92349.0703125
12;2078.70068359375;33242.0390625;0.2353329360485077;2379.414794921875;21461.7109375;4075.067626953125;4365.56591796875;21703.830078125;89307.1953125
13;2294.2822265625;33375.6328125;0.0;2102.6806640625;21502.916015625;3721.25341796875;4531.83935546875;22649.759765625;90178.6171875
14;2384.2333984375;33145.37109375;0.0;2135.900146484375;21466.76953125;3726.88427734375;4494.51220703125;23253.2890625;90607.375
15;2482.11669921875;32501.54296875;0.0;2209.58154296875;21309.775390625;3680.816650390625;4900.7978515625;23124.2421875;90209.5234375
16;2375.852294921875;32660.806640625;0.0;2425.444091796875;21634.1953125;3607.255615234375;4953.0283203125;22636.982421875;90293.7578125
17;2227.613037109375;32290.28515625;0.0;2304.715087890625;21762.1015625;3372.478271484375;4275.8955078125;22441.6640625;88675.2578125
18;2015.8031005859375;32431.83984375;0.0;2291.28564453125;20729.576171875;3602.76318359375;4702.12841796875;22181.220703125;87954.7578125
19;2088.390380859375;33066.11328125;0.4706658720970154;1944.62060546875;20778.044921875;3578.150634765625;4233.0849609375;22921.681640625;88611.03125
20;2055.412841796875;32443.140625;0.0;1622.7186279296875;21202.8203125;3482.2783203125;4468.99853515625;22360.201171875;87635.9609375
21;1977.07861328125;31997.251953125;0.0;1953.7938232421875;20711.8046875;3721.664794921875;4875.31591796875;22872.3984375;88109.515625
22;2021.517578125;31658.626953125;0.0;1933.229248046875;21154.421875;3566.00732421875;4727.14111328125;23519.568359375;88580.640625
23;2082.824951171875;31164.1640625;0.0;1924.0341796875;19745.7265625;3674.666259765625;4283.7919921875;23121.498046875;85996.7578125
24;1965.31103515625;31017.4375;0.0;1864.820068359375;20448.599609375;3949.016357421875;4631.90966796875;21720.4921875;85597.4296875
25;1974.1884765625;30951.3125;1.1766645908355713;1823.0634765625;20250.30078125;3674.856689453125;4334.4423828125;22072.33984375;85081.671875
26;2046.7891845703125;32128.744140625;0.0;2022.342529296875;20639.734375;3637.5078125;4704.98583984375;22122.708984375;87303.03125
27;1921.5711669921875;31270.017578125;0.0;2093.83447265625;20989.0390625;3695.114013671875;4637.11572265625;21315.3828125;85922.3046875
28;1815.0782470703125;31385.482421875;0.0;1940.485595703125;20561.173828125;3444.77734375;4327.69677734375;22968.109375;86442.6796875
29;2143.07177734375;31926.158203125;0.0;2077.52392578125;21453.48046875;3479.817626953125;4669.384765625;22384.583984375;88134.34375
30;2061.0830078125;32246.7578125;0.0;2032.8291015625;21401.71484375;3278.961669921875;4449.56689453125;23187.939453125;88659.4296875
31;1969.6632080078125;31908.857421875;0.2353329360485077;1919.0167236328125;21545.26171875;3322.764892578125;4679.26953125;22404.66015625;87750.0234375
32;2055.347900390625;32297.61328125;0.0;2229.309814453125;20577.833984375;3525.453857421875;4895.16650390625;21993.833984375;87574.9765625
33;2011.8792724609375;31922.05078125;0.0;2313.864013671875;21419.587890625;3764.484619140625;4587.86572265625;23042.6015625;89062.578125
34;2028.155517578125;31846.74609375;0.0;2395.67138671875;21138.61328125;3525.5732421875;4664.36669921875;22499.32421875;88099.125
35;1880.149658203125;33151.99609375;0.9413317441940308;2220.1669921875;20646.453125;3421.240478515625;4596.61181640625;22391.40625;88309.3671875
36;2072.3125;32365.5390625;0.2353329360485077;2113.013427734375;20830.771484375;3595.663818359375;4662.392578125;22502.44140625;88142.7109375
37;1751.697021484375;32535.044921875;0.0;2326.1630859375;20316.005859375;3522.355712890625;4652.13671875;22516.673828125;87620.2109375
38;1898.5848388671875;31672.982421875;0.2353329360485077;2154.553955078125;20949.876953125;3690.475830078125;4324.0146484375;23059.671875;87750.453125
39;1831.4591064453125;31885.69140625;0.0;1852.5416259765625;21473.732421875;3660.718994140625;4707.23486328125;22704.12890625;88115.171875
40;1747.420166015625;31896.84375;0.0;1881.8756103515625;20944.025390625;3601.83984375;4886.0419921875;22725.96875;87684.140625
41;1790.8905029296875;31325.716796875;0.0;2036.0926513671875;21416.671875;3411.9423828125;4671.2236328125;23264.001953125;87916.8046875
42;1894.408935546875;31327.37890625;0.0;1827.770263671875;20529.673828125;3244.484130859375;4539.4521484375;23378.140625;86741.2734375
43;1728.9473876953125;31388.20703125;0.4706658720970154;1890.2515869140625;21543.791015625;3250.99365234375;4491.03271484375;23013.12890625;87307.0390625
44;2066.51513671875;32605.38671875;0.0;1900.6925048828125;21589.9765625;3414.52587890625;4818.46044921875;22592.658203125;88988.6328125
45;2056.820068359375;31250.2890625;0.0;1884.862548828125;20850.744140625;3359.47216796875;4607.943359375;21691.365234375;85701.2890625
46;1914.8140869140625;31466.958984375;0.0;1818.142333984375;20196.421875;3247.45361328125;4359.96142578125;22373.185546875;85377.078125
47;1564.820068359375;31434.14453125;0.2353329360485077;1925.88330078125;20318.36328125;3468.426513671875;4587.07373046875;23101.59765625;86400.515625
48;1832.9925537109375;31854.462890625;0.0;2071.400146484375;21468.958984375;3458.26171875;4259.25927734375;22830.31640625;87775.859375
49;2069.96728515625;32750.72265625;1.411997675895691;1976.3096923828125;21019.3203125;3538.989013671875;4741.61376953125;23055.083984375;89154.0703125
50;1900.8702392578125;32159.966796875;0.9413317441940308;2014.2645263671875;21459.931640625;3227.707763671875;4520.52294921875;22706.28125;87991.0
