STEP;C11;NP;OCB;OCC;OCN;OCP;ONC;PAN;TOTAL
131;1734.5006103515625;0.4706658720970154;1712.416259765625;12556.2490234375;1683.416015625;3785.63720703125;11938.47265625;50375.41796875;83787.078125
132;1685.604736328125;0.0;1887.985107421875;12051.4130859375;1625.2745361328125;3830.97412109375;11993.1435546875;50726.98046875;83801.59375
133;1830.1947021484375;0.2353329360485077;1757.8182373046875;12002.216796875;1565.2867431640625;3782.77978515625;11748.978515625;50877.578125;83565.3515625
134;1724.874755859375;0.0;1739.7197265625;12529.4560546875;1658.3135986328125;3681.906494140625;11871.626953125;50135.59765625;83341.890625
135;1780.1571044921875;0.2353329360485077;1618.87939453125;12177.32421875;1696.86572265625;3665.793212890625;11187.822265625;50017.80078125;82145.3828125
136;1736.29736328125;0.9413317441940308;1807.8529052734375;11874.26953125;1757.5980224609375;3661.403076171875;10331.30078125;51236.2265625;82406.3828125
137;1597.289794921875;0.2353329360485077;1868.124267578125;12571.90625;1785.3380126953125;3720.02294921875;11410.3037109375;50264.83203125;83218.484375
138;1614.2293701171875;0.2353329360485077;1610.306396484375;11730.0048828125;1672.781982421875;3776.378173828125;11056.71484375;49769.1796875;81230.03125
139;1638.8187255859375;0.0;1820.5245361328125;12124.75390625;1890.76416015625;3710.381591796875;11112.4052734375;50299.96484375;82598.0234375
140;1611.5059814453125;0.7059987783432007;1787.42626953125;11937.771484375;1576.1351318359375;3871.394775390625;11782.6123046875;50985.35546875;83553.359375
141;1684.9609375;0.0;1663.47607421875;11227.3447265625;1823.8504638671875;3622.142333984375;11229.5234375;50485.40234375;81736.890625
142;1623.1512451171875;0.4706658720970154;1911.51806640625;12168.6201171875;1708.87451171875;3762.443603515625;11352.4423828125;50048.296875;82576.328125
143;1702.7000732421875;0.7059987783432007;1946.8084716796875;12084.04296875;1773.8221435546875;3704.087890625;11464.396484375;50904.70703125;83581.828125
144;1636.023681640625;0.7059987783432007;1973.3489990234375;12024.486328125;1769.250244140625;3626.993896484375;11317.6552734375;50600.7421875;82949.53125
145;1636.669921875;0.7059987783432007;1922.53857421875;12120.3271484375;1841.810302734375;3562.7666015625;11532.3427734375;50818.95703125;83436.5078125
146;1824.2569580078125;0.9413317441940308;1811.8680419921875;11565.712890625;1637.2198486328125;3518.058837890625;11745.4833984375;51332.59375;83436.6796875
147;1739.017333984375;0.0;1787.8199462890625;12131.416015625;1916.443603515625;3819.055419921875;11754.59765625;50769.94140625;83918.984375
