STEP;C11;GEM;NP;OCB;OCC;OCG;OCN;ONC;TOTAL
0;3724.30712890625;15460.0576171875;0.0;3248.8408203125;14650.8837890625;2035.11328125;6610.32177734375;35510.37109375;81239.8046875
1;3680.418212890625;14871.0048828125;0.4706658720970154;3042.357666015625;14748.8251953125;1879.68115234375;6994.25439453125;35462.8984375;80680.046875
2;3427.71044921875;14723.0771484375;0.0;2878.670166015625;14343.8251953125;2201.13916015625;6863.71875;35820.98046875;80259.03125
3;3175.607177734375;13968.171875;0.2353329360485077;3083.75;14427.53125;2072.05224609375;6613.2431640625;35137.70703125;78478.296875
4;3625.666259765625;14208.150390625;0.0;2979.485107421875;14469.7158203125;2167.343017578125;6548.376953125;35346.45703125;79345.2421875
5;3458.553466796875;14267.359375;0.0;3086.644775390625;14781.4560546875;2165.079833984375;6767.17041015625;35917.375;80443.6171875
6;3267.2216796875;14074.6220703125;0.0;3234.017578125;13876.248046875;2028.239501953125;6704.779296875;35526.07421875;78710.8671875
7;3362.748046875;13509.3642578125;0.0;3089.82568359375;15012.0986328125;1915.0550537109375;6858.15673828125;36196.56640625;79943.8203125
8;3504.14990234375;13534.9970703125;0.0;3227.291259765625;14919.4599609375;1861.066162109375;6640.1845703125;36691.76953125;80378.6171875
9;3156.30517578125;13907.9228515625;0.2353329360485077;3436.19287109375;14327.0556640625;2065.175048828125;6820.7275390625;35974.09375;79687.484375
10;2852.563720703125;13716.8037109375;0.4706658720970154;3241.708984375;14189.7080078125;1947.4112548828125;6467.40087890625;36192.40234375;78608.125
11;3240.922607421875;13419.2275390625;0.4706658720970154;3062.291748046875;14630.7822265625;1899.0853271484375;6749.91259765625;34778.42578125;77780.78125
12;3251.553466796875;13027.287109375;0.0;3052.021728515625;14499.0830078125;2157.068359375;6609.53759765625;36386.2265625;78982.390625
13;3052.85400390625;13175.5400390625;0.7059987783432007;3147.417236328125;15229.0830078125;1994.1746826171875;6840.97314453125;35651.8828125;79092.875
14;3073.725341796875;13555.498046875;0.2353329360485077;2739.683349609375;15097.625;1826.1265869140625;6797.99853515625;35572.453125;78663.0078125
15;2926.903564453125;13561.2919921875;0.0;2689.361083984375;14741.7822265625;1741.7318115234375;6648.03076171875;35180.61328125;77489.6015625
16;2804.23095703125;12937.43359375;0.2353329360485077;2688.0;15306.7275390625;1879.4564208984375;6963.68994140625;34893.91015625;77473.609375
