STEP;C11;GEM;NP;OCB;OCC;OCG;OCN;ONC;TOTAL
0;3578.0966796875;58742.671875;0.0;3039.538330078125;19277.6796875;7122.765625;994.8062133789063;5472.90625;98229.359375
1;3267.746826171875;58985.08203125;0.0;2942.8994140625;20059.72265625;7393.75830078125;1020.9473876953125;5592.52978515625;99263.640625
2;3241.79052734375;58194.80859375;0.7059987783432007;2894.72021484375;19788.40234375;7210.32861328125;1092.0029296875;5633.08984375;98057.1171875
3;3284.688720703125;58812.109375;0.4706658720970154;3068.723388671875;19458.568359375;7198.12109375;1123.4605712890625;5680.80078125;98628.1015625
4;3281.980224609375;57237.1171875;1.1766647100448608;2988.912353515625;19523.099609375;7478.9375;1024.7354736328125;5331.5107421875;96868.46875
5;2996.541259765625;56502.39453125;0.0;2805.853759765625;19018.41015625;7103.0263671875;821.3331298828125;5329.7958984375;94578.109375
6;3211.48779296875;56588.61328125;0.0;2862.137939453125;19301.55078125;7240.6689453125;907.2828369140625;5382.17333984375;95494.515625
7;3223.6533203125;56158.3515625;0.0;2835.5419921875;18839.068359375;7175.5712890625;915.9383544921875;5265.177734375;94414.1875
8;2940.893310546875;56973.12890625;0.2353329360485077;2656.520263671875;18909.765625;7255.68505859375;925.7826538085938;5685.67822265625;95348.640625
9;2949.912353515625;56846.0859375;0.0;2519.038818359375;18398.48046875;7168.9248046875;969.4243774414063;5888.35986328125;94740.609375
10;2734.03466796875;57065.11328125;0.4706658720970154;2829.176025390625;18861.041015625;7097.09423828125;975.0042114257813;5746.66650390625;95309.484375
11;2839.2548828125;56855.25390625;0.0;2751.60009765625;19014.291015625;6821.0419921875;1000.3907470703125;5985.31396484375;95268.0
12;2999.72900390625;57039.171875;0.0;2749.041748046875;19166.53515625;6899.486328125;988.7054443359375;5655.54052734375;95498.8203125
13;2861.820068359375;58025.13671875;0.0;2584.82470703125;18729.623046875;6946.75244140625;922.113525390625;5841.138671875;95912.140625
14;2959.76513671875;56529.9765625;0.2353329360485077;2368.850830078125;19385.791015625;7270.74169921875;1009.5547485351563;6099.794921875;95625.5859375
15;2835.194091796875;55934.5546875;0.0;2504.55712890625;18735.07421875;7268.123046875;993.0921020507813;5581.30224609375;93852.6328125
16;2736.8388671875;56111.50390625;0.0;2569.466552734375;18526.23046875;7231.54541015625;730.458251953125;6173.451171875;94080.125
17;2522.7666015625;55324.578125;0.0;2648.428955078125;18302.66015625;6546.25927734375;796.8713989257813;5795.39306640625;91937.578125
18;2696.43017578125;55439.578125;0.0;2463.984375;17504.515625;6750.01513671875;827.2736206054688;5686.31640625;91368.8671875
19;2925.804443359375;55181.7421875;0.2353329360485077;2543.63623046875;18338.248046875;6829.814453125;804.7067260742188;5907.92919921875;92532.8515625
20;2870.45263671875;55138.890625;0.4706658720970154;2641.398681640625;18329.94140625;6762.91943359375;762.2814331054688;6459.38134765625;92966.15625
21;3015.530517578125;55911.08203125;0.4706658720970154;2713.7587890625;19326.298828125;6799.2763671875;739.7860717773438;6069.8115234375;94576.84375
22;2960.992919921875;55201.8203125;0.0;2433.108154296875;18343.322265625;6774.85986328125;886.7583618164063;6105.69677734375;92707.703125
23;2497.6962890625;55418.17578125;0.0;2395.440185546875;18459.02734375;7171.91552734375;912.4562377929688;5939.3955078125;92794.875
24;2720.98583984375;55269.46875;0.2353329360485077;2537.85595703125;19572.267578125;6999.75341796875;993.1215209960938;5948.17041015625;94042.5078125
25;2672.29931640625;55124.015625;0.0;2427.73486328125;18823.73828125;6969.6474609375;1086.5726318359375;5845.4033203125;92950.0
26;2452.126708984375;54840.14453125;0.4706658720970154;2182.205810546875;18749.62109375;7017.14892578125;1033.7105712890625;6040.44677734375;92316.125
27;2599.356689453125;56282.1796875;0.0;2284.603515625;19248.41796875;6984.74609375;1013.113037109375;5710.80908203125;94123.6875
