STEP;C11;NP;OCB;OCC;OCN;OCW;ONC;WYC;TOTAL
33;1576.3592529296875;0.0;1654.629150390625;21238.66015625;5176.82861328125;2677.65771484375;25015.8203125;28735.6171875;86075.5859375
34;1662.8883056640625;0.7059987783432007;1573.4105224609375;20622.767578125;5163.88671875;2828.192138671875;25164.75390625;28774.30078125;85791.2734375
35;1600.646728515625;0.0;1905.0355224609375;20406.734375;5224.6201171875;2848.79345703125;25101.857421875;28156.658203125;85244.25
36;1581.736572265625;0.0;1631.662353515625;20406.638671875;5115.12841796875;2819.92626953125;25842.0;27982.560546875;85379.6484375
37;1536.149658203125;0.0;1650.4935302734375;21225.544921875;5213.3251953125;2852.774658203125;25215.1171875;28275.048828125;85968.703125
38;1488.6712646484375;0.0;1519.7864990234375;20503.287109375;5318.11865234375;3132.10986328125;26481.439453125;28289.888671875;86733.40625
39;1413.6993408203125;0.0;1591.8883056640625;20164.478515625;4957.51513671875;2928.298095703125;25908.193359375;28582.0078125;85546.1953125
40;1572.956298828125;0.2353329360485077;1596.5494384765625;20815.96875;4999.154296875;2868.195556640625;25433.13671875;28663.30859375;85949.9140625
41;1496.4459228515625;0.0;1683.81787109375;21174.716796875;5099.15625;2737.454345703125;25499.19921875;28198.88671875;85889.796875
42;1566.970458984375;0.2353329360485077;1696.2911376953125;21350.845703125;4956.6220703125;2750.52587890625;25979.775390625;28122.05078125;86423.359375
43;1404.2469482421875;0.0;1657.3770751953125;21286.931640625;5107.9072265625;2807.89404296875;25742.734375;28069.4609375;86076.671875
44;1539.0093994140625;0.0;1520.67529296875;21302.3671875;5293.2294921875;2774.201416015625;26124.599609375;27365.837890625;85920.2109375
45;1602.1611328125;0.0;1366.624755859375;21288.22265625;5439.73193359375;2827.157470703125;26724.658203125;26975.513671875;86223.8828125
46;1532.22802734375;0.0;1676.707275390625;21724.609375;5841.70166015625;2906.4677734375;26319.275390625;27515.537109375;87516.6015625
47;1512.3026123046875;0.0;1634.872802734375;21684.640625;5171.36572265625;2657.403076171875;25950.087890625;27655.20703125;86265.875
48;1679.529052734375;0.2353329360485077;1689.240234375;20515.439453125;5500.99560546875;2802.061279296875;25804.08203125;27511.384765625;85503.2890625
49;1625.1190185546875;0.0;1524.804931640625;21499.185546875;5383.85400390625;2728.691650390625;25632.646484375;27342.091796875;85736.3203125
50;1679.6485595703125;0.0;1616.7249755859375;20960.15625;5115.0810546875;2810.76416015625;25048.359375;27249.677734375;84480.375
51;1473.103759765625;0.0;1749.5758056640625;21905.078125;5335.99072265625;2693.857421875;25570.947265625;28308.189453125;87036.7734375
52;1482.034912109375;0.0;1585.7857666015625;21766.537109375;4681.40869140625;2701.55078125;25027.162109375;28199.04296875;85443.578125
53;1573.4659423828125;0.0;1682.9417724609375;21342.849609375;4859.78173828125;2791.384765625;25696.765625;27677.943359375;85625.1328125
54;1476.0718994140625;0.0;1635.1636962890625;20260.201171875;5196.474609375;2734.059814453125;24869.611328125;27637.40625;83809.359375
55;1389.741943359375;0.0;1672.7484130859375;20404.1640625;4883.5439453125;2767.871826171875;24933.794921875;27394.453125;83446.40625
56;1488.599365234375;0.0;1624.406494140625;20513.654296875;4858.671875;2923.297119140625;25371.572265625;27262.33984375;84042.8125
57;1730.12109375;0.7059987783432007;1649.4700927734375;20655.95703125;4977.33203125;2846.5478515625;24614.17578125;26990.146484375;83464.5703125
58;1488.0301513671875;0.0;1538.9151611328125;20779.1171875;5125.60595703125;2524.864013671875;25136.177734375;27357.88671875;83950.6875
59;1488.78466796875;0.0;1498.6077880859375;21003.537109375;5098.92041015625;2741.19384765625;25725.86328125;26698.748046875;84255.8203125
60;1481.5794677734375;0.0;1703.672607421875;21251.818359375;5226.8466796875;2659.597412109375;25478.90625;26658.001953125;84460.3828125
61;1575.4617919921875;0.0;1857.1246337890625;21944.818359375;5246.97265625;2540.8076171875;25478.515625;26686.978515625;85330.71875
62;1662.4324951171875;0.2353329360485077;1714.160400390625;21342.439453125;5058.27197265625;2805.0322265625;25433.34765625;26518.7421875;84534.6328125
63;1423.7950439453125;0.0;1575.3438720703125;20582.1484375;5576.58056640625;2596.3515625;25927.623046875;26867.1484375;84549.2421875
64;1505.2672119140625;0.0;1573.5322265625;20663.916015625;5518.79296875;2574.3046875;25966.57421875;27245.833984375;85047.8828125
65;1516.8624267578125;0.0;1609.1214599609375;20286.34765625;5475.68994140625;2459.15625;26095.361328125;26161.99609375;83604.65625
66;1361.2799072265625;0.0;1676.9127197265625;20782.513671875;5101.72314453125;2383.2783203125;25435.453125;26192.96484375;82934.28125
67;1428.945556640625;0.0;1617.042724609375;20895.23828125;5214.056640625;2450.484375;26647.67578125;26542.810546875;84796.0703125
68;1426.379638671875;0.0;1548.5943603515625;21356.787109375;5181.72412109375;2557.093505859375;25083.3828125;26392.79296875;83546.6875
69;1369.7103271484375;0.0;1700.4822998046875;20682.986328125;5476.0791015625;2410.49755859375;25371.978515625;26295.7890625;83307.703125
70;1432.5592041015625;0.0;1640.2269287109375;20159.162109375;5299.41552734375;2693.43603515625;25511.3984375;26510.6171875;83246.921875
71;1616.45947265625;0.4706658720970154;1769.37548828125;21391.91796875;5250.8564453125;2671.7685546875;25570.77734375;26559.455078125;84830.9453125
72;1556.2867431640625;0.7059987783432007;1773.528076171875;21071.369140625;5588.890625;2510.904296875;26620.87890625;26904.392578125;86027.0078125
73;1572.19921875;0.9413317441940308;1720.81005859375;21546.0625;5085.70556640625;2474.855712890625;25777.08984375;26027.18359375;84204.765625
74;1444.059814453125;0.4706658720970154;1708.1165771484375;20393.828125;5057.81884765625;2367.993408203125;25032.177734375;26451.427734375;82456.2421875
75;1246.387451171875;0.0;1786.5274658203125;20671.259765625;4872.6484375;2411.23876953125;25242.482421875;26261.1640625;82491.5546875
76;1364.8170166015625;0.0;1749.583740234375;20216.56640625;5249.65185546875;2304.222900390625;24250.740234375;26757.62109375;81893.359375
77;1563.5667724609375;0.0;1648.2672119140625;19957.814453125;5017.10400390625;2550.136962890625;24812.826171875;27002.923828125;82552.4296875
78;1496.2196044921875;0.2353329360485077;1670.7899169921875;20626.154296875;5158.583984375;2518.142578125;25329.94140625;26732.861328125;83532.875
79;1455.896484375;0.0;1682.037109375;21659.0703125;5233.26611328125;2470.5478515625;25783.97265625;26646.052734375;84931.078125
80;1247.9830322265625;0.2353329360485077;1615.5933837890625;20437.82421875;5274.302734375;2505.98681640625;25869.03125;26942.13671875;83893.3828125
81;1418.433837890625;0.0;1478.24609375;21192.8515625;4911.41845703125;2537.879150390625;25596.837890625;27775.162109375;84911.0234375
82;1298.5205078125;0.0;1418.982421875;20387.0546875;5001.66064453125;2470.9658203125;25614.541015625;27382.962890625;83574.7265625
83;1309.7054443359375;0.0;1432.491455078125;20660.447265625;5309.8984375;2440.9541015625;25766.501953125;27614.392578125;84534.6171875
84;1386.599365234375;1.882663369178772;1480.124267578125;20860.615234375;4974.57177734375;2419.5068359375;24797.46484375;27164.7734375;83085.859375
85;1187.0115966796875;0.7059987783432007;1484.035400390625;19832.87890625;5517.1416015625;2443.75439453125;25793.33203125;27418.197265625;83677.0234375
86;1192.4156494140625;0.2353329360485077;1293.58349609375;20377.578125;5288.00341796875;2590.31103515625;25423.29296875;26754.3125;82920.125
87;1389.3662109375;0.4706658720970154;1470.7381591796875;21230.05859375;5286.49951171875;2458.863525390625;25065.23046875;27275.708984375;84177.0546875
88;1352.120361328125;0.0;1336.625732421875;21336.107421875;5288.7587890625;2454.27783203125;25247.125;27537.78125;84552.8359375
89;1498.1417236328125;3.059328079223633;1382.5584716796875;21554.181640625;5416.22802734375;2419.90185546875;25218.58984375;27500.775390625;84993.375
90;1377.3651123046875;1.1766645908355713;1328.301513671875;20616.09375;5423.0595703125;2536.67041015625;25446.392578125;27347.603515625;84076.90625
91;1407.749755859375;0.7059987783432007;1623.822021484375;21429.357421875;5189.56591796875;2539.46728515625;25188.375;26976.078125;84355.484375
92;1276.1788330078125;0.4706658720970154;1491.4747314453125;20511.796875;5379.82470703125;2231.264892578125;25932.248046875;27085.66015625;83908.84375
93;1341.7291259765625;0.2353329360485077;1662.4293212890625;20316.4921875;5345.83740234375;2493.20947265625;25757.89453125;27434.8046875;84352.8515625
94;1249.8033447265625;0.0;1361.8394775390625;20871.712890625;5389.13623046875;2300.799072265625;25809.26953125;26532.736328125;83515.453125
95;1350.59912109375;0.0;1462.088623046875;21086.32421875;5235.486328125;2463.049560546875;26950.59375;26332.392578125;84880.5
96;1313.9576416015625;0.0;1427.266357421875;21010.162109375;5342.03466796875;2498.622314453125;25476.193359375;26821.3125;83889.390625
97;1497.3685302734375;0.0;1375.3905029296875;21422.58203125;5276.65283203125;2464.9169921875;26451.822265625;26565.435546875;85054.2421875
98;1396.719482421875;0.0;1502.3876953125;20516.609375;5423.76904296875;2640.6904296875;26370.2890625;26659.4140625;84509.8984375
99;1227.6929931640625;0.0;1512.4437255859375;20267.943359375;5390.716796875;2563.557861328125;25471.033203125;26558.619140625;82992.03125
100;1539.193359375;0.0;1459.737060546875;21261.294921875;5357.318359375;2381.660888671875;25732.38671875;26428.47265625;84160.2421875
101;1277.1085205078125;0.0;1503.374755859375;21371.05859375;5423.43603515625;2384.06103515625;26153.6328125;26087.650390625;84200.625
102;1496.8790283203125;0.0;1512.4542236328125;21099.94140625;5600.408203125;2402.748046875;25304.373046875;25784.08203125;83200.96875
103;1474.462646484375;0.0;1491.18896484375;21529.669921875;5161.72265625;2382.35400390625;26562.56640625;25372.923828125;83974.78125
104;1356.336669921875;0.0;1475.697021484375;20122.365234375;5477.87158203125;2426.84814453125;26137.77734375;26290.7578125;83287.453125
105;1542.04345703125;0.2353329360485077;1474.0155029296875;20555.791015625;5559.29345703125;2461.405517578125;26693.0859375;26253.728515625;84539.5625
106;1496.7095947265625;0.0;1587.28564453125;20308.755859375;5291.64306640625;2143.858154296875;25699.400390625;25902.2890625;82429.859375
107;1466.1658935546875;0.0;1492.1890869140625;20729.9921875;5584.29931640625;2525.18701171875;26488.123046875;26119.615234375;84405.2734375
108;1372.7938232421875;0.0;1663.0244140625;19698.859375;5145.36669921875;2334.970703125;25322.1328125;26147.2578125;81684.5625
109;1684.3668212890625;0.0;1457.396728515625;20465.291015625;5128.97802734375;2539.774169921875;25138.2734375;25436.244140625;81850.296875
110;1299.8302001953125;0.0;1409.1790771484375;20587.294921875;5235.4306640625;2367.642578125;25854.931640625;25356.310546875;82110.734375
111;1421.566650390625;0.0;1474.788330078125;20623.501953125;5541.4853515625;2203.234130859375;25673.87890625;25424.037109375;82362.5078125
112;1446.0545654296875;0.2353329360485077;1440.8887939453125;20320.076171875;5294.19140625;2193.340576171875;25713.4765625;25893.09765625;82301.46875
113;1590.7000732421875;0.0;1521.10498046875;20781.248046875;5469.67236328125;2347.83447265625;25791.73046875;25661.548828125;83164.015625
114;1605.72314453125;0.0;1569.8472900390625;20323.59765625;5455.44970703125;2324.046630859375;25923.673828125;25950.111328125;83152.53125
115;1528.4742431640625;0.4706658720970154;1461.23974609375;20303.927734375;5444.99169921875;2276.72265625;24962.6796875;25519.568359375;81498.390625
116;1434.8236083984375;0.2353329360485077;1629.5133056640625;19793.3203125;5319.23193359375;2296.71142578125;25314.42578125;25618.44140625;81406.84375
117;1415.3548583984375;1.4119975566864014;1386.9619140625;19486.341796875;5423.94580078125;2592.306640625;26351.603515625;25750.6015625;82408.5546875
118;1373.3148193359375;0.0;1482.567626953125;20865.771484375;5290.2978515625;2389.14208984375;25613.267578125;25784.3984375;82798.984375
119;1516.5091552734375;0.0;1529.810791015625;20580.638671875;5159.18701171875;2256.0390625;24949.52734375;25992.82421875;81984.515625
120;1583.614990234375;0.0;1800.2171630859375;20386.076171875;4911.79736328125;2347.1767578125;25100.435546875;26281.16796875;82410.3203125
121;1377.880615234375;0.0;1492.413818359375;20644.509765625;5271.36328125;2441.124755859375;26638.04296875;25909.5;83774.90625
122;1331.3182373046875;0.0;1519.0677490234375;21010.0859375;4928.57373046875;2394.1435546875;25890.857421875;25908.3359375;82982.3203125
123;1431.6461181640625;0.0;1576.21240234375;21066.552734375;5198.75390625;2286.56005859375;25171.837890625;25755.353515625;82487.296875
124;1222.416748046875;0.0;1489.1536865234375;20438.77734375;5173.888671875;2401.295654296875;25183.07421875;26122.7421875;82031.3671875
125;1368.5699462890625;0.0;1500.4913330078125;20840.556640625;5432.93310546875;2455.65283203125;25017.248046875;25628.080078125;82243.515625
126;1518.8089599609375;0.0;1473.200927734375;20097.896484375;5260.6513671875;2430.981689453125;25596.625;25917.2421875;82295.5078125
127;1349.477783203125;0.0;1448.4271240234375;20543.328125;5440.78076171875;2254.998046875;24971.09375;25844.79296875;81852.8828125
128;1535.3433837890625;0.2353329360485077;1553.4306640625;20990.34765625;5477.56884765625;2132.378662109375;27060.791015625;25481.298828125;84231.640625
129;1349.984619140625;0.0;1487.906982421875;20802.89453125;5335.71044921875;2290.65234375;26622.39453125;25492.291015625;83381.8984375
130;1387.0323486328125;0.7059987783432007;1388.34814453125;20651.205078125;5713.46728515625;2107.62158203125;26716.904296875;25920.6171875;83886.078125
131;1323.9586181640625;0.0;1477.6865234375;20486.17578125;5292.8427734375;2361.228759765625;25797.66015625;25604.369140625;82343.8125
132;1317.3770751953125;0.0;1374.6544189453125;20819.37109375;5729.236328125;2299.420166015625;26142.208984375;25906.33984375;83588.625
133;1354.1727294921875;0.0;1438.176025390625;20032.3359375;4909.06591796875;2171.8310546875;26480.021484375;26323.55859375;82709.21875
134;1380.3004150390625;0.0;1282.76513671875;20881.23046875;5456.6162109375;2324.9140625;26582.927734375;25608.595703125;83517.421875
135;1346.1319580078125;0.0;1375.48095703125;20310.541015625;5152.68994140625;2228.104248046875;25963.6953125;26496.62890625;82873.515625
136;1762.995849609375;0.0;1460.8553466796875;20717.59375;5213.83740234375;2077.90771484375;25759.001953125;26026.1328125;83018.265625
137;1482.126708984375;2.1179964542388916;1628.177490234375;20792.107421875;5594.4365234375;2219.6796875;25328.337890625;26376.09375;83423.0625
138;1450.95068359375;0.0;1461.7677001953125;20598.619140625;5597.7236328125;2000.1947021484375;26232.45703125;25849.0390625;83190.5390625
139;1506.907958984375;0.2353329360485077;1565.3956298828125;20333.48828125;5392.25390625;1973.925048828125;26285.91015625;25626.314453125;82684.4765625
140;1396.774169921875;0.0;1547.7490234375;21068.64453125;5328.0224609375;2096.49853515625;26754.265625;26359.451171875;84551.6875
141;1314.7335205078125;0.0;1533.7821044921875;19426.001953125;5775.80712890625;2169.236572265625;26708.44921875;25173.6484375;82101.4609375
142;1423.0889892578125;0.4706658720970154;1303.467529296875;20058.63671875;5375.9501953125;1990.593994140625;25678.76171875;25507.125;81338.28125
143;1448.646240234375;0.9413317441940308;1446.459228515625;20193.4921875;5289.75390625;2004.8712158203125;26728.16015625;25727.15625;82839.546875
144;1353.9027099609375;0.0;1455.24755859375;19700.1953125;5559.03173828125;2094.805908203125;25572.603515625;26599.119140625;82334.8828125
145;1372.1630859375;0.2353329360485077;1444.2034912109375;20093.451171875;5043.5439453125;2060.9453125;26192.25;25786.861328125;81993.6015625
146;1537.236572265625;0.2353329360485077;1372.7532958984375;20089.068359375;5232.31689453125;2009.9190673828125;26044.548828125;25863.517578125;82149.6015625
147;1459.3709716796875;0.7059987783432007;1577.2022705078125;20359.494140625;5067.9462890625;1811.9912109375;25728.2265625;25786.658203125;81791.5390625
148;1607.871826171875;0.0;1632.0665283203125;20405.896484375;5457.8271484375;2207.607421875;26984.603515625;25806.751953125;84102.609375
149;1777.4620361328125;0.0;1606.6661376953125;20778.982421875;5678.92041015625;2038.9249267578125;25686.13671875;25881.287109375;83448.265625
150;1437.0157470703125;0.0;1473.9412841796875;20537.048828125;5202.236328125;2007.5401611328125;27280.939453125;25212.720703125;83151.4296875
151;1516.9068603515625;0.0;1417.558837890625;21097.6484375;5576.4482421875;1841.6829833984375;26219.228515625;24973.81640625;82643.2421875
152;1135.1319580078125;0.0;1401.8489990234375;21386.375;5651.36474609375;2152.774169921875;26641.041015625;24895.802734375;83264.3828125
153;1450.9630126953125;0.0;1369.215576171875;20726.939453125;5196.7470703125;2224.275146484375;25951.033203125;25446.744140625;82366.03125
154;1326.7283935546875;0.0;1547.34326171875;19948.0234375;5461.2509765625;2028.866943359375;26981.048828125;25023.26953125;82316.3515625
155;1373.0888671875;0.0;1645.591552734375;20721.642578125;5509.8955078125;2128.0986328125;25878.126953125;25190.91015625;82447.4609375
156;1374.17578125;0.0;1594.5379638671875;20195.2109375;5362.36865234375;1951.343994140625;26128.65234375;26176.662109375;82783.140625
157;1466.6236572265625;0.0;1513.52880859375;20659.19921875;4875.85986328125;2130.930908203125;26015.87109375;25596.271484375;82258.3984375
158;1269.7105712890625;0.0;1500.8563232421875;21098.984375;5925.05322265625;2294.91650390625;26543.634765625;25322.92578125;83956.0546875
159;1306.5701904296875;0.2353329360485077;1510.4088134765625;20158.09375;5663.9794921875;2102.013427734375;26359.125;25653.36328125;82753.421875
160;1403.7017822265625;0.0;1470.7694091796875;20494.849609375;5754.8232421875;2151.993896484375;26518.294921875;25573.48828125;83368.015625
161;1165.0517578125;0.0;1535.587646484375;21328.9296875;5990.06396484375;2208.241455078125;27276.1796875;25222.916015625;84726.8203125
162;1323.6885986328125;0.0;1330.4521484375;21688.5;5430.67138671875;2156.96435546875;26595.90234375;25352.775390625;83879.0390625
163;1252.494384765625;0.0;1316.13720703125;21065.89453125;5685.947265625;2175.781005859375;27260.318359375;25133.18359375;83889.9296875
164;1358.67529296875;0.0;1458.977783203125;21715.134765625;5909.3642578125;2192.84326171875;28033.650390625;25315.560546875;85984.421875
165;1272.2794189453125;0.0;1832.876953125;21541.958984375;5723.76318359375;1909.268310546875;26942.955078125;25125.578125;84348.6953125
166;1245.7713623046875;0.2353329360485077;1629.4732666015625;21323.337890625;5705.28466796875;2123.55810546875;27378.802734375;24210.39453125;83616.953125
167;1204.22607421875;0.2353329360485077;1596.57666015625;21581.771484375;5475.07177734375;2178.382568359375;26478.73046875;24595.48046875;83110.6328125
168;1370.59375;0.7059987783432007;1458.7158203125;21312.3125;5421.197265625;2095.83447265625;26888.380859375;24572.576171875;83120.265625
169;1376.5064697265625;0.7059987783432007;1525.0845947265625;21083.986328125;5969.3994140625;2019.9100341796875;27231.744140625;24899.6875;84107.421875
170;1267.361572265625;0.0;1388.8907470703125;20483.462890625;5522.4599609375;1949.5435791015625;26337.8671875;24243.173828125;81192.59375
171;1277.0819091796875;0.0;1641.0230712890625;21068.43359375;5207.52294921875;2066.242431640625;26493.916015625;24966.248046875;82720.375
172;1323.19140625;0.0;1441.5445556640625;20403.787109375;5468.623046875;2045.020751953125;26344.3828125;25641.8203125;82668.171875
173;1114.3089599609375;0.0;1529.701171875;20984.236328125;5666.36572265625;2158.248046875;26667.09765625;25114.85546875;83234.875
174;1257.44873046875;0.9413317441940308;1588.069580078125;21270.818359375;4998.5556640625;2199.752685546875;26607.9140625;25375.564453125;83299.21875
175;1425.9066162109375;0.0;1405.762451171875;21056.52734375;5173.99365234375;2058.666259765625;24861.92578125;25923.4140625;81906.3359375
176;1141.8055419921875;0.7059987783432007;1420.6810302734375;20860.3828125;5674.94775390625;2045.2650146484375;25345.396484375;25378.40234375;81867.6796875
177;1220.5667724609375;0.0;1482.6778564453125;21094.08984375;5293.14453125;2121.178466796875;25174.98828125;25716.408203125;82103.1328125
178;1163.83251953125;0.0;1320.035400390625;20293.501953125;5455.65478515625;2044.9697265625;25873.037109375;25864.306640625;82015.3359375
179;1313.24267578125;0.0;1312.3970947265625;20982.03515625;5335.85400390625;2113.276611328125;26404.08203125;24919.19140625;82380.0078125
180;1262.917724609375;0.7059987783432007;1300.1727294921875;20391.09375;5154.92578125;2111.888916015625;26321.087890625;24483.62890625;81026.3515625
181;1236.078369140625;0.2353329360485077;1315.480712890625;20412.375;5609.884765625;2012.670166015625;26014.876953125;24908.888671875;81510.578125
182;1151.6278076171875;0.0;1372.471923828125;20913.37109375;5909.59423828125;2123.43896484375;26438.849609375;25384.15234375;83293.5546875
183;1290.2197265625;0.2353329360485077;1392.16064453125;20670.5390625;5619.376953125;2107.927001953125;26367.16015625;24746.56640625;82194.171875
184;1277.8876953125;0.2353329360485077;1275.399658203125;21243.681640625;5256.91943359375;2169.90478515625;26683.5703125;24790.70703125;82698.1015625
185;1327.8675537109375;0.0;1523.1654052734375;20579.501953125;5443.0966796875;2207.793212890625;25740.466796875;24281.0234375;81102.640625
186;1055.1029052734375;0.0;1446.78564453125;20516.755859375;5926.3359375;2149.94384765625;26422.123046875;25054.095703125;82571.3046875
187;1223.2906494140625;0.0;1517.8017578125;20282.45703125;5410.54541015625;1967.280029296875;26194.05859375;24709.783203125;81305.1796875
188;1239.7139892578125;0.0;1378.33349609375;20385.697265625;5653.45166015625;2235.1025390625;26171.478515625;25054.943359375;82118.8515625
189;1246.141845703125;0.0;1385.224365234375;20625.314453125;5508.025390625;2233.093994140625;26958.513671875;24528.2578125;82484.3515625
190;1508.3924560546875;0.0;1582.0863037109375;20710.65234375;5679.3359375;2208.064453125;26169.48046875;24480.15625;82338.0234375
191;1555.12255859375;0.4706658720970154;1414.0244140625;21388.32421875;5741.4619140625;2056.44677734375;26013.390625;24368.578125;82537.8359375
192;1439.8751220703125;0.0;1442.3310546875;21577.361328125;5531.31591796875;2079.5107421875;26772.875;24110.755859375;82954.0234375
193;1302.2657470703125;0.4706658720970154;1412.39892578125;20969.8671875;5283.71630859375;1952.9613037109375;26621.001953125;23909.0078125;81451.640625
194;1381.9544677734375;0.0;1494.05859375;21032.75390625;5091.892578125;1909.7274169921875;26394.556640625;24046.943359375;81351.8984375
195;1226.6915283203125;0.2353329360485077;1386.173095703125;21142.330078125;5180.65087890625;2107.029541015625;26493.248046875;24098.517578125;81634.890625
196;1277.15771484375;0.0;1428.9449462890625;21168.54296875;5480.765625;2001.7186279296875;26949.59765625;24390.68359375;82697.3984375
197;1258.15283203125;0.0;1604.790771484375;21241.849609375;5661.173828125;2017.3935546875;26456.853515625;24805.515625;83045.4921875
198;1172.67138671875;0.0;1726.27978515625;20589.91796875;5246.6279296875;2178.8076171875;27329.26171875;24187.0;82430.59375
199;1249.326904296875;0.0;1578.1591796875;20422.923828125;5694.615234375;2138.709716796875;27158.27734375;24404.9921875;82647.0859375
