STEP;C11;GEM;NP;OCB;OCC;OCG;OCN;ONC;TOTAL
0;3062.918212890625;18869.240234375;0.9413317441940308;3047.70263671875;15436.6240234375;2672.281494140625;6380.9619140625;32818.36328125;82289.234375
1;3338.00390625;18790.13671875;0.2353329360485077;2783.13720703125;14782.6533203125;2461.2724609375;5980.70947265625;33494.2734375;81630.203125
2;2720.703369140625;19266.626953125;0.0;2763.62109375;15234.52734375;2451.68408203125;5922.74609375;34010.3125;82370.5546875
3;2765.599853515625;18158.720703125;0.0;2785.07568359375;14238.919921875;2457.384765625;6159.11669921875;32301.986328125;78866.859375
4;3100.02880859375;18199.53125;0.0;2969.3154296875;15144.828125;2462.585205078125;6346.6455078125;32650.1015625;80872.9921875
5;2758.510498046875;18305.0;0.0;2847.5341796875;15118.708984375;2225.9150390625;6035.13330078125;33299.2109375;80590.0390625
6;3016.47119140625;17836.59765625;0.0;2775.118408203125;14753.31640625;2149.85546875;6140.05322265625;33719.69140625;80391.1015625
7;3163.733642578125;18195.513671875;0.0;2985.3955078125;15585.357421875;2344.052001953125;6246.19482421875;33711.8515625;82232.15625
8;3190.359375;18784.26953125;0.9413317441940308;3220.510498046875;15124.4521484375;2367.25830078125;6413.23291015625;33165.19921875;82266.140625
9;2955.20361328125;17785.771484375;0.2353329360485077;2904.593994140625;15324.283203125;2393.04443359375;6104.75;33086.515625;80554.34375
10;3012.545166015625;17871.98046875;0.7059987783432007;2960.315673828125;15268.7333984375;2440.599365234375;6083.59228515625;34014.6484375;81653.109375
11;2890.489013671875;17241.939453125;0.2353329360485077;2824.072998046875;14988.376953125;2454.55615234375;6249.8564453125;32934.72265625;79584.1640625
12;2758.5166015625;17071.189453125;0.0;3071.052001953125;14969.4453125;2262.81640625;5999.6708984375;33507.75;79640.1953125
13;2899.1240234375;16874.72265625;0.0;2892.27734375;15017.4970703125;2346.796142578125;6072.73681640625;32451.345703125;78554.5703125
14;2940.107666015625;16552.67578125;0.2353329360485077;3065.40234375;14191.625;2014.0501708984375;5709.95458984375;33469.59765625;77943.4609375
15;3035.162109375;16300.5966796875;0.7059987783432007;2829.634033203125;14354.0107421875;2041.774169921875;5964.736328125;32869.6640625;77396.0390625
16;3027.44384765625;16402.951171875;0.4706658720970154;3006.98828125;14694.765625;2162.164794921875;6070.72607421875;33353.078125;78718.4921875
17;2889.656982421875;16011.728515625;0.0;3099.233154296875;14361.5234375;1795.144287109375;5899.2734375;32478.111328125;76534.53125
18;2666.844970703125;15651.033203125;0.0;2970.570068359375;14383.712890625;1936.4857177734375;5843.8701171875;32820.2890625;76273.078125
19;2614.197998046875;16480.072265625;0.0;3112.153076171875;14918.6806640625;2061.245849609375;5741.3662109375;32340.55859375;77268.4609375
20;2479.151123046875;16261.748046875;0.0;2891.361328125;15275.5322265625;2100.84619140625;5821.60888671875;32423.421875;77253.7578125
21;2435.06884765625;16171.12109375;0.0;2916.51953125;14680.84765625;2043.4927978515625;5818.5537109375;31996.533203125;76061.90625
22;2592.876953125;15728.693359375;0.0;3014.06640625;15526.529296875;2068.459716796875;5631.74755859375;32632.396484375;77194.6015625
23;2554.45166015625;16318.7978515625;0.0;3055.239501953125;14605.4384765625;1882.3297119140625;5490.40576171875;33081.4296875;76987.828125
24;2463.469482421875;15873.26171875;0.0;3140.598388671875;15039.9130859375;2060.5634765625;5917.13720703125;32266.73828125;76761.65625
25;2664.3134765625;16204.501953125;0.0;2758.87255859375;15873.6083984375;2100.762939453125;6045.322265625;33306.8984375;78954.4140625
26;2625.396728515625;15864.4716796875;0.2353329360485077;2917.1455078125;14988.3056640625;2020.48583984375;5926.08154296875;32490.869140625;76832.546875
27;3191.72509765625;15721.3798828125;0.0;3157.617431640625;15413.9287109375;2220.77294921875;5897.7578125;32132.67578125;77735.859375
28;3013.646240234375;16093.9384765625;0.4706658720970154;3057.9912109375;15374.86328125;2080.16455078125;5911.68310546875;33075.47265625;78608.0859375
29;2795.833251953125;15600.6259765625;0.2353329360485077;2749.61962890625;14966.0966796875;2110.5751953125;5878.10400390625;31706.693359375;75807.6796875
30;2647.5068359375;15402.560546875;0.0;2898.093994140625;15054.705078125;2283.88916015625;6328.9453125;33107.45703125;77722.953125
31;2711.543701171875;15314.296875;0.0;2601.37353515625;15122.501953125;2043.8748779296875;5789.8125;32921.3984375;76504.4453125
32;2693.1875;15740.7548828125;0.0;2631.38037109375;15122.873046875;2083.92041015625;6076.25244140625;31903.236328125;76251.5703125
33;2633.92822265625;15388.20703125;0.0;2727.623046875;15373.9775390625;2073.780029296875;5999.79443359375;33197.3671875;77394.515625
34;2618.021728515625;15967.9599609375;0.4706658720970154;2700.602783203125;15329.712890625;1938.2886962890625;6051.43896484375;32732.02734375;77338.421875
35;2924.642822265625;15459.8125;0.0;2691.8212890625;15830.3525390625;2062.890869140625;6034.568359375;33054.62109375;78058.7734375
36;2803.865966796875;15346.3759765625;0.0;2715.322998046875;15382.1552734375;2191.771484375;5872.76220703125;33363.01171875;77675.125
37;2855.33349609375;15268.6708984375;0.0;2689.300048828125;14628.748046875;1956.80517578125;6343.72607421875;33567.7734375;77310.25
38;2660.769775390625;15119.73046875;0.2353329360485077;2612.02001953125;14715.5244140625;2192.189697265625;5888.1669921875;33805.28515625;76994.046875
39;2702.313232421875;15263.94140625;0.0;2783.492431640625;15497.072265625;2029.7861328125;6374.76171875;32834.78125;77486.265625
40;2592.14453125;15339.3271484375;0.7059987783432007;2828.15380859375;14592.9599609375;2025.209716796875;5873.4794921875;33561.55859375;76813.5
41;2717.96923828125;14943.6826171875;0.0;2868.106689453125;15152.4619140625;1909.730224609375;6061.96337890625;34181.60546875;77835.3359375
42;2846.676513671875;15480.966796875;0.0;2724.227294921875;14286.9404296875;1865.197998046875;6213.2587890625;34274.83203125;77692.1328125
43;2559.879638671875;15180.8076171875;0.0;2752.875732421875;14601.6123046875;1862.1517333984375;6021.80224609375;34108.09375;77087.3046875
44;2951.088134765625;15067.86328125;0.0;3146.3349609375;14645.9541015625;2020.4390869140625;6394.07080078125;34768.37109375;78994.171875
45;2705.3974609375;14879.927734375;0.0;3009.134765625;14852.5087890625;1886.18115234375;5842.5;35498.1640625;78673.859375
46;2453.449951171875;15137.09765625;0.0;2636.72119140625;14433.6728515625;2023.5845947265625;6106.330078125;33889.9921875;76680.75
47;2462.427001953125;14958.9404296875;0.0;2668.6357421875;14642.50390625;2086.166259765625;6633.8623046875;34290.24609375;77742.9296875
48;2697.61279296875;15142.375;0.0;2596.12548828125;15269.9296875;1995.782958984375;6117.37939453125;34483.40234375;78302.765625
49;2762.48388671875;14917.48828125;0.0;2776.468505859375;14842.5009765625;1991.7174072265625;6146.07861328125;34156.5703125;77593.21875
