STEP;C11;GEM;NP;OCB;OCC;OCG;OCN;ONC;TOTAL
0;3642.83154296875;12319.56640625;0.0;3294.128662109375;15057.1513671875;1720.996337890625;7245.5478515625;38394.13671875;81674.234375
1;3407.260986328125;12364.8857421875;0.0;3670.47705078125;14534.943359375;1491.822265625;7419.2490234375;37165.796875;80054.4609375
2;3395.66357421875;12417.40625;0.2353329360485077;3169.342529296875;15104.4111328125;1589.5570068359375;6760.00830078125;38358.17578125;80794.796875
3;3514.9873046875;12046.609375;0.2353329360485077;3388.80908203125;15134.5234375;1589.059814453125;6574.88232421875;37891.63671875;80140.5234375
4;3471.652099609375;11985.2705078125;0.0;3171.436767578125;14699.8818359375;1430.87353515625;7079.5927734375;38513.36328125;80352.3125
5;3791.652099609375;11892.5302734375;0.0;3436.66259765625;15658.78515625;1482.84326171875;6716.47607421875;38423.52734375;81402.71875
6;3130.490478515625;12036.9619140625;0.2353329360485077;3400.528076171875;14809.212890625;1733.6358642578125;6801.693359375;37717.83984375;79630.5
7;3290.214111328125;12073.095703125;0.0;3178.9140625;14475.7021484375;1526.4056396484375;6842.5146484375;37962.9296875;79349.7109375
8;3539.34814453125;11578.19921875;0.4706658720970154;3186.061279296875;14863.0224609375;1232.1185302734375;6980.3125;38066.94140625;79446.7890625
9;3407.282470703125;11151.7587890625;0.0;3143.413818359375;14739.099609375;1255.221923828125;7798.05322265625;37909.515625;79404.2890625
10;3411.316650390625;11336.2001953125;0.0;2973.0380859375;14090.544921875;1221.5875244140625;6826.45361328125;38573.26171875;78432.515625
11;3116.033447265625;11175.0146484375;0.0;3244.233642578125;13885.701171875;1156.3873291015625;6872.78271484375;38687.6484375;78137.625
12;3711.091064453125;11227.7158203125;0.0;3178.1044921875;15098.349609375;1335.9027099609375;7515.92822265625;37653.23828125;79720.21875
13;3253.2109375;11330.17578125;0.0;3074.668701171875;14174.873046875;1224.4720458984375;7613.89794921875;38931.09765625;79602.515625
14;3546.70556640625;10967.4345703125;0.0;3059.069580078125;14194.193359375;1335.373779296875;7207.43505859375;38479.0390625;78789.203125
15;3050.029052734375;11368.0830078125;0.0;2942.343994140625;14683.306640625;1203.2666015625;7317.91552734375;37630.9609375;78196.171875
16;3385.4306640625;11319.5068359375;0.0;3134.1328125;14389.29296875;1248.541748046875;6679.330078125;38130.34375;78286.421875
17;3298.01953125;11424.20703125;0.0;3203.86328125;14202.9345703125;1401.2576904296875;7179.08349609375;38261.58203125;78970.8671875
18;3293.5419921875;11418.798828125;1.1766647100448608;3157.6298828125;14993.3515625;1420.2220458984375;6968.41650390625;38030.83984375;79283.5859375
19;3369.785400390625;11693.5908203125;0.0;3172.464599609375;14521.09765625;1588.234375;6979.7919921875;37460.8671875;78785.7421875
20;3385.545654296875;10957.158203125;0.0;3020.86083984375;14862.287109375;1439.16357421875;7412.55419921875;36970.15625;78047.8203125
21;3201.72412109375;11502.3720703125;0.0;3035.71728515625;14814.3720703125;1618.1348876953125;6819.6904296875;36975.28125;77966.890625
22;3190.17919921875;10765.0810546875;0.0;3143.269775390625;14473.2109375;1271.0535888671875;7004.6650390625;37705.12109375;77552.515625
23;3274.18505859375;11068.9296875;0.7059987783432007;2966.019287109375;14131.650390625;1482.8839111328125;7033.08154296875;37967.421875;77924.5546875
24;2995.797119140625;11502.67578125;0.0;3109.72021484375;13890.1611328125;1380.38720703125;6760.84423828125;38642.59375;78282.34375
25;3131.504638671875;11257.08984375;0.0;3095.69482421875;13788.8173828125;1407.760009765625;7363.0009765625;38145.9140625;78190.0
26;3267.5791015625;11635.283203125;0.7059987783432007;3123.5224609375;14445.4091796875;1531.21875;6748.0732421875;38609.6328125;79361.6328125
27;2997.634033203125;10879.046875;0.0;3098.605224609375;13794.5380859375;1503.5428466796875;6783.90966796875;36482.140625;75539.171875
28;2923.704345703125;11098.1982421875;0.2353329360485077;2852.716064453125;13786.0810546875;1317.94580078125;6940.306640625;37533.875;76453.0859375
