STEP;C11;NP;OCB;OCC;OCN;OCP;ONC;PAN;TOTAL
78;2548.5244140625;0.4706658720970154;1978.9193115234375;13255.8427734375;1571.5577392578125;3139.736328125;8560.7548828125;56200.68359375;87256.984375
79;2579.639892578125;0.2353329360485077;2028.934814453125;12862.53125;1488.6881103515625;3120.2197265625;8702.4560546875;56108.91015625;86892.0390625
80;2363.985107421875;0.0;2001.3463134765625;12606.9208984375;1305.2454833984375;3134.272705078125;8202.947265625;56499.9375;86115.484375
81;2430.71435546875;0.2353329360485077;1900.2764892578125;12946.826171875;1285.044189453125;3198.474365234375;8683.3828125;56292.421875;86738.140625
82;2361.37548828125;0.2353329360485077;1918.7366943359375;13126.96484375;1431.753662109375;3282.967529296875;8860.2568359375;55848.78125;86831.7890625
83;2466.601806640625;0.9413317441940308;2073.7314453125;13182.6572265625;1541.783203125;3168.04248046875;9020.900390625;56335.4921875;87790.640625
84;2454.198486328125;0.0;1949.1849365234375;13426.62890625;1280.0955810546875;3149.44580078125;9002.21875;55615.96875;86878.265625
85;2379.35888671875;0.0;2039.591796875;13138.265625;1407.4776611328125;3171.298095703125;8945.1015625;55650.02734375;86731.9921875
86;2512.49267578125;0.7059987783432007;2009.6234130859375;13751.8583984375;1573.4083251953125;3156.6318359375;8503.1279296875;55335.09375;86843.6484375
87;2252.951904296875;0.0;1805.3831787109375;13154.2900390625;1513.8572998046875;3218.4052734375;8666.0361328125;55103.72265625;85715.4140625
88;2374.941650390625;0.4706658720970154;1977.79443359375;13085.4560546875;1434.980712890625;3240.56005859375;8532.9345703125;54810.17578125;85457.7265625
89;2400.955078125;0.0;2192.206298828125;12741.2216796875;1429.8404541015625;3354.021728515625;8514.2197265625;54771.0546875;85404.1171875
90;2304.03759765625;0.9413317441940308;2071.03564453125;13047.8759765625;1435.69384765625;3331.02880859375;8337.345703125;54527.32421875;85055.8984375
91;2481.50439453125;0.9413317441940308;1915.27099609375;12532.3720703125;1376.2122802734375;3322.3779296875;8291.2900390625;54340.56640625;84261.25
92;2446.60498046875;0.0;2019.66357421875;12400.2509765625;1547.7431640625;3220.457763671875;8569.193359375;54788.57421875;84993.1484375
93;2353.35693359375;2.8239951133728027;2041.554443359375;12239.46484375;1433.6636962890625;3221.5263671875;8825.18359375;54400.6171875;84518.578125
94;2319.368896484375;8.001319885253906;1991.71826171875;12877.150390625;1414.95654296875;3198.582763671875;9139.1337890625;54367.28125;85316.578125
95;2343.95458984375;0.4706658720970154;2007.944091796875;12951.392578125;1496.2496337890625;3311.713134765625;8914.419921875;54758.3515625;85785.171875
96;2183.6708984375;2.5886621475219727;2069.929931640625;12441.224609375;1469.015869140625;3231.217041015625;8804.28125;54573.9765625;84776.1796875
97;2392.637939453125;0.0;2044.001953125;12308.625;1253.119873046875;3236.527099609375;8797.6328125;54806.69921875;84839.9296875
98;2242.672119140625;0.0;2156.270263671875;12141.8759765625;1432.5794677734375;3014.660888671875;9116.494140625;54780.48046875;84885.578125
99;2105.899169921875;2.5886623859405518;1863.2401123046875;12472.7685546875;1602.6708984375;3246.41357421875;8828.4765625;55157.81640625;85280.2890625
100;2231.595703125;0.0;1956.9378662109375;12413.0361328125;1605.912353515625;3174.11865234375;9228.9736328125;55115.4375;85726.3671875
101;2115.35693359375;2.3533294200897217;1641.1094970703125;12137.58203125;1578.8511962890625;3010.995361328125;8419.3974609375;54438.70703125;83344.96875
102;2033.1474609375;2.3533294200897217;1961.031982421875;11937.1025390625;1482.0848388671875;3174.333740234375;8414.220703125;54721.8671875;83726.6328125
103;2212.279052734375;0.7059987783432007;1766.0582275390625;11599.4833984375;1364.6644287109375;3032.04443359375;8922.13671875;54025.9609375;82923.84375
104;2213.97607421875;0.0;1775.0440673828125;12001.857421875;1397.9893798828125;3174.618408203125;8571.13671875;54367.88671875;83502.8046875
105;2278.568359375;0.0;1793.2974853515625;12448.0029296875;1263.232421875;3160.036376953125;8629.375;54781.2265625;84354.171875
106;2061.405029296875;0.0;1783.6873779296875;11892.98046875;1382.97412109375;3172.992431640625;8475.77734375;54666.890625;83437.21875
107;2261.474365234375;0.0;1584.74267578125;11456.94140625;1310.7882080078125;3126.813232421875;8147.09521484375;54356.15625;82244.5625
108;2386.1943359375;0.0;2024.1812744140625;12079.3662109375;1491.1534423828125;3072.35302734375;8713.2392578125;54406.37109375;84173.421875
109;2386.74365234375;0.2353329360485077;1726.615966796875;12123.943359375;1329.6727294921875;3119.0400390625;8544.0126953125;54488.28125;83719.0546875
110;2202.491455078125;0.0;1726.564208984375;11997.9951171875;1465.504638671875;3150.34765625;8287.92578125;54451.8203125;83282.8828125
111;2311.884521484375;0.0;1706.2630615234375;12426.451171875;1306.3707275390625;3192.197021484375;8376.97265625;53549.80859375;82870.296875
112;2088.11181640625;0.4706658720970154;1773.833251953125;12384.9814453125;1366.4718017578125;3186.981201171875;8138.17529296875;53522.421875;82462.0625
113;2086.325927734375;0.0;1834.7977294921875;12112.9296875;1514.3656005859375;3064.153564453125;8368.625;53864.6796875;82845.90625
114;2154.975341796875;0.0;1687.12744140625;12063.169921875;1271.73876953125;3226.412841796875;8427.4697265625;54409.2109375;83240.828125
115;2203.07470703125;0.7059987783432007;1832.2939453125;11720.5791015625;1264.85498046875;3176.135986328125;8579.4677734375;54072.3828125;82849.953125
116;2067.27001953125;0.0;2011.221923828125;11845.05859375;1210.1392822265625;3337.08349609375;8803.2158203125;53750.48046875;83024.734375
117;2151.15869140625;0.0;1825.230224609375;11772.3271484375;1325.71044921875;3405.58984375;8637.275390625;53200.875;82318.5078125
118;2029.4700927734375;0.0;1767.244140625;11709.859375;1365.1514892578125;3464.90869140625;8666.80859375;54033.04296875;83037.0
119;1915.634033203125;0.2353329360485077;1775.919189453125;11632.1767578125;1260.9136962890625;3559.3525390625;8371.9736328125;53925.859375;82442.375
120;1873.9561767578125;0.2353329360485077;1716.09423828125;12146.12109375;1273.195068359375;3228.7734375;8128.88525390625;54591.234375;82958.96875
121;1768.5625;0.0;1864.68017578125;12051.5224609375;1419.517578125;3114.915283203125;8381.103515625;53786.78125;82387.8046875
122;1990.1317138671875;0.2353329360485077;1725.8104248046875;12503.4501953125;1400.178955078125;3369.219970703125;8286.3623046875;53761.53515625;83037.5234375
123;2027.746337890625;0.0;1831.317626953125;11778.7958984375;1411.55615234375;3252.789306640625;8311.7119140625;54796.15625;83410.46875
124;1960.9515380859375;0.0;1850.966796875;12084.7939453125;1573.73681640625;3105.295166015625;8704.3681640625;54596.5234375;83876.921875
125;1832.843994140625;0.0;1688.6571044921875;12144.7275390625;1435.4639892578125;3214.23583984375;8566.6328125;55067.4921875;83950.4921875
126;1774.590576171875;0.0;1653.30908203125;11963.658203125;1437.0013427734375;3345.763916015625;8945.37890625;55167.26953125;84287.2265625
127;1852.8531494140625;2.3533291816711426;1724.8082275390625;12053.0302734375;1267.802001953125;3337.712646484375;8451.3701171875;54317.64453125;83008.0390625
128;1744.892578125;0.7059987783432007;1840.3175048828125;12036.927734375;1312.3060302734375;3159.425537109375;9106.943359375;54926.22265625;84128.234375
129;1818.1986083984375;0.7059987783432007;1650.92578125;11669.048828125;1308.5916748046875;3174.072998046875;9513.716796875;55232.9140625;84368.8515625
130;1666.29638671875;0.9413317441940308;1664.53955078125;11895.9892578125;1490.9580078125;3155.484130859375;9385.8212890625;54969.609375;84229.9453125
131;1809.515625;0.4706658720970154;1639.686767578125;12018.7822265625;1355.3363037109375;3299.775634765625;9043.4189453125;55296.76953125;84464.4140625
132;1824.585205078125;1.411997675895691;1593.09130859375;11804.36328125;1387.04052734375;3193.145263671875;9284.2138671875;55562.77734375;84650.9375
133;1907.3299560546875;0.7059987783432007;1725.0025634765625;11776.39453125;1517.1763916015625;3470.952392578125;9378.111328125;54672.921875;84449.0234375
134;1775.3902587890625;1.411997675895691;1575.250244140625;11840.740234375;1463.73779296875;3361.82470703125;9609.58984375;54720.03515625;84348.4375
135;1773.677490234375;0.7059987783432007;1535.8817138671875;11949.619140625;1454.5850830078125;3380.640380859375;9226.46484375;54453.4453125;83775.40625
136;1704.18505859375;0.0;1625.654541015625;11454.8701171875;1170.9769287109375;3341.6689453125;8974.421875;54368.24609375;82640.5546875
137;1908.127197265625;0.0;1695.024169921875;12121.283203125;1407.06591796875;3351.073486328125;8983.5009765625;54780.7421875;84247.1953125
138;1968.1138916015625;0.4706658720970154;1557.875244140625;11277.712890625;1456.4212646484375;3576.387939453125;8819.0400390625;55630.21875;84286.8984375
139;1962.5341796875;0.0;1604.2454833984375;11811.3310546875;1518.607421875;3238.302490234375;9084.974609375;54532.453125;83753.0078125
140;2025.896484375;1.4119975566864014;1520.227783203125;11672.2158203125;1405.248779296875;3245.185546875;8616.947265625;54605.3515625;83093.1484375
141;1920.9849853515625;0.4706658720970154;1526.089111328125;11267.1181640625;1182.8746337890625;3111.472412109375;8932.0126953125;54154.5625;82096.0234375
142;1994.8785400390625;0.0;1631.90673828125;11472.244140625;1631.998779296875;3390.098876953125;8472.9658203125;53985.484375;82580.3046875
143;1848.3062744140625;0.4706658720970154;1506.048583984375;11505.2548828125;1377.7789306640625;3597.2021484375;8585.73046875;54826.890625;83248.046875
144;1992.3822021484375;0.0;1632.2474365234375;11311.5546875;1538.6923828125;3300.551513671875;8608.921875;54519.359375;82904.171875
145;2076.188720703125;1.6473305225372314;1397.4822998046875;11555.3310546875;1459.8388671875;3232.01123046875;9044.197265625;54185.51171875;82952.40625
146;1886.9765625;0.7059987783432007;1449.3907470703125;11506.77734375;1390.2218017578125;3191.738037109375;8914.53515625;54254.90625;82595.71875
147;1978.273681640625;0.2353329360485077;1591.4736328125;11089.8828125;1467.1571044921875;3158.20361328125;8488.091796875;54407.953125;82181.59375
148;2002.05224609375;0.0;1568.2047119140625;11687.5185546875;1435.5648193359375;3249.44091796875;8836.6083984375;53421.53515625;82201.1640625
149;1999.0592041015625;0.2353329360485077;1516.9501953125;11038.734375;1429.5916748046875;3232.839111328125;8504.0888671875;53719.48828125;81441.2578125
150;1763.406005859375;1.4119975566864014;1589.9144287109375;11435.1611328125;1563.8275146484375;3344.74169921875;8835.6279296875;54446.33984375;82980.7109375
151;1769.6571044921875;0.0;1827.950927734375;11221.203125;1515.012939453125;3173.320068359375;8666.2412109375;54458.39453125;82632.078125
152;1655.2210693359375;0.0;1636.3568115234375;11271.0048828125;1445.103271484375;3282.894775390625;8335.20703125;54521.84765625;82148.046875
153;1631.7362060546875;0.4706658720970154;1772.0543212890625;10979.705078125;1379.3548583984375;3338.468994140625;8477.3447265625;54487.40234375;82066.8984375
154;1633.37451171875;1.1766647100448608;1632.8038330078125;11204.515625;1398.52099609375;3183.21142578125;8652.4814453125;54568.76171875;82274.984375
155;1556.6119384765625;0.0;1445.10791015625;11077.0576171875;1340.449951171875;3238.253662109375;8830.4306640625;54512.40234375;82000.7578125
156;1537.1649169921875;0.7059987783432007;1686.3194580078125;11512.552734375;1512.1849365234375;3358.4443359375;8480.5498046875;53980.7265625;82068.9765625
157;1592.8592529296875;0.0;1469.248291015625;11168.392578125;1420.85498046875;3489.067626953125;8661.4501953125;54660.54296875;82462.9140625
158;1466.3692626953125;0.2353329360485077;1712.2176513671875;10840.318359375;1382.2891845703125;3263.70947265625;8404.1083984375;55299.77734375;82369.4296875
159;1436.384765625;0.0;1660.758056640625;10943.380859375;1378.17626953125;3296.093994140625;8714.9111328125;54351.36328125;81781.2890625
160;1558.107421875;0.4706658720970154;1589.3253173828125;10639.7138671875;1376.15673828125;3250.97509765625;8437.138671875;55103.13671875;81955.4453125
161;1452.8875732421875;3.294661045074463;1693.0758056640625;10495.6396484375;1316.870361328125;3350.515625;8690.689453125;53880.30859375;80883.7421875
162;1450.28564453125;1.1766645908355713;1642.5345458984375;10625.0927734375;1443.2247314453125;3300.560791015625;8845.7021484375;53745.9296875;81054.765625
163;1478.5224609375;0.2353329360485077;1584.2615966796875;10946.0634765625;1352.060791015625;3297.80859375;9055.6259765625;53769.5625;81484.3671875
164;1552.7625732421875;0.0;1484.090576171875;10730.673828125;1255.7864990234375;3327.600830078125;8833.7763671875;54179.125;81364.4375
165;1620.8345947265625;0.9413317441940308;1426.858642578125;10780.0712890625;1295.53955078125;3260.377197265625;8548.654296875;54633.76953125;81567.5
166;1619.533203125;0.0;1530.731201171875;11317.3232421875;1396.6253662109375;3387.5908203125;8600.607421875;55008.56640625;82861.453125
167;1671.7601318359375;0.0;1496.15478515625;11079.7158203125;1352.0177001953125;3179.305908203125;8618.0888671875;54474.2578125;81871.625
168;1634.426025390625;0.2353329360485077;1518.1395263671875;10934.1298828125;1206.1610107421875;3398.263916015625;8259.2734375;54749.98046875;81700.9140625
169;1594.3980712890625;1.1766647100448608;1633.9036865234375;11057.384765625;1246.126708984375;3298.002197265625;8742.009765625;54090.015625;81663.1640625
170;1684.841552734375;0.7059987783432007;1502.5224609375;11273.103515625;1333.931640625;3421.511962890625;8578.2744140625;54101.33984375;81896.625
171;1618.67041015625;0.0;1671.501220703125;11164.8486328125;1368.2628173828125;3208.90185546875;8514.875;54961.28125;82508.5546875
172;1486.2843017578125;0.0;1532.740478515625;10715.2568359375;1394.4522705078125;3022.8740234375;8383.1904296875;54653.94140625;81189.296875
173;1500.147705078125;0.2353329360485077;1516.0103759765625;11375.9951171875;1342.0213623046875;3130.563720703125;8690.3779296875;54637.8203125;82193.28125
174;1542.0855712890625;0.2353329360485077;1538.6103515625;11205.1474609375;1246.7523193359375;3172.1015625;8746.85546875;54048.2421875;81500.453125
175;1526.8863525390625;0.7059987783432007;1527.962158203125;11447.6708984375;1399.77392578125;3261.359130859375;8468.4267578125;53986.88671875;81619.9375
176;1496.9669189453125;0.0;1438.0625;11547.2041015625;1573.528564453125;3079.07080078125;8773.5185546875;54693.703125;82602.328125
177;1615.893310546875;1.1766647100448608;1555.03125;11502.68359375;1483.466064453125;3678.16162109375;8491.53515625;54850.52734375;83178.765625
178;1599.227294921875;0.0;1423.2686767578125;11508.501953125;1461.529541015625;3345.372802734375;8538.701171875;54503.74609375;82380.65625
179;1666.286865234375;0.0;1419.17626953125;11269.3125;1400.126953125;3196.7451171875;8290.4033203125;53632.83984375;80875.2109375
180;1612.3524169921875;0.2353329360485077;1558.0262451171875;11525.748046875;1313.9539794921875;3401.712646484375;8270.0380859375;53838.96875;81521.328125
181;1512.7779541015625;0.0;1485.390625;11280.021484375;1415.2152099609375;3230.951171875;8340.7333984375;53845.61328125;81110.6875
182;1643.005126953125;0.0;1514.1011962890625;11523.7626953125;1384.3997802734375;3297.529541015625;8259.279296875;54848.53515625;82471.078125
183;1657.046875;0.2353329360485077;1556.9398193359375;11627.2109375;1536.31884765625;3361.16357421875;8304.1953125;53715.15625;81758.7109375
184;1615.0897216796875;0.9413317441940308;1400.4798583984375;11698.0888671875;1346.6754150390625;3151.08544921875;8762.8974609375;53501.05859375;81476.828125
185;1724.84814453125;1.6473305225372314;1578.5936279296875;12327.826171875;1443.071533203125;3254.1748046875;8917.626953125;54384.421875;83632.6875
186;1664.810302734375;0.0;1612.5460205078125;11848.544921875;1155.8785400390625;3370.216064453125;8842.4052734375;54284.63671875;82779.3125
187;1550.4256591796875;1.4119975566864014;1572.9842529296875;11634.65234375;1348.2667236328125;3368.428466796875;8661.06640625;54777.27734375;82914.78125
188;1598.3065185546875;0.7059987783432007;1513.520751953125;11572.771484375;1324.593505859375;3500.744873046875;8552.912109375;54260.3671875;82324.3046875
189;1656.0208740234375;0.9413317441940308;1704.5499267578125;11416.7255859375;1252.713623046875;3502.864501953125;8841.2607421875;53961.60546875;82337.4375
190;1598.9259033203125;1.8826634883880615;1595.8060302734375;11283.537109375;1429.60400390625;3415.138671875;8666.244140625;54866.53515625;82857.984375
191;1580.7314453125;1.6473305225372314;1621.289794921875;11497.712890625;1556.3824462890625;3492.68310546875;8932.826171875;53995.1796875;82678.8984375
192;1579.9576416015625;1.8826634883880615;1615.959228515625;11502.3623046875;1328.7840576171875;3244.9892578125;8536.73046875;54076.60546875;81887.8828125
193;1752.8642578125;0.0;1474.8985595703125;11928.81640625;1389.5726318359375;3536.435791015625;8520.2802734375;54408.74609375;83012.09375
194;1698.1251220703125;0.7059987783432007;1641.81494140625;11681.94140625;1401.8563232421875;3353.943359375;9101.37109375;54052.91015625;82933.078125
195;1756.3157958984375;0.7059987783432007;1484.0574951171875;11203.4404296875;1433.517578125;3493.573974609375;8897.7861328125;54035.796875;82305.8671875
196;2044.5196533203125;0.7059987783432007;1607.1558837890625;11060.2177734375;1350.4830322265625;3461.765625;9146.0712890625;54162.4921875;82833.53125
197;1726.812255859375;0.9413317441940308;1655.8114013671875;11288.240234375;1471.8983154296875;3219.91650390625;9117.390625;54025.12890625;82506.5625
198;1706.262939453125;0.0;1637.76806640625;11058.6748046875;1643.3719482421875;3205.69384765625;8417.9296875;53980.53125;81650.5234375
