STEP;C11;GEM;NP;OCB;OCC;OCG;OCN;ONC;TOTAL
0;2638.82373046875;22191.181640625;1.6473305225372314;2496.086669921875;23965.296875;2642.10107421875;6130.44873046875;31287.24609375;91353.3984375
1;2275.095947265625;22510.1640625;0.0;2161.606689453125;24018.736328125;2656.083251953125;5875.31005859375;31555.251953125;91052.5546875
2;2482.548583984375;22838.623046875;0.2353329360485077;2465.256103515625;25380.2421875;2572.83251953125;6309.94091796875;31667.890625;93717.9375
3;2261.244384765625;22526.80078125;0.0;2238.658447265625;25440.849609375;2808.504638671875;6082.27880859375;31352.109375;92710.7109375
4;2272.503173828125;22392.90625;0.0;2415.755615234375;24782.40234375;2750.388916015625;6053.2138671875;30945.29296875;91612.9453125
5;2065.75537109375;22240.62890625;0.0;2276.7734375;24153.55078125;2557.910888671875;6543.18115234375;31884.05078125;91722.171875
6;2076.5927734375;21945.865234375;0.0;2218.2470703125;24100.751953125;2630.403564453125;6426.2509765625;31534.228515625;90932.546875
7;1883.2261962890625;22756.201171875;0.0;2439.064697265625;24291.623046875;2436.141357421875;6581.62646484375;31569.98828125;91958.0859375
8;1651.7410888671875;22721.671875;0.0;2347.77197265625;23438.798828125;2573.750732421875;6466.79931640625;31668.115234375;90868.5703125
9;1953.0631103515625;22558.4765625;0.0;2677.38232421875;25086.05859375;2598.717529296875;6456.36181640625;31091.16796875;92421.4375
10;1773.1920166015625;22072.294921875;0.0;2404.051025390625;24282.5234375;2522.1083984375;6388.85791015625;32012.5625;91455.7109375
11;2172.359619140625;22266.56640625;0.2353329360485077;2341.984619140625;22694.298828125;2521.091064453125;6523.81640625;30721.65234375;89242.265625
12;2012.0673828125;22187.244140625;0.0;2277.553466796875;23467.904296875;2511.27734375;6372.7529296875;31995.21875;90824.5625
13;2136.47119140625;22114.76171875;0.4706658720970154;2364.314453125;23741.201171875;2339.138916015625;6321.609375;31067.009765625;90085.2890625
14;1742.082763671875;23468.376953125;0.0;2252.903076171875;23739.03125;2477.18017578125;6118.56396484375;31920.5859375;91718.8359375
15;2066.721923828125;22426.51171875;0.0;2212.107421875;24326.337890625;2457.345703125;6554.51953125;31190.798828125;91234.8203125
16;2258.040771484375;22514.96875;0.0;2290.60986328125;24825.57421875;2469.718994140625;6534.44677734375;30857.2421875;91750.8359375
17;2245.465087890625;21571.076171875;0.2353329360485077;2485.45947265625;25489.130859375;2403.40625;6415.82275390625;31322.34375;91933.546875
18;2376.455078125;22690.169921875;0.0;2526.807373046875;24041.771484375;2521.85595703125;6545.97216796875;32258.888671875;92962.4375
19;2247.880126953125;22753.48828125;0.0;2291.720458984375;24351.96484375;2439.259521484375;6722.19580078125;30938.916015625;91745.671875
20;2181.087158203125;23009.87890625;0.0;2257.748779296875;23861.294921875;2422.917724609375;6498.99365234375;31098.94140625;91331.296875
21;2070.92333984375;22068.666015625;0.0;2174.29296875;23472.501953125;2547.022705078125;6422.79833984375;31127.66015625;89884.140625
