STEP;C11;GEM;NP;OCB;OCC;OCG;OCN;ONC;TOTAL
0;3573.393798828125;15761.5234375;0.9413317441940308;3128.11083984375;15532.953125;1862.5677490234375;6868.333984375;36321.625;83049.6171875
1;3792.113525390625;15411.1220703125;0.4706658720970154;3309.36474609375;15975.3837890625;1759.8455810546875;6941.76318359375;36731.8359375;83922.078125
2;3523.314697265625;14591.3291015625;0.9413317441940308;3517.81982421875;16095.09765625;1833.6927490234375;7325.84228515625;36859.8671875;83748.1640625
3;3305.609619140625;14166.642578125;0.0;3335.151123046875;15476.7265625;1882.428466796875;6956.171875;36340.09375;81462.921875
4;3775.899169921875;14183.3955078125;0.7059987783432007;3575.42626953125;15748.9921875;1854.039794921875;7048.61279296875;36506.6953125;82693.8046875
5;3415.94384765625;14680.5185546875;0.4706658720970154;3293.81884765625;15480.01953125;1957.2861328125;7074.6767578125;35960.01953125;81862.703125
6;3390.363037109375;14537.408203125;0.4706658720970154;3222.448486328125;15555.5361328125;1849.4969482421875;7145.42578125;37328.57421875;83029.8046875
7;3453.72412109375;14425.8984375;0.4706658720970154;3232.00341796875;15668.0927734375;1832.530029296875;7146.52685546875;35713.74609375;81472.9296875
8;3738.015625;14018.7099609375;0.7059987783432007;3088.4375;14829.212890625;1651.4266357421875;7008.7890625;36719.46875;81054.7109375
9;3488.16259765625;14050.583984375;0.7059987783432007;3052.7822265625;14944.744140625;1563.01416015625;6814.953125;35769.41015625;79684.3984375
10;3398.885498046875;14430.7216796875;0.7059987783432007;3146.84228515625;15409.37109375;1679.7589111328125;6884.33447265625;36774.30078125;81725.015625
11;3232.114501953125;13506.9033203125;0.0;3017.311767578125;14927.0380859375;1687.68017578125;7065.609375;37108.44140625;80545.0859375
12;3206.6689453125;13682.298828125;0.0;3088.2724609375;14718.0234375;1588.26708984375;7073.9775390625;36180.12890625;79537.5625
13;3218.933349609375;14133.7705078125;2.1179964542388916;3121.9609375;14839.3115234375;1620.2265625;6836.58984375;36119.734375;79892.640625
14;3600.626708984375;13799.2041015625;0.7059987783432007;3114.943115234375;14258.6904296875;1392.7198486328125;6481.56494140625;36252.7109375;78900.921875
15;3103.199951171875;13851.4462890625;0.2353329360485077;2869.900146484375;14331.435546875;1519.0523681640625;7101.22216796875;35983.7734375;78760.21875
16;3290.853515625;13588.375;1.1766645908355713;3141.26025390625;14717.4267578125;1373.12158203125;7127.0830078125;35662.7109375;78901.984375
17;3239.363037109375;13545.1865234375;0.4706658720970154;3193.78369140625;13969.765625;1418.1396484375;6998.2890625;35926.40625;78291.34375
18;2739.6689453125;13761.1201171875;0.4706658720970154;2691.115234375;14203.498046875;1337.2789306640625;6642.00439453125;35367.3359375;76742.2109375
19;3242.37255859375;12918.8173828125;2.5886621475219727;2755.20849609375;13829.8876953125;1397.60546875;6960.5419921875;35218.51953125;76325.296875
20;2831.723388671875;13220.548828125;1.411997675895691;2760.742431640625;14002.568359375;1438.06884765625;6941.396484375;35365.265625;76561.3046875
21;3202.008544921875;13008.0927734375;0.7059987783432007;3219.970703125;14584.1748046875;1442.7108154296875;6932.6630859375;37065.16015625;79455.6328125
22;3209.15625;12648.9033203125;0.0;3097.04638671875;14031.80859375;1361.3538818359375;7298.474609375;37275.71875;78922.4609375
23;2834.4453125;12729.244140625;0.4706658720970154;3055.29248046875;13834.5654296875;1462.4739990234375;7175.02587890625;36871.1640625;77962.5859375
24;2820.84326171875;13213.3330078125;0.4706658720970154;2775.87890625;13930.3291015625;1521.318115234375;7372.537109375;36404.0859375;78038.8359375
25;2870.452880859375;13522.0732421875;0.7059987783432007;2576.333251953125;14166.8447265625;1639.3594970703125;6705.84765625;36539.58984375;78021.3203125
26;2912.454345703125;12760.4833984375;0.7059987783432007;2880.853759765625;13839.634765625;1363.988037109375;7036.10302734375;36210.18359375;77004.484375
27;2830.575439453125;12914.9736328125;0.0;3070.5703125;13850.58203125;1315.1983642578125;6244.2529296875;36549.81640625;76775.8984375
28;3222.337890625;13032.1328125;0.0;2700.805419921875;14587.5859375;1500.050048828125;6681.9658203125;35279.671875;77004.6875
29;2589.391845703125;12624.6728515625;0.0;2724.066650390625;14610.080078125;1442.982177734375;6882.5498046875;35378.3046875;76251.984375
30;2639.39453125;12603.7158203125;0.0;2955.620849609375;14392.75;1267.258056640625;6745.3095703125;36089.9765625;76693.484375
31;2776.446044921875;12472.162109375;0.0;3082.8828125;14591.5048828125;1372.100830078125;7454.8388671875;36420.23046875;78169.8046875
32;3029.80810546875;12494.4453125;0.0;3123.541748046875;14648.216796875;1273.7313232421875;7166.8076171875;37083.30078125;78819.9609375
33;2747.357421875;12802.794921875;0.0;2972.76708984375;14290.6572265625;1221.2216796875;6776.24072265625;36794.3046875;77605.2578125
34;2837.633056640625;12889.3671875;0.0;2833.587158203125;14859.41796875;1262.2923583984375;6734.01708984375;35678.30078125;77094.6328125
35;2777.86376953125;12570.181640625;0.0;2874.655029296875;14178.4404296875;1170.82763671875;7075.88623046875;36154.74609375;76802.484375
36;2847.64453125;13282.9609375;0.0;2716.6923828125;14405.994140625;1312.6610107421875;6754.25537109375;37072.27734375;78392.34375
37;2609.0390625;12699.765625;0.0;2564.147216796875;14804.30859375;1416.0361328125;7002.4755859375;36911.1484375;78006.984375
38;2741.59619140625;12830.0244140625;0.0;2700.36669921875;14291.9580078125;1424.6561279296875;7164.9541015625;36809.19921875;77962.453125
39;2555.765869140625;12727.314453125;0.0;2492.43115234375;13677.587890625;1440.9642333984375;6522.0908203125;36130.35546875;75546.4140625
40;2501.870361328125;12206.9140625;0.0;2737.984375;14360.3759765625;1251.6025390625;7228.1689453125;35259.19140625;75546.078125
41;2658.82421875;12531.107421875;0.0;2741.477294921875;13734.6669921875;1405.7056884765625;6701.48486328125;37184.41015625;76957.40625
42;2741.53955078125;12710.482421875;0.0;2689.439208984375;13840.662109375;1283.6351318359375;6699.72216796875;37175.08203125;77140.4453125
43;2581.21923828125;12139.8388671875;0.0;2915.5830078125;13579.9658203125;1263.4959716796875;6988.24267578125;36866.9921875;76334.984375
44;2497.309326171875;12252.740234375;0.0;3004.80810546875;13446.7255859375;1224.0216064453125;6862.2763671875;36081.5546875;75369.3984375
45;2946.439453125;12628.154296875;0.0;2919.24609375;14196.646484375;1307.7259521484375;6865.8154296875;36626.55078125;77490.4765625
46;2724.141845703125;11836.6025390625;0.0;2894.6103515625;13491.9912109375;1275.1278076171875;6995.34228515625;37724.59375;76942.21875
47;2642.239990234375;12156.9736328125;0.0;2962.753173828125;14204.9404296875;1233.66748046875;7016.06103515625;38365.33203125;78582.1328125
48;2475.544189453125;11940.47265625;0.0;2977.0888671875;13972.6240234375;1282.0091552734375;6893.73046875;36832.9921875;76374.171875
49;2441.536376953125;12241.15625;0.0;2612.353515625;13822.12109375;1347.1346435546875;6659.61328125;37216.46875;76340.203125
50;2479.410400390625;11423.36328125;0.0;2853.374267578125;14066.22265625;1273.526611328125;6936.4619140625;36990.42578125;76022.734375
51;2574.695068359375;11540.158203125;0.0;2904.73828125;13907.865234375;1331.1986083984375;7144.7177734375;36019.69140625;75422.8359375
52;2771.14990234375;11674.6787109375;0.0;2796.225830078125;14166.68359375;1386.8607177734375;6821.9287109375;37330.5078125;76947.9609375
53;2733.80810546875;12006.908203125;0.0;2676.1103515625;14353.8828125;1234.2967529296875;7015.52685546875;36413.953125;76434.375
54;2634.75927734375;11520.55078125;0.0;2698.3876953125;14438.7880859375;1335.7781982421875;7064.30859375;36925.9765625;76618.359375
55;2704.046142578125;11347.419921875;0.0;2623.7080078125;14455.7763671875;1306.885009765625;7117.36279296875;36927.77734375;76482.8125
56;2720.444091796875;11690.5888671875;0.0;2273.546630859375;13989.5693359375;1285.668212890625;6603.1005859375;37092.6640625;75655.375
57;3102.04443359375;11780.115234375;0.0;2368.23486328125;14274.71484375;1279.412841796875;6915.267578125;36306.296875;76025.5625
58;2731.2265625;12424.51171875;0.0;2459.173583984375;13810.4052734375;1376.989990234375;7055.7119140625;36753.33203125;76611.2890625
59;2812.071044921875;12124.38671875;0.0;2867.97412109375;14648.5751953125;1290.6697998046875;6980.2060546875;37433.13671875;78156.8984375
60;2741.93310546875;12220.6669921875;0.0;2916.447021484375;13812.4443359375;1416.737060546875;6486.2490234375;37301.59375;76896.0625
61;2887.800537109375;12502.5478515625;0.0;2837.375;13651.3076171875;1181.4813232421875;7023.08203125;37880.33203125;77964.046875
62;2794.482666015625;12544.451171875;0.0;2809.205078125;13657.943359375;1155.1063232421875;6990.85302734375;37295.4296875;77247.4921875
63;2782.205810546875;12197.2802734375;0.2353329360485077;2689.807373046875;14178.3544921875;1281.8634033203125;6893.43212890625;36231.5546875;76254.671875
64;2675.41650390625;12187.5322265625;0.0;2674.4833984375;14172.75390625;1193.8233642578125;6835.32958984375;36575.19921875;76314.328125
65;2650.00146484375;12134.1279296875;0.0;2581.31787109375;14022.705078125;1317.6439208984375;6679.70947265625;36132.7421875;75518.09375
66;2906.431884765625;12678.646484375;0.0;2880.162841796875;13871.7314453125;1240.6654052734375;6787.99560546875;36178.2578125;76543.9375
67;2365.037109375;12159.6337890625;0.0;2793.34423828125;14229.73828125;1278.9248046875;6904.1875;37163.16015625;76894.1796875
