STEP;C11;NP;OCB;OCC;OCN;OCQ;ONC;OQL;TOTAL
0;3163.99072265625;0.7059987783432007;3153.323486328125;17148.8046875;7201.244140625;2429.736083984375;36706.74609375;6101.330078125;75905.828125
1;3208.288818359375;0.4706658720970154;3269.854248046875;18339.87109375;6987.4580078125;2404.42724609375;37043.6015625;6751.685546875;78005.5703125
2;3109.655029296875;0.4706658720970154;3308.410888671875;18223.900390625;6698.13037109375;2455.60400390625;36313.6796875;6508.36962890625;76618.265625
3;2997.010009765625;0.0;3215.13623046875;17918.671875;6826.9453125;2146.51708984375;36641.55859375;6549.1025390625;76294.6953125
4;2771.421142578125;0.0;3331.1513671875;17343.673828125;6613.009765625;2158.76220703125;35870.4296875;6376.2607421875;74464.4453125
5;2942.25390625;0.0;3188.614990234375;17343.609375;6660.17822265625;2180.232177734375;35890.25;6044.04736328125;74249.0703125
6;2565.24365234375;0.0;3138.676025390625;17457.482421875;7066.580078125;2055.67529296875;35750.7265625;5456.88720703125;73490.890625
7;2694.26220703125;0.2353329360485077;3436.3125;18033.8359375;7348.5390625;1913.5216064453125;37436.7109375;5115.267578125;75978.5546875
8;2704.697265625;0.0;3144.404296875;17773.28125;7054.88818359375;2020.6856689453125;37102.3359375;5209.86474609375;75009.9453125
9;3122.87353515625;0.7059987783432007;3458.67626953125;18045.53125;6873.22802734375;2186.801513671875;36703.125;5527.494140625;75918.4453125
10;2941.481201171875;0.0;3339.91845703125;17873.173828125;7359.9990234375;1925.72119140625;37071.36328125;5320.1962890625;75831.6953125
11;3033.53564453125;0.0;2956.037353515625;18631.841796875;6844.18212890625;1977.260009765625;37346.81640625;5217.2216796875;76006.890625
12;3171.501220703125;0.0;2902.11962890625;18307.005859375;7093.626953125;1772.2725830078125;37442.1328125;5256.8564453125;75945.328125
13;2642.00048828125;0.2353329360485077;2909.516357421875;17225.5859375;6690.525390625;2054.052978515625;37282.46484375;4222.140625;73026.3203125
14;2546.023681640625;0.0;2942.08642578125;17387.603515625;7112.57470703125;1876.5335693359375;37095.46875;4662.921875;73622.890625
15;2657.575439453125;0.0;3007.054931640625;17547.23046875;6874.27294921875;2007.5335693359375;36461.59765625;4853.70556640625;73408.7421875
16;2356.961181640625;0.0;2988.684326171875;17782.818359375;7405.7314453125;2090.147216796875;36264.90234375;4531.87841796875;73420.75
17;2395.37841796875;0.4706658720970154;3159.3798828125;16957.412109375;7379.0771484375;1810.839111328125;37342.26171875;4501.3681640625;73545.8515625
18;2311.39501953125;0.4706658720970154;2895.8271484375;17500.572265625;6969.78173828125;1724.7447509765625;38760.80859375;4465.603515625;74629.0078125
