STEP;C11;GEM;NP;OCB;OCC;OCG;OCN;ONC;TOTAL
0;3894.51953125;38429.59765625;0.0;3811.391357421875;13177.791015625;5629.33203125;2728.7744140625;16473.056640625;84144.9921875
1;3610.430419921875;37937.83203125;0.2353329360485077;3411.08544921875;13403.2783203125;5414.83203125;2716.72607421875;16546.216796875;83041.34375
2;4053.593505859375;37525.6953125;0.0;3713.29150390625;13632.5546875;5596.72998046875;2702.949462890625;16508.5078125;83734.0703125
3;3927.5927734375;36778.40234375;0.0;4000.969482421875;13644.8388671875;5373.15234375;2519.45703125;16122.8076171875;82367.8671875
4;3694.547607421875;36734.0546875;0.0;3891.30419921875;13539.9326171875;5190.0810546875;2870.2880859375;16461.79296875;82382.453125
5;3556.344970703125;37594.671875;0.0;3559.358154296875;13275.3330078125;5388.0078125;2391.586669921875;16610.060546875;82375.65625
6;3699.97705078125;36869.59765625;0.0;3900.247314453125;12946.1435546875;5148.4638671875;2910.309814453125;17291.056640625;82766.2421875
7;3625.199951171875;37227.44140625;0.0;3829.068603515625;13538.55859375;5120.52978515625;3042.57275390625;16514.171875;82897.984375
8;3933.359130859375;36722.921875;0.0;3728.860107421875;12400.45703125;5173.8837890625;2936.90185546875;16472.294921875;81368.8125
9;3603.61181640625;36817.609375;0.0;3571.8408203125;12531.8837890625;5054.06884765625;2600.506591796875;16855.10546875;81035.0390625
10;3772.463134765625;35726.83984375;0.2353329360485077;3898.9072265625;12966.984375;4911.30908203125;2722.772216796875;16665.080078125;80664.4921875
11;3563.407470703125;36081.421875;0.7059987783432007;3424.891845703125;12394.998046875;5130.85693359375;2931.201171875;16607.80859375;80135.421875
12;3814.041015625;35817.74609375;0.0;3711.050048828125;13128.591796875;5123.2041015625;2879.228759765625;16721.958984375;81196.234375
13;3693.4072265625;35806.04296875;0.0;3521.974609375;13040.86328125;4845.1455078125;2345.17333984375;15679.5224609375;78932.3671875
14;3258.03662109375;35212.6328125;0.2353329360485077;3619.85693359375;13086.150390625;5072.39306640625;2373.54541015625;15744.4775390625;78367.6171875
15;3557.28125;35229.6875;0.0;3733.489990234375;13876.9462890625;4827.404296875;2824.87109375;16910.03515625;80960.046875
