STEP;C11;NP;OCB;OCC;OCN;OCP;ONC;PAN;TOTAL
32;2321.185791015625;1.4119975566864014;2635.9873046875;13372.0888671875;3587.0390625;3338.95166015625;18645.048828125;40512.0859375;84414.1171875
33;2277.89013671875;0.0;2444.139404296875;13634.083984375;3453.546875;3148.49853515625;18586.740234375;40613.25;84158.671875
34;2410.15283203125;1.1766647100448608;2321.88623046875;13690.0947265625;3366.39404296875;3095.98828125;18694.04296875;40871.02734375;84450.984375
35;2263.994140625;0.9413317441940308;2350.773681640625;14236.0625;3525.78125;3179.180419921875;18911.521484375;40194.08984375;84662.7734375
36;2225.104736328125;0.0;2157.8408203125;13745.6357421875;3392.6328125;3134.339599609375;18807.4921875;40109.390625;83572.5546875
37;2257.883544921875;0.2353329360485077;2265.87451171875;13515.1640625;3666.087890625;3090.9716796875;18508.666015625;40563.58984375;83869.0078125
38;2251.231201171875;4.471325874328613;2134.77587890625;14017.7607421875;3182.947998046875;3144.092529296875;19029.650390625;40699.03515625;84464.2734375
39;2435.66015625;0.0;2236.845703125;14319.7880859375;3627.8583984375;3172.417236328125;19320.650390625;40428.6015625;85542.125
40;2240.9765625;0.0;2515.455322265625;13480.2939453125;3590.752685546875;3166.611083984375;18786.05078125;40255.1875;84035.5703125
41;2347.0458984375;0.2353329360485077;2463.798828125;14217.4443359375;3515.547607421875;3231.635986328125;19168.7421875;39847.5546875;84792.5
42;2100.156005859375;0.7059987783432007;2176.578857421875;13439.123046875;3362.86669921875;3134.364501953125;18968.267578125;38997.28125;82179.4453125
43;2342.103515625;0.0;2336.593017578125;13415.7685546875;3631.770751953125;3222.604736328125;19016.458984375;39548.7109375;83513.9609375
44;2355.092529296875;0.2353329360485077;2257.060302734375;13274.9462890625;3546.025146484375;3370.534912109375;18979.982421875;39740.328125;83524.359375
45;2179.381103515625;0.2353329360485077;2330.905029296875;13762.3125;3521.686279296875;3227.6044921875;19600.951171875;38982.30859375;83605.3984375
46;2440.20751953125;0.2353329360485077;2419.4892578125;13682.0244140625;3503.48046875;3209.8505859375;19965.861328125;39387.0703125;84608.3828125
47;2501.4443359375;0.7059987783432007;2501.23095703125;13225.1318359375;3591.35205078125;3338.826416015625;20041.220703125;39596.07421875;84796.390625
48;2366.987548828125;0.7059987783432007;2374.40576171875;13517.873046875;3501.98193359375;2988.562255859375;20137.9140625;39603.6953125;84492.2890625
49;2348.35888671875;1.6473305225372314;2313.63818359375;13519.662109375;3642.2587890625;3149.603271484375;19550.53125;38656.4296875;83182.46875
50;2135.798095703125;2.8239951133728027;2256.7509765625;13454.0791015625;3595.076904296875;3163.70068359375;19856.69140625;38604.8125;83069.7890625
51;2156.444580078125;1.1766647100448608;2295.108642578125;13494.63671875;3449.98095703125;3273.56591796875;19530.63671875;38157.20703125;82359.0703125
52;2255.71484375;0.7059987783432007;2084.4853515625;13201.125;3259.258544921875;2988.0576171875;19288.087890625;38037.96484375;81115.6953125
53;2074.736572265625;0.2353329360485077;2103.505126953125;12856.3916015625;3527.292724609375;3035.14404296875;18198.71875;37689.1171875;79485.109375
