STEP;C11;CY5;Cl;NP;OCB;OCC;OCY;ONL;UNL;TOTAL
0;1804.416015625;30204.146484375;0.0;0.2353329360485077;2078.54248046875;22632.380859375;1329.86328125;7711.96533203125;14832.603515625;92067.3125
1;1586.728515625;30004.41015625;0.0;0.9413317441940308;1964.76611328125;22615.8515625;1283.491943359375;7947.25732421875;14104.8623046875;91220.1640625
2;1633.072509765625;29065.517578125;0.0;1.411997675895691;1954.2177734375;22418.54296875;1195.0826416015625;8364.912109375;14513.6806640625;90560.1328125
3;1809.3980712890625;28443.275390625;0.0;0.0;2066.697021484375;22148.658203125;1209.5489501953125;7769.1298828125;15096.611328125;90140.96875
4;1619.73291015625;27877.568359375;0.0;1.6473305225372314;1769.079345703125;22795.65625;1284.4727783203125;7837.47509765625;14635.1337890625;89329.375
5;1520.3609619140625;28217.97265625;0.0;0.0;1761.6724853515625;22035.3671875;1151.1275634765625;7951.03125;14597.9921875;88802.03125
6;1664.4508056640625;28296.53125;0.0;0.9413317441940308;1598.434814453125;21915.390625;1270.6419677734375;8482.400390625;15439.505859375;90355.5546875
7;1636.1806640625;27781.44921875;0.0;0.9413317441940308;1962.5035400390625;21701.6015625;1236.81005859375;8344.494140625;14941.7265625;89265.9140625
8;1820.676513671875;27235.984375;0.0;0.0;1826.862548828125;22731.35546875;1216.2757568359375;8414.572265625;15673.494140625;90385.3359375
9;1702.6287841796875;28531.85546875;0.0;0.4706658720970154;1584.290771484375;22912.896484375;1254.99560546875;8435.41796875;15057.3603515625;91028.5859375
10;1588.890869140625;27877.2265625;0.0;0.9413317441940308;1567.316650390625;22521.974609375;1352.35693359375;8346.9951171875;15167.1865234375;89788.4140625
11;1407.5552978515625;28280.212890625;0.0;0.2353329360485077;1511.9803466796875;21495.880859375;1504.8583984375;8397.390625;14204.3232421875;88311.4375
12;1528.9210205078125;27593.30078125;0.0;0.7059987783432007;1477.650390625;23052.94140625;1350.6708984375;8358.2275390625;13546.873046875;88440.3828125
13;1626.20361328125;28114.9375;0.0;0.0;1503.6119384765625;22022.552734375;1255.61572265625;7623.58251953125;13250.4609375;87090.0078125
14;1483.3353271484375;27822.173828125;0.0;0.0;1480.142822265625;21813.919921875;1172.208740234375;7208.79248046875;13800.6884765625;86438.2578125
15;1613.4698486328125;27387.9609375;0.0;0.0;1538.1727294921875;22553.6484375;1127.4600830078125;7084.4169921875;13312.0654296875;86237.921875
16;1450.843994140625;27765.05078125;0.0;1.4119975566864014;1566.19970703125;22239.158203125;1182.1201171875;7706.25927734375;12240.4443359375;85610.609375
17;1464.6715087890625;27655.09375;0.0;0.0;1583.596435546875;22027.15625;1104.457763671875;7660.19384765625;13168.3515625;86171.0390625
18;1566.21435546875;27470.642578125;0.0;0.0;1829.93359375;22976.427734375;1016.4097900390625;8095.5;13054.1767578125;87603.734375
19;1449.5035400390625;26880.283203125;0.0;0.2353329360485077;1608.752685546875;23564.25390625;1041.4595947265625;7692.283203125;13437.6181640625;87414.15625
20;1435.86865234375;27145.79296875;0.0;0.7059987783432007;1545.89306640625;22318.88671875;867.3900756835938;7555.09326171875;12813.4287109375;85356.3515625
21;1533.0076904296875;27053.44140625;0.0;2.1179964542388916;1592.3895263671875;23601.98046875;1032.8818359375;7836.51171875;13204.33984375;87509.0625
22;1596.974365234375;26774.99609375;0.0;1.6473305225372314;1636.7374267578125;22650.7109375;1017.0524291992188;7893.18505859375;12903.923828125;86059.25
23;1441.121826171875;26552.353515625;0.0;1.4119975566864014;1545.2535400390625;23518.572265625;1077.8895263671875;7754.17236328125;13249.4453125;86649.984375
24;1499.3804931640625;27873.498046875;0.0;0.7059987783432007;1536.7503662109375;22294.857421875;1188.099853515625;7520.1689453125;13462.1982421875;87117.796875
25;1668.899169921875;26938.87890625;0.0;0.4706658720970154;1519.1829833984375;21695.57421875;1154.7933349609375;7617.01708984375;13582.123046875;85706.4921875
26;1591.4649658203125;26389.50390625;0.0;0.4706658720970154;1648.8731689453125;22262.298828125;1038.9481201171875;7324.58544921875;13214.8251953125;85125.4609375
27;1535.9462890625;25849.986328125;0.0;0.0;1630.80029296875;21957.455078125;1099.3988037109375;7476.77880859375;13392.2421875;84410.5625
28;1300.9359130859375;26416.345703125;0.0;1.1766645908355713;1486.5361328125;22746.2890625;1258.7861328125;7904.1923828125;14390.1298828125;87022.4453125
29;1433.954833984375;26344.203125;0.0;0.0;1742.5103759765625;22228.12890625;1231.521240234375;8060.49609375;14029.12890625;86519.09375
30;1398.842529296875;26055.427734375;0.0;0.4706658720970154;1744.128173828125;22189.181640625;1180.330322265625;7896.42578125;13239.9072265625;84966.1953125
31;1417.9384765625;26236.123046875;0.0;0.9413317441940308;1679.9820556640625;23291.501953125;1158.38525390625;7616.33349609375;13290.310546875;86255.1796875
32;1201.55615234375;25586.19921875;0.0;0.0;1353.0435791015625;21781.5234375;1106.6334228515625;7925.3662109375;12642.7978515625;82996.390625
33;1256.4703369140625;25413.162109375;0.0;1.1766647100448608;1348.593994140625;22333.041015625;1127.027099609375;7645.01025390625;13305.3271484375;83952.5234375
34;1095.114501953125;26033.15234375;0.0;0.4706658720970154;1451.0689697265625;22093.685546875;1059.0225830078125;7414.1015625;13127.1640625;83709.0234375
35;1307.57177734375;26417.720703125;0.0;0.2353329360485077;1599.0828857421875;22835.650390625;1274.7974853515625;7365.869140625;13154.2421875;85583.234375
36;1314.231201171875;26041.173828125;0.0;0.2353329360485077;1495.636474609375;23452.8359375;1159.0052490234375;7407.041015625;13247.5283203125;85751.3671875
37;1303.0364990234375;25593.58984375;0.0;0.9413317441940308;1253.0008544921875;22856.388671875;990.24169921875;7598.1943359375;13419.0966796875;84703.1328125
38;1184.98828125;25584.859375;0.0;1.6473305225372314;1300.2296142578125;22941.892578125;1204.0098876953125;7779.1865234375;12688.3212890625;84300.6328125
39;1182.70068359375;24554.8828125;0.0;0.2353329360485077;1366.65869140625;23189.65234375;1065.9151611328125;7671.88916015625;13798.849609375;84505.1640625
