STEP;C11;GEM;NP;OCB;OCC;OCG;OCN;ONC;TOTAL
0;3578.448974609375;24809.7734375;2.1179964542388916;3143.300048828125;17179.240234375;2806.915771484375;5876.51708984375;29280.107421875;86676.7109375
1;3288.89794921875;24544.8359375;2.1179962158203125;3238.71826171875;16118.796875;3132.2275390625;5579.12890625;28665.552734375;84570.5
2;3063.661376953125;24778.77734375;1.8826634883880615;3059.451416015625;15906.7451171875;3067.27978515625;5717.32470703125;30759.34765625;86354.7265625
3;3143.5947265625;25844.443359375;0.4706658720970154;3122.60791015625;15994.958984375;3466.391845703125;5364.900390625;30409.71484375;87347.171875
4;3307.736083984375;25264.23046875;1.6473305225372314;3346.329833984375;15719.2607421875;3012.295166015625;5763.24365234375;29620.8359375;86035.8515625
5;3179.182373046875;24711.98828125;0.4706658720970154;3189.579833984375;15662.501953125;2975.129150390625;5562.72705078125;29582.9140625;84864.6015625
6;3040.44287109375;24413.431640625;1.6473305225372314;3180.652099609375;15839.9345703125;3285.1240234375;5540.06298828125;29164.0546875;84465.6015625
7;2651.5654296875;23784.748046875;1.411997675895691;2994.48193359375;16109.001953125;3131.577392578125;5514.46728515625;28712.923828125;82900.3828125
8;2560.1708984375;23962.927734375;3.765326976776123;2696.9365234375;16111.189453125;3318.0751953125;5532.24462890625;28854.548828125;83039.875
9;2439.577392578125;24432.234375;1.6473305225372314;2932.359619140625;16025.2900390625;3020.168701171875;5507.36572265625;29085.966796875;83444.8203125
10;2601.557861328125;22767.849609375;4.235992908477783;3056.7177734375;15523.751953125;3104.79443359375;5549.91357421875;28279.978515625;80888.9375
11;2498.24853515625;23185.513671875;3.529994010925293;3041.309326171875;15973.7919921875;3237.219970703125;5692.73388671875;28834.59765625;82466.953125
12;2477.077880859375;24191.083984375;7.059988021850586;2846.7119140625;15999.59765625;2925.923583984375;5822.91748046875;29109.544921875;83380.046875
13;2482.294677734375;24165.77734375;1.411997675895691;2903.16015625;16525.423828125;2951.677490234375;5554.181640625;29312.330078125;83896.2109375
14;2559.9150390625;23166.076171875;2.1179964542388916;3009.5439453125;15738.20703125;2970.982666015625;5668.07861328125;28624.978515625;81739.7109375
15;2899.40283203125;23252.314453125;1.8826634883880615;2824.030029296875;15614.4814453125;3084.168212890625;5417.98681640625;28982.42578125;82076.5390625
16;2880.8369140625;23215.173828125;1.6473305225372314;3070.36669921875;15490.3681640625;2979.0859375;5595.16845703125;29556.951171875;82789.8359375
17;2780.11181640625;22252.1796875;0.9413317441940308;2898.0673828125;15388.5830078125;2920.763671875;5641.169921875;28788.435546875;80670.421875
18;2790.593505859375;21734.783203125;0.4706658720970154;2914.935546875;15473.1943359375;3012.979736328125;5802.58935546875;29611.51171875;81341.0078125
19;2622.583251953125;21624.638671875;2.8239951133728027;3091.122802734375;15479.4111328125;2930.368896484375;5853.7900390625;30202.642578125;81807.3125
20;2568.41650390625;22037.689453125;1.411997675895691;2978.139404296875;14569.3857421875;2822.89306640625;5293.63623046875;29515.30859375;79787.1953125
21;2804.29150390625;21975.708984375;0.2353329360485077;2902.661376953125;14959.6806640625;2949.206298828125;5512.81298828125;30650.01171875;81754.65625
22;2898.72705078125;21552.8671875;2.1179964542388916;3010.225341796875;14752.75;3122.300048828125;5960.65966796875;29221.078125;80520.7265625
23;2459.52978515625;21343.01953125;1.4119975566864014;2878.096923828125;14667.431640625;3065.889404296875;5887.08251953125;28932.40625;79234.8359375
24;2530.234375;21126.859375;0.0;2923.990478515625;14801.3076171875;2770.864501953125;5685.3876953125;29390.69921875;79229.3671875
25;2593.169189453125;21771.0;0.9413317441940308;2667.0927734375;15049.4560546875;2807.907958984375;5689.75830078125;29379.11328125;79958.375
26;2843.73828125;21568.390625;0.2353329360485077;2795.813232421875;14401.0732421875;2787.9658203125;5855.64208984375;28809.63671875;79062.296875
27;2459.044921875;21816.166015625;1.1766647100448608;3067.78271484375;15030.26171875;2799.832763671875;5642.43115234375;30085.833984375;80902.5546875
28;2567.010498046875;21378.353515625;0.7059987783432007;2920.2802734375;15549.59375;3009.57177734375;5735.6171875;30197.59375;81358.859375
29;2933.3486328125;20683.15234375;0.4706658720970154;2893.31787109375;15856.3349609375;3084.4130859375;5658.80126953125;28791.896484375;79901.6328125
30;2832.924072265625;21080.9296875;0.9413317441940308;2839.553955078125;15859.216796875;2815.9482421875;5434.896484375;29566.08203125;80429.984375
31;2741.650634765625;21448.388671875;0.7059987783432007;3167.05908203125;15981.0810546875;2867.233154296875;5431.3583984375;30409.71875;82047.0703125
32;2308.8701171875;20985.580078125;0.7059987783432007;3091.96923828125;15917.93359375;2843.996826171875;5825.962890625;29686.16796875;80660.921875
33;2626.401611328125;21210.548828125;1.411997675895691;2977.982421875;15022.35546875;2706.060302734375;5774.1748046875;30811.8671875;81130.7109375
34;2865.005126953125;21000.21484375;1.4119975566864014;2662.9267578125;14894.3251953125;2787.546875;5622.45703125;29544.8125;79378.8671875
35;2655.472412109375;21265.703125;1.1766645908355713;2849.159912109375;15012.248046875;2993.6220703125;5745.990234375;29992.6171875;80516.0703125
36;2621.5322265625;21694.1484375;0.2353329360485077;2601.1025390625;15453.9619140625;2867.8173828125;5470.9130859375;29773.857421875;80483.7890625
37;2772.14208984375;21571.857421875;0.9413317441940308;2691.306884765625;15380.4306640625;2724.3359375;5592.3759765625;29567.095703125;80300.4609375
38;2579.8359375;21280.716796875;1.6473305225372314;2776.702880859375;15204.16796875;2743.253662109375;5513.41455078125;29838.958984375;79938.625
39;2894.915283203125;21565.84375;0.7059987783432007;2653.552734375;15473.5126953125;2871.744384765625;5648.8994140625;29093.01171875;80202.4296875
40;2962.223388671875;21519.587890625;1.6473305225372314;2615.53466796875;16135.9638671875;3007.4482421875;6110.83837890625;29468.62890625;81822.2265625
41;2668.281005859375;21451.029296875;0.9413317441940308;2756.172607421875;15016.5537109375;2845.7705078125;5696.3359375;29356.369140625;79791.34375
42;2627.065185546875;20407.66796875;1.1766647100448608;2644.50927734375;14924.689453125;2467.70556640625;5281.2763671875;29190.234375;77544.2109375
43;2635.021484375;20545.484375;3.765326976776123;2717.7490234375;15870.9736328125;2789.601806640625;5655.0439453125;31064.103515625;81281.5546875
44;2845.330810546875;20064.865234375;4.000659942626953;2921.43212890625;14881.3134765625;2638.7421875;5722.62939453125;30275.884765625;79353.953125
45;2976.229736328125;20748.27734375;1.6473305225372314;2820.65576171875;14672.2001953125;2567.024169921875;5416.56201171875;29890.548828125;79092.9140625
46;2829.527099609375;21007.84765625;0.2353329360485077;2762.5947265625;14603.388671875;2422.839111328125;5375.9658203125;29772.78125;78775.2265625
47;2699.41796875;21787.62890625;0.4706658720970154;2357.253173828125;14036.2646484375;2540.987060546875;5424.34765625;29448.822265625;78295.265625
48;2637.238037109375;21042.40625;0.2353329360485077;2589.203369140625;14666.4521484375;2685.513671875;5282.947265625;29477.28515625;78381.296875
49;2824.0205078125;21680.578125;0.0;2708.61767578125;14752.1279296875;2613.5419921875;5320.025390625;28921.12890625;78819.9375
50;3059.650146484375;21205.443359375;0.0;2520.20849609375;14486.484375;2632.1572265625;5245.46923828125;29899.154296875;79048.4921875
51;3026.3125;20471.173828125;0.0;2820.588134765625;14675.5234375;2717.324462890625;5228.61279296875;30153.755859375;79093.3359375
52;2530.2626953125;20487.568359375;0.2353329360485077;2689.3671875;16252.8037109375;2927.184814453125;5628.90869140625;30046.560546875;80563.0078125
53;2608.03564453125;20886.171875;0.0;2637.65380859375;14769.951171875;2780.7548828125;5664.0029296875;30064.0703125;79410.421875
54;2694.65234375;20963.17578125;0.0;2576.891845703125;14882.8564453125;2886.465087890625;5595.39892578125;30661.228515625;80260.6640625
55;2210.119140625;20432.431640625;0.4706658720970154;2504.112548828125;15060.017578125;2726.08837890625;5569.279296875;29431.1640625;77933.4375
56;2573.352783203125;20379.677734375;0.2353329360485077;2435.212158203125;15274.8896484375;2762.664794921875;5649.2255859375;29900.076171875;78975.2578125
57;2716.8369140625;20895.625;0.0;2393.395751953125;14816.333984375;2964.827392578125;5469.5341796875;28444.603515625;77700.9921875
58;2452.367919921875;20704.814453125;0.0;2528.1533203125;15210.076171875;2835.9794921875;5472.59423828125;30020.716796875;79224.46875
59;2541.166748046875;20414.603515625;0.0;2477.076171875;15074.15234375;2567.340576171875;5227.94140625;30194.060546875;78496.1953125
60;2145.650390625;20530.06640625;0.2353329360485077;2473.575439453125;15134.65625;2685.5986328125;5693.67724609375;29214.025390625;77877.3359375
61;2183.610107421875;20307.0390625;0.0;2519.175048828125;13980.8984375;2651.771728515625;5368.52490234375;29683.484375;76694.40625
62;2703.814697265625;20459.23828125;0.0;2611.069091796875;14947.4755859375;2475.171630859375;5327.41796875;29873.623046875;78397.515625
63;2521.427490234375;20488.623046875;0.2353329360485077;2656.672119140625;15439.81640625;2652.964599609375;5733.31982421875;30839.388671875;80332.5234375
64;2503.9208984375;20268.6796875;0.0;2403.1005859375;15000.0029296875;2501.01220703125;5501.1142578125;30312.39453125;78490.2109375
65;2237.382568359375;20433.79296875;0.4706658720970154;2454.874755859375;14528.470703125;2587.2392578125;5481.4775390625;29944.490234375;77668.140625
66;2448.67138671875;21134.703125;0.2353329360485077;2497.786376953125;13830.955078125;2571.3828125;5648.26513671875;30607.44921875;78739.2578125
67;2478.531982421875;20507.236328125;1.1766647100448608;2534.538330078125;14698.2822265625;2700.10498046875;5496.75244140625;29990.61328125;78407.1171875
68;2655.504150390625;20529.90625;0.0;2546.53857421875;14338.248046875;2706.13720703125;5491.8994140625;29636.697265625;77904.6484375
69;2537.970458984375;20555.44140625;0.0;2604.4736328125;15462.166015625;2473.031982421875;5366.31396484375;29514.48046875;78513.8125
70;2605.1064453125;20633.822265625;0.0;2582.99658203125;14475.181640625;2615.364501953125;5510.58642578125;29769.26953125;78192.3984375
71;2539.523193359375;20356.185546875;0.0;2610.580078125;14642.0625;2774.701171875;5518.107421875;29606.775390625;78047.7421875
72;2794.647216796875;20347.5;1.6473305225372314;2942.61181640625;14637.9375;2940.794677734375;5636.6796875;29903.5703125;79205.453125
73;2608.4853515625;20151.74609375;1.1766647100448608;2746.617431640625;14760.8359375;2730.503662109375;5491.7919921875;29620.90234375;78112.2578125
74;2291.15087890625;20441.23046875;0.0;2918.911865234375;14640.5263671875;2844.978515625;5674.40380859375;30823.248046875;79634.3828125
75;2740.5830078125;20027.75;0.0;3076.447021484375;15169.875;2705.7412109375;5438.0341796875;29909.65234375;79067.90625
76;2600.58740234375;20352.123046875;0.0;2787.0361328125;14310.267578125;2754.97021484375;5568.3740234375;29919.537109375;78292.546875
77;2797.0810546875;20167.509765625;0.0;2735.80419921875;14899.1376953125;2975.173583984375;5437.771484375;30316.578125;79328.7421875
78;2520.361328125;20826.5859375;0.0;2687.8046875;14626.1767578125;2878.787841796875;5186.37744140625;29909.91015625;78635.8046875
79;2394.207275390625;20353.740234375;0.4706658720970154;2712.63916015625;14007.7744140625;2808.439697265625;5298.18505859375;30426.4140625;78001.8515625
80;2585.91357421875;20745.373046875;0.2353329360485077;2759.240966796875;14708.3173828125;2766.29248046875;5515.72314453125;29866.32421875;78947.40625
81;2420.6748046875;20878.7890625;0.0;2482.099609375;14917.5703125;2885.833251953125;5512.98193359375;29353.564453125;78451.1015625
82;2533.341796875;20911.79296875;0.0;2708.489501953125;14710.9453125;2819.222900390625;5104.36572265625;29117.078125;77905.0703125
83;2376.218994140625;20857.759765625;0.0;2774.54736328125;15305.9462890625;2955.268310546875;6171.5673828125;29880.25;80321.75
84;2559.6328125;21480.322265625;0.0;2581.545654296875;15028.095703125;2996.924560546875;5689.04833984375;29709.72265625;80045.09375
85;2624.96826171875;21226.677734375;0.0;2435.46875;14962.421875;2944.863037109375;5335.61083984375;30646.00390625;80175.765625
86;2305.7978515625;20994.41015625;0.0;2382.970947265625;15166.7666015625;2859.555908203125;5797.6669921875;29443.826171875;78950.8984375
87;2439.793212890625;20846.61328125;0.2353329360485077;2435.579345703125;15406.8974609375;2688.206298828125;6141.8173828125;30009.478515625;79968.515625
88;2517.017578125;20592.12109375;0.0;2379.191162109375;14878.7275390625;3048.2685546875;5739.5185546875;29309.369140625;78464.0625
89;2744.73388671875;21063.267578125;0.0;2597.125732421875;14716.9091796875;3123.08251953125;5596.5576171875;29619.345703125;79460.9140625
90;2787.787841796875;20711.048828125;0.2353329360485077;2385.752685546875;14999.6875;2785.1865234375;5631.90576171875;29035.560546875;78337.046875
91;2667.761474609375;20637.830078125;0.0;2429.869140625;15003.9287109375;2911.6298828125;5456.20654296875;29746.962890625;78854.2890625
92;2388.8740234375;20974.744140625;1.1766645908355713;2565.7412109375;15396.7333984375;3064.170166015625;5860.900390625;29565.30859375;79817.4609375
93;2354.213134765625;20780.935546875;0.0;2660.57861328125;15122.1376953125;2982.770263671875;5763.9873046875;29287.60546875;78952.3984375
94;2579.35888671875;20423.609375;0.0;2706.794189453125;14769.158203125;2998.764892578125;5676.4990234375;29325.34375;78479.765625
95;2239.26123046875;20628.8984375;0.0;2687.017578125;14580.7734375;2890.573974609375;5676.76904296875;30394.220703125;79097.5
96;2309.09228515625;21095.603515625;0.0;2531.3525390625;14971.80078125;2894.2734375;5675.37890625;29470.015625;78947.71875
97;2063.682373046875;20532.59765625;0.0;2598.338134765625;14682.2783203125;2820.15966796875;5318.74462890625;28843.0234375;76858.453125
98;2302.8525390625;20576.04296875;0.2353329360485077;2432.373291015625;15193.7119140625;2735.155029296875;5680.21630859375;28495.35546875;77415.6796875
