STEP;C11;CY5;Cl;NP;OCB;OCC;OCY;ONL;UNL;TOTAL
31;1832.7037353515625;80269.5;0.0;0.0;1869.12744140625;18249.380859375;3589.794921875;3473.18798828125;6461.54345703125;148690.015625
32;2038.371337890625;79930.6484375;0.0;0.2353329360485077;1959.058349609375;18644.990234375;3423.51318359375;3708.07080078125;6780.9619140625;149051.828125
33;1823.8665771484375;82007.5703125;0.0;0.0;1870.5145263671875;17945.234375;3525.324462890625;3622.45947265625;6195.85107421875;150082.828125
34;1696.1041259765625;81697.4140625;0.0;0.0;1725.5606689453125;18481.265625;3637.36865234375;3643.09912109375;6381.28857421875;150440.6875
35;1670.31591796875;82052.90625;0.0;0.4706658720970154;1827.837158203125;18022.80859375;3353.53466796875;3557.309326171875;6089.111328125;149560.265625
36;1791.40673828125;80622.6015625;0.0;0.4706658720970154;2040.0303955078125;18139.8203125;3503.650634765625;3942.3427734375;5962.85693359375;149014.546875
37;1798.946044921875;80565.3671875;0.0;0.0;1787.523193359375;17428.576171875;3803.11181640625;3989.04443359375;6406.44482421875;148458.390625
38;1768.9515380859375;80419.4609375;0.0;0.0;1764.365966796875;17413.77734375;3601.820068359375;4243.423828125;6295.79736328125;149062.75
39;1641.777099609375;81260.6953125;0.0;0.0;1757.1361083984375;18488.984375;3312.576904296875;3846.8232421875;5918.93310546875;149832.71875
40;1836.1083984375;81392.9609375;0.0;0.0;1770.2896728515625;17431.9609375;3454.822265625;3534.626708984375;5937.42578125;148405.703125
41;1894.2674560546875;80603.9375;0.0;0.2353329360485077;1777.0421142578125;16434.642578125;3111.828125;3595.0234375;6189.67626953125;146752.921875
42;1730.795166015625;80652.0546875;0.0;0.2353329360485077;1728.61376953125;17276.1484375;3221.6494140625;3657.280517578125;5811.705078125;147634.6875
43;2062.6396484375;79859.3984375;0.0;0.4706658720970154;1838.9215087890625;16907.955078125;3389.180419921875;3936.430419921875;6038.3720703125;146936.359375
44;1877.01708984375;80686.34375;0.0;0.0;2175.0810546875;17573.5703125;3103.02294921875;3703.106689453125;6244.123046875;148566.859375
45;1801.2783203125;80106.125;0.0;0.0;2003.428466796875;17700.98046875;3149.3623046875;3835.141357421875;6134.41943359375;148136.015625
46;1942.188232421875;79914.375;0.0;0.2353329360485077;1904.12646484375;18287.197265625;3024.853515625;3714.267333984375;6232.84423828125;148125.359375
47;2090.71533203125;79053.03125;0.0;0.4706658720970154;1941.113037109375;16971.587890625;3144.786376953125;3675.7412109375;6130.22119140625;146191.0625
48;1850.6961669921875;78728.65625;0.0;0.0;1863.08740234375;16660.251953125;3272.99658203125;3921.165283203125;5582.0400390625;144409.484375
49;1807.382080078125;78900.7421875;0.0;0.9413317441940308;1889.40869140625;16981.22265625;3284.0830078125;3609.24658203125;5628.10888671875;145022.359375
50;1979.0843505859375;79707.734375;0.0;0.4706658720970154;1956.8284912109375;18002.900390625;3227.562255859375;3825.555419921875;6334.583984375;148358.21875
51;1692.1673583984375;79849.59375;0.0;0.0;1973.7493896484375;17158.8671875;2963.72021484375;3659.0537109375;5472.37255859375;146269.546875
52;1407.113037109375;79673.578125;0.0;0.0;2021.4842529296875;17397.875;3047.301513671875;3811.67236328125;5811.63916015625;146342.46875
53;1793.7022705078125;79373.296875;0.0;0.0;1770.923095703125;16812.337890625;2982.058837890625;3326.309814453125;5682.8427734375;144434.90625
54;1646.4927978515625;79497.40625;0.0;0.0;2025.1087646484375;17329.8359375;3184.331298828125;3867.286865234375;5879.2197265625;146290.234375
55;1376.6951904296875;80067.484375;0.0;0.0;1779.8284912109375;16535.919921875;3283.8291015625;3894.710693359375;5835.57177734375;146008.25
56;1698.1995849609375;79186.5703125;0.0;0.0;1718.2021484375;17182.42578125;3523.110107421875;3599.7626953125;6081.98388671875;146527.265625
57;1595.2041015625;79696.9765625;0.0;0.4706658720970154;1933.0291748046875;17125.44140625;3315.119384765625;3515.33935546875;6082.93603515625;147004.796875
58;1615.0902099609375;79437.4375;0.0;0.2353329360485077;2009.62109375;17631.751953125;3394.34716796875;3611.88037109375;5367.041015625;146840.296875
59;1371.5865478515625;79497.0703125;0.0;0.0;1852.115966796875;17629.337890625;3447.50390625;3623.34375;5348.025390625;146128.96875
60;1456.89453125;80067.4453125;0.0;0.2353329360485077;1837.663330078125;18092.86328125;3332.78466796875;3223.572998046875;5389.13916015625;146511.71875
61;1613.0543212890625;79174.71875;0.0;0.0;1904.5079345703125;17856.001953125;3252.64306640625;3479.551513671875;5486.1328125;146367.296875
62;1745.2640380859375;79083.296875;0.0;0.0;2136.8251953125;18527.330078125;3537.37548828125;3607.47705078125;5332.95263671875;147062.90625
63;1381.661376953125;78159.6875;0.0;0.0;1888.1917724609375;17658.16015625;3294.565185546875;3698.818359375;5837.81884765625;145436.03125
64;1659.5224609375;77411.2890625;0.0;0.0;2087.256591796875;17730.94140625;3286.566650390625;3236.37744140625;5774.42431640625;144175.015625
65;1746.4276123046875;77466.0390625;0.0;0.0;1990.052001953125;18226.203125;3293.834716796875;3315.674072265625;5597.2001953125;145104.6875
66;1507.98486328125;77796.3046875;0.0;0.0;1848.6402587890625;18082.623046875;3611.78759765625;3502.55859375;5379.6865234375;145248.921875
67;1838.064697265625;78152.4765625;0.0;0.0;1929.724853515625;18611.7421875;3499.6572265625;3439.471435546875;5763.865234375;145985.21875
68;1484.6646728515625;77794.3671875;0.0;0.0;1794.844482421875;18324.9765625;3441.427978515625;3435.100341796875;5646.90234375;145323.796875
69;1655.110595703125;78515.375;0.0;0.0;2033.899169921875;17282.064453125;3483.002685546875;3373.302978515625;5459.92236328125;145112.734375
70;1556.568603515625;77751.1640625;0.0;0.0;1748.3489990234375;16787.94140625;3410.076904296875;3371.212890625;5713.08642578125;143941.3125
71;1578.12646484375;78293.765625;0.0;0.0;1745.3721923828125;17370.537109375;3409.23388671875;3499.65185546875;5576.67822265625;144249.875
72;1585.280517578125;77987.265625;0.0;0.0;1731.169677734375;16744.150390625;3164.903564453125;3406.698486328125;5928.2216796875;143652.59375
73;1686.078857421875;77088.5078125;0.0;0.0;1884.87890625;17178.4609375;3123.132568359375;3373.161376953125;6207.75927734375;143855.421875
74;1869.074951171875;77449.1953125;0.0;0.0;1890.4388427734375;16867.74609375;3031.861083984375;3453.00634765625;6172.54736328125;143632.140625
75;1469.475830078125;77202.84375;0.0;0.0;1730.2923583984375;17015.37890625;2891.0439453125;3647.1279296875;5907.12744140625;143162.96875
76;1630.17333984375;77039.1796875;0.0;0.0;1788.430419921875;16800.169921875;3155.113525390625;3476.067626953125;5883.66796875;143395.953125
77;1599.376220703125;76645.890625;0.0;0.0;1867.228515625;16451.3125;3030.867431640625;3542.570556640625;5737.943359375;142321.796875
78;1742.357421875;76910.28125;0.0;0.2353329360485077;1829.974365234375;17094.224609375;2959.87841796875;3453.490966796875;5435.09521484375;142640.296875
79;1391.49609375;76656.015625;0.0;0.0;1813.612548828125;17297.326171875;3108.25;3528.276123046875;6048.1669921875;143061.515625
80;1455.3226318359375;76061.8828125;0.0;0.0;1718.8228759765625;17144.345703125;3167.257568359375;3549.297119140625;5953.01513671875;142352.421875
81;1333.3135986328125;75620.1484375;0.0;0.0;1872.8828125;17459.7578125;3193.708251953125;3588.60595703125;6135.24267578125;141503.953125
82;1373.8089599609375;76342.96875;0.0;0.2353329360485077;1711.0196533203125;17790.923828125;3207.23681640625;3660.447021484375;5938.6943359375;143275.140625
83;1334.173583984375;77124.7109375;0.0;0.0;1810.6951904296875;17441.138671875;3198.131591796875;3352.03759765625;6384.5;143211.6875
84;1504.780517578125;78681.125;0.0;0.0;1704.41259765625;17403.28515625;3316.27685546875;3326.697509765625;5727.21875;144971.765625
85;1608.0433349609375;78318.0859375;0.0;0.0;1891.347412109375;17601.931640625;3370.33837890625;3305.822265625;5730.9169921875;145077.46875
86;1664.552490234375;76996.765625;0.0;0.0;1918.52294921875;17428.8671875;3230.36474609375;3655.034423828125;5700.9873046875;143514.921875
87;1595.5931396484375;77460.3125;0.0;0.2353329360485077;1784.925537109375;18028.54296875;3149.976806640625;3587.591552734375;5192.28173828125;143930.703125
88;1582.2860107421875;75822.8828125;0.0;0.0;1624.620849609375;17287.607421875;3320.10205078125;3200.549560546875;5730.8486328125;141726.109375
89;1396.1634521484375;77623.515625;0.0;0.0;1662.5228271484375;17175.2265625;3157.593505859375;3261.663330078125;5469.619140625;143233.59375
90;1523.6937255859375;76915.375;0.0;0.0;1747.86767578125;17142.8671875;3316.724365234375;3420.025634765625;5972.173828125;142704.828125
91;1314.737060546875;75664.921875;0.0;0.0;1698.712158203125;17940.79296875;3274.60302734375;3184.408935546875;5402.279296875;141228.203125
92;1353.47314453125;76513.671875;0.0;0.0;1634.766845703125;17995.787109375;3242.966552734375;3474.0634765625;5472.47412109375;142489.71875
93;1432.703857421875;76338.0859375;0.0;0.2353329360485077;1475.1114501953125;17935.349609375;3223.572998046875;3275.927490234375;5580.47265625;142147.3125
94;1477.0323486328125;76855.2734375;0.0;0.0;1706.865478515625;17380.572265625;2972.411376953125;3595.461669921875;6011.98876953125;143169.890625
95;1254.736328125;76353.328125;0.0;0.0;1726.7044677734375;17934.443359375;3108.7802734375;3552.92724609375;6035.23291015625;143428.90625
96;1226.641845703125;76683.546875;0.0;0.0;1572.9298095703125;17118.958984375;3242.94873046875;3545.77099609375;5824.79248046875;142109.09375
97;1356.2750244140625;76756.0078125;0.0;0.0;1616.6700439453125;17916.220703125;2947.60888671875;3390.15625;5879.916015625;143313.453125
98;1297.7347412109375;76742.8359375;0.0;0.0;1482.2374267578125;17434.65234375;3025.827392578125;3441.760498046875;5809.78271484375;142320.515625
99;1469.322265625;76193.25;0.0;0.0;1539.91162109375;17077.92578125;2860.2197265625;3554.960205078125;5926.40478515625;141309.4375
100;1561.032470703125;77830.0546875;0.0;0.0;1516.980224609375;17643.9921875;3021.90966796875;3557.843994140625;5895.8583984375;144178.671875
101;1432.3587646484375;77558.5625;0.0;0.0;1517.1058349609375;17196.490234375;2981.603759765625;3441.4833984375;5976.93603515625;142892.171875
102;1704.577880859375;76246.453125;0.0;0.0;1551.494384765625;16612.423828125;3041.8564453125;3332.450927734375;6466.6025390625;141651.984375
103;1413.7803955078125;78426.5546875;0.0;0.0;1428.7027587890625;17181.052734375;3117.861572265625;3448.09619140625;6004.1669921875;144084.015625
104;1574.1396484375;77308.734375;0.0;0.0;1706.0208740234375;17508.224609375;3124.475830078125;3583.490234375;6156.59228515625;143799.984375
105;1542.94482421875;76837.703125;0.0;0.0;1765.5355224609375;16584.546875;3309.11083984375;3468.088623046875;5805.53125;142154.828125
106;1458.2315673828125;76519.140625;0.0;0.0;1698.4049072265625;16590.642578125;3324.968994140625;3616.838623046875;6351.35986328125;142623.40625
107;1706.3939208984375;76781.46875;0.0;0.0;1593.4515380859375;17032.560546875;3121.034423828125;3771.321044921875;6112.27392578125;143043.078125
108;1458.21728515625;77204.265625;0.0;0.2353329360485077;1814.6646728515625;16592.685546875;3135.034423828125;3875.0107421875;6236.3095703125;143137.171875
109;1514.3431396484375;76680.8203125;0.0;0.0;1768.322021484375;16264.5166015625;2897.98193359375;3517.279052734375;6153.14501953125;141576.703125
110;1420.482666015625;77968.1640625;0.0;0.0;1810.1448974609375;17293.2109375;2892.149658203125;3959.284912109375;6169.73486328125;144637.09375
111;1429.478515625;78375.65625;0.0;0.0;1702.510986328125;17612.2578125;2869.490478515625;3715.217529296875;6118.810546875;144824.265625
112;1426.804931640625;77543.9453125;0.0;0.0;1562.7462158203125;16636.541015625;3071.3818359375;3749.84521484375;6439.8759765625;143575.59375
113;1558.5653076171875;76489.0546875;0.0;0.0;1823.124267578125;17322.033203125;3001.7099609375;3485.876708984375;5848.7568359375;142426.5625
114;1514.4027099609375;77180.671875;0.0;0.0;1876.406982421875;16748.138671875;3350.376220703125;3775.790771484375;5864.25048828125;143071.9375
115;1530.4610595703125;76920.109375;0.0;0.0;1786.644775390625;17242.78125;3135.153076171875;4020.6708984375;5997.08349609375;143967.625
116;1489.2774658203125;77842.4296875;0.0;0.0;1692.9888916015625;16815.015625;3014.08935546875;3734.0625;6144.4921875;143903.90625
117;1357.7674560546875;78455.9765625;0.0;0.0;1874.6878662109375;16624.646484375;2993.955078125;3628.154052734375;5429.43896484375;143276.375
118;1422.8209228515625;77853.2890625;0.0;0.0;1615.876220703125;16054.00390625;3135.245361328125;3676.0546875;5847.5224609375;142629.6875
119;1268.8482666015625;76374.375;0.0;0.0;1567.33642578125;15910.46484375;3031.916015625;3602.923828125;5905.0859375;140622.09375
120;1473.98779296875;76174.5859375;0.0;0.0;1500.797119140625;16559.927734375;3067.93798828125;3585.845458984375;5898.43017578125;141258.546875
121;1407.694091796875;76127.359375;0.0;0.4706658720970154;1532.355712890625;16094.2900390625;3134.273681640625;3705.798583984375;6132.4248046875;140676.28125
122;1390.4539794921875;76464.53125;0.0;0.2353329360485077;1660.5574951171875;16197.3212890625;3204.179443359375;3172.693359375;5902.82177734375;141092.765625
123;1531.56103515625;76967.046875;0.0;0.0;1610.6400146484375;16869.583984375;3349.286376953125;3384.901123046875;5881.80908203125;142591.4375
124;1444.2022705078125;77636.59375;0.0;0.7059987783432007;1512.8927001953125;16648.1171875;3350.663330078125;3759.332275390625;6317.69873046875;143455.890625
125;1540.887939453125;77715.578125;0.0;0.0;1589.9833984375;16203.8232421875;3174.73046875;3482.62890625;6208.76806640625;142965.65625
126;1651.0235595703125;77084.265625;0.0;0.0;1587.494873046875;16569.052734375;3148.42919921875;3611.88427734375;5589.05908203125;142169.328125
127;1585.14208984375;77601.2265625;0.0;0.0;1644.8560791015625;16616.8671875;3204.400390625;3372.806396484375;5943.2265625;143503.375
128;1626.7569580078125;76731.8359375;0.0;0.0;1604.8890380859375;15994.232421875;3236.746826171875;3499.11474609375;5527.52685546875;141242.46875
129;1518.4683837890625;76645.8046875;0.0;0.0;1491.262939453125;16194.7265625;3085.00048828125;3425.97412109375;5505.337890625;140931.15625
130;1609.8226318359375;75191.203125;0.0;0.0;1601.891845703125;16206.466796875;3482.690673828125;3563.150146484375;5710.126953125;140285.46875
131;1453.1341552734375;75481.6171875;0.0;0.0;1733.9144287109375;15519.482421875;3316.139404296875;3698.4365234375;5482.57958984375;139226.609375
132;1437.4549560546875;75625.15625;0.0;0.0;1389.3250732421875;16018.4462890625;3187.956787109375;3570.30322265625;6064.20751953125;140328.203125
133;1244.9119873046875;74206.3828125;0.0;0.0;1580.5423583984375;16331.671875;3387.707275390625;3506.32568359375;5460.7177734375;138058.40625
134;1357.379638671875;74474.3671875;0.0;0.0;1619.9002685546875;16995.697265625;3576.710205078125;3648.30517578125;5381.13134765625;140341.65625
135;1263.8193359375;74638.3828125;0.0;0.0;1611.4326171875;16468.501953125;3527.53759765625;3643.01171875;5459.26513671875;139491.8125
136;1372.5335693359375;75464.2578125;0.0;0.0;1592.15283203125;16128.369140625;3188.26513671875;3345.56689453125;5387.2763671875;139307.859375
137;1448.0474853515625;75026.625;0.0;0.0;1544.1566162109375;15863.5302734375;3481.568603515625;3497.754638671875;6048.2392578125;139868.90625
138;1562.1517333984375;76494.6796875;0.0;0.0;1481.7178955078125;15707.935546875;3272.943115234375;3270.600830078125;5253.9345703125;139762.640625
139;1594.888671875;75853.0625;0.0;0.0;1703.41455078125;15657.8720703125;3306.6220703125;3375.764892578125;5604.3359375;140504.625
140;1602.921630859375;76176.625;0.0;0.0;1607.6400146484375;16301.7333984375;3368.301025390625;3216.331298828125;5991.4033203125;141606.640625
141;1428.2860107421875;74530.09375;0.0;0.0;1684.268310546875;16067.5185546875;3231.44287109375;3403.1796875;5713.41845703125;138857.5625
142;1608.942626953125;75840.734375;0.0;0.0;1782.211669921875;15823.880859375;3117.380126953125;3592.182861328125;5478.82080078125;140168.09375
143;1680.7989501953125;76903.9765625;0.0;0.0;1645.990966796875;16631.7578125;3085.54296875;3695.22119140625;5443.3671875;141725.875
144;1520.8602294921875;76113.1171875;0.0;0.7059987783432007;1560.7342529296875;15956.92578125;3137.08154296875;3396.742431640625;5692.87548828125;140574.1875
145;1622.0804443359375;75593.0703125;0.0;0.0;1572.233154296875;16071.4697265625;2948.888671875;3604.992431640625;5762.64501953125;140484.671875
146;1447.917724609375;75968.109375;0.0;0.0;1720.7830810546875;16194.5478515625;3077.257568359375;3450.77490234375;5359.501953125;140096.984375
147;1207.62548828125;76395.359375;0.0;0.2353329360485077;1564.7630615234375;16092.4208984375;2791.292236328125;3535.397216796875;5410.779296875;139729.421875
148;1179.146484375;76558.8828125;0.0;0.0;1649.7611083984375;15822.3115234375;2857.2919921875;3489.080810546875;5647.66357421875;140678.65625
149;1560.0523681640625;75546.859375;0.0;0.0;1697.2440185546875;16803.830078125;3018.420654296875;3646.554931640625;5802.71337890625;141122.546875
150;1377.1712646484375;75742.2734375;0.0;0.0;1731.98828125;16463.294921875;3000.4521484375;3826.183349609375;5625.5458984375;140609.90625
151;1407.8885498046875;76122.25;0.0;0.0;1769.0408935546875;16675.9140625;3086.0927734375;3743.112548828125;5569.4130859375;141290.03125
152;1458.5987548828125;77028.859375;0.0;0.0;1728.0914306640625;16331.822265625;3220.42333984375;3480.3017578125;5345.541015625;141211.640625
153;1532.108154296875;76864.9921875;0.0;0.4706658720970154;1747.027587890625;17260.765625;3087.519775390625;3479.8681640625;5378.50634765625;142552.0625
154;1615.3035888671875;74757.703125;0.0;0.0;1909.4151611328125;16815.12890625;3072.8798828125;3788.747314453125;5373.5546875;140191.609375
155;1451.7205810546875;74887.9609375;0.0;0.0;1691.9228515625;16498.349609375;2940.5830078125;3628.60009765625;5506.91943359375;139888.25
156;1565.522705078125;75315.421875;0.0;0.0;1723.2506103515625;17002.201171875;2884.36376953125;3357.456787109375;5988.59765625;140618.25
157;1527.0701904296875;75889.484375;0.0;0.0;1643.5181884765625;16621.1796875;2858.111083984375;3355.494140625;5402.4853515625;139916.34375
158;1635.100341796875;75804.328125;0.0;0.0;1708.897216796875;16678.07421875;2977.549072265625;3447.283447265625;5341.25146484375;140166.4375
159;1569.1231689453125;74874.03125;0.0;0.0;1671.0126953125;17038.3125;3019.760498046875;3581.905029296875;5501.947265625;140207.0625
160;1521.9619140625;74682.34375;0.0;0.2353329360485077;1576.282470703125;17269.423828125;3069.49267578125;3248.501220703125;5997.4130859375;140446.65625
161;1564.2418212890625;74145.0390625;0.0;0.0;1628.3265380859375;16259.9794921875;3261.21337890625;3363.804931640625;5695.52392578125;138913.0625
162;1454.931884765625;74971.828125;0.0;0.0;1650.811279296875;16259.0517578125;3181.603759765625;3573.58349609375;5551.4619140625;139617.390625
163;1432.3184814453125;76456.0;0.0;0.0;1508.273193359375;16466.1171875;3184.846435546875;3524.509521484375;5405.30224609375;140992.25
164;1418.080322265625;75498.5703125;0.0;0.7059987783432007;1432.0152587890625;15879.29296875;3141.376220703125;3723.863037109375;5212.8349609375;139327.34375
165;1542.5286865234375;75745.9609375;0.0;0.9413317441940308;1472.0322265625;16660.572265625;3164.36328125;3474.051513671875;5441.75439453125;140014.921875
166;1385.10205078125;74991.953125;0.0;0.0;1452.4033203125;15667.8583984375;3026.006591796875;3394.092041015625;5692.5869140625;138388.3125
167;1319.7142333984375;75051.4453125;0.0;0.2353329360485077;1444.3714599609375;15892.033203125;3102.75048828125;3745.384765625;5082.37646484375;138201.0
168;1457.29052734375;75364.2734375;0.0;0.2353329360485077;1591.2991943359375;16068.974609375;2781.4609375;3598.175537109375;5150.28271484375;138878.90625
169;1403.972412109375;74249.703125;0.0;0.0;1707.5865478515625;15920.009765625;2877.367431640625;3387.923828125;5751.60107421875;138093.109375
170;1702.16552734375;74445.3671875;0.0;0.0;1528.70703125;16298.841796875;2776.077880859375;3527.365966796875;5013.82080078125;137694.703125
171;1375.7991943359375;74788.15625;0.0;0.0;1703.2833251953125;16919.392578125;3043.232421875;3792.8291015625;5685.76171875;140251.046875
172;1367.63330078125;75072.9140625;0.0;0.0;1486.5662841796875;16624.201171875;2926.220947265625;3514.166259765625;5856.6318359375;139726.1875
173;1597.535888671875;73911.265625;0.0;0.0;1512.8701171875;16461.109375;2880.985595703125;3256.940673828125;5372.53173828125;137480.765625
174;1520.483642578125;74301.171875;0.0;0.0;1676.67578125;16596.373046875;2883.10693359375;3199.020751953125;5666.998046875;138449.8125
175;1554.0584716796875;74673.0;0.0;0.0;1608.2882080078125;16582.927734375;2999.1689453125;2995.512451171875;5318.9970703125;138950.578125
176;1664.249267578125;74356.578125;0.0;0.0;1530.780517578125;16700.841796875;2893.648681640625;3182.00634765625;5496.77978515625;139279.375
177;1385.774169921875;73544.703125;0.0;0.0;1502.74072265625;16475.759765625;3095.596923828125;3520.744873046875;5586.31884765625;137815.921875
178;1671.5843505859375;74520.6875;0.0;0.0;1698.375732421875;16705.2421875;2828.79736328125;3402.01025390625;5663.146484375;139504.90625
179;1430.990234375;74812.5703125;0.0;0.0;1655.6763916015625;16523.181640625;2767.584228515625;3694.343505859375;5689.00537109375;139528.265625
180;1545.8560791015625;74365.9140625;0.0;0.2353329360485077;1784.4505615234375;16333.0078125;2720.843017578125;3628.351318359375;5530.6572265625;139051.84375
181;1616.4151611328125;74012.1875;0.0;0.0;1675.15576171875;16599.033203125;2855.306640625;3517.691162109375;5608.09716796875;138602.140625
182;1509.7218017578125;75002.2265625;0.0;0.2353329360485077;1572.6806640625;16905.9296875;3023.1708984375;3143.790283203125;5358.408203125;139715.96875
183;1423.5654296875;74591.9609375;0.0;0.0;1508.9549560546875;16094.2802734375;2601.16455078125;3473.6337890625;5723.03564453125;138462.03125
184;1501.056396484375;74064.15625;0.0;0.0;1484.74072265625;16335.66015625;2575.033203125;3275.483642578125;5564.50732421875;137937.90625
185;1304.59228515625;74379.0;0.0;0.0;1438.3973388671875;15861.2841796875;2641.76318359375;3223.224609375;5695.9716796875;137312.359375
186;1472.8338623046875;73174.0;0.0;0.0;1591.595703125;16319.12109375;2761.253662109375;3224.95263671875;5361.51708984375;136191.234375
187;1668.94287109375;74094.0078125;0.0;0.2353329360485077;1777.2276611328125;16221.724609375;2862.53857421875;3222.357666015625;5579.37646484375;138470.578125
188;1432.113037109375;74202.53125;0.0;0.0;1624.3538818359375;16492.90625;2831.442138671875;3177.57568359375;5989.25732421875;138933.78125
189;1422.526123046875;74570.1875;0.0;0.4706658720970154;1612.598388671875;16410.134765625;2620.662353515625;3340.05859375;5974.646484375;138684.9375
190;1437.26904296875;75729.7890625;0.0;0.0;1516.3975830078125;15754.0146484375;2584.234375;3373.822021484375;5787.22900390625;139244.046875
191;1522.716064453125;74800.90625;0.0;0.0;1480.804931640625;15669.7744140625;2551.17431640625;3251.969482421875;5818.18798828125;137973.25
192;1560.4075927734375;74932.9140625;0.0;0.2353329360485077;1745.872314453125;16103.6435546875;2825.974365234375;3328.739501953125;5632.28271484375;139409.921875
193;1475.098876953125;73682.0625;0.0;0.0;1433.5728759765625;15958.1943359375;2724.49560546875;3064.243896484375;5958.66162109375;137309.8125
194;1526.6602783203125;73836.515625;0.0;0.0;1666.0860595703125;15881.548828125;2418.31396484375;3336.37353515625;6105.45556640625;137768.109375
195;1405.94970703125;75189.984375;0.0;0.0;1881.4833984375;15999.0390625;2818.296630859375;3236.593505859375;6509.642578125;140248.53125
196;1493.97607421875;75558.4609375;0.0;0.2353329360485077;1677.857177734375;15739.2734375;2727.22265625;3118.41015625;6098.96533203125;139760.59375
