STEP;C11;NP;OCB;OCC;OCN;OCP;ONC;PAN;TOTAL
14;2926.207275390625;1.1766645908355713;2916.2470703125;14193.5185546875;5919.51708984375;1772.89794921875;32789.8984375;20115.96875;80635.34375
15;3048.435302734375;0.4706658720970154;2888.488037109375;14320.8642578125;6081.67578125;1835.8817138671875;32823.3984375;20815.357421875;81814.6875
16;2743.92626953125;1.8826634883880615;2731.9404296875;14439.42578125;5676.76220703125;1889.141357421875;32696.25390625;20722.306640625;80901.9609375
17;2903.344482421875;0.7059987783432007;3057.608154296875;14141.0927734375;5346.328125;1889.6214599609375;31381.61328125;19905.326171875;78625.4609375
18;2711.98046875;1.1766647100448608;2860.238525390625;13666.3623046875;6357.83984375;1946.0037841796875;31824.322265625;20297.455078125;79665.234375
19;2829.8408203125;0.4706658720970154;2961.312255859375;13989.28125;5948.16064453125;1880.48388671875;33557.328125;20147.224609375;81314.1484375
20;3010.018798828125;0.4706658720970154;3211.325927734375;14991.5166015625;6143.54248046875;1998.995849609375;32176.65234375;20573.0390625;82105.7109375
21;2599.84619140625;2.8239951133728027;2908.268310546875;14175.4580078125;7003.2900390625;1772.0120849609375;32961.328125;20651.68359375;82074.5859375
22;2805.01220703125;1.4119975566864014;2958.453857421875;13557.8125;6292.306640625;1891.228515625;32845.80859375;20079.6484375;80431.875
23;2717.1123046875;0.9413317441940308;2967.835205078125;13558.2626953125;6304.462890625;2037.5108642578125;33292.609375;19675.59375;80554.46875
24;2600.349853515625;0.0;2849.862060546875;14140.7939453125;6305.40185546875;1658.6895751953125;33701.3671875;19887.849609375;81144.4296875
25;2524.95947265625;0.0;3029.221435546875;12904.1259765625;6393.29541015625;1801.6480712890625;32382.185546875;19664.880859375;78700.15625
26;2972.519775390625;0.0;2915.01611328125;13727.396484375;6126.4150390625;1629.92578125;33247.453125;19650.517578125;80269.515625
27;2721.055419921875;0.0;2911.17333984375;13636.021484375;6296.02734375;1908.4124755859375;33066.02734375;19568.298828125;80107.0546875
28;2367.635009765625;0.0;2669.344970703125;12896.1337890625;5947.3369140625;1897.3321533203125;32644.5390625;19119.46875;77541.96875
29;2576.84765625;0.2353329360485077;2874.1181640625;13748.6005859375;6294.3583984375;1801.94580078125;33223.859375;19758.865234375;80278.7734375
30;2658.8603515625;0.0;2892.04150390625;14295.0361328125;5945.15234375;1952.8077392578125;32942.44921875;19627.435546875;80314.0234375
31;2907.5751953125;2.8239951133728027;3113.57958984375;13770.439453125;6231.60693359375;2002.797607421875;33530.0390625;19867.861328125;81426.9296875
32;2704.310302734375;0.2353329360485077;2916.27978515625;13348.6005859375;6149.23681640625;1852.6693115234375;33507.40625;19981.845703125;80460.71875
33;2604.866943359375;1.4119975566864014;2742.931640625;13333.341796875;6151.00927734375;1855.812255859375;33057.9140625;19614.310546875;79361.5859375
34;2760.9248046875;0.0;3190.5341796875;14289.5869140625;6633.7216796875;1840.600830078125;33236.2421875;19692.03125;81643.484375
35;2934.1552734375;1.647330641746521;2696.8857421875;14285.5673828125;6177.541015625;1718.126708984375;33497.20703125;19871.294921875;81182.25
36;2792.014404296875;2.3533291816711426;2748.9267578125;13489.353515625;6028.3955078125;1701.4447021484375;33004.5;19494.33203125;79261.1484375
37;2595.14501953125;0.9413317441940308;2819.24853515625;13700.986328125;6288.68994140625;1887.5892333984375;33410.89453125;19013.935546875;79717.5234375
38;2572.0595703125;0.9413317441940308;2823.849853515625;13976.603515625;6241.697265625;1813.0616455078125;33465.02734375;18935.130859375;79828.453125
39;2836.493408203125;1.8826634883880615;3061.468017578125;14465.525390625;6838.23681640625;1734.838134765625;33038.18359375;18776.10546875;80753.015625
40;2976.4365234375;0.4706658720970154;3022.997314453125;14244.4501953125;6681.8291015625;1902.2633056640625;33095.59765625;18885.384765625;80809.2734375
41;2624.91552734375;0.9413317441940308;2941.065673828125;14097.578125;6302.89599609375;1704.3836669921875;32810.1953125;18396.4296875;78878.3515625
42;2990.656005859375;3.294661045074463;2848.23291015625;14700.2275390625;6262.37353515625;1770.0548095703125;33678.55078125;19613.08203125;81866.171875
43;3041.321044921875;2.1179964542388916;2996.35693359375;14028.4873046875;5937.84521484375;1594.359130859375;33543.05078125;19608.28125;80751.9921875
44;3092.16455078125;3.059328079223633;2852.490966796875;14475.8974609375;6754.078125;1695.4693603515625;33086.71875;19198.42578125;81158.2578125
45;2872.933349609375;0.0;3487.228515625;14368.9296875;6538.05224609375;1707.5889892578125;34219.51953125;19737.576171875;82931.9453125
46;2787.02294921875;0.9413317441940308;2818.16015625;13993.591796875;6306.68798828125;1696.9205322265625;33964.1953125;19523.591796875;81091.15625
47;2691.526611328125;0.7059987783432007;2912.421875;13736.0537109375;6274.15380859375;1634.51171875;33380.20703125;19114.044921875;79743.84375
48;2464.0302734375;0.7059987783432007;2577.2568359375;13667.5263671875;5996.568359375;1767.893310546875;32681.64453125;19412.255859375;78568.0234375
49;2358.72412109375;1.1766645908355713;2614.021728515625;13502.2353515625;5866.1962890625;1714.3485107421875;33013.2734375;19460.705078125;78530.6015625
50;2403.78125;0.9413317441940308;2759.2451171875;14333.58984375;6154.1630859375;1556.2694091796875;32790.99609375;19367.84375;79366.734375
51;2435.230712890625;1.4119975566864014;2698.662353515625;13779.43359375;6287.7685546875;1488.4642333984375;33001.03125;19142.013671875;78834.0703125
52;2682.439453125;0.9413317441940308;2831.0126953125;13528.15234375;6277.54931640625;1549.2227783203125;33382.90625;19133.216796875;79385.2421875
53;2698.874755859375;0.0;2968.36328125;13603.2763671875;6482.603515625;1566.561279296875;33424.98828125;19066.017578125;79810.7578125
54;2198.076171875;0.2353329360485077;2452.888427734375;13502.259765625;6365.7734375;1619.926025390625;33830.22265625;18863.8359375;78832.9296875
55;2531.77294921875;0.2353329360485077;2787.887451171875;13526.28515625;6266.724609375;1702.02587890625;32713.78515625;19080.236328125;78608.875
56;2685.89892578125;0.9413317441940308;2793.7001953125;13322.0361328125;6611.18017578125;1648.2939453125;34299.4609375;19037.21484375;80398.7578125
57;2607.236572265625;0.4706658720970154;2849.18896484375;14030.978515625;6344.8037109375;1550.0614013671875;33349.296875;18268.45703125;79000.296875
58;2718.43115234375;0.0;3160.69091796875;14573.62109375;6366.1904296875;1722.3153076171875;33757.24609375;17869.935546875;80168.3125
59;2736.311279296875;0.0;2958.0419921875;13727.734375;6566.2705078125;1795.736083984375;33014.140625;18501.5703125;79299.4609375
60;2793.323486328125;0.2353329360485077;2716.060791015625;13584.19140625;6367.97900390625;1762.61083984375;32998.6171875;18537.931640625;78760.859375
61;2542.466796875;0.2353329360485077;2715.45556640625;14079.8046875;6298.10693359375;1790.6612548828125;32837.05078125;18502.650390625;78766.125
62;2752.029296875;0.4706658720970154;2791.22119140625;13615.791015625;6097.1533203125;1739.0570068359375;32487.9453125;19172.560546875;78656.0078125
63;2652.250732421875;1.882663369178772;2823.078125;14097.5390625;6388.88818359375;1666.120849609375;33073.4375;18784.3671875;79487.609375
64;2666.32470703125;0.0;2711.065673828125;14268.552734375;6409.05810546875;1792.028076171875;33959.33203125;19046.10546875;80852.4453125
65;2545.19580078125;0.7059987783432007;3002.012451171875;13710.7119140625;5932.27880859375;1874.239990234375;33184.01171875;18515.318359375;78764.6640625
66;2649.303955078125;0.0;2559.8330078125;13834.865234375;6382.8798828125;1705.7225341796875;32985.0078125;18570.15625;78687.859375
67;2714.85107421875;0.0;2570.08056640625;13526.767578125;6311.4677734375;1554.490966796875;33336.8046875;18628.376953125;78642.96875
68;2857.396728515625;0.2353329360485077;2875.730712890625;14038.193359375;6344.3828125;1684.541259765625;34109.70703125;18964.662109375;80874.6484375
69;2683.47412109375;0.4706658720970154;3002.935791015625;13724.7626953125;6530.3896484375;1712.828369140625;34570.48828125;19437.49609375;81662.890625
70;2371.882080078125;0.2353329360485077;2736.872802734375;13445.9599609375;6134.77099609375;1828.31103515625;34347.2890625;18914.86328125;79779.9921875
71;2490.24853515625;0.2353329360485077;2588.427734375;13863.365234375;6444.853515625;1588.0401611328125;33776.0234375;19237.849609375;79989.09375
72;2116.243408203125;0.4706658720970154;2476.47412109375;13472.0595703125;6421.26708984375;1701.3302001953125;33591.9375;19085.4765625;78865.1953125
73;2382.348876953125;0.7059987783432007;2632.55419921875;13849.5712890625;6571.06298828125;1726.9053955078125;34070.46875;19442.841796875;80676.296875
74;2477.745361328125;0.4706658720970154;2681.452392578125;13902.2119140625;6449.44091796875;1637.10400390625;34058.1171875;19324.501953125;80530.8671875
75;2670.5634765625;0.2353329360485077;2414.06298828125;13831.306640625;6591.12109375;1526.1099853515625;34139.33203125;18585.796875;79758.46875
76;2784.299560546875;0.0;2709.396484375;13794.49609375;5787.072265625;1689.3726806640625;34339.9296875;18363.953125;79468.53125
77;2614.198486328125;1.882663607597351;3040.8046875;13637.8251953125;5908.2255859375;1694.1973876953125;33426.1640625;18689.201171875;79012.2109375
78;2450.880615234375;0.9413317441940308;2905.0654296875;13551.115234375;6227.69384765625;1778.179443359375;34159.4375;18049.537109375;79122.7265625
79;2530.675048828125;1.1766647100448608;2740.830322265625;13666.6611328125;6253.70263671875;1757.5509033203125;33828.9609375;18209.283203125;78988.9375
80;2361.988037109375;1.8826634883880615;2738.0244140625;13369.009765625;5719.25927734375;1819.6092529296875;34500.58203125;18675.9921875;79186.21875
81;2627.924560546875;0.0;2451.193115234375;14001.65234375;5834.12548828125;1689.6202392578125;33826.70703125;18774.71484375;79206.0546875
82;2627.141357421875;0.0;2900.265380859375;13963.66796875;6533.15478515625;1935.20458984375;34779.7578125;18208.00390625;80947.2734375
83;2367.920654296875;0.0;2681.60205078125;13860.2294921875;6177.6416015625;1741.9600830078125;33972.41796875;18296.591796875;79098.4453125
84;2590.42529296875;0.0;2424.697509765625;14398.7138671875;6563.23046875;1836.7027587890625;33572.46484375;18086.603515625;79472.734375
85;2337.91796875;0.0;2591.39990234375;14082.205078125;6170.78955078125;1730.3138427734375;34794.0703125;17708.45703125;79415.1953125
86;2229.563720703125;1.1766645908355713;2727.573486328125;13917.2880859375;6531.02001953125;1848.9710693359375;35214.6015625;17735.779296875;80205.8671875
87;2529.406005859375;0.4706658720970154;2947.041748046875;14076.8759765625;6488.7734375;1506.583984375;34629.43359375;17527.9375;79706.1875
88;2537.665283203125;0.0;2748.550537109375;13588.095703125;6145.712890625;1666.1195068359375;34005.76953125;18160.7109375;78852.7578125
89;2312.58642578125;0.0;2746.6005859375;14247.03125;6685.63623046875;1604.6640625;34164.5859375;17491.779296875;79252.96875
90;2498.029296875;0.0;2632.48828125;14055.400390625;6338.67138671875;1754.352783203125;33339.390625;17699.9921875;78318.234375
91;2408.6015625;0.4706658720970154;2557.59619140625;14342.3671875;6340.2216796875;1845.6529541015625;33412.93359375;18305.416015625;79213.578125
92;2342.7626953125;0.0;2633.553466796875;14127.7568359375;6297.5654296875;1609.6434326171875;32824.5390625;17870.509765625;77706.3671875
93;2589.563232421875;0.7059987783432007;2985.583984375;13832.05078125;6564.26513671875;1638.3853759765625;33705.97265625;18134.994140625;79451.5625
94;2592.844970703125;1.1766647100448608;2530.08154296875;13477.7587890625;6383.27978515625;1716.0252685546875;31970.10546875;17525.16796875;76196.375
95;2918.51708984375;2.5886621475219727;2696.55419921875;13816.72265625;6664.79296875;1723.202392578125;33468.7265625;18061.505859375;79352.921875
96;2870.212890625;0.2353329360485077;2636.069580078125;14248.8662109375;6332.54736328125;1641.9739990234375;34435.76953125;17845.69921875;80011.3046875
97;3155.201416015625;0.2353329360485077;3156.3154296875;14311.2783203125;6448.63037109375;1625.799072265625;34542.4375;17286.970703125;80527.0
98;2994.805419921875;2.3533291816711426;2939.74658203125;13766.5908203125;6255.248046875;1534.4210205078125;35043.05078125;17859.51171875;80395.578125
99;2880.718994140625;0.0;3010.28759765625;14344.7880859375;6366.16552734375;1501.790771484375;33705.5390625;17944.736328125;79754.1328125
100;3088.154296875;0.0;2763.239013671875;14598.404296875;6130.18359375;1572.4898681640625;33583.69921875;18537.59375;80273.6875
101;2644.8076171875;0.7059987783432007;2813.056884765625;14172.8125;6162.77294921875;1542.5750732421875;33913.87109375;18319.578125;79570.2109375
102;2584.40283203125;0.4706658720970154;2891.041015625;14551.77734375;6406.552734375;1687.2926025390625;34683.1875;17816.466796875;80621.3515625
103;2922.98583984375;0.0;2965.919677734375;13741.322265625;6590.97314453125;1491.86279296875;33657.2421875;17918.341796875;79288.6640625
104;2886.06787109375;0.4706658720970154;2967.311767578125;13706.0654296875;6274.29296875;1558.54248046875;33899.765625;17385.224609375;78677.671875
105;2725.327392578125;0.0;2911.294921875;13813.3935546875;6684.37353515625;1654.7777099609375;35047.0703125;18190.326171875;81026.3515625
106;2391.5927734375;0.7059987783432007;2755.42529296875;13855.9091796875;6245.56884765625;1652.4300537109375;34560.6640625;18169.873046875;79632.3359375
107;2538.049072265625;0.0;2798.453125;13641.4560546875;6357.0244140625;1605.1373291015625;34029.82421875;17236.689453125;78206.5078125
108;2337.0458984375;0.0;2915.08544921875;13167.109375;6306.6376953125;1528.24560546875;33613.5390625;17602.68359375;77470.4609375
109;2583.68603515625;0.7059987783432007;3005.665771484375;13859.1142578125;6417.98486328125;1572.1702880859375;33708.640625;16848.11328125;77995.671875
110;2694.986572265625;1.6473305225372314;3160.009521484375;14077.5595703125;6550.06298828125;1635.1591796875;34464.84765625;17229.2578125;79813.625
111;2899.157958984375;1.4119975566864014;3069.53515625;14502.3935546875;6526.220703125;1574.7095947265625;35197.80078125;17397.533203125;81168.8125
112;2698.056396484375;0.4706658720970154;2818.14990234375;14340.8857421875;6501.15625;1733.0687255859375;34507.76953125;16854.58984375;79453.90625
113;2594.326171875;0.0;2902.739013671875;14380.0517578125;6406.33935546875;1652.713623046875;34501.3828125;17123.8359375;79561.5234375
114;2479.397216796875;0.0;2891.45361328125;14551.20703125;6621.107421875;1920.4615478515625;35227.0390625;17080.69921875;80771.2734375
115;2462.208251953125;0.0;2744.666748046875;14241.3701171875;6845.1064453125;1791.611328125;33872.78125;17497.626953125;79455.375
116;2800.6640625;0.0;2867.72900390625;14297.9765625;6787.5341796875;1742.069091796875;35160.453125;17267.1796875;80923.5859375
117;2490.892333984375;0.0;3005.505859375;14129.5185546875;6732.7548828125;1660.1510009765625;34860.2109375;17107.201171875;79986.171875
118;2494.989501953125;0.2353329360485077;2870.77197265625;14393.3330078125;6149.3115234375;1747.635498046875;35086.34765625;16892.25390625;79635.2109375
119;2446.950927734375;0.0;2814.11669921875;14119.3076171875;6184.17041015625;1717.1339111328125;34725.046875;16784.5703125;78791.28125
120;2509.656494140625;0.0;3029.741455078125;13930.37109375;6661.80322265625;1627.1180419921875;34276.6484375;16658.869140625;78693.953125
121;2649.47314453125;0.0;2754.322509765625;14175.185546875;6240.21923828125;1605.59814453125;33227.97265625;16876.27734375;77529.046875
122;2662.127685546875;0.0;2773.68603515625;14050.044921875;5877.412109375;1681.068603515625;34087.9765625;16741.31640625;77873.4765625
123;2718.808837890625;0.0;2775.740966796875;14177.2421875;6216.33056640625;1665.6412353515625;34095.5390625;16781.740234375;78430.734375
124;2468.44580078125;0.0;2717.37548828125;13714.75;6054.80419921875;1649.4952392578125;34384.2421875;16925.7734375;77914.84375
125;2537.53857421875;0.4706658720970154;2445.79736328125;13472.1865234375;6237.96533203125;1587.3717041015625;33428.3125;16412.177734375;76121.7109375
126;2537.857666015625;0.0;2563.532470703125;13549.7451171875;6051.23046875;1705.946533203125;32958.48828125;17075.560546875;76442.2734375
127;3022.68505859375;0.0;2838.145751953125;13673.302734375;6484.6240234375;1684.447509765625;34056.671875;17350.880859375;79110.7578125
128;2943.726806640625;0.0;2483.724853515625;13433.875;6284.51318359375;1687.5823974609375;33657.140625;16754.95703125;77245.3046875
129;2744.433837890625;0.0;2527.66943359375;13632.466796875;6107.02734375;1580.18310546875;33959.640625;16476.642578125;77028.1171875
130;2701.457763671875;0.0;2363.37890625;13626.3251953125;5643.1201171875;1601.559326171875;33786.44921875;16317.685546875;76039.7421875
131;2536.043701171875;0.0;2471.071533203125;14026.9033203125;6258.90869140625;1613.791748046875;33495.67578125;16626.734375;77028.7421875
132;2337.06591796875;0.0;2624.731689453125;14171.7998046875;6320.52392578125;1636.300048828125;34995.8671875;16695.369140625;78781.75
133;2576.42724609375;0.0;2436.178955078125;14268.9013671875;6233.04150390625;1607.358154296875;33367.0234375;16922.376953125;77411.1484375
134;2334.41748046875;0.0;2529.657958984375;13636.5185546875;6154.69189453125;1772.596923828125;33933.6875;16923.658203125;77285.0390625
135;2596.495361328125;0.9413317441940308;2400.37841796875;13841.9677734375;6226.9814453125;1617.410888671875;33862.87890625;17042.59765625;77589.828125
136;2466.108154296875;0.0;2655.789794921875;14060.548828125;6353.2265625;1504.768798828125;32701.8125;16342.1015625;76084.3671875
137;2266.830078125;0.0;2478.418212890625;14314.3798828125;6624.791015625;1510.7969970703125;34151.2890625;16827.462890625;78173.8984375
138;2555.463623046875;0.0;2566.309326171875;13487.01171875;6303.5966796875;1590.4122314453125;33455.3671875;16594.708984375;76552.9375
139;2358.55908203125;0.0;2751.577880859375;13827.49609375;6582.45458984375;1448.522705078125;33228.390625;16299.6396484375;76496.5390625
140;2794.177490234375;0.0;2915.446044921875;13621.150390625;6031.53125;1647.7554931640625;33438.24609375;16325.533203125;76773.6015625
141;2570.535888671875;0.0;2733.179931640625;13637.103515625;6530.0380859375;1597.76513671875;33670.6328125;16186.9775390625;76926.4765625
142;2216.031982421875;0.0;2530.850341796875;13635.1796875;6337.73486328125;1494.2669677734375;33908.71875;16063.8896484375;76186.71875
143;2530.853759765625;0.0;2677.72705078125;14260.0693359375;6225.82177734375;1600.2103271484375;33951.28125;16039.169921875;77285.078125
144;2230.365234375;0.0;2763.718994140625;13204.8232421875;6280.69140625;1443.1513671875;34218.4140625;16133.9892578125;76275.1015625
145;2282.2509765625;0.0;2472.95947265625;13028.5517578125;5973.86669921875;1481.8660888671875;34225.67578125;16141.90234375;75606.828125
146;2443.227294921875;0.0;2588.30517578125;13669.671875;5882.63037109375;1484.5909423828125;34628.76953125;16786.845703125;77483.828125
147;2490.861328125;0.0;2476.284912109375;13195.9697265625;6401.345703125;1554.8564453125;33977.953125;16706.783203125;76803.8046875
148;2386.890380859375;0.0;2483.24560546875;13922.9267578125;6186.05517578125;1671.24853515625;33304.79296875;16355.560546875;76310.3828125
149;2660.697265625;0.0;2350.380859375;13978.9228515625;6143.48291015625;1591.1068115234375;33809.91796875;16769.05859375;77303.4609375
150;2821.454345703125;0.0;2561.184814453125;14273.3818359375;6226.03515625;1525.4449462890625;33635.390625;16625.40234375;77668.390625
151;2745.259765625;0.0;2730.811767578125;13768.744140625;6059.9580078125;1688.9794921875;33846.390625;16989.505859375;77829.859375
152;2758.262451171875;0.0;2584.5107421875;13984.0712890625;6411.06396484375;1823.1998291015625;33750.5390625;16811.279296875;78122.859375
153;2908.5439453125;0.0;2705.58154296875;13790.7578125;6194.1357421875;1624.1558837890625;33766.5078125;16451.42578125;77440.7890625
154;2597.370849609375;0.2353329360485077;3015.223876953125;13603.6240234375;6129.52001953125;1752.174072265625;33977.8046875;16075.369140625;77151.3046875
155;2815.143310546875;0.0;2733.201904296875;13915.068359375;6298.60546875;1716.6875;33095.15625;16590.681640625;77164.3125
156;2727.409912109375;0.2353329360485077;2512.48046875;13727.7724609375;6633.00830078125;1582.633056640625;33009.09765625;16444.6640625;76637.28125
157;2675.3720703125;0.0;2496.469482421875;14298.712890625;6164.84716796875;1757.5904541015625;34355.41015625;16303.345703125;78051.484375
158;2393.880126953125;0.2353329360485077;2523.1640625;13843.3642578125;6623.28466796875;1844.5084228515625;32976.3671875;16347.7919921875;76552.328125
159;2406.70947265625;0.0;2601.531982421875;14176.4052734375;6128.95166015625;1542.3953857421875;34013.71484375;16029.841796875;76899.609375
160;2358.57421875;0.0;2613.6474609375;13821.3984375;6012.0595703125;1661.3468017578125;33855.015625;15699.908203125;76022.078125
161;2313.81591796875;0.0;2704.01904296875;12984.771484375;5988.701171875;1618.381103515625;34145.94140625;15828.3134765625;75583.8203125
162;2335.060791015625;0.0;2567.87060546875;13319.2001953125;6408.9375;1667.8458251953125;33670.7265625;15100.23046875;75069.8125
163;2168.069580078125;0.0;2485.357666015625;13472.2392578125;6046.23876953125;1664.21728515625;32810.28125;15165.8466796875;73812.0703125
164;2039.951171875;0.0;2421.3564453125;13660.04296875;6041.7265625;1472.6395263671875;33187.171875;15461.7939453125;74284.5390625
165;2150.136474609375;0.0;2250.67138671875;13703.8701171875;6144.13330078125;1532.336669921875;34271.6328125;15662.0;75714.90625
166;2418.816162109375;0.0;2271.906982421875;13683.6396484375;6452.23779296875;1407.6248779296875;33124.625;15815.744140625;75174.40625
167;2460.288330078125;0.0;2317.638427734375;13468.712890625;6076.59326171875;1627.6435546875;33259.1484375;15812.9765625;75023.0546875
168;2277.8271484375;0.0;2186.257568359375;13171.4052734375;6137.35546875;1531.1798095703125;32950.5859375;15641.337890625;73895.7421875
169;2284.554443359375;0.0;2527.393310546875;13713.3837890625;5979.13720703125;1544.3265380859375;32942.26171875;15617.216796875;74608.0078125
170;2249.31640625;0.0;2546.311767578125;12889.822265625;6492.79296875;1268.4296875;32944.328125;16483.267578125;74874.109375
171;2269.82177734375;0.0;2228.97412109375;13218.3837890625;6252.19091796875;1474.520263671875;33081.6171875;16232.8623046875;74758.265625
172;2164.1923828125;0.0;2295.22216796875;12931.62109375;5872.18408203125;1431.520263671875;33289.984375;16442.314453125;74426.78125
173;2114.779541015625;0.2353329360485077;2286.1005859375;13070.7138671875;6071.12890625;1457.615234375;33384.328125;16438.6015625;74823.4375
174;2165.568603515625;0.0;2217.382080078125;12971.7607421875;6313.7412109375;1573.8773193359375;32815.6953125;16422.478515625;74480.359375
175;2280.732177734375;0.0;2639.58056640625;12669.3232421875;6470.48046875;1724.2884521484375;33183.08984375;16176.3681640625;75143.796875
176;2122.1875;0.0;2744.397705078125;13018.2548828125;6441.89208984375;1499.6329345703125;33742.01953125;16109.4052734375;75677.5390625
177;2075.298828125;0.0;2571.882568359375;13690.2734375;6277.64453125;1406.0943603515625;33978.2421875;16290.8349609375;76290.1796875
178;2090.985107421875;0.0;2487.02783203125;13049.5849609375;6378.1904296875;1691.91796875;33513.6171875;16416.783203125;75627.890625
179;2075.382080078125;0.0;2396.6806640625;13481.6337890625;6143.568359375;1528.0472412109375;33716.0625;16599.28125;75940.7265625
180;2003.3291015625;0.4706658720970154;2368.179443359375;12653.1953125;6290.1025390625;1472.21484375;32052.232421875;16510.408203125;73349.8359375
181;1942.6304931640625;0.4706658720970154;2497.297119140625;12906.5986328125;6013.568359375;1478.0897216796875;33518.23046875;16172.033203125;74528.8203125
182;2060.546630859375;0.0;2364.080322265625;13724.0166015625;6516.28564453125;1401.36474609375;32734.23046875;16433.765625;75233.96875
183;2170.836181640625;0.4706658720970154;2697.67822265625;13482.9326171875;6617.26171875;1298.180908203125;33812.59765625;15721.98828125;75801.7578125
184;2071.554443359375;0.0;2684.572509765625;12875.423828125;6602.8916015625;1401.556884765625;33703.1171875;16256.654296875;75595.5859375
185;2210.253173828125;0.0;2813.22998046875;13176.2373046875;6322.4033203125;1434.64892578125;33417.609375;16031.376953125;75405.4921875
186;1986.136474609375;0.0;2438.204833984375;12763.6953125;6082.09033203125;1287.6416015625;34366.00390625;16173.0439453125;75096.6015625
187;1906.5394287109375;0.0;2349.20849609375;12780.7705078125;6124.69091796875;1456.18212890625;32721.251953125;16339.392578125;73677.5546875
188;1870.4202880859375;0.0;2336.77294921875;12550.1044921875;6608.03076171875;1283.382080078125;33373.484375;16411.912109375;74434.0859375
189;1771.9156494140625;0.0;2330.07958984375;12926.6201171875;6233.50390625;1294.4437255859375;33462.00390625;16433.796875;74452.1953125
190;1926.1273193359375;0.0;2402.56787109375;13270.6748046875;6170.326171875;1386.5155029296875;33668.69921875;16800.39453125;75624.921875
191;2143.226318359375;0.0;2392.38818359375;14001.8486328125;6336.68359375;1344.0853271484375;33893.1484375;16801.841796875;76913.0546875
192;1950.442138671875;0.0;2310.621337890625;13379.380859375;6182.30859375;1435.14794921875;33370.32421875;16751.943359375;75379.953125
193;1910.8284912109375;0.0;2410.24560546875;12897.8203125;6310.77783203125;1361.8795166015625;34190.12890625;16062.8935546875;75144.2734375
194;2161.443115234375;0.0;2611.9248046875;13600.2216796875;6127.10205078125;1341.7576904296875;33052.97265625;16007.1240234375;74902.1328125
195;1953.667236328125;0.0;2609.203125;13112.6162109375;6087.97119140625;1453.1224365234375;33633.8828125;16021.302734375;74871.5390625
196;2005.22998046875;0.0;2583.86181640625;13320.880859375;5927.91259765625;1314.07373046875;33057.42578125;16036.4521484375;74245.6015625
197;2118.937255859375;0.0;2701.744140625;13515.9462890625;6095.564453125;1372.6505126953125;33098.5703125;15930.83203125;74833.90625
198;1855.3388671875;0.0;2440.667724609375;13449.837890625;6636.09912109375;1592.72412109375;33277.08984375;16212.33984375;75463.90625
199;2134.258056640625;0.0;2484.16796875;13031.5126953125;6310.80078125;1486.1395263671875;33243.82421875;16932.533203125;75623.0
200;1870.00341796875;0.0;2389.3291015625;13005.421875;6251.81494140625;1412.7330322265625;33881.671875;16451.12109375;75261.8671875
201;1848.503662109375;0.0;2112.557373046875;12803.6982421875;6238.27294921875;1505.3692626953125;33579.7734375;16380.3603515625;74468.359375
202;2153.614990234375;0.0;2320.70263671875;13015.7861328125;6034.05126953125;1602.7525634765625;33990.73046875;15819.6201171875;74937.03125
203;2028.7886962890625;0.0;2416.86669921875;13871.8369140625;6622.36962890625;1520.5306396484375;34916.95703125;16064.0322265625;77441.1171875
204;2028.4075927734375;0.0;2511.8046875;12531.9375;6417.38330078125;1574.7479248046875;33485.95703125;16175.2998046875;74725.140625
