STEP;C11;GEM;NP;OCB;OCC;OCG;OCN;ONC;TOTAL
0;3144.178955078125;18603.08984375;1.8826634883880615;3576.32861328125;15061.51171875;2621.636474609375;6187.1240234375;34030.203125;83226.0859375
1;2820.97314453125;18516.357421875;0.7059987783432007;3344.409423828125;15010.62109375;2651.543212890625;6356.2607421875;33282.73046875;81983.109375
2;3070.124755859375;18367.060546875;1.1766645908355713;3442.743408203125;15661.990234375;2739.68603515625;6154.61767578125;32896.24609375;82333.40625
3;3384.886474609375;18282.240234375;0.7059987783432007;3087.474365234375;14751.5888671875;2678.516357421875;6294.82666015625;33080.4140625;81560.5234375
4;3076.191162109375;18158.806640625;0.0;2983.99755859375;14026.94921875;2573.516357421875;5887.63671875;32560.791015625;79268.0546875
5;3120.82373046875;18073.0859375;0.0;3112.273681640625;14390.724609375;2574.623046875;6234.994140625;32051.916015625;79558.453125
6;3422.656982421875;17637.19921875;0.0;3352.052978515625;15129.0068359375;2434.356201171875;6394.33837890625;33336.40234375;81705.875
7;3280.2060546875;17748.072265625;0.0;3369.93994140625;15290.1728515625;2602.234130859375;6027.71142578125;33594.4609375;81912.640625
8;3272.645751953125;18044.138671875;0.2353329360485077;3036.00341796875;15254.91796875;2369.02880859375;6224.43017578125;33531.01171875;81732.390625
9;2778.898193359375;17245.08203125;0.0;3247.150146484375;15198.31640625;2550.91650390625;6242.45654296875;33146.9140625;80409.84375
10;3013.97802734375;16939.08203125;1.1766647100448608;3048.489990234375;15803.201171875;2582.437744140625;6071.5166015625;33922.765625;81383.0234375
11;2936.85693359375;16971.677734375;0.2353329360485077;3231.77685546875;15019.8037109375;2588.430908203125;5893.46484375;34356.59375;80998.71875
12;3133.265380859375;16523.529296875;0.4706658720970154;3219.699462890625;15127.40625;2441.07177734375;5893.6357421875;34204.3515625;80543.4921875
13;3160.92822265625;17261.662109375;0.0;3473.005859375;15721.169921875;2330.4130859375;6256.53515625;33457.55859375;81661.2109375
14;2815.191162109375;16444.27734375;0.0;3177.384765625;14973.1376953125;2479.609619140625;6174.22021484375;33448.84765625;79512.6640625
15;2869.62744140625;16172.59375;0.4706658720970154;3061.35107421875;14522.59765625;2442.97216796875;5852.11181640625;32940.23828125;77862.1015625
16;2953.10107421875;16197.2333984375;0.0;2921.782470703125;15401.08203125;2375.47412109375;6057.92138671875;32588.2265625;78494.6484375
