STEP;C11;DOX;NP;OCB;OCC;OCD;OCN;ONC;TOTAL
26;2969.3056640625;49145.8984375;0.7059987783432007;2177.547119140625;5286.18310546875;1607.160888671875;3148.29541015625;16703.625;81039.0234375
27;3100.6630859375;48227.03125;2.1179964542388916;2153.9169921875;5096.0625;1554.3773193359375;3089.373779296875;17431.44140625;80655.1640625
28;3084.88134765625;48458.421875;0.0;2212.146728515625;5141.51806640625;1678.7659912109375;2997.583740234375;17265.859375;80839.5
29;3084.79248046875;48226.16015625;0.4706658720970154;2231.052490234375;5417.4365234375;1605.563720703125;2935.47314453125;17131.259765625;80632.5390625
30;2804.36767578125;48289.8125;0.0;2095.032958984375;5200.86181640625;1717.70068359375;3094.707275390625;16797.779296875;80000.5625
31;3102.763427734375;48107.34375;0.0;2121.843017578125;5506.0771484375;1759.395263671875;3061.94921875;16526.66015625;80186.2109375
32;2793.636962890625;47791.2265625;0.2353329360485077;2226.24609375;5756.103515625;1405.9698486328125;3057.921630859375;17412.896484375;80444.578125
33;2620.3779296875;47245.015625;0.0;1868.645751953125;5626.498046875;1644.1739501953125;3032.48876953125;17249.880859375;79287.234375
34;2948.627685546875;47542.7109375;0.0;2277.21826171875;5330.572265625;1728.91796875;3174.528564453125;17392.765625;80395.5234375
35;2800.30712890625;48131.28125;0.0;2165.855224609375;5640.15380859375;1604.96826171875;3334.6142578125;17371.96875;81049.4375
36;2990.16552734375;47715.56640625;0.0;2201.01953125;5821.39697265625;1712.22412109375;3492.705078125;17308.888671875;81242.0859375
37;3052.41748046875;47906.1328125;0.0;2131.9638671875;5815.947265625;1736.3875732421875;3229.494384765625;16611.978515625;80484.5703125
38;2873.67578125;48097.33984375;0.0;2190.45166015625;5555.66748046875;1657.6473388671875;3220.573974609375;17345.310546875;80940.828125
39;3264.36669921875;48767.76953125;0.2353329360485077;2137.007568359375;5742.2685546875;1669.9061279296875;3096.540283203125;17505.59375;82184.109375
40;3061.8154296875;47906.66796875;0.0;2057.69482421875;5935.1826171875;1710.0994873046875;2941.389404296875;17389.75390625;81002.984375
41;2985.586181640625;47178.640625;0.2353329360485077;2379.385986328125;6075.541015625;1530.8795166015625;3324.605224609375;17476.02734375;80951.1484375
42;2479.075439453125;47412.7578125;0.7059987783432007;2209.791259765625;5169.65380859375;1609.3702392578125;3018.76123046875;17045.80078125;78945.953125
43;2611.039306640625;47947.59765625;0.0;2327.213134765625;5109.43701171875;1602.6036376953125;3042.110595703125;16953.697265625;79593.9453125
44;2625.582763671875;47657.9921875;0.0;2308.8359375;5553.6376953125;1569.2254638671875;3048.265625;17252.234375;80016.09375
45;2752.16552734375;47540.17578125;0.0;2350.706787109375;5542.54052734375;1581.3643798828125;2976.211669921875;17862.96484375;80606.1875
