STEP;C11;GEM;NP;OCB;OCC;OCG;OCN;ONC;TOTAL
0;5036.017578125;26248.2578125;0.0;4583.95751953125;8650.2255859375;3790.74609375;4208.16455078125;27247.119140625;79764.5390625
1;4864.0322265625;26456.970703125;0.0;4542.10595703125;8369.1025390625;3597.44775390625;4602.419921875;25283.244140625;77715.0703125
2;4659.22119140625;25656.75390625;0.7059987783432007;4751.3681640625;8615.712890625;3555.385498046875;4640.81005859375;26306.8203125;78186.75
3;5171.16552734375;25821.71875;0.4706658720970154;4333.80078125;8488.1240234375;3601.73388671875;4316.158203125;26049.720703125;77782.765625
4;4985.716796875;26000.93359375;0.0;4513.0712890625;8485.431640625;3344.977783203125;4415.509765625;26160.783203125;77906.328125
5;4627.2421875;25626.123046875;0.0;4404.81201171875;8347.8310546875;3260.23828125;4655.34326171875;25994.2578125;76915.78125
6;4458.759765625;25852.353515625;0.7059987783432007;4301.62158203125;8213.587890625;3295.572509765625;3886.37255859375;25695.59375;75704.3515625
7;4436.2470703125;25333.50390625;0.0;3988.375244140625;8677.7763671875;3139.980712890625;4079.8271484375;25676.466796875;75332.046875
8;4422.53271484375;25507.095703125;0.2353329360485077;4295.6005859375;8632.2958984375;3298.583251953125;4260.115234375;25609.22265625;76025.375
9;4614.55615234375;25160.52734375;0.2353329360485077;4066.402099609375;8851.9306640625;3145.672119140625;4197.37451171875;25214.458984375;75251.0078125
10;4571.44970703125;25566.4140625;0.0;4250.35107421875;8803.5537109375;3282.472412109375;4319.751953125;25425.6640625;76219.734375
11;4430.0966796875;25552.25;0.0;3927.0478515625;8919.2265625;3484.154296875;3890.15625;25339.658203125;75542.3984375
12;4285.609375;25600.775390625;0.0;4080.13427734375;8636.904296875;3573.91357421875;4117.42041015625;25048.6875;75343.2734375
13;4178.2080078125;25366.376953125;0.0;4357.685546875;8797.2060546875;3270.281005859375;3879.171142578125;25039.5078125;74888.2109375
14;4471.5849609375;24948.67578125;0.0;4199.0263671875;8650.07421875;3181.409423828125;4488.84619140625;24907.59375;74847.21875
15;4399.61572265625;25291.07421875;0.0;3951.549560546875;8246.1376953125;3083.587646484375;4142.90576171875;25952.63671875;75067.203125
16;4373.52099609375;24732.04296875;0.4706658720970154;4155.99072265625;8538.8779296875;2979.201416015625;4128.82861328125;25304.76171875;74213.4296875
17;4332.4521484375;25030.53515625;0.2353329360485077;4224.02001953125;8436.2490234375;3235.043701171875;4197.38720703125;25063.666015625;74519.234375
18;4205.109375;25241.271484375;0.0;3646.097412109375;8161.93310546875;3188.78759765625;4098.2646484375;24884.55859375;73425.6640625
19;4179.0107421875;24986.322265625;0.0;4073.7373046875;8380.9248046875;3095.878662109375;4079.761962890625;24678.11328125;73473.578125
20;4477.701171875;25241.75;1.6473305225372314;3999.81494140625;7928.646484375;3255.6806640625;3992.450439453125;26491.134765625;75388.71875
21;4224.87744140625;25515.32421875;0.0;3737.076416015625;7897.412109375;3217.40234375;4047.541259765625;25210.748046875;73850.2578125
22;4354.94384765625;24802.396484375;0.0;3979.669189453125;7994.4599609375;3264.375732421875;4340.22265625;25578.708984375;74314.703125
23;4296.32666015625;25162.478515625;0.0;4210.55810546875;7904.177734375;2938.3740234375;4200.09716796875;25731.6875;74443.4140625
24;3818.1767578125;24123.015625;0.0;3889.36474609375;7837.7646484375;3064.991943359375;4267.15771484375;24992.001953125;71992.1796875
25;3895.84326171875;23814.861328125;0.0;3894.5810546875;7706.1123046875;2999.296875;3792.0537109375;25328.361328125;71430.828125
26;3706.97900390625;24227.1640625;0.0;3855.97021484375;7647.92333984375;3122.718505859375;4148.4150390625;25585.005859375;72293.9140625
27;3792.4013671875;23938.765625;0.0;3925.901611328125;8196.91015625;2908.92724609375;3942.460205078125;25467.828125;72172.734375
28;4282.52490234375;24371.421875;0.0;4343.31298828125;8036.02392578125;2932.48486328125;4371.1767578125;26484.771484375;74821.6171875
29;4043.8701171875;24805.173828125;0.0;4213.078125;7837.234375;3078.75439453125;4020.950439453125;26537.044921875;74535.9609375
30;4343.35498046875;24381.55078125;0.0;4400.15087890625;7706.310546875;3044.845703125;4087.074951171875;26233.759765625;74196.7265625
31;4439.69287109375;25009.677734375;0.4706658720970154;4366.2900390625;8378.5205078125;3002.844970703125;3747.50439453125;25681.7109375;74626.5078125
32;3923.377685546875;24531.73828125;0.2353329360485077;4420.1875;7657.96923828125;2938.3359375;4106.91845703125;25682.83984375;73261.3671875
33;4140.8828125;24423.71875;0.0;4084.013916015625;7970.0087890625;3009.3310546875;4123.7021484375;25817.69921875;73568.9296875
34;4247.36474609375;24637.078125;0.0;4155.32275390625;7858.77392578125;2877.31103515625;4213.53125;26036.615234375;74025.7578125
35;4312.841796875;24446.349609375;0.0;4135.6611328125;7782.63330078125;2911.797119140625;3872.23876953125;25776.61328125;73237.640625
36;4270.560546875;24329.22265625;0.0;3903.435302734375;7508.220703125;2920.593017578125;3866.063720703125;25903.49609375;72701.1328125
37;3668.336181640625;24661.720703125;0.0;3913.591552734375;7175.19189453125;3125.380615234375;4272.84375;26187.68359375;73004.375
38;3904.56103515625;24634.91796875;0.0;3927.824951171875;7479.10791015625;3041.260009765625;4378.43701171875;25567.103515625;72933.203125
39;3425.676513671875;24791.384765625;0.0;3841.49951171875;7090.8095703125;2669.14306640625;4256.265625;25645.40234375;71719.8671875
40;3701.307373046875;24195.912109375;0.0;3972.991943359375;7262.34716796875;2777.3251953125;3834.251220703125;26700.1875;72444.421875
41;3775.27978515625;24010.79296875;0.0;3751.151611328125;7025.75390625;2689.219482421875;3751.181640625;25170.9609375;70173.953125
42;3364.145751953125;23569.21875;0.0;3624.779541015625;7134.3798828125;2649.473388671875;3973.202880859375;25139.41796875;69454.203125
43;3617.669921875;23472.4375;0.0;3787.85302734375;7142.6611328125;2735.219482421875;4056.84814453125;25269.478515625;70082.0390625
44;3458.939697265625;23850.50390625;0.0;3734.272705078125;7541.30908203125;2711.0888671875;3862.745849609375;25786.232421875;70944.6328125
45;3779.975341796875;24238.896484375;0.0;3990.998046875;7776.76904296875;2694.175537109375;4353.86962890625;25687.34375;72521.96875
46;3971.27490234375;23428.126953125;0.0;3962.1005859375;8092.38916015625;2802.220947265625;3953.36669921875;25539.244140625;71748.4375
47;4013.409912109375;23766.57421875;0.0;4086.23486328125;7738.38134765625;2603.595703125;3996.029052734375;25980.529296875;72184.53125
48;3603.327880859375;23135.30859375;0.0;3690.86767578125;8072.33642578125;2964.90625;4128.32763671875;24659.103515625;70253.671875
49;3574.119873046875;23337.51953125;0.0;4074.24267578125;7760.54052734375;2906.73779296875;4202.33642578125;24957.376953125;70812.5390625
50;3498.065673828125;23562.103515625;0.0;4033.452880859375;7668.52978515625;2917.206787109375;4022.339111328125;25070.76171875;70771.8984375
51;3156.98486328125;23633.234375;0.0;3926.200927734375;7344.16748046875;2761.78173828125;4079.4384765625;25393.78125;70295.1171875
52;3588.974365234375;23629.166015625;0.0;3999.3935546875;7706.84423828125;2762.49658203125;3933.2744140625;26023.654296875;71643.5234375
53;3119.21044921875;23965.0546875;0.2353329360485077;3837.689453125;7513.06201171875;2882.26416015625;3832.913818359375;25308.69921875;70458.7890625
54;3386.92578125;23427.0390625;0.0;3906.68896484375;7376.6064453125;2953.224365234375;3725.53857421875;25390.359375;70166.1328125
55;3352.708740234375;23907.337890625;0.0;4082.905517578125;7818.82373046875;2846.90380859375;3891.98291015625;25741.36328125;71641.75
56;3504.07763671875;23647.640625;0.0;3974.09375;7729.36083984375;2682.016357421875;3998.552734375;26212.4765625;71747.8046875
57;3182.847900390625;23467.02734375;0.0;3875.000732421875;7158.37451171875;2758.533447265625;3950.55126953125;26033.322265625;70425.46875
58;3173.423828125;23180.185546875;0.0;3950.712646484375;7367.6025390625;2672.549560546875;4194.3125;26181.185546875;70719.59375
59;3279.115478515625;23507.85546875;0.0;4074.322509765625;7507.8212890625;2592.482177734375;4230.41845703125;25924.123046875;71115.8046875
60;3495.466552734375;22515.76953125;0.0;3957.94873046875;7152.33203125;2775.3466796875;4146.58642578125;25986.560546875;70029.578125
61;3451.954833984375;22600.6953125;0.0;3900.794921875;7422.81640625;2796.974853515625;4195.24951171875;25015.576171875;69383.53125
62;3395.756103515625;21845.0390625;0.0;4026.21923828125;7489.609375;2682.11962890625;4198.4912109375;25574.15234375;69210.953125
63;3736.63134765625;22327.021484375;0.0;3860.40380859375;7519.4111328125;2944.583984375;4176.8876953125;25558.3046875;70122.6875
64;3607.01904296875;23246.373046875;0.0;3494.949951171875;7541.13623046875;2775.353271484375;3611.838134765625;25142.490234375;69418.6953125
65;3752.134521484375;23660.341796875;0.0;3638.842529296875;7985.79443359375;2930.098876953125;3546.2802734375;25904.654296875;71417.7578125
66;3684.94091796875;23532.60546875;0.0;3780.790771484375;7734.18017578125;2901.3388671875;3878.73388671875;25430.57421875;70942.921875
67;3676.06982421875;23535.51953125;0.0;3657.606201171875;7269.16162109375;2585.352294921875;3518.9345703125;24315.615234375;68557.8046875
68;3526.7890625;23552.21875;0.0;3787.30859375;7332.5107421875;2711.736083984375;3959.10400390625;24730.203125;69599.375
69;3671.161376953125;23232.69921875;0.0;4071.89306640625;7292.84716796875;2897.490234375;3996.9716796875;25619.75390625;70782.25
70;3520.926025390625;23716.681640625;0.0;4132.94970703125;7329.37109375;2869.791259765625;3953.808349609375;25449.365234375;70972.609375
71;3425.6123046875;23324.9140625;0.0;4002.188232421875;7198.45166015625;2844.56396484375;4096.85009765625;24266.537109375;69158.6796875
72;3241.120849609375;23333.81640625;0.0;3934.459716796875;7554.86865234375;2811.380615234375;3764.626708984375;24788.0859375;69427.9453125
73;3527.302001953125;23238.498046875;0.4706658720970154;3672.112060546875;7264.107421875;2684.494140625;3651.35107421875;25037.9921875;69076.015625
74;3521.72412109375;23069.75390625;0.7059987783432007;3939.78271484375;7484.794921875;2726.90771484375;3803.08984375;25017.69140625;69564.1875
75;3554.0;22897.7265625;0.0;3373.497314453125;7909.2333984375;2753.195068359375;3717.667724609375;24435.044921875;68639.9140625
76;3304.310302734375;23095.150390625;0.0;3432.398681640625;7807.8427734375;2624.887939453125;3503.639892578125;23960.625;67728.2265625
77;3235.554443359375;23144.591796875;0.0;4017.494384765625;7479.69921875;2896.0546875;3524.755859375;24128.90234375;68426.5
78;3674.203125;23159.31640625;0.0;3878.531494140625;7476.80810546875;2677.330078125;3958.248291015625;24984.9453125;69809.03125
79;3658.6728515625;23283.732421875;0.0;3652.874267578125;7719.6875;2635.473876953125;4113.716796875;25032.111328125;70096.0234375
80;3527.9521484375;22757.115234375;0.0;3840.64306640625;7211.7177734375;2560.41650390625;3901.754150390625;25236.197265625;69035.375
81;3449.3486328125;22700.63671875;0.2353329360485077;3577.71435546875;7054.97509765625;2602.578125;3834.059814453125;25726.048828125;68945.15625
82;3481.433837890625;22399.7734375;0.0;3849.676025390625;7423.05615234375;2685.81494140625;3835.40966796875;24685.669921875;68360.28125
83;3441.97607421875;23044.0625;0.0;3578.873779296875;7073.1337890625;2613.9453125;3833.88525390625;25025.58984375;68611.0625
84;3295.78271484375;23224.33203125;0.0;4003.754150390625;7018.60888671875;2617.83935546875;3889.45751953125;25116.87109375;69166.359375
85;3553.146728515625;22719.166015625;0.0;3845.21142578125;6966.75146484375;2544.126953125;3975.25830078125;24849.814453125;68453.09375
86;3395.311279296875;22349.125;0.0;3893.832275390625;6880.21337890625;2413.2041015625;3831.009521484375;24985.91015625;67748.2421875
87;3576.361572265625;22937.36328125;0.0;3883.562255859375;6889.1171875;2515.625732421875;4143.619140625;26321.52734375;70266.625
88;3461.092529296875;23038.2734375;0.0;4124.681640625;6892.849609375;2719.704833984375;4025.493896484375;25476.4375;69738.1875
89;3744.93994140625;22849.302734375;0.0;4150.30322265625;6822.90576171875;2630.37744140625;3712.537109375;25773.525390625;69683.3203125
90;3663.710693359375;22692.826171875;0.0;4121.38037109375;7111.92919921875;2566.42626953125;3957.619140625;25868.345703125;69982.046875
91;3166.01708984375;22737.353515625;0.0;3752.74560546875;7124.08203125;2688.158203125;3987.347900390625;25711.62890625;69166.7421875
92;3223.690185546875;22369.89453125;0.0;3809.324951171875;6910.75390625;2709.809814453125;3923.34423828125;25398.576171875;68344.859375
