STEP;C11;GEM;NP;OCB;OCC;OCG;OCN;ONC;TOTAL
0;3232.315185546875;47983.2109375;6.118656635284424;2904.7392578125;17417.013671875;5778.19921875;2298.881591796875;11207.296875;90828.3671875
1;2883.73779296875;47493.21875;6.353989601135254;2644.369384765625;17424.013671875;6333.86962890625;2322.979248046875;11459.208984375;90568.4453125
2;3178.50244140625;48035.49609375;8.236652374267578;2591.75634765625;17654.646484375;6230.46484375;2012.0582275390625;11898.5712890625;91610.7109375
3;2809.184326171875;46906.53125;11.766646385192871;2657.004638671875;17180.21484375;5923.78271484375;2110.93505859375;11725.4599609375;89325.15625
4;3257.93896484375;45507.875;11.060647964477539;2452.8349609375;17039.115234375;6161.36181640625;2128.57421875;11930.3095703125;88489.4296875
5;3046.588623046875;45989.55859375;3.294661045074463;2440.3759765625;17221.189453125;5838.2412109375;2081.401611328125;11349.60546875;87970.9609375
6;2824.339599609375;47235.65234375;2.3533294200897217;2409.541259765625;17370.830078125;6031.923828125;2154.2685546875;12017.6484375;90046.8671875
7;2819.9580078125;47496.49609375;1.411997675895691;2421.127685546875;16432.490234375;5993.9228515625;2314.770263671875;12061.615234375;89542.5625
8;2837.00927734375;46768.95703125;2.5886623859405518;2341.681396484375;17578.4765625;5951.18505859375;2171.996337890625;12045.7509765625;89698.2578125
9;2932.281982421875;45922.1796875;3.059328317642212;2236.510986328125;17359.900390625;6103.21533203125;1964.937255859375;11415.166015625;87937.9921875
10;2894.05078125;46643.453125;6.353989124298096;2164.191162109375;17040.923828125;6222.150390625;1997.801513671875;11356.666015625;88326.3359375
11;2939.9794921875;45867.5625;1.4119975566864014;2164.86865234375;16637.91796875;6089.3818359375;1945.001708984375;11649.814453125;87296.6953125
12;2884.189208984375;46631.2109375;0.0;2140.008056640625;17064.669921875;6008.705078125;1974.9945068359375;10942.375;87646.765625
13;2946.29443359375;46237.10546875;0.9413317441940308;2275.343994140625;16959.15234375;6074.74853515625;1772.4169921875;11208.78515625;87475.4375
14;2411.596923828125;45439.17578125;3.294661045074463;2093.091064453125;16663.1796875;6065.455078125;1859.4156494140625;11295.69140625;85831.3359375
15;2696.5703125;45068.66015625;1.1766647100448608;2205.82373046875;16859.306640625;6014.5205078125;1768.749755859375;11413.716796875;86029.2734375
16;2668.256591796875;45992.609375;5.647990703582764;2306.02587890625;17385.634765625;6020.3603515625;1788.965087890625;11426.0166015625;87594.2578125
17;2777.266845703125;45682.53515625;2.823995351791382;2119.235595703125;16390.71484375;5779.22314453125;1918.890625;11198.64453125;85869.90625
18;2538.829833984375;45137.6875;1.1766647100448608;2295.520263671875;17343.8046875;5790.12109375;1920.0535888671875;11485.8037109375;86513.859375
19;2796.05712890625;45932.62109375;2.5886623859405518;2305.59375;16372.9990234375;6203.54443359375;2016.3231201171875;11420.8955078125;87051.375
20;2496.36865234375;44500.3984375;0.0;2336.968505859375;16563.291015625;5614.8046875;1773.524169921875;11432.095703125;84718.1171875
21;2779.20068359375;44475.4921875;1.8826634883880615;2001.1273193359375;16680.94140625;5803.35546875;1949.6192626953125;11481.07421875;85173.3046875
22;2616.30712890625;44118.8359375;0.2353329360485077;2250.80712890625;16567.3359375;5852.72998046875;1929.64404296875;11358.427734375;84694.7734375
23;2556.701416015625;45197.05859375;1.1766647100448608;2206.413330078125;16580.181640625;6010.51318359375;2016.3939208984375;11925.97265625;86495.421875
24;2517.996337890625;45357.16015625;0.7059987783432007;2424.53662109375;17162.474609375;5948.75634765625;2056.390380859375;11744.6474609375;87212.9609375
25;2431.858154296875;45280.796875;0.0;2239.25927734375;16841.259765625;5837.29931640625;2076.719970703125;11776.8271484375;86484.6171875
26;2360.865234375;44770.52734375;0.2353329360485077;2346.46923828125;16460.638671875;5927.6171875;2037.132080078125;11765.65625;85669.671875
27;2108.250732421875;44656.57421875;0.2353329360485077;2395.4404296875;16176.6455078125;6079.0634765625;2041.14892578125;12080.6220703125;85538.65625
28;2130.347412109375;44572.875;0.0;2259.727783203125;16406.958984375;5920.57568359375;2030.726806640625;11771.58984375;85093.2109375
29;2042.29052734375;44815.46484375;0.0;2175.1083984375;16184.1064453125;6006.4033203125;2233.300537109375;11609.578125;85066.65625
30;2246.29833984375;45079.578125;0.0;2411.38525390625;16058.2392578125;6102.5400390625;2089.329833984375;12111.173828125;86099.125
31;2358.58544921875;44891.84375;0.0;2403.436279296875;16540.4453125;5884.86083984375;1965.16357421875;12156.8251953125;86201.5234375
32;2462.94384765625;44892.0;0.0;2587.151123046875;16320.951171875;5880.05908203125;1947.677978515625;12159.0302734375;86250.5390625
33;2331.44189453125;44761.17578125;0.0;2674.417724609375;16299.44921875;6190.412109375;1938.331298828125;11983.962890625;86179.828125
34;2246.72216796875;44565.890625;1.4119975566864014;2497.923583984375;16987.515625;6025.154296875;2055.178466796875;11588.400390625;85968.65625
35;2497.7060546875;44483.03125;0.0;2591.589599609375;16854.65234375;6233.3076171875;2141.68408203125;11912.0078125;86714.2890625
36;2485.001220703125;44252.34375;0.0;2449.554931640625;17274.59375;6295.83251953125;2098.531005859375;11521.96484375;86378.671875
37;2373.57421875;43880.21484375;0.0;2421.647705078125;16988.5078125;5915.61328125;2081.666015625;11765.8955078125;85427.8828125
38;2610.79052734375;43833.08984375;0.0;2507.989990234375;16914.509765625;5882.02099609375;1898.32177734375;11898.560546875;85545.7265625
39;2337.11669921875;43395.08984375;0.2353329360485077;2486.96142578125;17030.07421875;5766.03515625;1962.455810546875;11907.48046875;84885.9140625
40;2539.1181640625;43880.46484375;0.0;2316.06591796875;16591.908203125;6177.33056640625;1989.426025390625;12477.2783203125;85972.1796875
41;2471.4697265625;43973.21484375;0.0;2078.394287109375;16694.884765625;6061.09326171875;1989.34375;12076.84765625;85345.796875
42;2418.707763671875;43465.0;0.0;2165.27587890625;16954.564453125;6177.87158203125;2221.531005859375;11402.857421875;84806.3671875
43;2233.841064453125;43901.3828125;0.2353329360485077;2151.458740234375;16834.318359375;5982.46484375;2118.556884765625;11220.3984375;84443.25
44;2417.034912109375;43798.61328125;0.0;2145.418701171875;16999.125;6185.94482421875;1932.121826171875;11855.0927734375;85333.8671875
45;2639.161865234375;43095.6953125;0.2353329360485077;2235.13330078125;17535.837890625;6437.49072265625;2104.55908203125;11483.267578125;85531.96875
46;2128.98974609375;44256.90234375;0.0;2318.803955078125;17617.55859375;6205.27685546875;2086.271484375;11980.2373046875;86594.734375
47;2212.38720703125;43491.35546875;0.0;2007.3355712890625;17187.9375;6242.00341796875;2070.400634765625;11741.044921875;84953.1171875
48;2182.567626953125;43681.65625;0.0;2272.52685546875;17077.392578125;6019.67626953125;2021.8065185546875;11590.16796875;84846.390625
49;2084.68310546875;43824.12890625;0.0;2111.187744140625;16477.607421875;6002.837890625;1777.83154296875;11906.50390625;84185.359375
50;2137.496826171875;43202.4609375;0.0;2195.98486328125;16955.005859375;5977.0302734375;1915.115234375;11313.7685546875;83697.390625
51;2156.491455078125;43057.046875;0.0;2275.528564453125;16847.005859375;5702.84033203125;2117.572021484375;11595.2607421875;83752.1328125
52;2255.907470703125;42918.74609375;0.0;2309.371826171875;16709.8359375;6039.01123046875;1805.760009765625;11714.6943359375;83753.703125
53;2389.876708984375;43886.6171875;0.0;2243.16943359375;16631.90234375;5926.8720703125;2031.08642578125;11840.681640625;84950.828125
54;2217.496826171875;43995.84765625;0.0;2114.409912109375;17181.7265625;5831.6884765625;2252.49365234375;12035.408203125;85629.34375
55;1919.11279296875;43356.28515625;0.0;2197.878173828125;17391.212890625;5729.3486328125;2163.802734375;11249.4599609375;84007.6875
56;1907.4716796875;43658.31640625;0.2353329360485077;2112.043701171875;17156.138671875;5690.775390625;1915.9674072265625;11672.0654296875;84113.28125
57;2031.990478515625;43140.0703125;0.2353329360485077;2219.893798828125;16794.478515625;5506.95947265625;1906.5418701171875;11704.306640625;83305.0546875
58;2018.2332763671875;42731.93359375;0.0;2052.289794921875;16653.494140625;5791.703125;1756.966552734375;10890.9013671875;81895.9765625
59;2010.0592041015625;43138.95703125;0.2353329360485077;2091.772705078125;16674.396484375;5553.6875;1847.5714111328125;11795.2353515625;83112.46875
60;1985.6844482421875;43330.546875;0.0;2221.76953125;16361.8701171875;5530.16748046875;1929.0225830078125;11866.185546875;83226.0
61;1796.7493896484375;43161.2421875;0.0;2058.600341796875;16391.40234375;5532.705078125;2120.922607421875;11510.0;82572.1484375
62;1820.54638671875;42853.51171875;0.0;2178.15478515625;16314.287109375;6016.849609375;1942.057373046875;11528.5390625;82654.265625
63;1938.0179443359375;42791.69140625;0.0;1976.3944091796875;16279.3193359375;5752.17724609375;1944.9122314453125;11741.8671875;82424.953125
64;1997.931640625;42760.25390625;0.0;2082.42919921875;16308.49609375;6079.677734375;2206.294677734375;11680.423828125;83116.1875
65;1965.207763671875;43661.58203125;0.0;2044.79345703125;16990.796875;5973.197265625;2078.11279296875;11854.517578125;84568.8046875
66;2203.10595703125;43438.3515625;0.4706658720970154;2123.2626953125;16371.4169921875;5867.67626953125;1888.325927734375;12139.5537109375;84032.6328125
67;2094.7392578125;43188.5;0.0;2327.889404296875;16717.740234375;5956.02685546875;1849.56005859375;11782.7431640625;83917.9296875
68;2076.485107421875;43223.91015625;0.4706658720970154;2185.1669921875;16506.62890625;5903.80322265625;2145.609619140625;11637.28125;83679.796875
69;1900.118408203125;43459.09375;0.0;2011.9200439453125;15969.552734375;5834.76806640625;1915.75439453125;12000.36328125;83092.0234375
70;2044.53369140625;43081.46484375;0.0;2288.169677734375;16380.0966796875;5674.24462890625;2053.9189453125;12346.681640625;83869.609375
71;1839.27880859375;44346.6796875;0.0;2119.27734375;15390.185546875;5695.08056640625;2090.572509765625;12481.7314453125;83963.4296875
72;1954.647216796875;43614.515625;0.0;2144.583251953125;15882.583984375;5660.3291015625;2033.0135498046875;12585.052734375;83875.421875
73;2047.93603515625;43978.36328125;0.0;2069.189208984375;15743.65625;6054.5302734375;2007.4071044921875;11752.0341796875;83653.84375
74;1977.4447021484375;44185.48828125;0.0;2180.285400390625;15700.1728515625;5642.83251953125;1946.7872314453125;11552.8876953125;83186.4609375
75;1948.4239501953125;43771.83203125;0.0;2040.36083984375;15863.6650390625;5825.2744140625;2015.547607421875;11429.7353515625;82895.2265625
76;1845.17431640625;42664.50390625;0.0;2048.15576171875;15511.943359375;5657.349609375;2089.3408203125;11616.7490234375;81433.6171875
77;1888.98095703125;43396.61328125;0.0;1830.4840087890625;15391.8671875;5802.86865234375;1925.5384521484375;12465.779296875;82702.5078125
78;2096.102783203125;42294.34765625;0.0;2055.010986328125;15566.26171875;5906.90234375;2049.572265625;12131.8505859375;82100.4296875
79;1855.212158203125;42924.9375;0.0;1763.9625244140625;16085.7119140625;6099.87939453125;2255.90283203125;11399.326171875;82385.5234375
80;1670.740234375;42836.8046875;0.2353329360485077;1845.1590576171875;15186.759765625;5744.82763671875;2189.09765625;11717.2412109375;81191.03125
81;1741.4871826171875;43435.59375;0.2353329360485077;1913.376220703125;14937.6767578125;5582.26953125;2076.239501953125;11446.357421875;81133.6015625
82;1748.7711181640625;43329.28125;0.0;1940.1884765625;15203.986328125;5827.517578125;1897.093994140625;12074.892578125;82021.9375
83;1964.980712890625;43695.98046875;0.0;2195.82177734375;15935.6630859375;5848.7373046875;2120.62353515625;12229.8388671875;83992.3359375
84;1874.0084228515625;42939.109375;0.0;2036.8175048828125;14993.6484375;5814.353515625;2034.6673583984375;12140.9443359375;81834.0703125
85;1760.415283203125;42938.34375;0.0;2071.7607421875;15106.4453125;5720.50146484375;2125.5517578125;12226.4189453125;81949.9609375
86;1650.016357421875;42826.453125;0.0;1853.6529541015625;14610.2490234375;6015.4482421875;2065.06494140625;11542.70703125;80564.0703125
87;1790.898193359375;42680.56640625;0.0;1853.1119384765625;14778.181640625;5939.1484375;2024.66015625;11958.6494140625;81025.4453125
88;1697.097900390625;42044.87890625;0.0;1810.1666259765625;15545.478515625;6124.2001953125;2095.22314453125;11598.205078125;80915.4921875
89;1787.829833984375;42760.171875;0.0;1963.905517578125;15252.828125;6046.890625;2000.0323486328125;12597.00390625;82408.8359375
90;1634.669677734375;42232.796875;0.0;1956.8624267578125;15068.5546875;5893.69140625;1884.0673828125;12047.3076171875;80718.4140625
91;1651.679931640625;41851.58984375;0.0;1879.343994140625;15136.0302734375;5610.1318359375;1882.145751953125;11696.4189453125;79707.6875
92;1642.6046142578125;42975.71484375;0.0;1855.430908203125;15408.1015625;5770.51953125;1959.552734375;11593.8251953125;81206.078125
93;1562.376708984375;41338.7890625;0.2353329360485077;1719.294677734375;14961.7666015625;5847.7236328125;1827.9443359375;12017.623046875;79275.859375
94;1529.8555908203125;41513.30078125;0.0;1775.7606201171875;15335.9033203125;5803.83349609375;1910.0904541015625;12009.337890625;79878.0859375
95;1679.6961669921875;41109.51171875;0.2353329360485077;2067.94970703125;15384.3193359375;5582.80322265625;1793.00830078125;12195.349609375;79813.3515625
96;1724.4154052734375;41611.33203125;0.2353329360485077;1831.473388671875;15090.3916015625;5410.73486328125;1845.19970703125;11957.2021484375;79471.078125
97;1548.107177734375;41843.24609375;0.2353329360485077;1954.13623046875;14876.892578125;5640.9921875;2050.7197265625;12118.77734375;80033.1875
98;1609.1778564453125;40961.453125;0.0;1791.938720703125;15228.5380859375;5454.6318359375;2010.337158203125;12291.59375;79347.9609375
99;1643.550537109375;41620.15625;0.0;1779.934814453125;15691.8486328125;5334.28173828125;1735.13330078125;12249.6337890625;80054.9296875
100;1749.5897216796875;42211.9296875;0.0;1877.9959716796875;16137.8974609375;5507.8212890625;1837.073486328125;11616.78125;80939.75
101;1493.6812744140625;41289.9140625;0.0;2020.5665283203125;15912.9462890625;5684.2255859375;1938.6021728515625;12191.142578125;80531.4140625
102;1679.8572998046875;41502.95703125;0.0;2165.37841796875;15606.5625;5745.65673828125;1923.4810791015625;12267.138671875;80891.3359375
103;1533.1539306640625;41821.16796875;0.0;1952.370361328125;15636.1640625;5723.5751953125;2164.982177734375;12413.392578125;81245.2421875
104;1512.813720703125;41340.78515625;0.0;2039.3809814453125;14825.85546875;5661.62548828125;1751.54443359375;12502.5068359375;79634.671875
105;1763.3682861328125;41688.19140625;0.0;1733.4638671875;15021.4638671875;5752.45556640625;1921.5677490234375;12868.7724609375;80749.5234375
106;1599.9659423828125;42479.46484375;0.0;1881.99072265625;15154.580078125;5537.685546875;1883.8643798828125;12579.9384765625;81117.7109375
107;1501.2879638671875;41732.4140625;0.0;1900.5921630859375;14957.2177734375;5394.44970703125;1962.3251953125;12606.9345703125;80055.125
108;1522.98291015625;41653.76953125;0.0;1878.6123046875;15275.0693359375;5422.955078125;1974.5164794921875;11813.548828125;79541.5390625
109;1597.383544921875;41451.00390625;0.0;1770.9580078125;14902.0087890625;5369.28857421875;2014.8411865234375;12090.732421875;79196.4921875
110;1639.2928466796875;40961.75;0.0;1836.8878173828125;15244.2763671875;5069.380859375;2167.509765625;12118.3408203125;79037.65625
111;1564.9969482421875;40330.640625;0.0;1730.4539794921875;14843.9599609375;5334.67138671875;2007.6812744140625;11852.4716796875;77665.0625
112;1440.633056640625;41042.015625;0.0;1708.3851318359375;14712.6728515625;5224.18017578125;2083.47119140625;12076.677734375;78288.2421875
113;1458.2452392578125;40768.48046875;0.0;1959.4261474609375;14470.421875;5296.44140625;1946.6900634765625;12064.6162109375;77964.3515625
114;1203.1968994140625;41367.125;0.0;1882.49072265625;14666.4306640625;5346.77392578125;2157.1865234375;12726.9306640625;79350.296875
115;1450.7784423828125;41430.53515625;0.2353329360485077;1990.84423828125;15751.8017578125;5390.26513671875;2185.830078125;12457.3466796875;80657.96875
116;1314.88623046875;40816.9296875;0.0;1866.9764404296875;15781.9951171875;5541.99755859375;2043.589111328125;12452.6201171875;79819.328125
117;1319.9732666015625;40811.21875;0.0;2054.00048828125;15482.9775390625;5495.21044921875;2217.75341796875;12669.69140625;80050.84375
118;1243.930419921875;41102.90234375;0.0;1997.7711181640625;15153.3955078125;5469.6298828125;2111.407958984375;12344.857421875;79424.1484375
119;1383.947265625;40767.05859375;0.0;1852.19970703125;14473.2001953125;5389.18896484375;2071.0068359375;12652.806640625;78589.5390625
