STEP;C11;NP;OCB;OCC;OCN;OCZ;ONC;ZIL;TOTAL
0;2617.15234375;1.882663369178772;2521.823486328125;16167.7001953125;2860.071044921875;5298.1064453125;14187.9384765625;33803.38671875;77458.03125
1;2372.6337890625;0.9413317441940308;2540.957275390625;16223.7958984375;2416.04541015625;5459.8466796875;14393.9453125;33407.33203125;76815.234375
2;2252.070068359375;3.529994010925293;2487.092041015625;16325.2529296875;2612.58251953125;5560.29150390625;14435.2919921875;32604.974609375;76280.8515625
3;2191.808837890625;1.6473305225372314;2516.63671875;16399.150390625;2817.3876953125;5636.29931640625;14326.921875;32798.01953125;76687.78125
4;2127.143798828125;1.411997675895691;2568.32421875;16132.46875;2670.026123046875;5225.48779296875;14103.640625;33077.1875;75905.40625
5;1942.808349609375;0.2353329360485077;2530.763916015625;16205.8271484375;2458.742431640625;5202.615234375;14852.3486328125;32621.431640625;75814.5
6;1832.3707275390625;0.0;2223.493408203125;15512.4130859375;2515.43359375;5429.708984375;13896.1123046875;32125.5234375;73534.7578125
7;1781.4876708984375;0.0;2302.71240234375;15755.7734375;2421.485595703125;5119.6572265625;14080.734375;32650.693359375;74112.15625
8;1912.9815673828125;0.0;2116.33349609375;15980.03125;2712.072998046875;5112.8046875;14164.3046875;32478.52734375;74476.9375
9;1990.935546875;0.0;2503.365966796875;16298.322265625;2700.156494140625;4987.59326171875;14590.3251953125;32379.4765625;75449.9765625
10;1915.2669677734375;0.0;2023.5250244140625;16386.5;2734.90869140625;5229.40625;14665.341796875;32174.271484375;75129.0546875
11;1928.1036376953125;0.2353329360485077;2164.841796875;16018.1533203125;2550.54296875;5216.1611328125;14580.0419921875;31210.11328125;73667.890625
12;1799.082763671875;0.0;2031.06689453125;15918.771484375;2142.2646484375;5185.6943359375;14554.373046875;31961.802734375;73592.78125
13;1956.914794921875;0.2353329360485077;2129.72509765625;16008.21875;2591.71630859375;5229.59765625;14747.96484375;31441.3671875;74105.265625
14;1749.342041015625;0.2353329360485077;2163.166015625;16025.6328125;2646.2314453125;5315.04736328125;14569.1728515625;30862.69921875;73331.265625
15;1909.63134765625;0.4706658720970154;2280.898681640625;16398.6171875;2718.518310546875;5488.927734375;14454.1474609375;30280.26953125;73531.3515625
16;1869.2296142578125;0.0;2222.995361328125;16047.3408203125;2414.8876953125;5477.38720703125;14293.0087890625;31138.26953125;73462.9765625
17;1746.87255859375;0.0;1978.6219482421875;15646.0576171875;2395.87060546875;5251.34423828125;14986.5673828125;31385.54296875;73390.7734375
18;1935.94482421875;0.2353329360485077;1913.4091796875;15499.6728515625;2661.30078125;5355.1025390625;14412.8427734375;30520.322265625;72298.5703125
19;1987.186767578125;0.4706658720970154;1936.76611328125;14619.2255859375;2743.222412109375;5191.3759765625;14412.4208984375;31415.232421875;72305.7265625
20;1646.314453125;0.4706658720970154;1957.935791015625;15274.3046875;2578.324462890625;5164.49169921875;14467.1484375;30876.42578125;71965.0234375
21;1783.5927734375;0.2353329360485077;1855.2537841796875;15168.5087890625;2675.341552734375;4845.4541015625;14900.6845703125;30911.375;72140.0625
22;1649.7884521484375;0.4706658720970154;2023.6053466796875;14875.083984375;2988.957275390625;4912.65478515625;14838.4111328125;30026.224609375;71314.859375
23;2027.7718505859375;0.0;2021.319580078125;15393.25;2758.728271484375;4913.79736328125;14913.2060546875;31306.234375;73334.1484375
24;1642.584228515625;0.0;2070.249267578125;15129.79296875;2693.4580078125;5072.6728515625;15890.8720703125;30927.111328125;73426.4296875
25;1691.9210205078125;0.4706658720970154;2138.837890625;14852.88671875;2699.2470703125;4869.15576171875;15221.591796875;30510.041015625;71983.859375
26;1609.03173828125;1.1766647100448608;2001.027099609375;14314.5908203125;2592.36767578125;5061.0576171875;15450.07421875;30698.33203125;71727.1875
27;1604.64599609375;0.0;2047.1531982421875;14538.7900390625;2777.8857421875;4952.09814453125;15101.9306640625;30942.810546875;71965.125
28;1670.9024658203125;0.0;1746.903076171875;14278.4833984375;2822.569091796875;5314.9931640625;14699.9580078125;30967.201171875;71500.6484375
29;1532.5897216796875;1.8826634883880615;2014.9915771484375;14589.986328125;2651.42529296875;5130.02099609375;15140.994140625;30671.98046875;71733.5546875
30;2032.2218017578125;0.4706658720970154;2013.53369140625;15137.669921875;2650.567626953125;4920.2841796875;15905.8671875;30219.654296875;72879.9765625
31;1984.982177734375;0.2353329360485077;2007.644775390625;14938.5224609375;2613.812255859375;4959.89794921875;15724.013671875;30817.001953125;73045.859375
32;1650.4722900390625;0.0;2011.5491943359375;15052.994140625;2379.1376953125;4785.44580078125;15564.9951171875;30595.5859375;72040.0703125
33;1618.57421875;0.0;1958.14794921875;14532.392578125;2722.9931640625;4862.861328125;15453.4326171875;31304.890625;72453.0234375
34;1710.4002685546875;0.7059987783432007;1920.9202880859375;14144.408203125;2510.06005859375;5336.802734375;15018.1904296875;29671.935546875;70313.1171875
35;1884.13232421875;0.4706658720970154;2068.707763671875;14655.1552734375;2686.54345703125;4967.51025390625;15392.5986328125;30053.248046875;71708.03125
36;1506.3359375;0.0;1905.7515869140625;14751.4755859375;2760.517822265625;5371.89501953125;15150.7548828125;29752.810546875;71199.2578125
37;1624.44677734375;0.0;2079.600830078125;15019.9208984375;2875.43603515625;5306.60986328125;15468.6044921875;29509.619140625;71884.015625
38;1554.9420166015625;0.4706658720970154;1846.5592041015625;14672.1123046875;2657.156982421875;5322.54296875;14884.0859375;29772.486328125;70709.8828125
39;1507.836669921875;0.7059987783432007;1971.4644775390625;14820.2333984375;2597.58837890625;5394.146484375;14831.30078125;29839.705078125;70962.6015625
40;1616.735107421875;0.0;1809.7198486328125;14916.9296875;2400.774169921875;5212.59814453125;14743.470703125;29293.931640625;69993.8828125
41;1631.606689453125;0.7059987783432007;2027.85107421875;14662.09375;2547.78857421875;5206.1396484375;15062.1220703125;29209.78125;70347.7578125
42;1571.7581787109375;1.8826634883880615;1873.9444580078125;14347.0625;2401.637939453125;5039.8740234375;14992.3271484375;28659.05859375;68887.1328125
43;1609.950927734375;0.4706658720970154;1850.5830078125;14183.0927734375;2552.249267578125;4904.205078125;15336.650390625;28291.232421875;68727.984375
44;1666.8717041015625;0.7059987783432007;1712.6734619140625;14318.791015625;2784.594482421875;5340.27001953125;14933.78515625;28136.33203125;68893.71875
45;1552.1326904296875;1.6473305225372314;1841.8948974609375;15479.9599609375;2759.845947265625;5136.42431640625;14901.3818359375;28197.623046875;69870.5234375
46;1540.17626953125;2.3533294200897217;1907.708984375;14575.447265625;2644.554931640625;5122.52880859375;15442.8447265625;28556.93359375;69792.0
47;1590.919921875;1.8826634883880615;1849.33544921875;15271.1005859375;2603.27099609375;5062.0166015625;15043.3330078125;28011.0859375;69432.578125
48;1399.8070068359375;0.0;1807.4957275390625;14966.9033203125;2654.138916015625;5134.365234375;15298.9580078125;28185.904296875;69447.1484375
49;1303.8125;1.6473305225372314;1783.1185302734375;15031.0185546875;2653.1328125;5173.4814453125;15604.5224609375;27392.75;68943.140625
50;1507.8529052734375;0.0;1914.220947265625;14823.25;2546.158935546875;5067.00048828125;15304.86328125;27541.4921875;68704.6328125
51;1350.0428466796875;0.9413317441940308;1749.8072509765625;14704.0380859375;2541.692626953125;5262.904296875;15135.2294921875;27799.166015625;68543.578125
52;1522.4818115234375;0.0;1621.5731201171875;14732.7958984375;2512.2255859375;5215.220703125;14942.869140625;27934.28515625;68480.9375
53;1564.0003662109375;0.7059987783432007;1716.3868408203125;14796.8759765625;2778.177490234375;5056.1201171875;15281.287109375;27531.33984375;68724.4453125
54;1346.7855224609375;0.0;1916.8848876953125;14489.2451171875;2697.926513671875;4907.44970703125;15986.6005859375;27716.76953125;69061.2578125
55;1512.05322265625;0.0;1863.0433349609375;13797.919921875;2433.060791015625;5038.017578125;15550.6650390625;27759.326171875;67953.640625
56;1339.90087890625;0.0;1962.63330078125;14425.98046875;2703.577880859375;5316.80517578125;15359.91015625;28374.05859375;69482.5546875
57;1374.336181640625;0.0;1701.4735107421875;14643.740234375;2546.005615234375;5110.18115234375;15204.5771484375;27914.072265625;68494.1015625
58;1396.6280517578125;0.7059987783432007;1884.354736328125;14421.2197265625;2748.637939453125;5318.62060546875;15939.9921875;27849.646484375;69559.3203125
59;1456.6685791015625;0.2353329360485077;1515.7164306640625;14231.40625;2732.045654296875;5527.8994140625;15412.4013671875;27632.01953125;68507.8046875
60;1447.8228759765625;1.8826634883880615;1560.8162841796875;14625.509765625;2739.21533203125;5430.33203125;15054.6435546875;27225.150390625;68085.03125
61;1422.5985107421875;0.2353329360485077;1746.6568603515625;14483.7294921875;2572.3662109375;5466.69384765625;14755.45703125;27473.71875;67920.921875
62;1614.848876953125;0.0;1801.30126953125;14971.447265625;2635.127197265625;5346.76708984375;14746.1259765625;27000.642578125;68115.8984375
63;1528.03076171875;0.2353329360485077;1832.0428466796875;15099.1376953125;2456.382080078125;5199.00146484375;15308.5166015625;27330.8515625;68753.6640625
64;1496.594970703125;0.0;1885.1868896484375;14261.80859375;2226.146484375;5262.39501953125;15718.2392578125;26953.921875;67803.8515625
65;1556.2066650390625;0.7059987783432007;1713.60009765625;14063.1806640625;2611.15771484375;5064.56787109375;14220.6328125;27249.072265625;66478.5390625
66;1501.6783447265625;0.7059987783432007;1567.7508544921875;14738.5576171875;2668.868896484375;5215.69677734375;15032.9091796875;27575.84765625;68301.515625
67;1531.289306640625;0.0;1614.4097900390625;14809.958984375;2476.15625;5398.619140625;15186.9287109375;26800.2890625;67817.0859375
68;1188.5396728515625;0.2353329360485077;1664.48779296875;14415.568359375;2698.424072265625;5510.02099609375;15030.1904296875;27024.806640625;67531.765625
69;1338.650390625;0.4706658720970154;1600.8538818359375;14749.984375;2509.982421875;5178.33642578125;15318.115234375;26760.798828125;67456.71875
70;1382.0330810546875;0.0;1478.4171142578125;14753.591796875;2940.72900390625;5296.73876953125;14785.1220703125;26480.546875;67116.6328125
71;1319.8504638671875;0.0;1404.877197265625;14116.455078125;2640.24951171875;5180.3759765625;14769.1513671875;27258.0;66688.28125
72;1376.148193359375;0.4706658720970154;1571.7481689453125;13722.626953125;2688.2626953125;5279.39111328125;14637.478515625;26645.349609375;65920.8359375
73;1301.6038818359375;1.6473305225372314;1581.481201171875;13637.845703125;2732.81591796875;5322.6513671875;14901.8935546875;26575.6328125;66055.046875
74;1310.975341796875;0.9413317441940308;1742.387939453125;14046.994140625;2481.9736328125;5279.27978515625;14863.6708984375;27404.29296875;67129.9765625
75;1273.61083984375;1.4119975566864014;1702.23974609375;14393.3955078125;2541.21240234375;5255.0791015625;15219.951171875;26757.3515625;67143.703125
76;1245.4046630859375;0.2353329360485077;1567.73193359375;14097.775390625;2607.8349609375;5282.67822265625;15150.7529296875;27380.021484375;67331.8359375
77;1340.3955078125;3.059328079223633;1658.1239013671875;14097.771484375;2693.984130859375;5247.31982421875;15479.783203125;27195.021484375;67714.8203125
78;1425.3514404296875;3.294661045074463;1701.560791015625;13828.404296875;3019.781982421875;5185.6494140625;15401.37890625;26869.763671875;67434.578125
79;1117.2376708984375;0.4706658720970154;1666.7679443359375;14067.486328125;2685.8662109375;5047.046875;15555.02734375;27333.884765625;67473.3203125
80;1211.2564697265625;0.2353329360485077;1599.126953125;14289.298828125;2520.738037109375;5088.41650390625;15392.248046875;26985.412109375;67086.0859375
81;1324.63818359375;0.0;1581.76025390625;13969.408203125;2564.015869140625;5508.72265625;15080.0048828125;27543.330078125;67571.3671875
82;1113.6578369140625;0.4706658720970154;1660.4696044921875;14336.5556640625;2609.506591796875;5564.0732421875;15323.8857421875;26708.818359375;67316.8515625
83;1421.4412841796875;0.2353329360485077;1700.25390625;14659.0693359375;2486.52880859375;5635.384765625;15580.04296875;27019.85546875;68502.4375
84;1288.25390625;0.9413317441940308;1664.981689453125;14653.896484375;2565.508544921875;5466.10498046875;15184.369140625;26613.4140625;67437.09375
85;1282.9439697265625;0.2353329360485077;1622.8458251953125;14853.140625;2643.275390625;5230.26708984375;16210.1533203125;26757.515625;68600.0390625
86;1326.7313232421875;0.0;1658.499267578125;14951.150390625;2838.161865234375;5177.24609375;15043.88671875;26980.349609375;67975.4609375
87;1371.6480712890625;1.1766647100448608;1540.1375732421875;14922.6416015625;2764.029296875;5440.31689453125;15209.4150390625;27048.7734375;68297.6796875
88;1279.7276611328125;0.9413317441940308;1481.194580078125;14374.970703125;2609.227294921875;5202.07568359375;15521.4130859375;26907.451171875;67376.4140625
89;1402.7105712890625;0.0;1861.2740478515625;14655.654296875;2926.243896484375;5396.2001953125;15350.375;26518.978515625;68110.921875
90;1512.163818359375;0.9413317441940308;1876.0347900390625;14534.1494140625;2927.59326171875;5227.4111328125;15815.1806640625;27138.701171875;69031.6484375
91;1413.599853515625;0.0;1780.185791015625;14107.712890625;2739.46533203125;5144.677734375;15273.162109375;27628.658203125;68086.9375
92;1552.5899658203125;0.2353329360485077;1796.866455078125;14597.125;2662.15673828125;5540.75634765625;15537.2314453125;27055.44921875;68742.0078125
93;1509.3131103515625;0.4706658720970154;1753.3560791015625;14143.9306640625;2293.068603515625;5375.212890625;14723.931640625;27082.08984375;66880.78125
94;1450.742431640625;0.0;1703.801513671875;14979.8212890625;2645.107421875;5538.0224609375;15275.5029296875;26789.283203125;68381.640625
95;1427.9609375;0.0;1887.3848876953125;15222.732421875;2680.0576171875;5689.94580078125;15576.69140625;26391.458984375;68875.7109375
96;1486.48486328125;1.411997675895691;1744.1431884765625;15099.4150390625;2368.83544921875;5180.681640625;15571.0107421875;26731.951171875;68183.484375
97;1529.0853271484375;0.7059987783432007;1635.6788330078125;14715.7734375;2755.61767578125;5330.89697265625;15601.328125;26297.14453125;67865.7734375
98;1562.0118408203125;0.0;1676.701171875;14941.4677734375;2536.58642578125;5165.076171875;15432.197265625;26005.587890625;67319.1328125
99;1607.5477294921875;1.8826634883880615;1601.3302001953125;14437.31640625;2725.81005859375;5390.9287109375;15042.5751953125;26390.73046875;67197.578125
100;1486.65673828125;0.2353329360485077;1657.736328125;14960.4345703125;2665.044189453125;5616.35302734375;15283.34765625;25866.267578125;67535.7578125
101;1335.460205078125;0.0;1604.6083984375;14529.0380859375;2559.587646484375;5683.9619140625;14855.2646484375;25866.27734375;66433.578125
102;1364.8636474609375;0.2353329360485077;1552.7918701171875;14776.478515625;2703.028076171875;5459.8232421875;14752.5947265625;26271.8828125;66881.203125
103;1319.176513671875;0.9413317441940308;1694.3956298828125;14487.7783203125;2548.9453125;5438.0703125;15208.5078125;25873.341796875;66570.609375
104;1414.3695068359375;2.1179964542388916;1612.48193359375;14721.0029296875;2654.86767578125;5444.37744140625;14795.431640625;25621.908203125;66266.0390625
105;1322.7244873046875;2.5886623859405518;1509.0682373046875;15317.2802734375;2745.001708984375;5571.91650390625;14785.251953125;25410.244140625;66663.640625
106;1311.08251953125;0.0;1474.4700927734375;14877.1181640625;2408.9208984375;5574.9453125;15747.2216796875;25388.515625;66781.859375
107;1353.843505859375;1.6473305225372314;1641.471435546875;14342.6962890625;2646.062255859375;5638.5859375;15846.876953125;25753.0390625;67223.6328125
108;1282.9815673828125;0.0;1601.1607666015625;15740.7509765625;2637.7685546875;5695.34423828125;15104.7890625;25992.4765625;68054.6953125
109;1377.4742431640625;0.2353329360485077;1624.892822265625;15328.763671875;2835.175048828125;5514.6103515625;14607.6181640625;25954.685546875;67242.7421875
110;1216.53369140625;0.7059987783432007;1479.8487548828125;15262.1396484375;2822.61669921875;5674.7646484375;15208.0048828125;25647.88671875;67312.171875
111;1251.046630859375;0.2353329360485077;1621.2169189453125;15526.439453125;2893.55224609375;5689.30322265625;16171.337890625;25567.869140625;68720.765625
112;1335.6859130859375;0.0;1659.4810791015625;14822.86328125;2756.00732421875;5359.46337890625;15146.259765625;25916.958984375;66996.046875
113;1191.2349853515625;3.529994010925293;1746.9818115234375;15658.9736328125;2737.61865234375;5521.84130859375;15050.83203125;25489.181640625;67399.9609375
114;1315.20556640625;0.0;1662.2098388671875;14972.3134765625;2786.31103515625;5346.1298828125;15810.4013671875;25720.70703125;67612.78125
115;1296.2803955078125;2.5886623859405518;1503.570068359375;15368.955078125;2503.501953125;5424.919921875;15662.7177734375;26213.037109375;67975.109375
116;1369.746337890625;0.0;1694.7825927734375;15274.8564453125;2772.77587890625;5524.57177734375;15790.583984375;25865.787109375;68292.8046875
117;1299.7568359375;1.1766647100448608;1679.5411376953125;15318.572265625;2734.5068359375;5500.498046875;15461.78125;25467.775390625;67463.0625
118;1175.05419921875;1.1766647100448608;1598.866943359375;14976.0244140625;2634.818359375;5591.60986328125;15890.7578125;25209.935546875;67077.875
119;1249.62548828125;0.7059987783432007;1748.8560791015625;14699.78515625;2470.86181640625;5536.62255859375;15586.904296875;25164.01171875;66456.8359375
120;1199.6541748046875;0.4706658720970154;1584.93212890625;15005.1708984375;2734.236328125;5444.51318359375;15366.3134765625;25097.142578125;66431.90625
121;1187.25439453125;0.2353329360485077;1645.3680419921875;14701.833984375;2532.127685546875;5410.47509765625;15565.4375;25338.5859375;66380.765625
122;1222.46533203125;2.5886621475219727;1533.8228759765625;14499.6767578125;2870.840087890625;5285.56689453125;15712.3173828125;25319.580078125;66446.2734375
123;1307.876708984375;0.0;1644.3431396484375;14832.4990234375;2532.3232421875;5181.4482421875;15685.361328125;25769.95703125;66953.3671875
124;1299.209228515625;1.1766645908355713;1827.385986328125;15132.78125;2670.316162109375;5440.22509765625;15826.3447265625;25065.2421875;67262.1640625
125;1296.8057861328125;1.4119975566864014;1559.6552734375;14829.5205078125;2869.687255859375;5136.84130859375;15812.94140625;25636.458984375;67142.7734375
126;1329.096435546875;0.0;1631.3199462890625;14923.3193359375;2808.34423828125;4962.5712890625;15748.89453125;25492.52734375;66895.6328125
127;1175.8695068359375;0.0;1519.341064453125;14072.578125;2621.637451171875;5204.47119140625;15060.8408203125;25703.07421875;65357.41015625
128;1188.9742431640625;1.1766645908355713;1652.8668212890625;14406.474609375;2791.786376953125;4977.75439453125;15929.642578125;25582.0390625;66530.390625
129;986.1438598632813;0.0;1457.3302001953125;14184.5517578125;2816.540771484375;5180.685546875;15837.412109375;25312.806640625;65774.96875
130;1246.0350341796875;0.0;1707.305908203125;14382.58984375;2974.870361328125;5298.78271484375;15565.9345703125;25094.802734375;66269.96875
131;1372.2796630859375;0.4706658720970154;1852.39404296875;14765.83984375;2491.0830078125;5479.259765625;16136.7744140625;25673.744140625;67771.3046875
132;1384.927734375;0.4706658720970154;1671.8333740234375;14600.146484375;2529.91357421875;5559.33349609375;15660.9794921875;25598.923828125;67006.1796875
133;1183.146728515625;0.0;1612.7518310546875;15213.65625;2650.012451171875;5566.86181640625;15530.044921875;25753.8671875;67509.8828125
134;1312.4384765625;1.8826634883880615;1533.216796875;14952.40625;2598.8974609375;5383.53955078125;15411.7939453125;25993.740234375;67187.4296875
135;1198.6524658203125;1.6473305225372314;1411.4044189453125;14752.01953125;2474.72998046875;5502.79150390625;15464.5302734375;25620.57421875;66425.8046875
136;1019.020263671875;1.1766645908355713;1293.7830810546875;14950.484375;2589.483642578125;5352.205078125;15036.8837890625;24702.873046875;64945.40234375
137;1224.765625;1.1766645908355713;1589.11572265625;14793.2314453125;2747.1767578125;5364.36474609375;15301.0009765625;25229.447265625;66249.78125
138;1034.5355224609375;0.4706658720970154;1401.709228515625;14791.55078125;2779.638671875;5417.98095703125;15339.25390625;24877.6953125;65642.3984375
139;1219.873046875;0.7059987783432007;1538.1405029296875;14929.4267578125;2663.984619140625;5692.46923828125;15950.08984375;24544.546875;66538.8203125
140;1160.386962890625;0.0;1539.0032958984375;14328.5537109375;2573.546875;5588.87109375;15620.416015625;25646.59375;66456.859375
141;1318.5723876953125;0.2353329360485077;1529.63134765625;14734.130859375;2363.396728515625;5802.68603515625;15343.1044921875;25228.15234375;66319.4140625
142;1321.572509765625;0.2353329360485077;1576.802978515625;15765.4169921875;2854.62255859375;5865.35009765625;15660.9345703125;24948.6640625;67993.4140625
143;1279.694091796875;0.0;1511.84423828125;16058.0830078125;2645.509033203125;5797.51416015625;15649.306640625;25129.93359375;68071.3515625
144;1270.62109375;0.2353329360485077;1575.7801513671875;16506.123046875;2587.3564453125;5693.23193359375;15758.791015625;24927.55078125;68319.609375
145;1217.98193359375;0.0;1529.314453125;15581.00390625;2811.322998046875;5670.4560546875;15609.4912109375;25032.939453125;67451.984375
146;1053.09228515625;0.9413317441940308;1606.93505859375;15097.6279296875;2498.309814453125;5676.1083984375;15175.59375;24912.48828125;66020.5625
147;1258.0548095703125;0.0;1458.148681640625;15938.3056640625;2724.845458984375;5726.12939453125;15480.931640625;24949.736328125;67535.65625
148;1239.76904296875;0.0;1469.7904052734375;15648.869140625;2684.11279296875;5701.98291015625;15469.6201171875;24705.623046875;66919.0546875
149;1244.397705078125;0.2353329360485077;1383.103759765625;15263.748046875;2488.999755859375;6174.814453125;15328.4150390625;24515.2734375;66398.4609375
150;1255.8616943359375;0.4706658720970154;1403.5643310546875;15316.7587890625;2760.9775390625;5725.564453125;15329.1982421875;25067.740234375;66859.6953125
151;1219.5762939453125;0.0;1662.2930908203125;15643.998046875;2873.30322265625;6003.7001953125;15640.560546875;24936.958984375;67979.9453125
152;1184.1082763671875;0.2353329360485077;1305.823974609375;15569.908203125;2569.677734375;5885.62158203125;14847.951171875;25581.17578125;66943.96875
153;1448.863037109375;0.4706658720970154;1514.36181640625;15269.22265625;2696.433837890625;5923.9326171875;14787.1123046875;25340.46875;66980.3203125
154;1346.038818359375;0.9413317441940308;1631.7908935546875;15585.06640625;2838.64306640625;5996.63671875;15815.919921875;24866.349609375;68080.96875
155;1340.0882568359375;0.0;1409.5626220703125;15320.51171875;2857.408447265625;5775.17724609375;15359.6201171875;24572.6015625;66634.453125
156;1185.3155517578125;0.9413317441940308;1455.5316162109375;15706.9775390625;2952.35498046875;5780.732421875;15623.3154296875;25322.859375;68027.515625
157;1359.331787109375;0.0;1558.702392578125;15756.5322265625;2898.530517578125;5937.22900390625;15517.2861328125;25041.033203125;68068.125
158;1147.3079833984375;2.1179964542388916;1465.5531005859375;15342.1875;2834.23486328125;5443.0234375;15692.380859375;24778.802734375;66705.265625
159;1158.1153564453125;0.2353329360485077;1670.908935546875;16131.03125;2916.03759765625;5671.83544921875;15249.486328125;24985.234375;67782.3359375
160;1122.530029296875;2.3533294200897217;1524.5218505859375;15362.0771484375;2953.34326171875;5583.1962890625;15047.896484375;25339.759765625;66935.2890625
161;1038.5325927734375;0.9413317441940308;1443.2169189453125;15378.595703125;3046.845458984375;5602.623046875;15190.5048828125;25329.9375;67030.9140625
162;1314.5079345703125;0.0;1722.32763671875;15279.890625;3093.7314453125;5651.98046875;15722.5458984375;25231.6796875;68016.453125
163;1320.008544921875;0.4706658720970154;1375.9971923828125;15635.3173828125;2625.381103515625;5614.07763671875;15170.392578125;24912.80078125;66653.8984375
164;1291.5738525390625;0.0;1325.6270751953125;15331.57421875;2818.153076171875;5540.5185546875;14608.0078125;24818.57421875;65733.625
165;1152.48486328125;0.0;1558.8883056640625;14923.9228515625;2954.501708984375;5666.1630859375;15448.8193359375;25140.875;66845.1015625
166;1303.84912109375;0.0;1520.6773681640625;15364.7724609375;2780.50439453125;5445.63525390625;15241.7861328125;25013.169921875;66669.8671875
167;1215.8929443359375;0.0;1389.1932373046875;15463.853515625;2599.756591796875;5342.21875;15374.36328125;24631.755859375;66016.65625
168;1336.7169189453125;0.0;1388.099853515625;15167.6748046875;3016.09326171875;5354.16552734375;15848.8173828125;25017.412109375;67128.453125
169;1196.6158447265625;0.0;1357.8712158203125;15574.4931640625;2858.60205078125;5513.14892578125;15803.046875;25343.58984375;67646.7890625
170;1097.0911865234375;0.0;1364.74169921875;15722.0849609375;2928.718017578125;5627.646484375;15717.0966796875;24402.224609375;66859.1796875
171;1188.5648193359375;0.0;1590.2061767578125;15598.1337890625;2843.766357421875;5491.455078125;15518.9287109375;24231.990234375;66462.390625
172;1391.8721923828125;0.0;1690.8624267578125;15050.349609375;3177.481201171875;5463.74609375;15584.3662109375;24499.099609375;66857.3828125
173;1310.9075927734375;0.0;1607.64306640625;15438.72265625;2961.13134765625;5484.69873046875;15530.732421875;24210.576171875;66544.0546875
